business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"7JJ4+G7, Mnelaanen, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.718639, 'lng': 124.6056924}, 'viewport': {'northeast': {'lat': -9.717270620107277, 'lng': 124.6070828298927}, 'southwest': {'lat': -9.71997027989272, 'lng': 124.6043831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Golgota, Amnuban Timur",ChIJEwPw3G5d_ywRgSoCanGrGtk,4.7,ChIJEwPw3G5d_ywRgSoCanGrGtk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEwPw3G5d_ywRgSoCanGrGtk
CLOSED_TEMPORARILY,"9HCF+34, Billa, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6298329, 'lng': 124.5728269}, 'viewport': {'northeast': {'lat': -9.62848307010728, 'lng': 124.5741767298927}, 'southwest': {'lat': -9.631182729892723, 'lng': 124.5714770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,intake,ChIJtdllwJNh_ywRkfxxMa9u-lQ,0.0,ChIJtdllwJNh_ywRkfxxMa9u-lQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJtdllwJNh_ywRkfxxMa9u-lQ
OPERATIONAL,"6F5Q+GVX, Sopo, Amanuban Tengah, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7911346, 'lng': 124.4897318}, 'viewport': {'northeast': {'lat': -9.789763720107278, 'lng': 124.4911053798927}, 'southwest': {'lat': -9.792463379892721, 'lng': 124.4884057201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Kuku - Maunum Niki-Niki,ChIJN5-lzA73VSwRg3rAs8XdZXA,5.0,ChIJN5-lzA73VSwRg3rAs8XdZXA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102684664390289561195"">Abang Supardin</a>'], 'photo_reference': 'AUGGfZmkfCAT8OYkiG99uEVYFAnKo-HoQGj5Yv76je5jzHjElRQmoQLmnybqs2x36bbTZH1ucu13MEykKwWrqC_AUmAdG8Sa3MW1USuixB-LBQ1mjCi3Qy2ixynGK9x0UohpSbrVFqqN-panQde4QyJq0NH3bs0UIUr2Hb-9koSO1p529ECp', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJN5-lzA73VSwRg3rAs8XdZXA
OPERATIONAL,"8JHC+2J, Taebone, Fatukopa, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6724006, 'lng': 124.621623}, 'viewport': {'northeast': {'lat': -9.670388500000003, 'lng': 124.62402885}, 'southwest': {'lat': -9.678436899999998, 'lng': 124.62082105}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FATUKOPA (F),ChIJKz3JjbBn_ywRuUgkS8gf8Z8,5.0,ChIJKz3JjbBn_ywRuUgkS8gf8Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZnNAgVdeMygxJIsWktjItjWAjwuK8UTWyNrh_OafL0lVgEk9fIB-RdUMCTKXDvVbfVEzYTW-MinEeLfDiBnW9eKA09CUQhe_ubjFTW9fiBCDlb2HrpvB1_eb2OzhNIicNX7fev6lgr9UhXrU_xRR2U8ICwbRrUDlQB5CZ4AOf2xJ_PL', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKz3JjbBn_ywRuUgkS8gf8Z8
OPERATIONAL,"5FC5+HCV, Nobi Nobi, Amanuban Tengah, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.828521799999999, 'lng': 124.4585568}, 'viewport': {'northeast': {'lat': -9.827298420107278, 'lng': 124.4598988798927}, 'southwest': {'lat': -9.829998079892722, 'lng': 124.4571992201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Obabaat,ChIJRzvK1A73VSwRdfoa7cnzhDg,5.0,ChIJRzvK1A73VSwRdfoa7cnzhDg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRzvK1A73VSwRdfoa7cnzhDg
OPERATIONAL,"4F76+3PP, Tubmonas, Amanuban Tengah, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.887286099999999, 'lng': 124.4618237}, 'viewport': {'northeast': {'lat': -9.886051820107276, 'lng': 124.4637102798927}, 'southwest': {'lat': -9.88875147989272, 'lng': 124.4610106201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kua Mna,ChIJjcWl52b5VSwRQrCbJiQDFQ0,0.0,ChIJjcWl52b5VSwRQrCbJiQDFQ0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJjcWl52b5VSwRQrCbJiQDFQ0
OPERATIONAL,"7HRJ+HFJ, Oe Ekam, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7076839, 'lng': 124.5815237}, 'viewport': {'northeast': {'lat': -9.706725670107279, 'lng': 124.5828830798927}, 'southwest': {'lat': -9.709425329892722, 'lng': 124.5801834201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,TANAH Anabanu Ani,ChIJO98yc1Ff_ywR4SFE8qhwx5g,0.0,ChIJO98yc1Ff_ywR4SFE8qhwx5g,"['park', 'point_of_interest', 'establishment']",0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106043520894010450015"">A Google User</a>'], 'photo_reference': 'AUGGfZnwTB8I3eHrEU0Hewg_qDcHp6b6oKUIe02Lk2AmaYb4xenY7uRTaJIFpkeFHG6xXXpyDmfMWVd-sLR01e0Y_N-Y7e55oPMZhdZCIt5qpFmNUwdCAPwLsSPZ9WALkoy8zk21bs24Fgv90eTc7WU_c9LuIEkhPFzghyx9NivqHTV3Glwe', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJO98yc1Ff_ywR4SFE8qhwx5g
OPERATIONAL,"48JX+V7, Tublopo/Meometan, Amanuban Barat, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.8678635, 'lng': 124.3482211}, 'viewport': {'northeast': {'lat': -9.86424895, 'lng': 124.3493971798927}, 'southwest': {'lat': -9.869068349999996, 'lng': 124.3466975201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tae Nunuh,ChIJYa3xWgD7VSwRRmXm3ONwMHw,0.0,ChIJYa3xWgD7VSwRRmXm3ONwMHw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYa3xWgD7VSwRRmXm3ONwMHw
OPERATIONAL,"5FMG+C7V, Jl. Raya Niki-Niki, Niki Niki, Kec. Amanuban Tengah, Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.8165043, 'lng': 124.476019}, 'viewport': {'northeast': {'lat': -9.815141620107278, 'lng': 124.4773231798927}, 'southwest': {'lat': -9.817841279892722, 'lng': 124.4746235201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NIKI NIKI - TTS,ChIJ5VFVgZ73VSwRuioL8oVY3MU,4.5,ChIJ5VFVgZ73VSwRuioL8oVY3MU,"['tourist_attraction', 'point_of_interest', 'establishment']",25,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113710793972137979663"">A Google User</a>'], 'photo_reference': 'AUGGfZkRa2uEf9E_Etp4PJP3DmENqM5DDsxzG6_ZF4rxJyQXusyvRRIOyQRrN2jebXBgQWV881lbdTWeuyF6Lh0vGVcSlvpRHREAe8tDrO_0UtPg1O7C98u6gegkZTwXxSix6bXxjM_1J90mBqZLA-n7sgAiIMQKH-D2SieFC-MUOv92NPNY', 'width': 3468}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ5VFVgZ73VSwRuioL8oVY3MU
OPERATIONAL,"592W+Q5Q Cabang Soba, Nusa, Kec. Amanuban Bar., Kabupaten Timor Tengah Selatan, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.848030399999999, 'lng': 124.3954827}, 'viewport': {'northeast': {'lat': -9.846585720107278, 'lng': 124.3965415298927}, 'southwest': {'lat': -9.849285379892722, 'lng': 124.3938418701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung Nusa,ChIJc2TpIgDxVSwRy0voixPxgP0,5.0,ChIJc2TpIgDxVSwRy0voixPxgP0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116308640069050945357"">thimoty lete</a>'], 'photo_reference': 'AUGGfZlHllBvB3n8pcFXlXGRImB1032TctRi-LJTGOoZN1so_YeKrR_VxrL4GWDLa7ZPH1dcgpsNAuLaed-8vHQoiUseYCO3lJ1db9x16uKYPnld-mYaELh3klyVgsBH-h3n2LM6SEITPiWvnBjzd3M0D5ffiYJdv2gfE1G2DwF2eG3uRv2Q', 'width': 3096}]",,,https://www.google.com/maps/place/?q=place_id:ChIJc2TpIgDxVSwRy0voixPxgP0
OPERATIONAL,"6CF9+FWP, North Pene, Oenino, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.776281599999999, 'lng': 124.4198243}, 'viewport': {'northeast': {'lat': -9.774931770107278, 'lng': 124.4211741298927}, 'southwest': {'lat': -9.777631429892722, 'lng': 124.4184744701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Babia, Amanatun Selatan, Timor Tengah Selatan",ChIJSTE62Dv1VSwRHTFiLZAd13U,3.3,ChIJSTE62Dv1VSwRHTFiLZAd13U,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113321430915383739409"">Iponk Net</a>'], 'photo_reference': 'AUGGfZmgRxoha0n5iAY5Y98AvfhZBqIE1owACua70U6U9vgJ5NaL85_DNlKqixupIf4QU4iaYXUgLVoqu7XmYXp-cdlL6Aqa70CkCcna0QH0e2q8BTjils-dGuJhfgkPBRNouifApn8xRIMPY-O98jmeefEqnJFGN1sHaZj0Sm3OLM_jWVG2', 'width': 3008}]",,,https://www.google.com/maps/place/?q=place_id:ChIJSTE62Dv1VSwRHTFiLZAd13U
