business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"8M3W+2M8, Snok, Amanatun Utara, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6974576, 'lng': 124.6966994}, 'viewport': {'northeast': {'lat': -9.696331620107278, 'lng': 124.6980988298927}, 'southwest': {'lat': -9.699031279892722, 'lng': 124.6953991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fautmae,"[{'height': 1380, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113535390776556065961"">A Google User</a>'], 'photo_reference': 'AUGGfZnaQXd287Gc4GU0g41jW8RACkbTU3r8sr7oA8Qhpy7mcnAxhLqlFm_Z_5Jfd5uk-AJGuBJhv0gFR3cjS3Nsl2TELLmh2audVySiIJqJLFSIWheAwhJjXzcaU4bjW77tViTfGpwvmkIGydFhun9kxeKvEFsyjdFtftcwZEILM4jEz96l', 'width': 2400}]",ChIJa8888-dD_ywRYinUmRdZjm4,5.0,ChIJa8888-dD_ywRYinUmRdZjm4,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,https://www.google.com/maps/place/?q=place_id:ChIJa8888-dD_ywRYinUmRdZjm4
OPERATIONAL,"7JJ4+G7, Mnelaanen, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.718639, 'lng': 124.6056924}, 'viewport': {'northeast': {'lat': -9.717270620107277, 'lng': 124.6070828298927}, 'southwest': {'lat': -9.71997027989272, 'lng': 124.6043831701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Golgota, Amnuban Timur",,ChIJEwPw3G5d_ywRgSoCanGrGtk,4.7,ChIJEwPw3G5d_ywRgSoCanGrGtk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJEwPw3G5d_ywRgSoCanGrGtk
OPERATIONAL,"6P69+7G4, Manufui, Santian, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.789360600000002, 'lng': 124.7188222}, 'viewport': {'northeast': {'lat': -9.788364220107278, 'lng': 124.7201689798927}, 'southwest': {'lat': -9.791063879892722, 'lng': 124.7174693201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cagar Alam Hutan Atbe,,ChIJEwtJTABF_ywRM0ZGSBihmHQ,0.0,ChIJEwtJTABF_ywRM0ZGSBihmHQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJEwtJTABF_ywRM0ZGSBihmHQ
OPERATIONAL,"4JJ7+FRP, Fatulunu, Amanatun Selatan, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.868788, 'lng': 124.6145792}, 'viewport': {'northeast': {'lat': -9.86809315, 'lng': 124.6159323798927}, 'southwest': {'lat': -9.87087255, 'lng': 124.6132327201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun Oenitas,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100383004853056530427"">A Google User</a>'], 'photo_reference': 'AUGGfZlUTe_sVCnZ6xUTbX9tFHLSndfdKV7TSHqUlSOucfjiz1Ab-UJ84qEjzw4RiLiMCcwyMSXNqcNeQetrLY1Mrpp7OJXj6VeOXgLAudlW4c1V6jP5jbe77zr3qLvumE4ypm_hvJS-xnM5VZrBDticyHvC5FGNZJVcX6cFibVYR8_MNrbH', 'width': 2448}]",ChIJAT_FkpBR_ywRNHTTaA4UZ5Y,4.7,ChIJAT_FkpBR_ywRNHTTaA4UZ5Y,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,https://www.google.com/maps/place/?q=place_id:ChIJAT_FkpBR_ywRNHTTaA4UZ5Y
OPERATIONAL,"8JHC+2J, Taebone, Fatukopa, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6724006, 'lng': 124.621623}, 'viewport': {'northeast': {'lat': -9.670388500000003, 'lng': 124.62402885}, 'southwest': {'lat': -9.678436899999998, 'lng': 124.62082105}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FATUKOPA (F),"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZngADMGDYkktYeZdrT9CQuZv-H6RgThCDinXf1zX2J7Kw9ig6JAk8R89oomu9aOwfKZsfJ8o6WRViQLkzYTKeVsVJcHMI9lY1kTKBIx_CI--82jfoG_MDzXah4IhRT-jEhT3lOotBkU9cqQkix_YaoWm40QF59NOXGdtnE_qdYmlU_u', 'width': 4608}]",ChIJKz3JjbBn_ywRuUgkS8gf8Z8,5.0,ChIJKz3JjbBn_ywRuUgkS8gf8Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJKz3JjbBn_ywRuUgkS8gf8Z8
OPERATIONAL,"6CF9+FWP, North Pene, Oenino, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.776281599999999, 'lng': 124.4198243}, 'viewport': {'northeast': {'lat': -9.774931770107278, 'lng': 124.4211741298927}, 'southwest': {'lat': -9.777631429892722, 'lng': 124.4184744701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Babia, Amanatun Selatan, Timor Tengah Selatan","[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113321430915383739409"">Iponk Net</a>'], 'photo_reference': 'AUGGfZnsxhbfFi5lDrZvyR2Swz1B2-UFt6iDb_uRCDev0P2AoqfAJs5AxZ7MnUqO3BAoBAaVfgWVzsXgAkT4OAkgOWbXThLZdc06mlAg-QO4AKR-aQbFXBBHrFyutH8K_izZgUPykykdpLzxxyyMkEUxlVGljK99tdr-iSTSeYJRUh1s36TI', 'width': 3008}]",ChIJSTE62Dv1VSwRHTFiLZAd13U,3.3,ChIJSTE62Dv1VSwRHTFiLZAd13U,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJSTE62Dv1VSwRHTFiLZAd13U
OPERATIONAL,"8PCV+PMH, Sono, Amanatun Utara, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.678195299999999, 'lng': 124.7442292}, 'viewport': {'northeast': {'lat': -9.676787520107277, 'lng': 124.7455734798928}, 'southwest': {'lat': -9.679487179892721, 'lng': 124.7428738201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Rumah Ziona Koen,"[{'height': 468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109123212163955404538"">A Google User</a>'], 'photo_reference': 'AUGGfZnIM8Gy83WI2ZYOKCNflxQjmLt7PhY3uZC0S8C6i_D-giMMCyq3BQUuqFvgYKfdX7jPIoEnlm97qQ5o7TAmHSZpKkFPCajnhJtPLWPb9o6pC1_0UPpG6XIWRbDhpRoV9S-hsNs0LvTF4NttT99g7wNEKWs6TJWRnvV-xMz6LjDTkKtw', 'width': 619}]",ChIJ8dpfM4hD_ywR6UbQZ-fdHz8,5.0,ChIJ8dpfM4hD_ywR6UbQZ-fdHz8,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ8dpfM4hD_ywR6UbQZ-fdHz8
CLOSED_TEMPORARILY,"7M38+XJ, Fatumnasi, Noebana, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.7450626, 'lng': 124.6665779}, 'viewport': {'northeast': {'lat': -9.743730670107277, 'lng': 124.6679080798927}, 'southwest': {'lat': -9.746430329892721, 'lng': 124.6652084201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lopo Tafuli noenapas,,ChIJw7eTi09d_ywRzEHWC-1Jc2g,0.0,ChIJw7eTi09d_ywRzEHWC-1Jc2g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJw7eTi09d_ywRzEHWC-1Jc2g
CLOSED_TEMPORARILY,"8QG3+H7G, Sambet, Toianas, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6735724, 'lng': 124.7532069}, 'viewport': {'northeast': {'lat': -9.672241770107279, 'lng': 124.7545313798927}, 'southwest': {'lat': -9.674941429892723, 'lng': 124.7518317201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Desa Sambet,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101055087763331895527"">BINTANG DADIK</a>'], 'photo_reference': 'AUGGfZnw2S2b1I4vNwKjGxDAeEN9DSpFnJB8_xKIP0vc_vu8GdWuIyAg0VONO6UGzbtpEVs8YpkX5WF5qNEu5_rekhKo8K6sOZqbPQFpm2-GvUeQLzboqPGoT2CLsKGzTIP4WrV8Xh0OQTuh4DF-dFLDicb93I_jbONEiGXb74ZEYgT3VAYv', 'width': 3072}]",ChIJhz3Dn25D_ywRZOELlo2Ho-k,0.0,ChIJhz3Dn25D_ywRZOELlo2Ho-k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJhz3Dn25D_ywRZOELlo2Ho-k
CLOSED_TEMPORARILY,"9Q3F+M48, Bokong, Toianas, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6458467, 'lng': 124.7728212}, 'viewport': {'northeast': {'lat': -9.644496870107275, 'lng': 124.7741710298927}, 'southwest': {'lat': -9.64719652989272, 'lng': 124.7714713701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nekpenu,"[{'height': 4224, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111922282227846176558"">A Google User</a>'], 'photo_reference': 'AUGGfZnM7F5aMurNG8823Hbd0c_F5x9DTBHs0xTzzepmn7HlOGNhjTJnlN2KMX-Hf4UumiY5l1t9uUbeKcjFJo00eBpKM91bVy5NzVKEZ_BMSfW_QukGmMwGH8cqqEhQtWZ_wExAG9I0n5RZkFcz7V8VUsrcG7WWt-cxV7Sn3ni-0K5AlDI8', 'width': 3136}]",ChIJ7S-sidNp_ywRIzO5T8aJg2s,0.0,ChIJ7S-sidNp_ywRIzO5T8aJg2s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJ7S-sidNp_ywRIzO5T8aJg2s
CLOSED_TEMPORARILY,"9J4H+2M4, Taebone, Fatukopa, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6449768, 'lng': 124.6292037}, 'viewport': {'northeast': {'lat': -9.643637520107278, 'lng': 124.6305779798927}, 'southwest': {'lat': -9.646337179892722, 'lng': 124.6278783201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Fatukopa,,ChIJv7JmmwVn_ywRF3LvAZGTiM4,5.0,ChIJv7JmmwVn_ywRF3LvAZGTiM4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJv7JmmwVn_ywRF3LvAZGTiM4
CLOSED_TEMPORARILY,"8HG9+MC, Oe Ekam, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6733468, 'lng': 124.5685847}, 'viewport': {'northeast': {'lat': -9.671996970107278, 'lng': 124.5699345298927}, 'southwest': {'lat': -9.674696629892722, 'lng': 124.5672348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata Air Sonbilo,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112641247165741783708"">Decky Panab</a>'], 'photo_reference': 'AUGGfZk1x54cyZ2J78yF_KWA48SaKnJ7CqDB0-UGC2UV-aGLiue2kKNs2aSsSrML1W7GxdU8Qfx5YV3BpRoBelIquNdKe53LYLH86xSFCcQBlw5-H0iXBzSr1a7eHxphhJh1CSzXuvInrXHSfQhY0YthToorBWNYS_lo_q5yqXqoZKQL7BS3', 'width': 3984}]",ChIJByV39_Bh_ywRyC_nvCy0XFk,5.0,ChIJByV39_Bh_ywRyC_nvCy0XFk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,https://www.google.com/maps/place/?q=place_id:ChIJByV39_Bh_ywRyC_nvCy0XFk
CLOSED_TEMPORARILY,"9HCF+34, Billa, Amanuban Timur, South Timor Tengah Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.6298329, 'lng': 124.5728269}, 'viewport': {'northeast': {'lat': -9.62848307010728, 'lng': 124.5741767298927}, 'southwest': {'lat': -9.631182729892723, 'lng': 124.5714770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,intake,,ChIJtdllwJNh_ywRkfxxMa9u-lQ,0.0,ChIJtdllwJNh_ywRkfxxMa9u-lQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJtdllwJNh_ywRkfxxMa9u-lQ
CLOSED_TEMPORARILY,"9HMR+M89, Naob, Noemuti Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.615830299999999, 'lng': 124.5908698}, 'viewport': {'northeast': {'lat': -9.61372625, 'lng': 124.5923152298927}, 'southwest': {'lat': -9.616531649999999, 'lng': 124.5896155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108884264658147476879"">A Google User</a>'], 'photo_reference': 'AUGGfZksRax1VnR76YVdbwyKL9wLAtm2JLSBToh09UwNyFzHyjF8yy9zWowz6Jm6u0PyPbC-BV_gasSMff9YKZmWNGMvu5gj82LnQhd5RSPJmWcNakXTtvHGUrQXcEAOPfZsPv_QjIvKyo99kdUKYNsUM3NDf5-9QHtATYzKgJcQSURkBNBv', 'width': 1024}]",ChIJrzmWwF9h_ywR9bYO6toleuA,0.0,ChIJrzmWwF9h_ywR9bYO6toleuA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJrzmWwF9h_ywR9bYO6toleuA
