business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,plus_code,photos,permanently_closed,url
OPERATIONAL,"84PJ+4JH, Jl. Merpati, Pinang Mancung, Kec. Bajenis, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3353101, 'lng': 99.1316128}, 'viewport': {'northeast': {'lat': 3.336681829892723, 'lng': 99.13298307989272}, 'southwest': {'lat': 3.333982170107278, 'lng': 99.13028342010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Uyut,{},ChIJlxFiSHVhMTARgRwo8cyIM4U,4.1,ChIJlxFiSHVhMTARgRwo8cyIM4U,"['tourist_attraction', 'point_of_interest', 'establishment']",12.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJlxFiSHVhMTARgRwo8cyIM4U
OPERATIONAL,"Jl. Setiabudi No.102-26, Berohol, Kec. Bajenis, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3390806, 'lng': 99.1446879}, 'viewport': {'northeast': {'lat': 3.340472129892722, 'lng': 99.14604547989272}, 'southwest': {'lat': 3.337772470107278, 'lng': 99.14334582010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Simpang Tiga Berohol, Tebing Tinggi",{},ChIJLULtOBhhMTAR438a93O8qiU,4.1,ChIJLULtOBhhMTAR438a93O8qiU,"['tourist_attraction', 'point_of_interest', 'establishment']",10.0,"{'compound_code': '84QV+JV Berohol, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX84QV+JV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJLULtOBhhMTAR438a93O8qiU
OPERATIONAL,"85H4+C5F, Pasar Baru, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra 20998, Indonesia","{'location': {'lat': 3.3281092, 'lng': 99.15545329999999}, 'viewport': {'northeast': {'lat': 3.329404979892722, 'lng': 99.15675322989271}, 'southwest': {'lat': 3.326705320107278, 'lng': 99.15405357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Umum Air TC,{'open_now': True},ChIJqZ1eAlxhMTARPNyT02OEiao,5.0,ChIJqZ1eAlxhMTARPNyT02OEiao,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 691, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111097532637223422542"">Wiono K</a>'], 'photo_reference': 'AUGGfZnCf7EYMsQ6QWvB-GNcpubu9PGKTZfV7H71WWoLK1D7ruMWRQHL6nF29GOUXg7N32b4r3JP0qCXI7Ukovgjfn-mxZ1iOP8gdGfRQCxipi1Bwrrc74G1VPi6caKlAKVg_buyDuZz326-6C2epitI8PlvCa3s5qwx21wLwSy7_6fZ_xnA', 'width': 470}]",,https://www.google.com/maps/place/?q=place_id:ChIJqZ1eAlxhMTARPNyT02OEiao
OPERATIONAL,"Jl. Merdeka, Rambung, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20616, Indonesia","{'location': {'lat': 3.3267033, 'lng': 99.1631963}, 'viewport': {'northeast': {'lat': 3.327953229892722, 'lng': 99.16453522989272}, 'southwest': {'lat': 3.325253570107277, 'lng': 99.16183557010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SRI MERSING,{'open_now': True},ChIJp7wGIjhgMTAR1xsRRe3NNjE,4.3,ChIJp7wGIjhgMTAR1xsRRe3NNjE,"['tourist_attraction', 'point_of_interest', 'establishment']",56.0,"{'compound_code': '85G7+M7 Rambung, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85G7+M7'}","[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109893879693582016225"">Fahri Husein Design</a>'], 'photo_reference': 'AUGGfZn9nAn6Vxfjeft-V0uH7uFTWUrVsQRk1Ct-NbOANGumiGCQdSH4RvdqiyM0GqzvNTX4oQUCrgJ17qR632o2fiCJdaM45BssA8HHDB5qbnTInw2JeB3XSXOeOnTxXLDXYZyurHdNWZNV-BTN3ZUEIWWc88pvAaf7Sl342MQUihkI-KtF', 'width': 4618}]",,https://www.google.com/maps/place/?q=place_id:ChIJp7wGIjhgMTAR1xsRRe3NNjE
OPERATIONAL,"Rambung, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra 20631, Indonesia","{'location': {'lat': 3.3214052, 'lng': 99.1643599}, 'viewport': {'northeast': {'lat': 3.322604679892722, 'lng': 99.16571317989272}, 'southwest': {'lat': 3.319905020107278, 'lng': 99.16301352010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Tebing Tinggi,{'open_now': True},ChIJq_M0M7lhMTARw0fsQFv1FZ8,4.2,ChIJq_M0M7lhMTARw0fsQFv1FZ8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2091.0,"{'compound_code': '85C7+HP Rambung, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85C7+HP'}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102660551033539961910"">Adolf Manurung</a>'], 'photo_reference': 'AUGGfZks3D3vVSCf3za-oCwooTMAulwWSefq6oxzmQ_KiO1YFscLjSq0-WPWPAkpBjkOeZ90Fo8VQxhBnO29loo_DLpbSH02LsinTOebQEV2l1cdzPxAHnt-aZRrm2-Q2nuPzwxn9fWaMRu6psUn128SnTXOcGAXEvxYGwo0GV4nkDlMli4b', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJq_M0M7lhMTARw0fsQFv1FZ8
OPERATIONAL,"85G4+GM7, Jl. Gatot Subroto, Mandailing, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara, Indonesia","{'location': {'lat': 3.3262879, 'lng': 99.1566855}, 'viewport': {'northeast': {'lat': 3.327604179892722, 'lng': 99.15805347989273}, 'southwest': {'lat': 3.324904520107277, 'lng': 99.15535382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tenda Kolam,{'open_now': True},ChIJEVjBDPJhMTAR7Pv5N0A-_0U,0.0,ChIJEVjBDPJhMTAR7Pv5N0A-_0U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101100770582205398167"">A Google User</a>'], 'photo_reference': 'AUGGfZl3ocHRDdaKCJASQKZ1L1nJu-KyMEOx4V04ia6pmHlBCUgaqAzZomuoSMrfrT99IuZLemXwPimfJBEZcwf5FG5qjZPfDRb-zz2mdyoSw5AKu8oPl1JxW1ub3OpfTngJuX7Ot6MZ2u66uUpS2sNKTo_lfD0URe-r_SXxy8vjSZO4IQV4', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJEVjBDPJhMTAR7Pv5N0A-_0U
OPERATIONAL,"85RF+64W, Jl. Penghulu Tarip, kampung wetan, Kec. Padang Hilir, Kota Tebing Tinggi, Sumatera Utara, Indonesia","{'location': {'lat': 3.3406182, 'lng': 99.1728267}, 'viewport': {'northeast': {'lat': 3.341945879892723, 'lng': 99.17413137989271}, 'southwest': {'lat': 3.339246220107278, 'lng': 99.17143172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Wetanabe,,ChIJ0e3QfLRhMTAR45i5gUNf2wU,0.0,ChIJ0e3QfLRhMTAR45i5gUNf2wU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0e3QfLRhMTAR45i5gUNf2wU
OPERATIONAL,"Rahmat, Jl. Basuki, Tebing Tinggi Lama, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3289415, 'lng': 99.1674687}, 'viewport': {'northeast': {'lat': 3.330291329892722, 'lng': 99.16881852989272}, 'southwest': {'lat': 3.327591670107278, 'lng': 99.16611887010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Squad Wong Edan,,ChIJ-VG_AgBhMTARn9TC3rJXJiQ,0.0,ChIJ-VG_AgBhMTARn9TC3rJXJiQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-VG_AgBhMTARn9TC3rJXJiQ
OPERATIONAL,"Jl. Medan - Tebing Tinggi No.184, Sri Padang, Kec. Rambutan, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3346939, 'lng': 99.1630691}, 'viewport': {'northeast': {'lat': 3.336022379892722, 'lng': 99.16443157989272}, 'southwest': {'lat': 3.333322720107277, 'lng': 99.16173192010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sukasari,,ChIJ0yJlPvhhMTARS_j1B1aKdxc,0.0,ChIJ0yJlPvhhMTARS_j1B1aKdxc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': '85M7+V6 Sri Padang, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85M7+V6'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112092993087430790602"">A Google User</a>'], 'photo_reference': 'AUGGfZn7HXb6L8IWpN7ys1WCZPFHRv80hMp_6ya38Vzyp6uYff0hfQ98djaqDJyFWAHQL_wW80t0qL5LAoslIrlJRZJBpbSyi4L4241aTDZd9yz5qvHF1NlHiBDF9Nm27uC3xWii-mKBr-GtB7Vb9ZpoIbjH0J2TDuTpTZkImviCqdXLv2k', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0yJlPvhhMTARS_j1B1aKdxc
OPERATIONAL,"85H7+C5W, Jl. Kotamadya, Tebing Tinggi Lama, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20616, Indonesia","{'location': {'lat': 3.3285955, 'lng': 99.16294359999999}, 'viewport': {'northeast': {'lat': 3.329921529892722, 'lng': 99.16428887989271}, 'southwest': {'lat': 3.327221870107278, 'lng': 99.16158922010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Kota Tebing Tinggi,{'open_now': True},ChIJj7mSKrdhMTARYCKaku69cTQ,3.8,ChIJj7mSKrdhMTARYCKaku69cTQ,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",77.0,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057004199772425172"">TJIUNGGU TJERMIN</a>'], 'photo_reference': 'AUGGfZns9_B5DlK3UB5b5WyG5imvON3bSd5OAOKEHiWFYQ9SEKeCPBG9CR3GT2VTGk8x4ZRF71QuHQ9HrF5GWHIcDcOVOZj9MaRelnkUk0JJavikNixKq1gl26R6_se0n0lub4yzxTZo-FgUdoIoL7cj7p-vXZF2yUUn-y6coFdULwifTwE', 'width': 5184}]",,https://www.google.com/maps/place/?q=place_id:ChIJj7mSKrdhMTARYCKaku69cTQ
