business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,plus_code,photos,permanently_closed,url
OPERATIONAL,"84PJ+4JH, Jl. Merpati, Pinang Mancung, Kec. Bajenis, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3353101, 'lng': 99.1316128}, 'viewport': {'northeast': {'lat': 3.336681829892723, 'lng': 99.13298307989272}, 'southwest': {'lat': 3.333982170107278, 'lng': 99.13028342010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Uyut,{},ChIJlxFiSHVhMTARgRwo8cyIM4U,4.1,ChIJlxFiSHVhMTARgRwo8cyIM4U,"['tourist_attraction', 'point_of_interest', 'establishment']",12,,,,https://www.google.com/maps/place/?q=place_id:ChIJlxFiSHVhMTARgRwo8cyIM4U
OPERATIONAL,"Jl. Setiabudi No.102-26, Berohol, Kec. Bajenis, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3390806, 'lng': 99.1446879}, 'viewport': {'northeast': {'lat': 3.340472129892722, 'lng': 99.14604547989272}, 'southwest': {'lat': 3.337772470107278, 'lng': 99.14334582010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Simpang Tiga Berohol, Tebing Tinggi",{},ChIJLULtOBhhMTAR438a93O8qiU,4.1,ChIJLULtOBhhMTAR438a93O8qiU,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"{'compound_code': '84QV+JV Berohol, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX84QV+JV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJLULtOBhhMTAR438a93O8qiU
OPERATIONAL,"Jl. Penghulu tarip, Tanah Besih, Kec. Tebing Syahbandar, Kota Tebing Tinggi, Sumatera Utara 20063, Indonesia","{'location': {'lat': 3.3136232, 'lng': 99.1923357}, 'viewport': {'northeast': {'lat': 3.314748529892722, 'lng': 99.19366612989272}, 'southwest': {'lat': 3.312048870107278, 'lng': 99.19096647010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wetanabe Village,,ChIJ64ysTAPfMzARu2xC9eSeYzI,0.0,ChIJ64ysTAPfMzARu2xC9eSeYzI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '857R+CW Tanah Besih, Serdang Bedagai Regency, North Sumatra, Indonesia', 'global_code': '6MMX857R+CW'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ64ysTAPfMzARu2xC9eSeYzI
OPERATIONAL,"959M+7C6, Paya Bagas, Tebing Tinggi, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3681565, 'lng': 99.1835132}, 'viewport': {'northeast': {'lat': 3.369608379892723, 'lng': 99.18495592989272}, 'southwest': {'lat': 3.366908720107278, 'lng': 99.18225627010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing ikan mas harian,{'open_now': True},ChIJQaGMt2ZhMTARPgNi5YmnddM,5.0,ChIJQaGMt2ZhMTARPgNi5YmnddM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109385276549283072394"">suyatno eko handoko</a>'], 'photo_reference': 'AUGGfZnGw4kJbzhrmOS3Z3KWLYCe58pBPNP7KKU1TzA2__Q1XpWHK0nPlKwnPV8o0J9wnXpOkTN7zKYkTUVe8RN3-Ne99gh6yyWpXp9oe_XRotM6cvJCjJ5iNoSZDnYKfHlaNuXyVD_nCdbTWzOGXbvIsNB4rzLF_LydWKWB6VzXbIozleeq', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJQaGMt2ZhMTARPgNi5YmnddM
OPERATIONAL,"85RF+64W, Jl. Penghulu Tarip, kampung wetan, Kec. Padang Hilir, Kota Tebing Tinggi, Sumatera Utara, Indonesia","{'location': {'lat': 3.3406182, 'lng': 99.1728267}, 'viewport': {'northeast': {'lat': 3.341945879892723, 'lng': 99.17413137989271}, 'southwest': {'lat': 3.339246220107278, 'lng': 99.17143172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Wetanabe,,ChIJ0e3QfLRhMTAR45i5gUNf2wU,0.0,ChIJ0e3QfLRhMTAR45i5gUNf2wU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0e3QfLRhMTAR45i5gUNf2wU
OPERATIONAL,"Jl. Setiabudi No.LK 4, RW.2, Berohol, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3494785, 'lng': 99.1286835}, 'viewport': {'northeast': {'lat': 3.350827979892722, 'lng': 99.13003332989273}, 'southwest': {'lat': 3.348128320107278, 'lng': 99.12733367010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gapura selamat jalan kota serdang bedagai,,ChIJxQ7OH_JhMTARB-ye8iMuKhU,0.0,ChIJxQ7OH_JhMTARB-ye8iMuKhU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '84XH+QF Berohol, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX84XH+QF'}",,,https://www.google.com/maps/place/?q=place_id:ChIJxQ7OH_JhMTARB-ye8iMuKhU
OPERATIONAL,"95F8+MQV, Jl. Jend. Sudirman, Sri Padang, Kec. Rambutan, Kabupaten Serdang Bedagai, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3742441, 'lng': 99.1669069}, 'viewport': {'northeast': {'lat': 3.375594229892722, 'lng': 99.16827227989272}, 'southwest': {'lat': 3.372894570107277, 'lng': 99.16557262010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Gapura Selamat Datang Kota Tebing Tinggi,{},ChIJH3T1XUpgMTARTYzv97Ssw44,4.3,ChIJH3T1XUpgMTARTYzv97Ssw44,"['tourist_attraction', 'point_of_interest', 'establishment']",96,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106745903304349582169"">Dadik Spinner</a>'], 'photo_reference': 'AUGGfZncLYdElR4Qk4mOHDDPqaw4cY7m4PX4gLI_8tzl8GN-9LqpDsQTMhukfWY4ho9GcEk5D0jY-PXmk_t-3MEkcJRuQNFdR-peKyTOFnxitBEnqF-GkK0C3dMN-DW5N-p9K-Dgs5H36bE2lccdDDZN34owPdk2jrjdGZXljKhtiBvFUgZp', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJH3T1XUpgMTARTYzv97Ssw44
OPERATIONAL,"85G4+GM7, Jl. Gatot Subroto, Mandailing, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara, Indonesia","{'location': {'lat': 3.3262879, 'lng': 99.1566855}, 'viewport': {'northeast': {'lat': 3.327604179892722, 'lng': 99.15805347989273}, 'southwest': {'lat': 3.324904520107277, 'lng': 99.15535382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tenda Kolam,{'open_now': True},ChIJEVjBDPJhMTAR7Pv5N0A-_0U,0.0,ChIJEVjBDPJhMTAR7Pv5N0A-_0U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101100770582205398167"">A Google User</a>'], 'photo_reference': 'AUGGfZkw_83VqoqZw_FH9Q1F_eWo2ytH5CVIZTd3Qji_u0zH9YXe9F-a8z8PHNVaUFJc1mDK2nh7GaW5zx5DF9ips1d_JqDzoT0AlYRyhhRm_g-z44OjjsELBS4s1D3C1ObJ_awE-t173lbdcvTNlo_mfSYrxZ1Eyhf4SFnWJonjh3Z6GO0r', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJEVjBDPJhMTAR7Pv5N0A-_0U
OPERATIONAL,"Rahmat, Jl. Basuki, Tebing Tinggi Lama, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3289415, 'lng': 99.1674687}, 'viewport': {'northeast': {'lat': 3.330291329892722, 'lng': 99.16881852989272}, 'southwest': {'lat': 3.327591670107278, 'lng': 99.16611887010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Squad Wong Edan,,ChIJ-VG_AgBhMTARn9TC3rJXJiQ,0.0,ChIJ-VG_AgBhMTARn9TC3rJXJiQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-VG_AgBhMTARn9TC3rJXJiQ
OPERATIONAL,"85G4+GM7, Mandailing, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra, Indonesia","{'location': {'lat': 3.3262879, 'lng': 99.1566855}, 'viewport': {'northeast': {'lat': 3.327604179892722, 'lng': 99.15805347989273}, 'southwest': {'lat': 3.324904520107277, 'lng': 99.15535382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air pancur pangururan samosir,,ChIJmV_qAQBhMTARv-OycnH8Sx0,0.0,ChIJmV_qAQBhMTARv-OycnH8Sx0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmV_qAQBhMTARv-OycnH8Sx0
