business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url
OPERATIONAL,"Raknamo, Amabi Oefeto, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1219563, 'lng': 123.9375688}, 'viewport': {'northeast': {'lat': -10.12070352010728, 'lng': 123.9388887798927}, 'southwest': {'lat': -10.12340317989272, 'lng': 123.9361891201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Terashine Camp,"[{'height': 668, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112278282994687041028"">A Google User</a>'], 'photo_reference': 'AUGGfZnXG7WiqGohnwTYLdiG1ne6MjVQpiCLLNVjqZw2NFpVxbqPcFWhv15epP_6w1XDcciT1rgDa6KMQX_UGix_O9aUeblp8MmUzMfiPYQLDXH0d0VCa-3CgOkld7WhPeWZOhWB8ehGLr9PoM7eSk_mmfHq16gbXYahpQXV7TCcwDNKH_hC', 'width': 935}]",ChIJ6Y7xM6x5ViwRilxz1qUNX3s,"{'compound_code': 'VWHQ+62 Raknamo, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5VWHQ+62'}",0.0,ChIJ6Y7xM6x5ViwRilxz1qUNX3s,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJ6Y7xM6x5ViwRilxz1qUNX3s
OPERATIONAL,"QVV9+V25, Unnamed Road, Ponain, Kec. Amarasi, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.2054201, 'lng': 123.8675906}, 'viewport': {'northeast': {'lat': -10.20410702010728, 'lng': 123.8690539798927}, 'southwest': {'lat': -10.20680667989272, 'lng': 123.8663543201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,VIP Bechoon,,ChIJmfwmxUB9ViwReCfD_SXufAM,,3.8,ChIJmfwmxUB9ViwReCfD_SXufAM,"['lodging', 'point_of_interest', 'establishment']",5,https://www.google.com/maps/place/?q=place_id:ChIJmfwmxUB9ViwReCfD_SXufAM
OPERATIONAL,"WVVM+WQG, Camplong I, Fatuleu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0552547, 'lng': 123.8844755}, 'viewport': {'northeast': {'lat': -10.05395422010728, 'lng': 123.8858350798927}, 'southwest': {'lat': -10.05665387989272, 'lng': 123.8831354201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Vira Koba,,ChIJD4Ha8T_VVSwR1syxRy8UWpE,,1.0,ChIJD4Ha8T_VVSwR1syxRy8UWpE,"['lodging', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJD4Ha8T_VVSwR1syxRy8UWpE
OPERATIONAL,"228J+H7Q SMP, Oesusu, Kec. Takari, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.9835425, 'lng': 124.0307246}, 'viewport': {'northeast': {'lat': -9.98219267010728, 'lng': 124.0320744298927}, 'southwest': {'lat': -9.984892329892723, 'lng': 124.0293747701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gang Pemancar Oekolo,,ChIJt2tg9RvZVSwROXS-p_g5t58,,0.0,ChIJt2tg9RvZVSwROXS-p_g5t58,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJt2tg9RvZVSwROXS-p_g5t58
OPERATIONAL,"XW33+MFF, Camplong I, Fatuleu, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0458093, 'lng': 123.9036579}, 'viewport': {'northeast': {'lat': -10.04445492010728, 'lng': 123.9050096298927}, 'southwest': {'lat': -10.04715457989272, 'lng': 123.9023099701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,CHRIST HEDE PUNK RUMAH,,ChIJSfE0fxLXVSwRz0FaxzoEpig,,0.0,ChIJSfE0fxLXVSwRz0FaxzoEpig,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJSfE0fxLXVSwRz0FaxzoEpig
OPERATIONAL,"QV4F+PXJ, Nekmese, Amarasi Selatan, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.2431253, 'lng': 123.875853}, 'viewport': {'northeast': {'lat': -10.24172552010728, 'lng': 123.8771996798927}, 'southwest': {'lat': -10.24442517989272, 'lng': 123.8745000201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107929519054668124206"">A Google User</a>'], 'photo_reference': 'AUGGfZmwoTkRx354-vjf4TAAeBny7SPB9D6WsbmlgCDGyywuXG9pqU-vx2Ie60vDXNxD0XRx-u1_up7xmNs2cPKbdtoVaTRviXW2uwEhKfDdp-8pNwQb47o6S1rTtRt8m1kdNP-M9OzBpo5EVZNFBBJ00yODSR-JJfJRuiHmjO7DpxwMPW_a', 'width': 3000}]",ChIJpwW5xfNjViwR5xLLU_2d6HM,,0.0,ChIJpwW5xfNjViwR5xLLU_2d6HM,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJpwW5xfNjViwR5xLLU_2d6HM
OPERATIONAL,"VVRC+XMG, Manusak, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1075612, 'lng': 123.8716993}, 'viewport': {'northeast': {'lat': -10.10619077010728, 'lng': 123.8730545798927}, 'southwest': {'lat': -10.10889042989272, 'lng': 123.8703549201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH KING,,ChIJwZ0rDgB_ViwRWCvqnZ8wCVU,,5.0,ChIJwZ0rDgB_ViwRWCvqnZ8wCVU,"['lodging', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJwZ0rDgB_ViwRWCvqnZ8wCVU
OPERATIONAL,"RRMV+GV3, Tuatuka, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1663301, 'lng': 123.8444423}, 'viewport': {'northeast': {'lat': -10.16494227010728, 'lng': 123.8457603798927}, 'southwest': {'lat': -10.16764192989272, 'lng': 123.8430607201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Marcho Tungga,,ChIJSUUKQgB9ViwRT0pihwMz5pc,,0.0,ChIJSUUKQgB9ViwRT0pihwMz5pc,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJSUUKQgB9ViwRT0pihwMz5pc
OPERATIONAL,"WR2Q+8CC, Naibonat, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.0991825, 'lng': 123.838509}, 'viewport': {'northeast': {'lat': -10.09792072010728, 'lng': 123.8398922798927}, 'southwest': {'lat': -10.10062037989272, 'lng': 123.8371926201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BARTO PUNG RUMAH,,ChIJ9waXl71_ViwRQ9yCO_-Bgz4,,0.0,ChIJ9waXl71_ViwRQ9yCO_-Bgz4,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJ9waXl71_ViwRQ9yCO_-Bgz4
OPERATIONAL,"VRJ4+54M, Oesao, Kupang Timur, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.118737, 'lng': 123.8053476}, 'viewport': {'northeast': {'lat': -10.11737677010728, 'lng': 123.8066979298927}, 'southwest': {'lat': -10.12007642989272, 'lng': 123.8039982701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lili Wangge,,ChIJq2qHlbZ_ViwRcI98Qc8C6s0,,5.0,ChIJq2qHlbZ_ViwRcI98Qc8C6s0,"['lodging', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJq2qHlbZ_ViwRcI98Qc8C6s0
