business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Antonov, Baumata Bar., Kec. Taebenu, Kota Kupang, Nusa Tenggara Tim. 85361, Indonesia","{'location': {'lat': -10.1857401, 'lng': 123.6637018}, 'viewport': {'northeast': {'lat': -10.18432327010728, 'lng': 123.6650620798927}, 'southwest': {'lat': -10.18702292989272, 'lng': 123.6623624201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Chrysant Hotel & Resort Kupang,"[{'height': 2008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110783347309058837128"">A Google User</a>'], 'photo_reference': 'AUGGfZmfVwq-UMvieC0RA42bFOLT43AIDqvP52wOgGNOR5yNribkmNzif6c747-S6wICiofW5HVNSZcUZBXk1QSNuot8fKf6b2RO4jged7-3olDtHKjKMVV-sX8lcRRrp9Wew1Iqycsz3sfOXROfKJe1yOJM31cRQ0nAGZkFgL2ZMfLZa3iU', 'width': 3008}]",ChIJh0OiZMiFViwRDt6l5hrM5B8,"{'compound_code': 'RM77+PF Baumata Barat, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RM77+PF'}",4.0,ChIJh0OiZMiFViwRDt6l5hrM5B8,"['lodging', 'point_of_interest', 'establishment']",289,,,https://www.google.com/maps/place/?q=place_id:ChIJh0OiZMiFViwRDt6l5hrM5B8
OPERATIONAL,"0, Jl. San Juan No.5, RT.011/RW.003, Penfui Tim., Kec. Kupang Tengah, Kabupaten Kupang, Nusa Tenggara Tim. 85361, Indonesia","{'location': {'lat': -10.162758, 'lng': 123.672551}, 'viewport': {'northeast': {'lat': -10.16134062010728, 'lng': 123.6738915798927}, 'southwest': {'lat': -10.16404027989272, 'lng': 123.6711919201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Vaccinated Staff - SPOT ON 2518 Wilma Hotel Ii Premier,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113697260488148301454"">A Google User</a>'], 'photo_reference': 'AUGGfZknv9gT6q5D-a2sYzpkS5-AiCoBU6zhrOYlToCbxSEqeikCz3L-YlJmGmeP-AXv00XPpmSkwaI42B8dqjtvMA0_ZMREdBFZvJFzO-7h8MZ44dbODPQq_ze-qw0O2E0H6EC6vyBYKYCzjS3-2Q_5XXc1BNWTa-euZRV0x0pU3DbB22oe', 'width': 4000}]",ChIJyZKGx5qDViwR_gaHY0gPfa0,"{'compound_code': 'RMPF+W2 East Penfui, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RMPF+W2'}",3.7,ChIJyZKGx5qDViwR_gaHY0gPfa0,"['lodging', 'point_of_interest', 'establishment']",16,,,https://www.google.com/maps/place/?q=place_id:ChIJyZKGx5qDViwR_gaHY0gPfa0
OPERATIONAL,"Penfui, Kupang Tengah, Kupang Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1641227, 'lng': 123.6679968}, 'viewport': {'northeast': {'lat': -10.16277797010728, 'lng': 123.6693183798927}, 'southwest': {'lat': -10.16547762989272, 'lng': 123.6666187201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Karo Bobe,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106542505290752657555"">A Google User</a>'], 'photo_reference': 'AUGGfZnZW70jgS5R5RVxTPIR8Sr5DX1X9I_ltOi7EipsFcXJ0pnWXJCT73ndtRsT_RI-GHctYwkV62U1poy2fwquj6PHUFjnBRi6hGAJ7wGlG5OxfK4NnFvZ9xAfFnh3PBpCQZ4dOKflhzoRCILadm74Ltdz8vL52cShVbRRyJwv7_fgRNrC', 'width': 1040}]",ChIJWX-2Hm6DViwRh3WtHTpscPg,"{'compound_code': 'RMP9+95 Penfui, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RMP9+95'}",4.6,ChIJWX-2Hm6DViwRh3WtHTpscPg,"['lodging', 'point_of_interest', 'establishment']",46,,,https://www.google.com/maps/place/?q=place_id:ChIJWX-2Hm6DViwRh3WtHTpscPg
OPERATIONAL,"Jl. San Juan 6, Penfui Tim., Kec. Kupang Tengah, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1636281, 'lng': 123.6744756}, 'viewport': {'northeast': {'lat': -10.16219122010728, 'lng': 123.6758863298927}, 'southwest': {'lat': -10.16489087989272, 'lng': 123.6731866701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wilma Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100750772834019125069"">A Google User</a>'], 'photo_reference': 'AUGGfZlQybxViGG19MKl-9EjBFGDIwKGMwU_qXjaCv_HXuAQM--iSILXm0OGVxy36j9wCPVThTicII91fICgvHwZCGfzxYXNbcLY0ug-Tpf_v_nidCmxfP-QdvS9lQcuSjVCjmJ8TFqYxROrV1L229pEC83guRBvcwbY8Db2jM3_Cj9mhtxw', 'width': 6000}]",ChIJfdGPe9ODViwRCvJbq0CzFPg,"{'compound_code': 'RMPF+HQ East Penfui, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RMPF+HQ'}",4.2,ChIJfdGPe9ODViwRCvJbq0CzFPg,"['lodging', 'point_of_interest', 'establishment']",190,,,https://www.google.com/maps/place/?q=place_id:ChIJfdGPe9ODViwRCvJbq0CzFPg
OPERATIONAL,"Jl. Perintis Kemerdekaan I, Kayu Putih, Kec. Oebobo, Kota Kupang, Nusa Tenggara Tim. 85228, Indonesia","{'location': {'lat': -10.1696261, 'lng': 123.6208796}, 'viewport': {'northeast': {'lat': -10.16820057010728, 'lng': 123.6222540798927}, 'southwest': {'lat': -10.17090022989272, 'lng': 123.6195544201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kupang Inn,"[{'height': 400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107578772047920708366"">Tojje 46illarchy</a>'], 'photo_reference': 'AUGGfZm0JJ9R_xtPQrndYcIsr-oCmBw1foduCkyicKY_d_WWWmorSd37po_R_iLKHFnBg1VutdPi5JclVp9AQQBXqRJiC1eR-JH0qkQvyaMn1Q_AEQaqUuCGy6Yw2eXzWUVc0WVfWBnLETAMqvgu4OGbNB0xpf5rOK7kWVL0j1NYQqD5Te0w', 'width': 640}]",ChIJaUGom1ODViwRFaUI3ifhpvw,"{'compound_code': 'RJJC+49 Kayu Putih, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RJJC+49'}",4.2,ChIJaUGom1ODViwRFaUI3ifhpvw,"['lodging', 'point_of_interest', 'establishment']",37,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJaUGom1ODViwRFaUI3ifhpvw
OPERATIONAL,"Jl. San Juan 5, RT 011 RW 003, Penfui Tim., Kupang Tengah, Bukit Cinta, Tugu Me, Kupang Regency, East Nusa Tenggara 85361, Indonesia","{'location': {'lat': -10.1625069, 'lng': 123.673321}, 'viewport': {'northeast': {'lat': -10.16116297010728, 'lng': 123.6746521298927}, 'southwest': {'lat': -10.16386262989272, 'lng': 123.6719524701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 2518 Wilma Hotel Ii Premier,,ChIJMeN7hlODViwREDra6U-bSvg,"{'compound_code': 'RMPF+X8 East Penfui, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RMPF+X8'}",3.0,ChIJMeN7hlODViwREDra6U-bSvg,"['lodging', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJMeN7hlODViwREDra6U-bSvg
OPERATIONAL,"belakang kampus STIM, Jl. Adi Sucipto No.1, RT.016/RW.06, Kupang, Kec. Klp. Lima, Kota Kupang, Nusa Tenggara Tim. 85111, Indonesia","{'location': {'lat': -10.1501305, 'lng': 123.663765}, 'viewport': {'northeast': {'lat': -10.14877467010728, 'lng': 123.6651350798927}, 'southwest': {'lat': -10.15147432989272, 'lng': 123.6624354201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO Life 3927 Kika Kost,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115326599805857310125"">A Google User</a>'], 'photo_reference': 'AUGGfZnB1UnQMvegWsfz_sZ5g11y7-MToBYxyBxoIPnFJ6Cd0k850aDpUe0qQ-_MvMlclQr6UY3zCpwNFs7uE6yc9sOJYq9AiPofrOMWkURPVxZhnqIzoVHFvcE43zFD_wsTlDrpKI5xSMl6zqOGjB5Y8Ph_br_fUYLf_25_lUhIfM_9odcb', 'width': 640}]",ChIJzzX454SDViwRXcGNqYDlKU8,"{'compound_code': 'RMX7+WG Lasiana, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RMX7+WG'}",4.7,ChIJzzX454SDViwRXcGNqYDlKU8,"['lodging', 'point_of_interest', 'establishment']",31,,,https://www.google.com/maps/place/?q=place_id:ChIJzzX454SDViwRXcGNqYDlKU8
OPERATIONAL,"Jl. Keuangan Negara II, Kayu Putih, Kec. Oebobo, Kota Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.1608732, 'lng': 123.6170671}, 'viewport': {'northeast': {'lat': -10.15955657010728, 'lng': 123.6184282298927}, 'southwest': {'lat': -10.16225622989272, 'lng': 123.6157285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cozy Stay Kupang,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108333128165584488350"">A Google User</a>'], 'photo_reference': 'AUGGfZmiI5ZMxwSvdZHMYFfEVQ0yYTOapjZXmPi2ixnc7E0p-5WtisC7yS7IxcVu3FRlrdRU5e5TAOeSX9LMv9gwNbbuAXZIHBf8NKc0w2XVMFXZB566PjloVVm6KYy6bUz_3GfQHOL9Hw_g7t3j43f2L9qZ4otTnvlmtia6438X2t6AjGF_', 'width': 4000}]",ChIJkY9hmmadViwRCZ_WSwfKMqQ,"{'compound_code': 'RJQ8+MR Kayu Putih, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5RJQ8+MR'}",4.5,ChIJkY9hmmadViwRCZ_WSwfKMqQ,"['lodging', 'point_of_interest', 'establishment']",206,,,https://www.google.com/maps/place/?q=place_id:ChIJkY9hmmadViwRCZ_WSwfKMqQ
OPERATIONAL,"JL. Timur Raya, KM No.9, Tarus, Kec. Kupang Tengah, Kabupaten Kupang, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -10.136217, 'lng': 123.683022}, 'viewport': {'northeast': {'lat': -10.13486037010728, 'lng': 123.6843694298927}, 'southwest': {'lat': -10.13756002989272, 'lng': 123.6816697701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Brenton,,ChIJlaIgSbaDViwR94li3PPD4AM,"{'compound_code': 'VM7M+G6 Tarus, Kupang Regency, East Nusa Tenggara, Indonesia', 'global_code': '5QX5VM7M+G6'}",0.0,ChIJlaIgSbaDViwR94li3PPD4AM,"['point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJlaIgSbaDViwR94li3PPD4AM
OPERATIONAL,"Lasiana, Kelapa Lima, Kupang City, East Nusa Tenggara, Indonesia","{'location': {'lat': -10.1323773, 'lng': 123.6698844}, 'viewport': {'northeast': {'lat': -10.13102747010728, 'lng': 123.6712342298927}, 'southwest': {'lat': -10.13372712989272, 'lng': 123.6685345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,OCD Beach Cafe & Hostel,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108601366721089588171"">Diyah DY</a>'], 'photo_reference': 'AUGGfZnK0s3ELiPWa90_kH662x3kdzTUhkXvu5sX1pPjvOOH2MA5Rmgtnq2kYvgI02OVqUtHI8B51Z2UJvEEGRSjUJgmovfXjJVDLwSLQr219WT1W8gYIN9omicv7muERtTCQVvbFHbHR6-SuVBtOVgl2fXaKsWp92-nNWwpHWcvuN-A36M2', 'width': 4208}]",ChIJk0wGTOvHViwRMrDQ5MilFfg,"{'compound_code': 'VM99+2X Lasiana, Kupang City, East Nusa Tenggara, Indonesia', 'global_code': '5QX5VM99+2X'}",4.4,ChIJk0wGTOvHViwRMrDQ5MilFfg,"['restaurant', 'food', 'point_of_interest', 'establishment']",431,{'open_now': True},2.0,https://www.google.com/maps/place/?q=place_id:ChIJk0wGTOvHViwRMrDQ5MilFfg
