business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"Jl. Gongseng Raya No.32 9, RT.5/RW.7, Cijantung, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13770, Indonesia","{'location': {'lat': -6.3259117, 'lng': 106.8550475}, 'viewport': {'northeast': {'lat': -6.324546970107278, 'lng': 106.8564256298927}, 'southwest': {'lat': -6.327246629892722, 'lng': 106.8537259701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAMAN PREMAN GONGSENG,ChIJIyNxfQDtaS4RKgoIWpT9EA0,"{'compound_code': 'MVF4+J2 Cijantung, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MVF4+J2'}",0.0,ChIJIyNxfQDtaS4RKgoIWpT9EA0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIyNxfQDtaS4RKgoIWpT9EA0
OPERATIONAL,"MV47+4W4, Jl. Gandaria, RW.3, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta, Indonesia","{'location': {'lat': -6.344736300000001, 'lng': 106.8648291}, 'viewport': {'northeast': {'lat': -6.343277670107278, 'lng': 106.8662091798927}, 'southwest': {'lat': -6.345977329892722, 'lng': 106.8635095201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung pekayon,ChIJ357-vXPtaS4RL1_L1eutchw,,0.0,ChIJ357-vXPtaS4RL1_L1eutchw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111991528802199531168"">Syahril Ahmad53</a>'], 'photo_reference': 'AUGGfZkdaKtMxsPYOnz5VrNADajg9lsvXzlZUrq9mREW-r8XC8wCszpZACXGroVUUT_3rJ31B87YTAGVMU2iZq3N4KMkAhzVbDEXOG2Sv1KCKfYS9zhgQaI_GLGc_GYTi1xvwtfaW_Sm3pLNSmP8gud7XJY0az5OjjhvBTFvEHFodwhVNCIP', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJ357-vXPtaS4RL1_L1eutchw
OPERATIONAL,"Jl. Radar Raya No.14, RT.3/RW.4, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790, Indonesia","{'location': {'lat': -6.3333509, 'lng': 106.8415562}, 'viewport': {'northeast': {'lat': -6.332050120107279, 'lng': 106.8429071798927}, 'southwest': {'lat': -6.334749779892722, 'lng': 106.8402075201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Daun singkong,ChIJxerFXgDtaS4R96Relvh--r8,"{'compound_code': 'MR8R+MJ Kalisari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MR8R+MJ'}",0.0,ChIJxerFXgDtaS4R96Relvh--r8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJxerFXgDtaS4R96Relvh--r8
OPERATIONAL,"Jalan Haji Balok Raya No.47 13, RT.13/RW.2, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790, Indonesia","{'location': {'lat': -6.342718, 'lng': 106.8554324}, 'viewport': {'northeast': {'lat': -6.341367170107278, 'lng': 106.8567617798927}, 'southwest': {'lat': -6.344066829892722, 'lng': 106.8540621201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Garden Tani Karang Taruna RW 02,ChIJr8vGlOjtaS4RCj4yoM9coa0,"{'compound_code': 'MV44+W5 Kalisari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MV44+W5'}",4.9,ChIJr8vGlOjtaS4RCj4yoM9coa0,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': True},"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106040662568820580230"">Rizki Firdaus</a>'], 'photo_reference': 'AUGGfZns-fgA398fiBh1SX4T-EZ1A-AWwW1i0diLOMp4kGanliEl6o_FW_1bqUsrh6jtTOl9XsrbnnEmJoy-eMO68caFhbRmpp0AiH_paK9NKqATuWfZi0ju-Rg1zsDc40uQ8yA7F_0VE8NWw0S1LArLC1VVvl4BF3EdBd0XjLkaWqTM4CBM', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJr8vGlOjtaS4RCj4yoM9coa0
OPERATIONAL,"MV43+PQW, Jl. H. Balok Raya 1, RT.13/RW.2, Kalisari, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13790, Indonesia","{'location': {'lat': -6.343138799999999, 'lng': 106.854461}, 'viewport': {'northeast': {'lat': -6.341687370107278, 'lng': 106.8558093798927}, 'southwest': {'lat': -6.344387029892721, 'lng': 106.8531097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN IKAN MAS. empang H.olih,ChIJYVc5SIPtaS4RDm1907suC7c,,4.0,ChIJYVc5SIPtaS4RDm1907suC7c,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117236490234360377123"">A Google User</a>'], 'photo_reference': 'AUGGfZnko63HLjV35KyYZyZnXB64jRlC5q082LJHTeWgQGair5Pqg6ooeshokFRilKwaheBxQQUS8FNOt6WXxE8YKEn3ME6Shzz-Ja1CerF-R0cbiAtMtxw6oOsSMDDB_YQ2TQhtOsOtcbN8mEXapFuOhoaPTb2NJ-egl-9Jsrf4XUZKSFjZ', 'width': 3840}]",,https://www.google.com/maps/place/?q=place_id:ChIJYVc5SIPtaS4RDm1907suC7c
CLOSED_TEMPORARILY,"MRFV+8X9, Jakarta Timur, RT.1/RW.7, Baru, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13780, Indonesia","{'location': {'lat': -6.3267086, 'lng': 106.8449834}, 'viewport': {'northeast': {'lat': -6.325360520107278, 'lng': 106.8463467298927}, 'southwest': {'lat': -6.328060179892722, 'lng': 106.8436470701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pohon mangga,ChIJXVl6ZVDtaS4RNzBiz1EDX4A,,5.0,ChIJXVl6ZVDtaS4RNzBiz1EDX4A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,https://www.google.com/maps/place/?q=place_id:ChIJXVl6ZVDtaS4RNzBiz1EDX4A
OPERATIONAL,"MVP5+JX5, Jalan RA. Fadillah, Cijantung, Pasar Rebo, RT.6/RW.6, Gedong, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13760, Indonesia","{'location': {'lat': -6.3134894, 'lng': 106.8599803}, 'viewport': {'northeast': {'lat': -6.312239320107278, 'lng': 106.8614678798927}, 'southwest': {'lat': -6.314938979892722, 'lng': 106.8587682201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Cijantung Forest City,ChIJi2Jqpp7taS4R9unMTb9Pcbc,,4.5,ChIJi2Jqpp7taS4R9unMTb9Pcbc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",238,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113214121026931376035"">A Google User</a>'], 'photo_reference': 'AUGGfZnhzHH4a92YJdLS2tpLofVilH2L5_s4wE_EvfS30jMt6uPurJLWOIqeNy47sozxv2GdH-rir0z2-_FeHuN0UOaD3e502kwk9LIVsodR2ExllT_o78zPocVQL6IOkbc0Wq7_wt2ERRSB5VMAC1zOTIv9K07HJboRE-Qxa-_XjZPx66uY', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJi2Jqpp7taS4R9unMTb9Pcbc
OPERATIONAL,"MVV8+79M, Jakarta Outer Ring Rd, RT.5/RW.5, Susukan, Ciracas, East Jakarta City, Jakarta 13750, Indonesia","{'location': {'lat': -6.306786799999999, 'lng': 106.865917}, 'viewport': {'northeast': {'lat': -6.305409320107278, 'lng': 106.8672376798927}, 'southwest': {'lat': -6.308108979892721, 'lng': 106.8645380201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tim KY,ChIJ7d6fkrXtaS4R46Hdl3lRrzA,,5.0,ChIJ7d6fkrXtaS4R46Hdl3lRrzA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101277943440766896574"">Muhammad Hanif</a>'], 'photo_reference': 'AUGGfZn__ecC7oRQz7S226w4f1Gfja6lEHnW8vgPj-MyGM2FT0HClsKaQm6V0FoKE3App2wtRnFOAzw5wUJy1zKGRC80Sl-BsbhEdQzKDB7yjbO7bedQ9DFi7-NcfMQz0ylsHvN_6mpR69MPDSrl3p5tWNJ4YIyVj4YOJbL4dj7OPi4-WjE', 'width': 584}]",,https://www.google.com/maps/place/?q=place_id:ChIJ7d6fkrXtaS4R46Hdl3lRrzA
OPERATIONAL,"Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820, Indonesia","{'location': {'lat': -6.302038599999999, 'lng': 106.8898924}, 'viewport': {'northeast': {'lat': -6.300678720107278, 'lng': 106.8914759798927}, 'southwest': {'lat': -6.303378379892722, 'lng': 106.8887763201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Mini Indonesia Indah,ChIJYaJ20FDtaS4RDNry7LknMQc,"{'compound_code': 'MVXQ+5X Ceger, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MVXQ+5X'}",4.6,ChIJYaJ20FDtaS4RDNry7LknMQc,"['tourist_attraction', 'amusement_park', 'museum', 'park', 'point_of_interest', 'establishment']",161408,{'open_now': False},"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114350010026723864968"">ichsan hadi</a>'], 'photo_reference': 'AUGGfZmpZHZu9qx8SvaQJ6v_yty5_bgLkuUyqsl5A-BiROqoKZhVWOPKkJEYccfjke4dex5WsSZDOL4yl0kwdyEklsbnXvrYf0VKLHGykjmUvhg0tiSEVeqdCN3AshqDjAY_Ug2A-CMMN_y0JUb6LBOLADVB6_8jwDvB02sSmMkBDzTdW5Dw', 'width': 3008}]",,https://www.google.com/maps/place/?q=place_id:ChIJYaJ20FDtaS4RDNry7LknMQc
OPERATIONAL,"30RT, Jl. Masjid Al-Ishlah No.4, RW.7, Susukan, Kec. Ciracas, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13750, Indonesia","{'location': {'lat': -6.3198789, 'lng': 106.8666235}, 'viewport': {'northeast': {'lat': -6.318522120107279, 'lng': 106.8679709798927}, 'southwest': {'lat': -6.321221779892722, 'lng': 106.8652713201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat shooting,ChIJEYyadADtaS4RR0eUnNzTTPY,"{'compound_code': 'MVJ8+2J Susukan, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58MVJ8+2J'}",0.0,ChIJEYyadADtaS4RR0eUnNzTTPY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJEYyadADtaS4RR0eUnNzTTPY
