business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,url
OPERATIONAL,"18, Jl. Malaka Raya No.1a, RT.19/RW.7, Malaka Sari, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","{'location': {'lat': -6.2257868, 'lng': 106.9314297}, 'viewport': {'northeast': {'lat': -6.224447570107277, 'lng': 106.9327858298927}, 'southwest': {'lat': -6.22714722989272, 'lng': 106.9300861701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN VENDRA,ChIJ5Z63_2-NaS4RIv9X0boOAH4,"{'compound_code': 'QWFJ+MH Malaka Sari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWFJ+MH'}",0.0,ChIJ5Z63_2-NaS4RIv9X0boOAH4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5Z63_2-NaS4RIv9X0boOAH4
OPERATIONAL,"Jl. Taman Malaka Tim. No.6 13, RT.13/RW.8, Malaka Sari, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","{'location': {'lat': -6.2281385, 'lng': 106.9286526}, 'viewport': {'northeast': {'lat': -6.226768370107279, 'lng': 106.9300008798927}, 'southwest': {'lat': -6.229468029892723, 'lng': 106.9273012201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mural BKT,ChIJu2_1SXSNaS4RYNC47AfQQZo,"{'compound_code': 'QWCH+PF Malaka Sari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWCH+PF'}",4.0,ChIJu2_1SXSNaS4RYNC47AfQQZo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106472233318394939231"">Erry Yudo Kusumo</a>'], 'photo_reference': 'AUGGfZkXk33oFIklQ_1alNyCDxiNdwFS3i3IWayQ0-YslIx-OZbkRPWVXHLO4zeuXDA_Qv3Gf92SygUJfUIWQ421oIW5Vilb5Ah2ww0fqEOVaNbS7hgLbS07fjOUkgxfLKZputUCAn2yGdaDUx6YdfEOB3Xq2PCaK7-DJWdJ9a9M__BbGo6x', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJu2_1SXSNaS4RYNC47AfQQZo
OPERATIONAL,"Jl. Duren Sawit Baru No.02, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","{'location': {'lat': -6.2317162, 'lng': 106.9101061}, 'viewport': {'northeast': {'lat': -6.230367020107278, 'lng': 106.9114864298927}, 'southwest': {'lat': -6.233066679892722, 'lng': 106.9087867701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Capacity Building Gelombang 3,ChIJO2ENHxfzaS4RF-sLuziLxpQ,"{'compound_code': 'QW96+82 Pondok Bambu, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QW96+82'}",0.0,ChIJO2ENHxfzaS4RF-sLuziLxpQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJO2ENHxfzaS4RF-sLuziLxpQ
OPERATIONAL,"Jl. Selat Karimata, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440, Indonesia","{'location': {'lat': -6.236056, 'lng': 106.9150373}, 'viewport': {'northeast': {'lat': -6.234725170107279, 'lng': 106.9163867798927}, 'southwest': {'lat': -6.237424829892722, 'lng': 106.9136871201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sorong,ChIJGVh6XhGNaS4RDTswF0YboY8,,4.5,ChIJGVh6XhGNaS4RDTswF0YboY8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106654814941793000084"">A Google User</a>'], 'photo_reference': 'AUGGfZl7OpO_PyL-5tMScqY_IfeE4aMBL6deZ_WEYldHOMm_0Ddnbt369it6eTPPeuAk4wjVAKqqnM7v5bvfgV6UeXtj9ZDbN8RXDZD-rsT0QTKh8t12oGGoKlEBgRDK-HE-R6faIjQqKgiIJN4GEq7Kj0LogrFU4-1al-ITh4tJXziTd4_L', 'width': 520}]",,https://www.google.com/maps/place/?q=place_id:ChIJGVh6XhGNaS4RDTswF0YboY8
OPERATIONAL,"QWM5+2GG, Jl. Dermaga Baru, RT.1/RW.16, Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia","{'location': {'lat': -6.2173851, 'lng': 106.9088529}, 'viewport': {'northeast': {'lat': -6.216037170107278, 'lng': 106.9102096298927}, 'southwest': {'lat': -6.218736829892721, 'lng': 106.9075099701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tongkrongan Rumah bope,ChIJJ6GGfUnzaS4RPgyl1GkvX_0,,5.0,ChIJJ6GGfUnzaS4RPgyl1GkvX_0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 2944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110664476434216568485"">A Google User</a>'], 'photo_reference': 'AUGGfZnoizze6c3Evmo8OsJf5QzQZ8yVOyBS7Pr7XUo8jW4iApCx7XW1w1YXGyMaBQZtKjyPtqV2GEbugJ5TsALsDdAYklgfLb1RaxbID92Y5FnteVij2CPjfeuYFBUjrK7fc_NBFur5IhX91LxLrOpUdXbTITRUnqJhYBwCLYVPvsG_zsVM', 'width': 2944}]",,https://www.google.com/maps/place/?q=place_id:ChIJJ6GGfUnzaS4RPgyl1GkvX_0
OPERATIONAL,"Jl. Teratai Putih I Gg. II No.162, RT.12/RW.4, Malaka Sari, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","{'location': {'lat': -6.220304899999999, 'lng': 106.9311035}, 'viewport': {'northeast': {'lat': -6.218964470107277, 'lng': 106.9324590298927}, 'southwest': {'lat': -6.221664129892721, 'lng': 106.9297593701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hallo Siska Sayang,ChIJe95GcQCNaS4Rz3GlUUVnL1c,"{'compound_code': 'QWHJ+VC Malaka Sari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWHJ+VC'}",5.0,ChIJe95GcQCNaS4Rz3GlUUVnL1c,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJe95GcQCNaS4Rz3GlUUVnL1c
OPERATIONAL,"QWH2+C6F, Gg. Langgar II, RT.11/RW.5, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia","{'location': {'lat': -6.22143, 'lng': 106.9005624}, 'viewport': {'northeast': {'lat': -6.220080370107278, 'lng': 106.9019027798927}, 'southwest': {'lat': -6.222780029892722, 'lng': 106.8992031201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TNF.Indonesia,ChIJbew8ZfLzaS4ROn6hfM9Ntqk,,5.0,ChIJbew8ZfLzaS4ROn6hfM9Ntqk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111742691493275286637"">muhammad ilyas</a>'], 'photo_reference': 'AUGGfZmcXBSV6brQQyBtaEYR4oiiqaye5zVT35mqAl0BKS1v0pYK6atufokYxbCmZxK5oaO0sfeBA8gVFjiWbAFzc9ax-8qdzdIJBau2QMfCdeMY-Ah7GE4U5xAGBBErF4AdxwL-xqYmkaCa6TXIvxBDGOT4oOXJW3-cHG83l6H6_i3c19e5', 'width': 2250}]",,https://www.google.com/maps/place/?q=place_id:ChIJbew8ZfLzaS4ROn6hfM9Ntqk
OPERATIONAL,"Jl. Bojong Sari No.21 2, RT.2/RW.6, Pd. Klp., Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13450, Indonesia","{'location': {'lat': -6.2333323, 'lng': 106.9291357}, 'viewport': {'northeast': {'lat': -6.231962970107277, 'lng': 106.9303781798927}, 'southwest': {'lat': -6.234662629892721, 'lng': 106.9276785201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sorento Fishing,ChIJ3RAUbQCNaS4RoqwbTKVIK_s,"{'compound_code': 'QW8H+MM Pondok Kelapa, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QW8H+MM'}",0.0,ChIJ3RAUbQCNaS4RoqwbTKVIK_s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ3RAUbQCNaS4RoqwbTKVIK_s
OPERATIONAL,"104-, Jl. Kolonel Sugiono No.107, RT.18/RW.6, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430, Indonesia","{'location': {'lat': -6.229775099999999, 'lng': 106.9083257}, 'viewport': {'northeast': {'lat': -6.228408920107277, 'lng': 106.9096762798927}, 'southwest': {'lat': -6.231108579892721, 'lng': 106.9069766201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman BKT,ChIJO7ZHdkzzaS4RbvtwJn-Yh9U,"{'compound_code': 'QWC5+38 Pondok Bambu, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWC5+38'}",4.6,ChIJO7ZHdkzzaS4RbvtwJn-Yh9U,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2277,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108231342288425931822"">franky domichael</a>'], 'photo_reference': 'AUGGfZlR093bw-i6y-36nfQQ5N59cOFVkzN8-G4tZyHe1GxZ4aEKMKFDwiVrnzX5DIdqXP2d90oUmX4vz4h9LL24DxvwPIHY_7EaA0i-XtBAPoENoBwORiuvewAHMNjP3Iy2MFyLfYIZCgZdV4LFREqGgJAiiiC7O81JXUIu7WMW9HxgjoN6', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJO7ZHdkzzaS4RbvtwJn-Yh9U
OPERATIONAL,"Jl. Kemuning III No.5 Blok G02, RT.6/RW.10, Malaka Sari, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13460, Indonesia","{'location': {'lat': -6.2244917, 'lng': 106.9258312}, 'viewport': {'northeast': {'lat': -6.223129770107279, 'lng': 106.9271779298927}, 'southwest': {'lat': -6.225829429892722, 'lng': 106.9244782701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Durian Lamak,ChIJHU10iSONaS4RNLwQ4itRfgQ,"{'compound_code': 'QWGG+58 Malaka Sari, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QWGG+58'}",3.0,ChIJHU10iSONaS4RNLwQ4itRfgQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJHU10iSONaS4RNLwQ4itRfgQ
