business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"J7QM+3V, Ramma Dana, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3616336, 'lng': 119.284473}, 'viewport': {'northeast': {'lat': -9.360646120107278, 'lng': 119.2859633798927}, 'southwest': {'lat': -9.363345779892722, 'lng': 119.2832637201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot,ChIJS_iEcQDTSiwRoApuCHnepCA,0.0,ChIJS_iEcQDTSiwRoApuCHnepCA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS_iEcQDTSiwRoApuCHnepCA
OPERATIONAL,"J7J9+GVJ, Wee Pangali, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3686694, 'lng': 119.2696459}, 'viewport': {'northeast': {'lat': -9.36732675, 'lng': 119.2712926798928}, 'southwest': {'lat': -9.37269735, 'lng': 119.2685930201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oro,ChIJSyQoDObRSiwRpALHQM6QDzc,4.3,ChIJSyQoDObRSiwRpALHQM6QDzc,"['tourist_attraction', 'point_of_interest', 'establishment']",12,{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109312627550641601265"">Наталья Нестеренко</a>'], 'photo_reference': 'AUGGfZlXO74bmwgKVYWDMAa9iR5EUDbFHYCLeyujJApK2burhCdool_vy9ZtRP40i2rC2k-FCgGEok2cDYNhY7V_1281IUEUdBuTN5lvL5tKgdThGTWq6K6tvIz3QOL56N6XxFiJv3bZPe33vJBg5_gShIRC6hFI_05IdzizHlNSWw4EUcZK', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJSyQoDObRSiwRpALHQM6QDzc
OPERATIONAL,"H76R+64, Karuni, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4394064, 'lng': 119.290337}, 'viewport': {'northeast': {'lat': -9.438230420107278, 'lng': 119.2914588298927}, 'southwest': {'lat': -9.440930079892722, 'lng': 119.2887591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Kamambe (The Goat),ChIJsZrTKgDRSiwRISIV7d5hJlQ,0.0,ChIJsZrTKgDRSiwRISIV7d5hJlQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJsZrTKgDRSiwRISIV7d5hJlQ
OPERATIONAL,"H77R+FJ3, Karuni, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4363574, 'lng': 119.2915554}, 'viewport': {'northeast': {'lat': -9.43507327010728, 'lng': 119.2929553798927}, 'southwest': {'lat': -9.437772929892724, 'lng': 119.2902557201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Lendongara,ChIJvXT5oMHRSiwRYfshEGbULrE,4.7,ChIJvXT5oMHRSiwRYfshEGbULrE,"['tourist_attraction', 'point_of_interest', 'establishment']",155,,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112561045603911758873"">Theresia Triza Yusino</a>'], 'photo_reference': 'AUGGfZmXOMAZYGIE8fu7TtutKMRTHadMU0dR1SDCQgTUKciT19TjxnQCKiJYP0y1_DiU8xVwgCm54hqrZZrtQDNyeLhlaGvVq8NUN7shzYzEcHSNLmlbLPtkTSfEoDQggYO1E5Jh9XvZvRL66lpzI_K11LwdmH0D-k5ym4S6W5kYwIMI3H8X', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJvXT5oMHRSiwRYfshEGbULrE
OPERATIONAL,"H7HW+CRP, Ramma Dana, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4214178, 'lng': 119.2970741}, 'viewport': {'northeast': {'lat': -9.420038620107277, 'lng': 119.2984049298927}, 'southwest': {'lat': -9.422738279892721, 'lng': 119.2957052701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit tanggo'i,ChIJUYd6jrHRSiwRtCU25vWdEvU,5.0,ChIJUYd6jrHRSiwRtCU25vWdEvU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUYd6jrHRSiwRtCU25vWdEvU
OPERATIONAL,"J7VW+4H6, Savu Sea, Karuni, Kec. Loura, Kabupaten Sumba Barat Daya, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.357215, 'lng': 119.2963958}, 'viewport': {'northeast': {'lat': -9.35586517010728, 'lng': 119.2977456298927}, 'southwest': {'lat': -9.358564829892725, 'lng': 119.2950459701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kita,ChIJH70votzTSiwRkTXZliEb0mk,4.3,ChIJH70votzTSiwRkTXZliEb0mk,"['tourist_attraction', 'point_of_interest', 'establishment']",118,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103021066779752336821"">Setiyo Sudarmo</a>'], 'photo_reference': 'AUGGfZnEAntYOSgEc2hO-1he1krjuQEINWE78ngoTpAaXlXCKTEQE3Ro9Mj2AOSyFaPAEFTaTG2C3m53u04MV7eSHRe45x4QBawq3ykEs9wJni_c95o_s4U13nSELYrK_-ajf5aK_QXOMVjeMQFXkehhUPtWlbcDSCjjkTvu0weJsxCIGR8Z', 'width': 3456}]",,,https://www.google.com/maps/place/?q=place_id:ChIJH70votzTSiwRkTXZliEb0mk
CLOSED_TEMPORARILY,"J8FW+67P, Lete Konda, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.376921099999999, 'lng': 119.3457012}, 'viewport': {'northeast': {'lat': -9.375571270107278, 'lng': 119.3470510298928}, 'southwest': {'lat': -9.378270929892722, 'lng': 119.3443513701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,foto,ChIJJ8emZb7XSiwR0D5v_IYGyKo,3.0,ChIJJ8emZb7XSiwR0D5v_IYGyKo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100529348343470632312"">A Google User</a>'], 'photo_reference': 'AUGGfZlu63oA4gMlcqD_SIG2cc8hBdeCzo_RTcYQB94gjNXX82gejTGuVTEwgRq-EYVu8dFVCTNUHcBkyjRAXJ2o2Z1RE2dCeZAXkY_71XhqmzLS-KrjF8oVXYktxp_lG-CtaiyDYgtzhvDVlCrOfAUforBK9tAsEWuyW95j_MXpXZROxIJ2', 'width': 4032}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJJ8emZb7XSiwR0D5v_IYGyKo
OPERATIONAL,"J746+CF6, Wee Pangali, Kota Tambolaka, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.393967499999999, 'lng': 119.2611335}, 'viewport': {'northeast': {'lat': -9.392589520107277, 'lng': 119.2620543798927}, 'southwest': {'lat': -9.395289179892721, 'lng': 119.2593547201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Rangge,ChIJP0VcQgDRSiwRUOh7nlWRMHM,0.0,ChIJP0VcQgDRSiwRUOh7nlWRMHM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJP0VcQgDRSiwRUOh7nlWRMHM
OPERATIONAL,"H7XM+7PQ, Kalembubila, Ramma Dana, Kec. Loura, Kabupaten Sumba Barat Daya, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.401787299999999, 'lng': 119.2843735}, 'viewport': {'northeast': {'lat': -9.400437470107278, 'lng': 119.2857233298927}, 'southwest': {'lat': -9.403137129892722, 'lng': 119.2830236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah milik bpk petrus ngongo ngedo,ChIJcQabIgDRSiwRGGOoXoBENKY,0.0,ChIJcQabIgDRSiwRGGOoXoBENKY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcQabIgDRSiwRGGOoXoBENKY
CLOSED_TEMPORARILY,"H79X+PV, Karuni, Loura, Southwest Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4306994, 'lng': 119.2996976}, 'viewport': {'northeast': {'lat': -9.429230620107278, 'lng': 119.3011697298927}, 'southwest': {'lat': -9.431930279892722, 'lng': 119.2984700701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,D'DHAFA hills,ChIJgdsdyczRSiwRwDsBEUWl46g,0.0,ChIJgdsdyczRSiwRwDsBEUWl46g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJgdsdyczRSiwRwDsBEUWl46g
