business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,permanently_closed,url
OPERATIONAL,"RCPW+W23, Unnamed Road, Ngobo, Wringin Putih, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.1627393, 'lng': 110.4450427}, 'viewport': {'northeast': {'lat': -7.16136547010728, 'lng': 110.4464035298927}, 'southwest': {'lat': -7.164065129892724, 'lng': 110.4437038701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Watugajah,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111885280529904647510"">A Google User</a>'], 'photo_reference': 'AUGGfZnsLiwCHipnJ5UKrBuoLSVKpSr6s2ZcKuSI39CZxJjtvphVkOphxKgS189NeXamKhhImXG35e0avJR3ltXuEiAPlWgcrKh4kbe43Q6om9-MoDK38CQOz-e-UPJI-kL_Xnsw0IZGeis2h4TzkGUFK5rUU48cotwy4yIpM0KQn6uC0hYU', 'width': 4160}]",ChIJDdYUnDKFcC4R6-8IM4MtQ7k,4.3,ChIJDdYUnDKFcC4R6-8IM4MtQ7k,"['tourist_attraction', 'point_of_interest', 'establishment']",40,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDdYUnDKFcC4R6-8IM4MtQ7k
OPERATIONAL,"R94G+JHJ, Munding, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.1934204, 'lng': 110.3763758}, 'viewport': {'northeast': {'lat': -7.192072770107278, 'lng': 110.3781977798927}, 'southwest': {'lat': -7.194772429892722, 'lng': 110.3754981201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tirto Wening Waterfall,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109678033169779389706"">Elisabet Aguista</a>'], 'photo_reference': 'AUGGfZnzZp2NcnIH1vVbg0bbYd8Q_kWErpdmVzGb68tdf7jDWyIb0AvsG_SZjSZGyMEniKLmdzO16K3IBYFfeFn1WF72LD_T8HLqLu5Rr2GvkI9Tgx7a95702eo8ghNh4zLtgBKv8I3ulFFl4-s0d0EAmlPFlzc2SeD_PUwHI9BV_5jXcsXN', 'width': 2448}]",ChIJA-2zCB2HcC4R-OXaldPMsSg,4.3,ChIJA-2zCB2HcC4R-OXaldPMsSg,"['tourist_attraction', 'point_of_interest', 'establishment']",236,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJA-2zCB2HcC4R-OXaldPMsSg
OPERATIONAL,"Jalan Kalimanjoro, Ngempon, Karangjati, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.1829136, 'lng': 110.4321976}, 'viewport': {'northeast': {'lat': -7.181861070107277, 'lng': 110.4335625798927}, 'southwest': {'lat': -7.184560729892721, 'lng': 110.4308629201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah Gana - Taman Arkeologi dan Edukasi Budaya,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117882856524713070054"">Rahmat Prabowo</a>'], 'photo_reference': 'AUGGfZlXn-hEAdNMdm4bnm_Ct6Ufv4k_SiEbOD7xNkVZcr_vWAW6eYjpC5EtrOTRyt_8RC3MnHFxmIs1PUbKPdj373gs6UmA7TTJcCUkXSL7Mes1Vz-6h6fBhzwFp6TQn_3nwPywaoF9-EY-xWUQpafd7Acpr04mjeE24354-8o4FNhFhTbz', 'width': 588}]",ChIJkfDLZKWFcC4R2tEBVZ_AHTU,4.7,ChIJkfDLZKWFcC4R2tEBVZ_AHTU,"['tourist_attraction', 'point_of_interest', 'establishment']",6,{'open_now': False},"{'compound_code': 'RC8J+RV Karangjati, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GRC8J+RV'}",,,https://www.google.com/maps/place/?q=place_id:ChIJkfDLZKWFcC4R2tEBVZ_AHTU
OPERATIONAL,"Munding, Bergas, Semarang Regency, Central Java 50552, Indonesia","{'location': {'lat': -7.191578600000001, 'lng': 110.378939}, 'viewport': {'northeast': {'lat': -7.190293220107279, 'lng': 110.3802146298927}, 'southwest': {'lat': -7.192992879892723, 'lng': 110.3775149701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Kembar Cemanggal,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108535477270486903541"">Novia Tantie</a>'], 'photo_reference': 'AUGGfZmUVSiha3TAeAyNIUWZeqfRfHdH95vXMD-xufA8IOig5NbyanKmA4twhZbd-bZ-SpBfs7LqTUBplH59NzDrpanz_37-MtfN3yHRqPLhZZoiaUvxrHH-P7p6iZdER8f6CNkCH41vskbLOynqn5QPHqDG7avUZUuS1kpFhSKWwy1xn1Z5', 'width': 3840}]",ChIJsx8yr-KGcC4Rj3kF-E4RUUc,4.6,ChIJsx8yr-KGcC4Rj3kF-E4RUUc,"['tourist_attraction', 'point_of_interest', 'establishment']",139,{'open_now': False},"{'compound_code': 'R95H+9H Munding, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GR95H+9H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJsx8yr-KGcC4Rj3kF-E4RUUc
OPERATIONAL,"RC46+GCR, Krajan, Banyukuning, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.193641700000001, 'lng': 110.41102}, 'viewport': {'northeast': {'lat': -7.192293570107278, 'lng': 110.4123885298927}, 'southwest': {'lat': -7.194993229892722, 'lng': 110.4096888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang slontar,,ChIJ60JbqeOHcC4RHSU6AJKMiZA,0.0,ChIJ60JbqeOHcC4RHSU6AJKMiZA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ60JbqeOHcC4RHSU6AJKMiZA
OPERATIONAL,"RC4Q+7J4, Klego, Ngempon, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.194366199999999, 'lng': 110.4390617}, 'viewport': {'northeast': {'lat': -7.193198620107277, 'lng': 110.4401656798927}, 'southwest': {'lat': -7.195898279892721, 'lng': 110.4374660201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_hindu-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/worship_hindu_pinlet,Ngempon Temple,"[{'height': 3366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102022317609533743127"">Muhammad SYAFI&#39;I</a>'], 'photo_reference': 'AUGGfZnNT8jh8A57NUvsTJNT5ybaifBFUVwGNvm693Ykm6HFubOQk0k8lAGjQvmDC9JIbgsKfK6P829Rn5JyMdcYXZr2TB0PC-vWWBSGFyRNsRx7g1lz69ctnkJ1Ii3s8TeguNoKmd-yXwmb715cjN-SH1qLqDNdzoLnR58Qlu0ol98QjO8o', 'width': 5984}]",ChIJ39oSuTyEcC4RlReLjJu5HGI,4.2,ChIJ39oSuTyEcC4RlReLjJu5HGI,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",296,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ39oSuTyEcC4RlReLjJu5HGI
OPERATIONAL,"RC3G+8GF, Kemloko, Bergas Kidul, Bergas, Semarang Regency, Central Java, Indonesia","{'location': {'lat': -7.1966828, 'lng': 110.4263115}, 'viewport': {'northeast': {'lat': -7.195485370107277, 'lng': 110.4276134798927}, 'southwest': {'lat': -7.198185029892721, 'lng': 110.4249138201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIDOMUNCUL B2S / Dayamitra (DMT),"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101587211698169048060"">A Google User</a>'], 'photo_reference': 'AUGGfZljFyobZ_7Oktngu09MvpkxxbpI352r5Gn6jjyu8q0u5oaNHOY9iJ8hIRaf5GMeBylb0HIbwtIOt6eGZUi2IXkWJjkzPmctwfbN2b4eATAhAwxGWg2t1669u4LKCARtjul2WNC2xSR8A2bAysUzwCpTrscW3PvszpoLiI5uDaZ7BhDo', 'width': 3456}]",ChIJPe1O95eFcC4Rj4ZBDG3eVa0,4.8,ChIJPe1O95eFcC4Rj4ZBDG3eVa0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPe1O95eFcC4Rj4ZBDG3eVa0
OPERATIONAL,"RCPW+PF8, Ngobo, Wringin Putih, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.1632134, 'lng': 110.4462081}, 'viewport': {'northeast': {'lat': -7.161864670107279, 'lng': 110.4475577798927}, 'southwest': {'lat': -7.164564329892722, 'lng': 110.4448581201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Satu Gajah Park,,ChIJq7ccEACFcC4Rr21WuV3FhdM,0.0,ChIJq7ccEACFcC4Rr21WuV3FhdM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJq7ccEACFcC4Rr21WuV3FhdM
OPERATIONAL,"RC97+4WH, Jl. Raya Bandungan, Krajan, Bergas Lor, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.182187400000001, 'lng': 110.4148621}, 'viewport': {'northeast': {'lat': -7.180824870107278, 'lng': 110.4161932298927}, 'southwest': {'lat': -7.183524529892722, 'lng': 110.4134935701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Setiya Aji Farm,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105510501625793631898"">Agung Jauhari</a>'], 'photo_reference': 'AUGGfZn1eYwFYehfexk4dRDDSXTUQaNEswumgnjxj-w4rniIBUekqK4OLvTM7L4mkFFXk_yAuRo0Pka-aBZy5jFYnkt7iVw13-CYZviMvJNg8xb98A3CGchDfV3h7V9k20yMJua7AbKkBkUYPNu7VRF5iMNWIdGkuJ0dwEk7OqDAqSvFNNOu', 'width': 4160}]",ChIJ6TRYLoaGcC4RcuCFIUFb5Uc,4.2,ChIJ6TRYLoaGcC4RcuCFIUFb5Uc,"['tourist_attraction', 'point_of_interest', 'establishment']",25,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6TRYLoaGcC4RcuCFIUFb5Uc
OPERATIONAL,"R95F+Q3C, Jalan Sawah, Munding, Kec. Bergas, Kabupaten Semarang, Jawa Tengah 50552, Indonesia","{'location': {'lat': -7.1905501, 'lng': 110.3726539}, 'viewport': {'northeast': {'lat': -7.189351770107279, 'lng': 110.3748397}, 'southwest': {'lat': -7.192051429892723, 'lng': 110.3719253}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gardu Pandang,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102953991500164213053"">koko sima</a>'], 'photo_reference': 'AUGGfZkTvNtAQ9A_kLhCRT5piuwOpa1ZBzd1XyneoEJunnBpGPLIsvoI5r5wIlTJBDOfuKA6UPFuV9sz3cObZ1uejt0I2bSj9JlzzHfKzxtovj47IhrVu_g2yI3B-0PKLhRTqg0uBNx6mDgSDhjyeRgJdg2dKfSD3Wzwwlj8W68n0m2od6TF', 'width': 4608}]",ChIJp9Gb3L6HcC4R0nHUnKlCYnA,4.7,ChIJp9Gb3L6HcC4R0nHUnKlCYnA,"['tourist_attraction', 'point_of_interest', 'establishment']",33,,,,,https://www.google.com/maps/place/?q=place_id:ChIJp9Gb3L6HcC4R0nHUnKlCYnA
