business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"HRCF+47, Teromu, Mangkutana, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.4296864, 'lng': 120.823138}, 'viewport': {'northeast': {'lat': -2.428843720107278, 'lng': 120.8246621798927}, 'southwest': {'lat': -2.431543379892723, 'lng': 120.8219625201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Desa,ChIJy1UFfyy1kS0RVf2Q4w1Trjg,0.0,ChIJy1UFfyy1kS0RVf2Q4w1Trjg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy1UFfyy1kS0RVf2Q4w1Trjg
OPERATIONAL,"dusun sumber sari desa, Argomulyo, Kalaena, East Luwu Regency, South Sulawesi 92973, Indonesia","{'location': {'lat': -2.5015835, 'lng': 120.908916}, 'viewport': {'northeast': {'lat': -2.499748320107277, 'lng': 120.9103387298927}, 'southwest': {'lat': -2.502447979892722, 'lng': 120.9076390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,WISATA ALAM PUNCAK KATULISTIWA,ChIJHSdq2EBNkC0RnY86SB4GAJI,0.0,ChIJHSdq2EBNkC0RnY86SB4GAJI,"['park', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'FWX5+9H Argomulyo, East Luwu Regency, South Sulawesi, Indonesia', 'global_code': '6Q92FWX5+9H'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJHSdq2EBNkC0RnY86SB4GAJI
OPERATIONAL,"East Cendana Hitam, Tomoni Timur, East Luwu Regency, South Sulawesi 92985, Indonesia","{'location': {'lat': -2.5309843, 'lng': 120.9125015}, 'viewport': {'northeast': {'lat': -2.529716870107278, 'lng': 120.9133692298927}, 'southwest': {'lat': -2.532416529892723, 'lng': 120.9106695701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,JEMBATAN GANTUNG CENDANA HITAM,ChIJXe8dZbtSkC0RFUQbPxQOBlM,4.0,ChIJXe8dZbtSkC0RFUQbPxQOBlM,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,"{'compound_code': 'FW97+J2 East Cendana Hitam, East Luwu Regency, South Sulawesi, Indonesia', 'global_code': '6Q92FW97+J2'}",{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114403127383338994856"">Abdul Munir</a>'], 'photo_reference': 'AUGGfZkMFWQePA3hfo2INqeHEsf3dlnccYnhkXm-NKT5DWAtKiWiik6e8WbaE2WmUoa1_haJKWW5tg1BrL-8vrhG_C6-HroBNDVJR4mZTh-_fx1Kpcy76VR9t3ZRh_ChS7Gq7B7GXdQ1bD-ArIL16kSj5FqVFCaiYvxyvAiJlOlKOl0bX4MU', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJXe8dZbtSkC0RFUQbPxQOBlM
OPERATIONAL,"HQWW+MJ3, Jl. Trans Sulawesi, Kasintuwu, Kec. Mangkutana, Kabupaten Luwu Timur, Sulawesi Selatan 92973, Indonesia","{'location': {'lat': -2.4033582, 'lng': 120.7965563}, 'viewport': {'northeast': {'lat': -2.401990420107277, 'lng': 120.7978747298928}, 'southwest': {'lat': -2.404690079892722, 'lng': 120.7951750701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LORONG PERMANDIAN UELANTI,ChIJXxv_GNq3kS0RZlRESl1xAmc,4.3,ChIJXxv_GNq3kS0RZlRESl1xAmc,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,"[{'height': 958, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115053741641217635248"">Admin DNS</a>'], 'photo_reference': 'AUGGfZnajSAOXvv4HsXIjjqtDV0NzO-ODmapuBRqczgLTuipFraeY8uSOS0HEf4_rLEUG_64_OGMbsh-9Jfqo_q9SczyohoNtd42kMoJExNM7vQBj8XY_7yIA9R8qgBMWAPu7onYIhVaLZJlJj3_7B0xXU-P-Vy1E5uUSFFz__zUAM94gni8', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJXxv_GNq3kS0RZlRESl1xAmc
OPERATIONAL,"HR75+36G, Jl. Trans Sulawesi, Kasintuwu, Kec. Mangkutana, Kabupaten Luwu Timur, Sulawesi Selatan 92973, Indonesia","{'location': {'lat': -2.4373108, 'lng': 120.808077}, 'viewport': {'northeast': {'lat': -2.435955220107278, 'lng': 120.8094159298927}, 'southwest': {'lat': -2.438654879892722, 'lng': 120.8067162701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai LAIMBO (palpad),ChIJK6CxPBi1kS0RyaX72vu8384,5.0,ChIJK6CxPBi1kS0RyaX72vu8384,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109436962835739663168"">A Google User</a>'], 'photo_reference': 'AUGGfZk4COE8TYLds6IpB5tRmAOsHciNCdTSVs0A0xEjXCXstyjbbHyMbqSITxjKQ5FIYb3hnsDPmG4st_u8NfFutk650KnTsbyt5Txml_j1xmfB50J0pc8mgbt1V4jiQKzC2UCE0chEDH-ZahbggvGbd64iLRTKMtfI8OOmSB0CZLOY1Rfg', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJK6CxPBi1kS0RyaX72vu8384
OPERATIONAL,"Taripa, Angkona, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.3885306, 'lng': 120.9072756}, 'viewport': {'northeast': {'lat': -2.387180770107277, 'lng': 120.9086254298927}, 'southwest': {'lat': -2.389880429892722, 'lng': 120.9059257701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun kembar,ChIJ8bdxz0C1kS0R976K0s7Gh1I,4.2,ChIJ8bdxz0C1kS0R976K0s7Gh1I,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,"{'compound_code': 'JW64+HW Taripa, East Luwu Regency, South Sulawesi, Indonesia', 'global_code': '6Q92JW64+HW'}",{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102478719618356527476"">A Google User</a>'], 'photo_reference': 'AUGGfZn4haBIq8JROjjfqxJRaPa-m6fClCPyGObpbY87YBSBzQazeKVxlhaQlSm_vDC6CUyAHq42bvvetRo8y2bkPQZowFG7oAwP3_-U1k3aUoBvy3lWxCyWsLWQnRxXUagEEslvoIx-6zXN2M8gVg-0UtO7_3GTFlrr7XPfnjyeEj99OP7X', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJ8bdxz0C1kS0R976K0s7Gh1I
OPERATIONAL,"HQ9F+68C, Unnamed Road, Kasintuwu, Kec. Mangkutana, Kabupaten Luwu Timur, Sulawesi Selatan 92973, Indonesia","{'location': {'lat': -2.4319368, 'lng': 120.7732681}, 'viewport': {'northeast': {'lat': -2.430300620107277, 'lng': 120.7748274298928}, 'southwest': {'lat': -2.433000279892722, 'lng': 120.7721277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Peremandian Malela,ChIJj2w03_e3kS0R_rnzNtAZtrY,4.5,ChIJj2w03_e3kS0R_rnzNtAZtrY,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101987552079303123999"">A Google User</a>'], 'photo_reference': 'AUGGfZmWlDNFgBVa-mUudQBQTYUFKK-XZ2K2HVe2Wfb34apW9LtI6d0-__6YNXKmDdjOgCC2wk8jo2B5-tddmahKHME9PUiarKMGU92BuSHcmm9qvqN2BbyfZwqdlfrUeYXN-A_iy7126tXRDYAna4TBkkt1aZj5E2X7AwsIErN6Qdo2ij4n', 'width': 3120}]",,https://www.google.com/maps/place/?q=place_id:ChIJj2w03_e3kS0R_rnzNtAZtrY
OPERATIONAL,"FRG9+J25, Lestari, Malili, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.5234761, 'lng': 120.8175544}, 'viewport': {'northeast': {'lat': -2.522115520107278, 'lng': 120.8188927298927}, 'southwest': {'lat': -2.524815179892723, 'lng': 120.8161930701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yanto,ChIJ_WxEwuutkS0RHgGFsBsdDUU,5.0,ChIJ_WxEwuutkS0RHgGFsBsdDUU,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_WxEwuutkS0RHgGFsBsdDUU
OPERATIONAL,"FRRH+WMM, Bangun Jaya, Tomoni, East Luwu Regency, South Sulawesi 92972, Indonesia","{'location': {'lat': -2.5076565, 'lng': 120.8291766}, 'viewport': {'northeast': {'lat': -2.506164370107278, 'lng': 120.8305357298927}, 'southwest': {'lat': -2.508864029892723, 'lng': 120.8278360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Walet,ChIJfRL_6M-zkS0RQhuKIsSE8_w,3.7,ChIJfRL_6M-zkS0RQhuKIsSE8_w,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108223908940354765750"">Sekdes Bj</a>'], 'photo_reference': 'AUGGfZlpZLc1LIk3abfCt0qrUAD-yqoXRMHTLfVA1XENYS8eoIs7rxJYwPTiPbiq-ahir9AYJxa92VADICAPJuo7SDr2usT3eWk8Eo-RGgYcpb7mk7DENPZZJAlYqj7DfkbmRuvHQBJxI_yvYNLGsy-ZsupssJu4EQHqrH-J-rG1GThOvRMS', 'width': 960}]",,https://www.google.com/maps/place/?q=place_id:ChIJfRL_6M-zkS0RQhuKIsSE8_w
OPERATIONAL,"HX82+H8, Mantadulu, Angkona, East Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.4335579, 'lng': 120.9507809}, 'viewport': {'northeast': {'lat': -2.432208070107277, 'lng': 120.9521307298927}, 'southwest': {'lat': -2.434907729892722, 'lng': 120.9494310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok kebun,ChIJA2MtllNLkC0RuIREIiajvNU,0.0,ChIJA2MtllNLkC0RuIREIiajvNU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': False},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102622085374476205392"">A Google User</a>'], 'photo_reference': 'AUGGfZmALqN32-diVVsJFsJAZHSHpUcGan_BBlj7K32Wu-wVgMZ80yGhSXoX1N_QEXS-LjnFTKrUE2cjpPy22JM3dSoMeoQmMcP-NvwTMb1hhi9algSfFU5iKvFa8IS_RdDbijcIPbq9R3VZnUheIq62ygM-qfiTNunSmg6D52jkbYLXU5cA', 'width': 3072}]",,https://www.google.com/maps/place/?q=place_id:ChIJA2MtllNLkC0RuIREIiajvNU
