business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"WQC9+7F9, Katiagan, Kinali, West Pasaman Regency, West Sumatra 26567, Indonesia","{'location': {'lat': -0.0793498, 'lng': 99.7687387}, 'viewport': {'northeast': {'lat': -0.07763582010727778, 'lng': 99.77023237989272}, 'southwest': {'lat': -0.08033547989272222, 'lng': 99.76753272010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muaro Binguang,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100755442353646622198"">A Google User</a>'], 'photo_reference': 'AUGGfZlLaNsfZSERNTiuGxG7qEpE2FWULwpnOzur7G4HnKP4Dy08DpZlhQQWfagfkS_8prCEY8igs3zVwZiTkY6bNC415bBFHaDZ-ZCRArYco_K0hI8-RI9X7dGJpDExDHT9hXVPdFvOVbAiY2IT_crNO7yENPHEmYw8FqYbC2XCsN6H49OP', 'width': 4000}]",ChIJw0tag4GF1S8Rx1ZOTo--nw4,4.1,ChIJw0tag4GF1S8Rx1ZOTo--nw4,"['tourist_attraction', 'point_of_interest', 'establishment']",26,,,,https://www.google.com/maps/place/?q=place_id:ChIJw0tag4GF1S8Rx1ZOTo--nw4
OPERATIONAL,"2X7M+28, Kinali, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.0126185, 'lng': 99.9833462}, 'viewport': {'northeast': {'lat': 0.01396832989272222, 'lng': 99.98469602989272}, 'southwest': {'lat': 0.01126867010727779, 'lng': 99.98199637010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AIR TERJUN Burai Burai,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111946643630054934347"">hori kanda</a>'], 'photo_reference': 'AUGGfZlAhsLtnI0dEtA10OenhAuyZSIm6wSuOlDctE_9H9Pg3o9r35mYUaxx13eEdLFgAvyV0ZsGgcl0MJUHblrsSzQRIt7dCDwlQ-S4cGeiN_zsaGaklqCcYoaxNIIK0jWZwdmCIDp1AjNY58JVlHXFz2ZHtqyrlSH4ZGUWxTo2-NVhpHg', 'width': 1200}]",ChIJDdwTC2CBKjARMU1OSw7s5Qg,0.0,ChIJDdwTC2CBKjARMU1OSw7s5Qg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDdwTC2CBKjARMU1OSw7s5Qg
OPERATIONAL,"RQV4+JQ7, Kinali, West Pasaman Regency, West Sumatra 26473, Indonesia","{'location': {'lat': -0.1559505, 'lng': 99.7569346}, 'viewport': {'northeast': {'lat': -0.1546006701072778, 'lng': 99.75828442989271}, 'southwest': {'lat': -0.1573003298927222, 'lng': 99.75558477010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Katiagan Beach,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102503832982052486148"">Yuhan Sahri</a>'], 'photo_reference': 'AUGGfZl2_l3O6STyBFRx9wNjxzzGWNxPI3Rpe0ZuBRS6_yxHm9s6tGJISUmKkqlGnmj5GQOVBO36ByxicsE5spvRNvaGtPvbWmRlM1gE95lvHXfk-j-zlDXhPflhiiSznKs0_DcAqvA2fWh9fmVysDuusaGCr6Z22G7cppHDDx2NEXaGStKT', 'width': 4608}]",ChIJmUsT-wmb1S8RWQqxGD6eaTs,3.6,ChIJmUsT-wmb1S8RWQqxGD6eaTs,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,,https://www.google.com/maps/place/?q=place_id:ChIJmUsT-wmb1S8RWQqxGD6eaTs
OPERATIONAL,"Mandiangin, Katiagan, Kec. Kinali, Kabupaten Pasaman Barat, Sumatera Barat, Indonesia","{'location': {'lat': -0.1296968, 'lng': 99.7569286}, 'viewport': {'northeast': {'lat': -0.1283617201072778, 'lng': 99.75828267989272}, 'southwest': {'lat': -0.1310613798927222, 'lng': 99.75558302010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taluak batiang,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117871467148614283980"">Ardinda Zachky</a>'], 'photo_reference': 'AUGGfZmtnv4IXGRG5X3jvDI1y6LKHAp2HeHvNZv5AfZTsVKpj01pwtayX5vDDJ9RE5QmWvt2do2bLLl1tHY1T6cJ3O5XP4nrPwdAsZQRHzlFJoSuFsyA_4Zo898Te-hy9v7w-M_9XHQQ2MIdDZkyHHrWdewfT3KGfWfUsO0TddpWBp1ebgU1', 'width': 4160}]",ChIJefy_YNWF1S8RKPLteF3y9ig,4.5,ChIJefy_YNWF1S8RKPLteF3y9ig,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': 'VQC4+4Q Katiagan, West Pasaman Regency, West Sumatra, Indonesia', 'global_code': '6MFXVQC4+4Q'}",,,https://www.google.com/maps/place/?q=place_id:ChIJefy_YNWF1S8RKPLteF3y9ig
OPERATIONAL,"XWFJ+9XH Air Meruap, Nagari Sigunanti, Kec. Kinali, Kabupaten Pasaman Barat, Sumatera Barat 26567, Indonesia","{'location': {'lat': -0.0265545, 'lng': 99.9324936}, 'viewport': {'northeast': {'lat': -0.02553737010727778, 'lng': 99.93393107989273}, 'southwest': {'lat': -0.02823702989272221, 'lng': 99.93123142010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EMBUNG BANCAH SOPAN,,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106587202326360265340"">Pranoto Jr</a>'], 'photo_reference': 'AUGGfZkYIyDsRz7Hwq9klidbXgzr8So6kGUa4DGjEOXwZo1K5sf3O4wUEs05gdFEN6mXzRpMj5OPwx9K5okB32iIWiN2P2byO_t9FtvIr2zXHPBFSc_aN_TU9Nr7NCb0zzZopA1OcnJMSswVVodpaycvvhMXnbJSEn8uB_KlG9BaimsMmR0M', 'width': 4624}]",ChIJ_d-fel5_1S8RVRSzJtTcY-s,5.0,ChIJ_d-fel5_1S8RVRSzJtTcY-s,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_d-fel5_1S8RVRSzJtTcY-s
OPERATIONAL,"WVXW+J43, Unnamed Rd, Kinali, Kec. Kinali, Kabupaten Pasaman Barat, Sumatera Barat 26567, Indonesia","{'location': {'lat': -0.05099219999999999, 'lng': 99.89530370000001}, 'viewport': {'northeast': {'lat': -0.04959252010727778, 'lng': 99.89668277989273}, 'southwest': {'lat': -0.05229217989272221, 'lng': 99.89398312010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ikan Larangan Silambau,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109741673855610861611"">fiqar tamin</a>'], 'photo_reference': 'AUGGfZlHK7MkNXy91xk8PsBnf2zVtbmsCTRXBpIjVy4V9Jtn6VVqmRE1HgjEDiJkcHKTwdu3R0zYrSzdm0gkURnfsdO9unYfw2I1pfMNK8VfcowyQhYi31hvLJ6xLWNOR9qTxJCmyNFzkvbqEVEMLRgKeDdMnZVAO961DXL7jdo3reDNC9Rz', 'width': 4000}]",ChIJv4AeD9yB1S8RArtlZI83wvs,4.0,ChIJv4AeD9yB1S8RArtlZI83wvs,"['restaurant', 'tourist_attraction', 'food', 'point_of_interest', 'establishment']",164,,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJv4AeD9yB1S8RArtlZI83wvs
OPERATIONAL,"Jorong Mandiangin, Katiagan, Kec. Kinali, Kabupaten Pasaman Barat, Sumatera Barat 26567, Indonesia","{'location': {'lat': -0.1109614, 'lng': 99.7598087}, 'viewport': {'northeast': {'lat': -0.1096115701072778, 'lng': 99.76115852989273}, 'southwest': {'lat': -0.1123112298927222, 'lng': 99.75845887010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mandiangin,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110964430309374182855"">A Google User</a>'], 'photo_reference': 'AUGGfZmquJxjEpum1WQaRIsDg1VghepHLhyHWwBZvoiQuzmf083yaX9wv4KYx1Ul02LEwNmSm5UL56WJhczz_5OfW0Vmas_fPW5pK0yeSewTss6bSQc-fnHasSrdWwxkkqw-_6BXtuOYIQuIVMATGnTDtpWvwt4bAgjIwu8QdR2A_5K3y0-U', 'width': 3468}]",ChIJ0XQCbSOH1S8Ro1iJ-1HRj8w,5.0,ChIJ0XQCbSOH1S8Ro1iJ-1HRj8w,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"{'compound_code': 'VQQ5+JW Katiagan, West Pasaman Regency, West Sumatra, Indonesia', 'global_code': '6MFXVQQ5+JW'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ0XQCbSOH1S8Ro1iJ-1HRj8w
OPERATIONAL,"Aua Kuniang, Pasaman, West Pasaman Regency, West Sumatra 26566, Indonesia","{'location': {'lat': 0.1064118, 'lng': 99.8863494}, 'viewport': {'northeast': {'lat': 0.1077848298927222, 'lng': 99.88770992989272}, 'southwest': {'lat': 0.1050851701072778, 'lng': 99.88501027010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Religius Ikan Larangan Lubuak Landua,{'open_now': True},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101109556137322757195"">A Google User</a>'], 'photo_reference': 'AUGGfZnCldxGCipUN49M35bFZDzLSsc4bTQ2lAIgp17xz3Qz5a9bMbvuao1YVa9uFawhl-z5LL1yO-oLfyBOlT_ijahkrUI9fEwSaX6QFZm9M9TBZ58sd0UoP78bR8serT2XSBhCfTSuiZB7fnIQWJ4nwXt-oGYkDeBWGIhnukOi01NYMIOU', 'width': 1080}]",ChIJOUVMcZx9KjARu9JYpkKtyWY,4.4,ChIJOUVMcZx9KjARu9JYpkKtyWY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",345,"{'compound_code': '4V4P+HG Aua Kuniang, West Pasaman Regency, West Sumatra, Indonesia', 'global_code': '6MGX4V4P+HG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJOUVMcZx9KjARu9JYpkKtyWY
CLOSED_TEMPORARILY,"XXG8+64, Kinali, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.0243782, 'lng': 99.9653525}, 'viewport': {'northeast': {'lat': -0.02295807010727778, 'lng': 99.96670042989273}, 'southwest': {'lat': -0.02565772989272222, 'lng': 99.96400077010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah rizal,,,ChIJXWAzYC1_1S8ReKg--8PsRXI,0.0,ChIJXWAzYC1_1S8ReKg--8PsRXI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJXWAzYC1_1S8ReKg--8PsRXI
CLOSED_TEMPORARILY,"XXR4+X5, Kinali, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': -0.0076198, 'lng': 99.9553926}, 'viewport': {'northeast': {'lat': -0.006888920107277782, 'lng': 99.95677217989274}, 'southwest': {'lat': -0.009588579892722214, 'lng': 99.95407252010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Hulu Tambuok,,,ChIJLX9z6Tt_1S8RQnuhjgwqcRQ,0.0,ChIJLX9z6Tt_1S8RQnuhjgwqcRQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJLX9z6Tt_1S8RQnuhjgwqcRQ
