business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"FC3R+C5, Batahan, Ranah Batahan, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.454516, 'lng': 99.4395515}, 'viewport': {'northeast': {'lat': 0.4558658298927223, 'lng': 99.44090132989271}, 'southwest': {'lat': 0.4531661701072778, 'lng': 99.43820167010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok hujan,ChIJPWvPaAAxKjARR9rbapVAyrI,0.0,ChIJPWvPaAAxKjARR9rbapVAyrI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJPWvPaAAxKjARR9rbapVAyrI
OPERATIONAL,"FG9C+GW, Batahan, Ranah Batahan, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.4687547, 'lng': 99.52232819999999}, 'viewport': {'northeast': {'lat': 0.4713853999999998, 'lng': 99.52406814999999}, 'southwest': {'lat': 0.4678778000000001, 'lng': 99.51710835}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pegunungan,ChIJ9QKkTQA3KjARrui-Ufxn9aw,5.0,ChIJ9QKkTQA3KjARrui-Ufxn9aw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9QKkTQA3KjARrui-Ufxn9aw
OPERATIONAL,"CC56+6FH, Batahan, Ranah Batahan, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.4080719, 'lng': 99.41124710000001}, 'viewport': {'northeast': {'lat': 0.4094217298927222, 'lng': 99.41259692989273}, 'southwest': {'lat': 0.4067220701072777, 'lng': 99.40989727010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Batahan pintu padang,ChIJp0z5E-07KjARxBEGcF4mMhA,0.0,ChIJp0z5E-07KjARxBEGcF4mMhA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJp0z5E-07KjARxBEGcF4mMhA
OPERATIONAL,"9FW7+695, Jl. Lintas Barat Muara Mais Parkandangan, Batahan, Kec. Ranah Batahan, Kabupaten Pasaman Barat, Sumatera Barat 26366, Indonesia","{'location': {'lat': 0.395507, 'lng': 99.4634902}, 'viewport': {'northeast': {'lat': 0.3962293500000001, 'lng': 99.46489432989274}, 'southwest': {'lat': 0.3933399499999998, 'lng': 99.4621946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pokmaswas masjid raya silaping,ChIJscehHE85KjARxEM4mHQYnh0,3.0,ChIJscehHE85KjARxEM4mHQYnh0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJscehHE85KjARxEM4mHQYnh0
OPERATIONAL,"9CXR+5HP, Batahan, Ranah Batahan, West Pasaman Regency, West Sumatra 26366, Indonesia","{'location': {'lat': 0.399727, 'lng': 99.4411062}, 'viewport': {'northeast': {'lat': 0.4010333298927223, 'lng': 99.44236192989273}, 'southwest': {'lat': 0.3983336701072778, 'lng': 99.43966227010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun 1,ChIJWbNWWAA7KjARD1Nfcw5fHpE,0.0,ChIJWbNWWAA7KjARD1Nfcw5fHpE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWbNWWAA7KjARD1Nfcw5fHpE
OPERATIONAL,"CG63+923, jl.lubuk manggis, Aek Nabirong, Kec. Koto Balingka, Kabupaten Pasaman Barat, Sumatera Barat 26572, Indonesia","{'location': {'lat': 0.4108891, 'lng': 99.5025472}, 'viewport': {'northeast': {'lat': 0.4121039298927222, 'lng': 99.50400222989272}, 'southwest': {'lat': 0.4094042701072778, 'lng': 99.50130257010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Paranginan Aek Nabirong,ChIJdV-SDwo5KjARUlviaUiUSIQ,4.1,ChIJdV-SDwo5KjARUlviaUiUSIQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102455111236923164379"">A Google User</a>'], 'photo_reference': 'AUGGfZm2Uz1tQIPicn2ry13x-o3YV_mX4EdDLZTryD2BpRyoVKiEXXPcogMYOZ2ru6_5-grMCZgEE6clVwa7ABLEFN6s1G9jC0vEsE0Le-jgQpUN4cjsxIQzovFFq4RDZP-gp3XXPwReIjgenTrBuvcynlDiUd_dUNpzYx4E2VFrXdEWNODY', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJdV-SDwo5KjARUlviaUiUSIQ
OPERATIONAL,"9GQG+46J, Parit, Koto Balingka, West Pasaman Regency, West Sumatra 26366, Indonesia","{'location': {'lat': 0.3878274, 'lng': 99.52551129999999}, 'viewport': {'northeast': {'lat': 0.38961725, 'lng': 99.5280781}, 'southwest': {'lat': 0.3824578499999998, 'lng': 99.52465570000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Simpang Kanan,ChIJnf8Btf85KjARkRTgkwe-9lQ,4.7,ChIJnf8Btf85KjARkRTgkwe-9lQ,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110861844189840912972"">Abdi man</a>'], 'photo_reference': 'AUGGfZmSA7uAadEw2rQbNdBwBeT2RxAY16GTiPTo43-g5dYBbM7KOEbGbkfDc-G--F5WPJQAg3I53wua-73jqIyns1g0WHNX2snS-KYEzNym4R3i8BFIsR6B9770y7Aiso1CnpWaSRDeIb72D6PHjt07gZaH1BMyhss55w9TUy4RoIjIwP7z', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJnf8Btf85KjARkRTgkwe-9lQ
OPERATIONAL,"9G45+68J, Parit, Koto Balingka, West Pasaman Regency, West Sumatra 26366, Indonesia","{'location': {'lat': 0.3555973, 'lng': 99.5082533}, 'viewport': {'northeast': {'lat': 0.3569471298927223, 'lng': 99.50960312989272}, 'southwest': {'lat': 0.3542474701072778, 'lng': 99.50690347010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Lubuk Panjang,ChIJZw6m7D4_KjARSaztJv08S7g,4.2,ChIJZw6m7D4_KjARSaztJv08S7g,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJZw6m7D4_KjARSaztJv08S7g
OPERATIONAL,"9H47+WG, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3573652, 'lng': 99.5638441}, 'viewport': {'northeast': {'lat': 0.3587150298927222, 'lng': 99.56519392989273}, 'southwest': {'lat': 0.3560153701072777, 'lng': 99.5624942701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk tinggiran,ChIJSeh_fABBKjARawlHLi4fBXc,0.0,ChIJSeh_fABBKjARawlHLi4fBXc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJSeh_fABBKjARawlHLi4fBXc
OPERATIONAL,"9H77+JR, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3640139, 'lng': 99.564588}, 'viewport': {'northeast': {'lat': 0.3665425999999999, 'lng': 99.5663486}, 'southwest': {'lat': 0.363171, 'lng': 99.55930620000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk tuldangan,ChIJVcNDXvhBKjARUY1Q-A17L7U,0.0,ChIJVcNDXvhBKjARUY1Q-A17L7U,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJVcNDXvhBKjARUY1Q-A17L7U
OPERATIONAL,"CG3H+HFX, Banjar Bomban, Koto Balingka, West Pasaman Regency, West Sumatra 26372, Indonesia","{'location': {'lat': 0.4039891, 'lng': 99.5287329}, 'viewport': {'northeast': {'lat': 0.4085758, 'lng': 99.5303591}, 'southwest': {'lat': 0.4024601999999999, 'lng': 99.5238543}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Simpang Kanan,ChIJMUGifIk4KjARnHnP78FlCzI,4.0,ChIJMUGifIk4KjARnHnP78FlCzI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': True},"[{'height': 3900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107282737005616986162"">A Google User</a>'], 'photo_reference': 'AUGGfZnW5PUEAXk3IwV7RBC2sU1o7aWoAHyj2sveKr5wSgQlurQd54eqW-K93-nq6_HtpI1Qy-xTRUj_UbT6L1haiE3AIvKgRUVKAt2lpPjHMjJciFAbzkrWd64v6uU6YLlg1vTL_Ct3SJRC6sQQPNUnxsmy5yImfPcMHshooQpHAf0-bGmb', 'width': 1800}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMUGifIk4KjARnHnP78FlCzI
OPERATIONAL,"9H78+7F, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3632059, 'lng': 99.5661558}, 'viewport': {'northeast': {'lat': 0.3645557298927222, 'lng': 99.56750562989272}, 'southwest': {'lat': 0.3618560701072777, 'lng': 99.56480597010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk bungle,ChIJX-S8nYVBKjARySzQtEpfakA,0.0,ChIJX-S8nYVBKjARySzQtEpfakA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJX-S8nYVBKjARySzQtEpfakA
OPERATIONAL,"9H78+CQ, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3635619, 'lng': 99.5669427}, 'viewport': {'northeast': {'lat': 0.3649117298927222, 'lng': 99.56829252989272}, 'southwest': {'lat': 0.3622120701072777, 'lng': 99.56559287010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk jantan,ChIJhQi8JGtBKjARvMEmqMIjkPc,0.0,ChIJhQi8JGtBKjARvMEmqMIjkPc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJhQi8JGtBKjARvMEmqMIjkPc
OPERATIONAL,"9G5Q+JQW, Parit, Koto Balingka, West Pasaman Regency, West Sumatra 26572, Indonesia","{'location': {'lat': 0.3591212, 'lng': 99.5394687}, 'viewport': {'northeast': {'lat': 0.3604710298927222, 'lng': 99.54081852989272}, 'southwest': {'lat': 0.3577713701072777, 'lng': 99.53811887010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,air terjun kemuning,ChIJ74xrIFo_KjARpjFnEJcZTWw,3.0,ChIJ74xrIFo_KjARpjFnEJcZTWw,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103838129793083505565"">A Google User</a>'], 'photo_reference': 'AUGGfZmnaWaGoEFL1oLOetdR7WDemV3SqtVdbPUoWF_vjjrzA0N_Hbt56Us006phXmE6jsNalLl8io-z4D2qafWwOnx3Czpl9E7-OIZ2dhujAFsfwLa2zzuBGk1U0TS37-qZrYVvrftSiHxv_aZyVEBPw8DtK41OwsDurEuugnhnHZ0I8rNW', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ74xrIFo_KjARpjFnEJcZTWw
OPERATIONAL,"9H37+G9, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3537962000000001, 'lng': 99.5633898}, 'viewport': {'northeast': {'lat': 0.3551460298927222, 'lng': 99.56473962989273}, 'southwest': {'lat': 0.3524463701072778, 'lng': 99.56203997010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk panjbg,ChIJUVrpaLpBKjAR4SODRNqWdTY,5.0,ChIJUVrpaLpBKjAR4SODRNqWdTY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUVrpaLpBKjAR4SODRNqWdTY
OPERATIONAL,"9HH7+94, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3784003, 'lng': 99.56280699999999}, 'viewport': {'northeast': {'lat': 0.3796364298927222, 'lng': 99.56362797989273}, 'southwest': {'lat': 0.3769367701072778, 'lng': 99.5609283201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk sambe,ChIJiZKoIgBHKjARguJkNcx3MRI,0.0,ChIJiZKoIgBHKjARguJkNcx3MRI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJiZKoIgBHKjARguJkNcx3MRI
OPERATIONAL,"CH6P+Q53, jalan situak, Ujung Gading, Kec. Lembah Malintang, Kabupaten Pasaman Barat, Sumatera Barat 26572, Indonesia","{'location': {'lat': 0.4118882, 'lng': 99.5854171}, 'viewport': {'northeast': {'lat': 0.4132455798927221, 'lng': 99.58642275}, 'southwest': {'lat': 0.4105459201072777, 'lng': 99.58240015000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Sipagogo,ChIJG3Itc6xHKjARGHFN5pWYjTo,4.3,ChIJG3Itc6xHKjARGHFN5pWYjTo,"['tourist_attraction', 'point_of_interest', 'establishment']",50,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118068025209520477875"">Pan di</a>'], 'photo_reference': 'AUGGfZnCOKIugzCX9h6EDNc14FEzwAdwwHbL2uXLhHTjF0LHqjGwYFzHpnM2sVXd6bYX3xg1vWTrUQuH7HDDJqP-uCYZHR0JLT6GMn1B4a3bJovvq3v0J6I5BE4DfH8csiQLPgMONC_rAlnf-J0oKQGPjUmW5joWRNAIny40fl6tjPOE87kR', 'width': 3264}]",,,https://www.google.com/maps/place/?q=place_id:ChIJG3Itc6xHKjARGHFN5pWYjTo
OPERATIONAL,"9HJQ+P4H, Situak barat, Kec. Lembah Malintang, Kabupaten Pasaman Barat, Sumatera Barat, Indonesia","{'location': {'lat': 0.3818155, 'lng': 99.587834}, 'viewport': {'northeast': {'lat': 0.3831166298927223, 'lng': 99.58925567989272}, 'southwest': {'lat': 0.3804169701072778, 'lng': 99.58655602010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk tinggran,ChIJ74aENgBHKjARlhDSU1hxDik,0.0,ChIJ74aENgBHKjARlhDSU1hxDik,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ74aENgBHKjARlhDSU1hxDik
OPERATIONAL,"9H89+XM, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3674061, 'lng': 99.56920649999999}, 'viewport': {'northeast': {'lat': 0.3687559298927222, 'lng': 99.57055632989272}, 'southwest': {'lat': 0.3660562701072778, 'lng': 99.56785667010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubuk muara proman,ChIJlyKRfgBBKjARbBwKDdf9Voo,0.0,ChIJlyKRfgBBKjARbBwKDdf9Voo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJlyKRfgBBKjARbBwKDdf9Voo
OPERATIONAL,"FMG6+P32, Ujung Gading, Lembah Malintang, West Pasaman Regency, West Sumatra 26353, Indonesia","{'location': {'lat': 0.4767625, 'lng': 99.66014059999999}, 'viewport': {'northeast': {'lat': 0.4781123298927221, 'lng': 99.66149042989271}, 'southwest': {'lat': 0.4754126701072777, 'lng': 99.65879077010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Laut Tinggal,ChIJm469zh5PKjARFMOqraD9BOY,4.6,ChIJm469zh5PKjARFMOqraD9BOY,"['tourist_attraction', 'point_of_interest', 'establishment']",73,{'open_now': True},"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107282737005616986162"">A Google User</a>'], 'photo_reference': 'AUGGfZnZiux_O549Ixw0M-S8pEJPKnBC2hfOlQWben1njApESpO0ZpQ4wyiqFLX50VtxPxdQsaFutKhPsyzFv5A_s3wCgPkfIUox4yMcqie5yFLTmQqTL099GyJmTl-yAXnj9I2N6PRJ0vKgvdyywrRsUiw76E70nW3v6DYBWgPvxKxDnYnR', 'width': 6000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJm469zh5PKjARFMOqraD9BOY
