business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"FGWC+FRP, Blambangan Umpu, Way Kanan Regency, Lampung, Indonesia","{'location': {'lat': -4.503750399999999, 'lng': 104.5220839}, 'viewport': {'northeast': {'lat': -4.502382870107279, 'lng': 104.5234001298927}, 'southwest': {'lat': -4.505082529892722, 'lng': 104.5207004701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata permainan blambangan umpu,ChIJdX0efgDtOC4RYdiPiRG7zlU,0.0,ChIJdX0efgDtOC4RYdiPiRG7zlU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJdX0efgDtOC4RYdiPiRG7zlU
OPERATIONAL,"FF6V+VQ9, Karang Umpu, Blambangan Umpu, Way Kanan Regency, Lampung 34764, Indonesia","{'location': {'lat': -4.537846399999999, 'lng': 104.4944845}, 'viewport': {'northeast': {'lat': -4.536392620107278, 'lng': 104.4957386298927}, 'southwest': {'lat': -4.539092279892722, 'lng': 104.4930389701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawit pak raja karang umpu,ChIJ25s5I_ntOC4RyoADvEiNLWA,0.0,ChIJ25s5I_ntOC4RyoADvEiNLWA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ25s5I_ntOC4RyoADvEiNLWA
OPERATIONAL,"FGG8+885, Blambangan Umpu, Way Kanan Regency, Lampung 34764, Indonesia","{'location': {'lat': -4.52405, 'lng': 104.5150332}, 'viewport': {'northeast': {'lat': -4.522697920107277, 'lng': 104.5163842298927}, 'southwest': {'lat': -4.525397579892721, 'lng': 104.5136845701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Hamas,ChIJnWpKvzDtOC4REBGBLrUnWUE,0.0,ChIJnWpKvzDtOC4REBGBLrUnWUE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJnWpKvzDtOC4REBGBLrUnWUE
OPERATIONAL,"F9RR+28P, Tanjung Raja Sakti, Blambangan Umpu, Way Kanan Regency, Lampung, Indonesia","{'location': {'lat': -4.5099085, 'lng': 104.3908304}, 'viewport': {'northeast': {'lat': -4.508804520107279, 'lng': 104.3928437798927}, 'southwest': {'lat': -4.511504179892722, 'lng': 104.3901441201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN KARET BAPAK SUPARJO,ChIJwyVbOADzOC4RoCXgxpdl-LA,0.0,ChIJwyVbOADzOC4RoCXgxpdl-LA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJwyVbOADzOC4RoCXgxpdl-LA
OPERATIONAL,"CGG7+MW, Negeri Baru, Blambangan Umpu, Way Kanan Regency, Lampung, Indonesia","{'location': {'lat': -4.5729749, 'lng': 104.5149226}, 'viewport': {'northeast': {'lat': -4.571676270107278, 'lng': 104.5163409298927}, 'southwest': {'lat': -4.574375929892722, 'lng': 104.5136412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tebing Selumbu,ChIJ55ndM-PtOC4RC8Yq1FPubSU,5.0,ChIJ55ndM-PtOC4RC8Yq1FPubSU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109192266718194334260"">Tarmizi Muhammad</a>'], 'photo_reference': 'AUGGfZlmfs5wpggf2aJ1o1FRY9p1zWDqEKgHOH8kR1mAuJxhyPMguIW2AWHsViyEb9p244Xc_nVuPv-L4wXhKT2D9Nrg-dtHmlSFXBDEvQ0soUw2Uq2tfdwKR1UzvLYqRUtIb4F6ogdK4cPlfFYpEAVRCBvdRubVHsd0PHrUg-fHPJJNmJ6o', 'width': 1952}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ55ndM-PtOC4RC8Yq1FPubSU
OPERATIONAL,"CFQR+V3, Panca Negeri, Blambangan Umpu, Way Kanan Regency, Lampung, Indonesia","{'location': {'lat': -4.560317599999999, 'lng': 104.4902034}, 'viewport': {'northeast': {'lat': -4.559050270107277, 'lng': 104.4917891298927}, 'southwest': {'lat': -4.561749929892721, 'lng': 104.4890894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WILAYAH KOTA KARANG UMPU,ChIJj2b5Zi7tOC4RzHZOhRRESo0,0.0,ChIJj2b5Zi7tOC4RzHZOhRRESo0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJj2b5Zi7tOC4RzHZOhRRESo0
OPERATIONAL,"FFPG+RR6, Unnamed Road, Umpu Kencana, Kec. Blambangan Umpu, Kabupaten Way Kanan, Lampung 34764, Indonesia","{'location': {'lat': -4.5129689, 'lng': 104.477024}, 'viewport': {'northeast': {'lat': -4.511139770107278, 'lng': 104.4779050298927}, 'southwest': {'lat': -4.513839429892721, 'lng': 104.4752053701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah OWA,ChIJTy1rW2HtOC4REAkY-SBmLCo,5.0,ChIJTy1rW2HtOC4REAkY-SBmLCo,"['tourist_attraction', 'point_of_interest', 'establishment']",10,"[{'height': 868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109513292535477866808"">A Google User</a>'], 'photo_reference': 'AUGGfZmQIOGBPdb20wMRZNwZ85mVsdXDpG2CVyWth1F5c_wkAnTsl3bL3jQa5x4urs3rLjE7XHdtbFoV6AqhxYQEjlcZ2cCXEp_8x7M9k8oLDtqasCz7TcBGy_xYkgzMip0x_bomg2hG8gxOCi7cmlHpZ5Uhdvz4r1xtoQVSkhOXtv4lfZnO', 'width': 868}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJTy1rW2HtOC4REAkY-SBmLCo
OPERATIONAL,"GGH9+J34, Umpu Bakti, Blambangan Umpu, Way Kanan Regency, Lampung 34764, Indonesia","{'location': {'lat': -4.4709952, 'lng': 104.5177134}, 'viewport': {'northeast': {'lat': -4.469645370107277, 'lng': 104.5190632298927}, 'southwest': {'lat': -4.472345029892721, 'lng': 104.5163635701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PERKEBUNAN PEBRI SUKSES,ChIJbeyS9R_vOC4R1MGC6e3xS0Y,5.0,ChIJbeyS9R_vOC4R1MGC6e3xS0Y,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109159641377915447347"">Nan Pebri</a>'], 'photo_reference': 'AUGGfZmiUJW54ImgAK5Qh0uTULJkIklTvEvxg-5UWF3LPetmOaGHDl05bGHRmvqH0IAiAEAInTJ00g8AG_GCUOI5e2QtPdIy72xBsqv0xsMganMsVUus1JbRRWWCJ7hJ2a9E9wEs_n4EhBsR3BTzMs4xiiJVew6GZ7OxArCKiQxhYpzpCG-l', 'width': 1599}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJbeyS9R_vOC4R1MGC6e3xS0Y
OPERATIONAL,"8FJV+C4, Gistang, Blambangan Umpu, Way Kanan Regency, Lampung, Indonesia","{'location': {'lat': -4.668887, 'lng': 104.4928474}, 'viewport': {'northeast': {'lat': -4.666833350000001, 'lng': 104.4936989298927}, 'southwest': {'lat': -4.66957155, 'lng': 104.4909992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curup gunawan ranggi,ChIJ_57vB0mROC4RXlBEDnaXCSM,0.0,ChIJ_57vB0mROC4RXlBEDnaXCSM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115202795054385647544"">A Google User</a>'], 'photo_reference': 'AUGGfZm1gBWdQCqDlLLNskB-nPbnQbBibGyn3QaE8ZUUTm9aPgJAOuN770NLFHBpFeCXnmSM2q-xe_-zJmWP_Zl7B0fke1XqVD57v0Jz8HTb7dt7oHFgC720c_rWN4c--oycVzhIBblOXT1zkfiNxZNq0Ir2BR15jVKUkX_tmaJoTDhAqyoz', 'width': 480}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ_57vB0mROC4RXlBEDnaXCSM
OPERATIONAL,"CGFG+F2Q, Umpu Baru,Negeri Baru, Kec. Umpu Semenguk, Negeri Baru, Kabupaten Way Kanan, Lampung, Indonesia","{'location': {'lat': -4.5762809, 'lng': 104.5250992}, 'viewport': {'northeast': {'lat': -4.575460070107279, 'lng': 104.5263243298927}, 'southwest': {'lat': -4.578159729892723, 'lng': 104.5236246701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Pedang,ChIJ0Tq8SQDtOC4RkEyPEyKSyN4,0.0,ChIJ0Tq8SQDtOC4RkEyPEyKSyN4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105857222441073773462"">alief wk</a>'], 'photo_reference': 'AUGGfZkP798ejVZ_o1yDJsaY5ibYP5E4Ia10XSJ4m2h7JzsaViAKqyfFTw_YH04U6R9bGiX_387o86mWdhG6ewM4hy9bjW5bdVDpM4OQw51JYzUtqAYxeL03TCM8UiTrBA_Lnbu20vxvmCMK4oGTVJmrhWu0fV7va-364aQZfAv59oXLeq8v', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ0Tq8SQDtOC4RkEyPEyKSyN4
