business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"J76R+9QV, Saskand, Malalak Tim., Kec. Malalak, Kabupaten Agam, Sumatera Barat 26161, Indonesia","{'location': {'lat': -0.3890112, 'lng': 100.291923}, 'viewport': {'northeast': {'lat': -0.3876613701072778, 'lng': 100.2932728298927}, 'southwest': {'lat': -0.3903610298927223, 'lng': 100.2905731701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Burai-burai Batang Marambuang,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107802845754557752783"">Tri Oktaviandra</a>'], 'photo_reference': 'AUGGfZki0M3rmTjs5ccVjzOq9Bz1E_XqXvOEsNvQv_AzUVUCzKwFJskXtO8QyKkOcHaZhuOmlXSlSQeznmRYxrSOjTbAchlIYsBIP3DEu--M_0d234A2RAktai6L8HFxKK5PA5s9vi7Nfv8SuPB4s1hxS_hRAc-qKz_x_59FxE4G4eN05U8N', 'width': 4032}]",ChIJNWC0xA491S8RmPc2ZljNkIc,4.6,ChIJNWC0xA491S8RmPc2ZljNkIc,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJNWC0xA491S8RmPc2ZljNkIc
OPERATIONAL,"H7H7+R29, Malalak Barat, Malalak, Agam Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4204529, 'lng': 100.2626111}, 'viewport': {'northeast': {'lat': -0.4191030701072778, 'lng': 100.2639609298927}, 'southwest': {'lat': -0.4218027298927222, 'lng': 100.2612612701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Langkuik Tinggi,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100823802044744849587"">dedi Ranger</a>'], 'photo_reference': 'AUGGfZlgU8FFpYJk4ys94BLAVYaaIryE6mcxIDUIAgn161k_yQMPfr71OOvfim2BFORalF46UgD7LInVWMLeGBxYB5ZZZT5Wf_X8nzBCupJCcsNpEXyZmenSLgI_SRsUGISKq5S1oBkgkJ3CrDmJCs6ft7x9k4mtHhwgI9DsuClPfRBDnWkl', 'width': 3264}]",ChIJ0WfanGE91S8RDHj26DN9hSc,4.8,ChIJ0WfanGE91S8RDHj26DN9hSc,"['tourist_attraction', 'point_of_interest', 'establishment']",112,,https://www.google.com/maps/place/?q=place_id:ChIJ0WfanGE91S8RDHj26DN9hSc
OPERATIONAL,"J7FJ+895, Jl. Sicincin - Malalak - Balingka, Malalak Utara, Kec. Malalak, Kabupaten Agam, Sumatera Barat 26161, Indonesia","{'location': {'lat': -0.3767457, 'lng': 100.280988}, 'viewport': {'northeast': {'lat': -0.3754018201072777, 'lng': 100.2824264798927}, 'southwest': {'lat': -0.3781014798927222, 'lng': 100.2797268201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Malalak,{'open_now': True},"[{'height': 2208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106280805847197241985"">DOM ZONE</a>'], 'photo_reference': 'AUGGfZmZSFfEQNDzH3ePvDXoU-ZrflCmDcXlmqu_EF13AwIcZe5coQofEp4c7JMffUIzFAKUNL6LoEeTlP4FnxCsdhr2G1L0r3oqq7oaUboMe3K7K5CePWS8A0T9FtBAbzg0H_9rAYkiyPmmFmPhlr3i0fSYzvG6O-TaP_8FN5xqvoCvq3FQ', 'width': 3928}]",ChIJ85j3uOc91S8R5EMNThcuoAw,4.5,ChIJ85j3uOc91S8R5EMNThcuoAw,"['tourist_attraction', 'point_of_interest', 'establishment']",437,,https://www.google.com/maps/place/?q=place_id:ChIJ85j3uOc91S8R5EMNThcuoAw
OPERATIONAL,"H7W8+CX, Malalak Barat, Malalak, Agam Regency, West Sumatra, Indonesia","{'location': {'lat': -0.4039055, 'lng': 100.2674371}, 'viewport': {'northeast': {'lat': -0.4020649701072778, 'lng': 100.2691113798927}, 'southwest': {'lat': -0.4047646298927223, 'lng': 100.2664117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,panorama kubu,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102222001017294932631"">rendy ndy</a>'], 'photo_reference': 'AUGGfZlV2KEc3EQhFlgT0yLxTrPN7JJoYQCX5nsW7ZVCFLS2sUmmJpQ4J1IXTFPVL5mZYpq7lw2Utn9Vg_8XnEWIExiL7c83s0CyPdLKXnNPmMoxAtmXM9BS9bhSKn3nxjDT6h8yrz9akac35GAHDHBoCMZqloFld7kXuu7l2xO5nZ3USz8k', 'width': 4000}]",ChIJy4uPyAE91S8RASxDR2Sub6g,5.0,ChIJy4uPyAE91S8RASxDR2Sub6g,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJy4uPyAE91S8RASxDR2Sub6g
OPERATIONAL,"H78H+JJC, Malalak Selatan, Malalak, Agam Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4334355, 'lng': 100.2790061}, 'viewport': {'northeast': {'lat': -0.4320856701072777, 'lng': 100.2803559298927}, 'southwest': {'lat': -0.4347853298927221, 'lng': 100.2776562701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Langkuik Tamiang,{'open_now': True},"[{'height': 384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100592617501760604312"">Ahmad Fadlan</a>'], 'photo_reference': 'AUGGfZnVtbuhFDLEIDGvt48-yvgkHr-m6dtoDcVil1DoJBKMCGP86NWEXcRV85NX_mT22kJfmrUUK8QLbY4JvMzHVPMCnvq125USCKdoilnLoxg4dlW2D6A7Xx9WQMIy8fx_g7mIPJTT1gAAqmgordP9KsTg2BBLfVljzRCzv8-3q7NQdqY3', 'width': 512}]",ChIJp6NML0Y91S8R1d2Rqrisf0s,4.7,ChIJp6NML0Y91S8R1d2Rqrisf0s,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJp6NML0Y91S8R1d2Rqrisf0s
OPERATIONAL,"H7GH+3X5, Malalak Barat, Malalak, Agam Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4248701, 'lng': 100.2799962}, 'viewport': {'northeast': {'lat': -0.4235202701072777, 'lng': 100.2813460298927}, 'southwest': {'lat': -0.4262199298927222, 'lng': 100.2786463701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Air Terjun Langkuik,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105513698081432861838"">A Google User</a>'], 'photo_reference': 'AUGGfZlT3d6qp7wxLrawdHA62hcXyrpzBEPSO5e3hCXguU9rrs2xJnhuU740ZgMjxDLL2xlulXnB5LUh3goYpSytp5Qh_rBiDfDrp6C4AqgSkPZmtcxvnzZyB_eMeO2HoSUxtp54nfRBI-xar6SYyMI0f-KPFEeHUeSw4cuzHwMblYVZRBcm', 'width': 3120}]",ChIJ5dhQ1nc91S8RXqJDxiccTVs,4.5,ChIJ5dhQ1nc91S8RXqJDxiccTVs,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJ5dhQ1nc91S8RXqJDxiccTVs
OPERATIONAL,"H7C6+GRQ, Malalak Selatan, Malalak, Agam Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4286519, 'lng': 100.2621079}, 'viewport': {'northeast': {'lat': -0.4273334201072778, 'lng': 100.2634810798927}, 'southwest': {'lat': -0.4300330798927222, 'lng': 100.2607814201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalan Masuk Air Terjun Langkuik Tinggi,{'open_now': True},"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105322349822004875352"">A Google User</a>'], 'photo_reference': 'AUGGfZmpbf5mXUdEgZVCwaHXoteLfktZPqBM0u2ETjds9xRGv8T5P5ZcHlEwHlW1N0bxM7JKJuj6ueiU9fWHzdynKVpO52OqUuPHGY7NiSYHNg0ejXV-z1Wr5qQtI10um9TIT8rYEhP0zyjZC7Ws28zHiiyBVjv_RRrz4gtrsYTS7WhEyTPt', 'width': 6944}]",ChIJF-O_hZM91S8Rqd8BRjsPUIk,4.9,ChIJF-O_hZM91S8Rqd8BRjsPUIk,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,https://www.google.com/maps/place/?q=place_id:ChIJF-O_hZM91S8Rqd8BRjsPUIk
OPERATIONAL,"HHG5+C25, Gurun, Sungai Tarab, Tanah Datar Regency, West Sumatra 27261, Indonesia","{'location': {'lat': -0.4239893, 'lng': 100.5576055}, 'viewport': {'northeast': {'lat': -0.4226117201072778, 'lng': 100.5594401298927}, 'southwest': {'lat': -0.4253113798927223, 'lng': 100.5567404701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Tenggi,,,ChIJ6xDqf14z1S8RLjXnCxP9ki8,5.0,ChIJ6xDqf14z1S8RLjXnCxP9ki8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJ6xDqf14z1S8RLjXnCxP9ki8
OPERATIONAL,"H7M7+44C, Malalak Barat, Malalak, Agam Regency, West Sumatra 26161, Indonesia","{'location': {'lat': -0.4171853, 'lng': 100.2627809}, 'viewport': {'northeast': {'lat': -0.4158354701072777, 'lng': 100.2641307298927}, 'southwest': {'lat': -0.4185351298927222, 'lng': 100.2614310701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Burai-Burai Indah,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116525959407432327976"">mairinal avis</a>'], 'photo_reference': 'AUGGfZkxlicuqZZ5sw4b8CMhxzHmN-AdDEWGguw8dlVSgYN5pO-5NLQ-PIPHUKwwzXPcHk_yyBp57gVW9QzEYosoqgcFiA6I_zbYZaVUq3aCCX2pyD8J2DsnpwWnzvVc0loHOdYG8acNXYSb1KB6gx4tU2oTBoUmqY0qX3PH-fzH35YOLwr6', 'width': 2448}]",ChIJiXDw_WI91S8RtvCW0vsJHAI,4.3,ChIJiXDw_WI91S8RtvCW0vsJHAI,"['tourist_attraction', 'point_of_interest', 'establishment']",24,,https://www.google.com/maps/place/?q=place_id:ChIJiXDw_WI91S8RtvCW0vsJHAI
OPERATIONAL,"J7GG+7GH, Jl. Sicincin - Malalak - Balingka, Malalak Utara, Kec. Malalak, Kabupaten Agam, Sumatera Barat 26161, Indonesia","{'location': {'lat': -0.3743255, 'lng': 100.2763903}, 'viewport': {'northeast': {'lat': -0.3729323201072778, 'lng': 100.2776159798927}, 'southwest': {'lat': -0.3756319798927222, 'lng': 100.2749163201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pemandian Air Panas ""HONSEN BATANGEH""",{'open_now': False},"[{'height': 3244, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114174631535674107809"">Andi Sinaga</a>'], 'photo_reference': 'AUGGfZkvpms7Nrd2qhidhIbGN8y6u3KSdh7quhjAZQ9_XCV-tdcP67VL-wtIHJcVXugyKaQYfxs0p8Hzu5VjA0qIG7NWNnG1bBCU7o9DTfp0VvY1CpTUAXzyhsYImS2I8Km7YGnZiPDlVydm_cFw5-psPafueJfIEKYAH2LEjYEUnHPnDHeR', 'width': 5184}]",ChIJh5WImJ491S8RGYObADalIEk,4.4,ChIJh5WImJ491S8RGYObADalIEk,"['tourist_attraction', 'spa', 'point_of_interest', 'establishment']",265,,https://www.google.com/maps/place/?q=place_id:ChIJh5WImJ491S8RGYObADalIEk
