business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"2Q6P+XMR, Sari Harapan, Parenggean, East Kotawaringin Regency, Central Kalimantan 74355, Indonesia","{'location': {'lat': -1.9875188, 'lng': 112.7866269}, 'viewport': {'northeast': {'lat': -1.986183370107278, 'lng': 112.7879978798927}, 'southwest': {'lat': -1.988883029892722, 'lng': 112.7852982201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tugu Muda,{'open_now': True},ChIJH5fFbeNd_S0RtI1dq4psIy0,4.9,ChIJH5fFbeNd_S0RtI1dq4psIy0,"['park', 'point_of_interest', 'establishment']",8.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH5fFbeNd_S0RtI1dq4psIy0
OPERATIONAL,"6R9P+VJR, Merah, Parenggean, East Kotawaringin Regency, Central Kalimantan 74355, Indonesia","{'location': {'lat': -1.780263, 'lng': 112.836502}, 'viewport': {'northeast': {'lat': -1.778913170107278, 'lng': 112.8378518298927}, 'southwest': {'lat': -1.781612829892722, 'lng': 112.8351521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUKIT AGRO MULYO,,ChIJS7F9PJdx_S0RbZ_dpzR0y-g,4.6,ChIJS7F9PJdx_S0RbZ_dpzR0y-g,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116313223975217830970"">A Google User</a>'], 'photo_reference': 'AUGGfZlfnwLi45NdgPKpO5FtLSlJDLh8f_Y52aQwejWgQN9s503qkXKyI1bratf0vaUvN9LBtrmnn5r4_Kk4ruWcrNbbu2xDOceZMysHV3QWdiuM-D_kguk9xQEFNSaqr-5hS-qOWJwsR77qDdUdvoVIy8ZfESVxrTzDR1iaCGiwfS5PQJ5D', 'width': 4560}]",,,https://www.google.com/maps/place/?q=place_id:ChIJS7F9PJdx_S0RbZ_dpzR0y-g
OPERATIONAL,"RJ4V+67, Tangar, Mentaya Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1943974, 'lng': 112.6431528}, 'viewport': {'northeast': {'lat': -2.193155470107278, 'lng': 112.6445207298927}, 'southwest': {'lat': -2.195855129892723, 'lng': 112.6418210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PARADUGAL X MANCING MANJA CAMP,{'open_now': True},ChIJ0y-v6_NX_S0R32rdmUEOQ2g,0.0,ChIJ0y-v6_NX_S0R32rdmUEOQ2g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102256774147003341490"">Stephen Andrianto</a>'], 'photo_reference': 'AUGGfZmyzRf7oKuz54SL-Q48nssP11maU_M1MXYPQUCVAWT8k83T2XDr5toLHBciysdEKAjKsmlvVpS_Q3jSzvWt6Zisvz8PV2efJ9KgzQhYFoEB6u_3yduGzPTZkvhrTzibejiWN-NCd0W34Rq5JDrquGDVc-o3lCp6iaeec6WIucPuF5B_', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ0y-v6_NX_S0R32rdmUEOQ2g
OPERATIONAL,"XQGX+HQ6, Jalan Poros, Parenggean, East Kotawaringin Regency, Central Kalimantan 74355, Indonesia","{'location': {'lat': -2.0235959, 'lng': 112.7993942}, 'viewport': {'northeast': {'lat': -2.022185520107277, 'lng': 112.8007417298927}, 'southwest': {'lat': -2.024885179892722, 'lng': 112.7980420701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Parenggean,,ChIJYfPlpdJd_S0RQ5cG2Rf8wuk,5.0,ChIJYfPlpdJd_S0RQ5cG2Rf8wuk,"['point_of_interest', 'establishment']",3.0,"[{'height': 3078, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112931286522435481066"">Dodi Iskandar</a>'], 'photo_reference': 'AUGGfZmT-kOh6CYUoRCwI-VD15vCDkb4bDt8kI0lZJcy8luMTfH6kxvZfXK18uyUWhD9scn1l5_wQbXtHSFIQ1_1ZKJizWhjbmTCpr3vL1KY_AVRfrVG8UzpsuY9sv9ZlUSZnZ4Yk-46_eP-csqT4G_xqoqqsJZbmPjVXqNC6Dq46YtreOPC', 'width': 5472}]",,,https://www.google.com/maps/place/?q=place_id:ChIJYfPlpdJd_S0RQ5cG2Rf8wuk
OPERATIONAL,"Jl. Cilik Riwut km.53 no.1 /163, RT.006/RW.002, Rubung Buyung, Kec. Cempaga, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74354, Indonesia","{'location': {'lat': -2.1816583, 'lng': 112.9757067}, 'viewport': {'northeast': {'lat': -2.180298170107278, 'lng': 112.9769101298927}, 'southwest': {'lat': -2.182997829892722, 'lng': 112.9742104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ANZU agrimart,{'open_now': True},ChIJA_Cp-xZJ_S0Rt9kYRdRrw2k,5.0,ChIJA_Cp-xZJ_S0Rt9kYRdRrw2k,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"{'compound_code': 'RX9G+87 Rubung Buyung, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JRX9G+87'}",,https://www.google.com/maps/place/?q=place_id:ChIJA_Cp-xZJ_S0Rt9kYRdRrw2k
OPERATIONAL,"XRG3+2CV, Jalan Poros, Parenggean, East Kotawaringin Regency, Central Kalimantan 74355, Indonesia","{'location': {'lat': -2.0248926, 'lng': 112.8035369}, 'viewport': {'northeast': {'lat': -2.023514570107277, 'lng': 112.8048058298927}, 'southwest': {'lat': -2.026214229892722, 'lng': 112.8021061701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parenggean River,,ChIJw402sK9d_S0RN1Iz17G_X6k,5.0,ChIJw402sK9d_S0RN1Iz17G_X6k,"['point_of_interest', 'establishment']",3.0,"[{'height': 3078, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112931286522435481066"">Dodi Iskandar</a>'], 'photo_reference': 'AUGGfZkc_yvzvfwiTAecLUw98iWPel-KGe8lY1P4hJG0fV6JkyzSYJUPF0XMArYCsi-fVrwbG7EBodoDLfljU2G13QoLH_OKKjDUP3ad_w7Bi5X5wRD-yXSCDQu37o-0RAyaDW_IUKKGxEUFM9MK2GcQAKVpq1f1suuo2t03tq2P79ob5UpY', 'width': 5472}]",,,https://www.google.com/maps/place/?q=place_id:ChIJw402sK9d_S0RN1Iz17G_X6k
OPERATIONAL,"3MVF+W6W, Jl. Poros Telaga Antang, Sebungsu, Tualan Hulu, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74355, Indonesia","{'location': {'lat': -1.9051377, 'lng': 112.6730826}, 'viewport': {'northeast': {'lat': -1.904032970107277, 'lng': 112.6741809798927}, 'southwest': {'lat': -1.906732629892722, 'lng': 112.6714813201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Batas Wilayah Parenggean-Telaga Antang,,ChIJRWPa2tVj_S0RgWd_Gf6t2oM,3.6,ChIJRWPa2tVj_S0RgWd_Gf6t2oM,"['park', 'point_of_interest', 'establishment']",8.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113865194444242225737"">A Google User</a>'], 'photo_reference': 'AUGGfZlbAnsuy0G6v3arx9uC9CgJkVHFEwQEMHz_G0p6OLiFCMjVwckBlFYGA9HXJFs-JXQ9QUwHJZ70vYeSpgcJJBanYjd0u1HjypbBOLvpj92eqlx-H5Ihm-HRorH9V_mcJ0oy01dmlq32P-k8OdmG_ObQVfDZsBZulk8_eAlu2OcKb-Mq', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRWPa2tVj_S0RgWd_Gf6t2oM
OPERATIONAL,"XRG2+2W2, Parenggean, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0249988, 'lng': 112.8022774}, 'viewport': {'northeast': {'lat': -2.023648970107278, 'lng': 112.8036272298927}, 'southwest': {'lat': -2.026348629892722, 'lng': 112.8009275701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota waringin timur,,ChIJXZfzCABd_S0RQxZ397-CI0k,0.0,ChIJXZfzCABd_S0RQxZ397-CI0k,"['point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJXZfzCABd_S0RQxZ397-CI0k
,"Parenggean, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.023237, 'lng': 112.7748002}, 'viewport': {'northeast': {'lat': -1.979553, 'lng': 112.8952529}, 'southwest': {'lat': -2.055956, 'lng': 112.6881411}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parenggean,,ChIJz4AIu95c_S0RgmkLNEdr7WI,,ChIJz4AIu95c_S0RgmkLNEdr7WI,"['administrative_area_level_4', 'political']",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109538561299430857506"">A Google User</a>'], 'photo_reference': 'AUGGfZkCrX7O-AV40yCcgZMUKlnuj4t1E4HpmH91spmT2rOLVeUShhxn7TDz7F0TxvDI_I0he6OvclvueIk5MzoU78nOYokyIm9Lhv9juDLxsb42UQJuV6c9C907kvKptTJ9dSYgpPN2S1eBFnj1QO_LVT6C6cY8oWCEeOcekKowkndZSFEF', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz4AIu95c_S0RgmkLNEdr7WI
,"Parenggean, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0249988, 'lng': 112.8022774}, 'viewport': {'northeast': {'lat': -1.879861, 'lng': 112.916426}, 'southwest': {'lat': -2.217468, 'lng': 112.672714}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parenggean,,ChIJp65_QLR6_S0R4JnZwMYGDrk,,ChIJp65_QLR6_S0R4JnZwMYGDrk,"['administrative_area_level_3', 'political']",,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113701187305433653530"">A Google User</a>'], 'photo_reference': 'AUGGfZmffv6u6cL7VhNyWlSw7NrayLs-w-tgs9vY2wE9kWZuWlVqyISJpL8kmGAMKA99hCtpHep-Q6h8-VBMROknECyRDNf5zPvb87HiEqZJE6ExPIOvbic9BkLfB1609z1IKrK05tblBRWtBz0fxrvrRM2_7owCtIQDjK7OG6jJMEVJBZDJ', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJp65_QLR6_S0R4JnZwMYGDrk
