business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,url
OPERATIONAL,"W89M+JX, Pemantang, Mentaya Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0809955, 'lng': 112.3349536}, 'viewport': {'northeast': {'lat': -2.079431020107278, 'lng': 112.3363159798927}, 'southwest': {'lat': -2.082130679892722, 'lng': 112.3336163201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Menara KKE,ChIJC6M2cj3vBy4R6xDBlk3ESKE,5.0,ChIJC6M2cj3vBy4R6xDBlk3ESKE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJC6M2cj3vBy4R6xDBlk3ESKE
OPERATIONAL,"Jl. Ahmad Yani No.8, Mentawa Baru Hulu, Kec. Mentawa Baru Ketapang, Kabupaten Kotawaringin Timur, Kalimantan Tengah 74312, Indonesia","{'location': {'lat': -2.5401508, 'lng': 112.9647799}, 'viewport': {'northeast': {'lat': -2.538537220107277, 'lng': 112.9658917798927}, 'southwest': {'lat': -2.541236879892722, 'lng': 112.9631921201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Ikon Jelawat,ChIJ36Z_5Le_4i0Re4jklHGaryM,4.3,ChIJ36Z_5Le_4i0Re4jklHGaryM,"['tourist_attraction', 'point_of_interest', 'establishment']",3485,{'open_now': False},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107537428045020926592"">Abdul Kholeq</a>'], 'photo_reference': 'AUGGfZntmcfQ_Ncy3lyafWVMFoil6eiSamY8HU1eY8R1rS_sOK0VAe1alGbJZP-rcSxtPOKubPERNoJoF_tlgDIfTyGcAtMb-lKqvsjfttt9jSs6CnYlt6BV9W2Dg3knfZjD4XFtbe3HB_uPejR6gB8DzSmQ2vZwHptRMZTJpuJB7u0ZUPWJ', 'width': 4160}]","{'compound_code': 'FX57+WW Mentawa Baru Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia', 'global_code': '6P9JFX57+WW'}",https://www.google.com/maps/place/?q=place_id:ChIJ36Z_5Le_4i0Re4jklHGaryM
OPERATIONAL,"RJ4V+67, Tangar, Mentaya Hulu, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1943974, 'lng': 112.6431528}, 'viewport': {'northeast': {'lat': -2.193155470107278, 'lng': 112.6445207298927}, 'southwest': {'lat': -2.195855129892723, 'lng': 112.6418210701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PARADUGAL X MANCING MANJA CAMP,ChIJ0y-v6_NX_S0R32rdmUEOQ2g,0.0,ChIJ0y-v6_NX_S0R32rdmUEOQ2g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102256774147003341490"">Stephen Andrianto</a>'], 'photo_reference': 'AUGGfZmWtPHzYXWBqbUYdQLnLinCpOk8ILxoXyJ09ZT-GUiBh5EZx-qcbydqyhtTrst0BT91rqQQ_Vf04COHgQCSyLkSc4y0C469FWLyl4ZvBf1Dbis1cTzF72duIdK9Eks7e1o3mazJIwUdJE2nmt-uE57AQKm-6x_YM2fR0lyWSM_oLHiJ', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0y-v6_NX_S0R32rdmUEOQ2g
OPERATIONAL,"FXC7+29W, Baamang Hilir, Baamang, East Kotawaringin Regency, Central Kalimantan 74312, Indonesia","{'location': {'lat': -2.5298867, 'lng': 112.9634428}, 'viewport': {'northeast': {'lat': -2.528568870107278, 'lng': 112.9647929298927}, 'southwest': {'lat': -2.531268529892722, 'lng': 112.9620932701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Semesta Mengajarkan ku,ChIJt68sxUy_4i0R9InU5kGQ254,5.0,ChIJt68sxUy_4i0R9InU5kGQ254,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJt68sxUy_4i0R9InU5kGQ254
OPERATIONAL,"C2CF+GV, Mentaya Seberang, Seranau, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.5786591, 'lng': 113.0246351}, 'viewport': {'northeast': {'lat': -2.5732834, 'lng': 113.0258047798927}, 'southwest': {'lat': -2.580451, 'lng': 113.0231051201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah Gusti,ChIJIVkROwDr4i0RcKYlLBAiOgQ,0.0,ChIJIVkROwDr4i0RcKYlLBAiOgQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIVkROwDr4i0RcKYlLBAiOgQ
OPERATIONAL,"9XFC+4R5, Mentawa Baru Hulu, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.6272401, 'lng': 112.9720971}, 'viewport': {'northeast': {'lat': -2.625900770107277, 'lng': 112.9734803798927}, 'southwest': {'lat': -2.628600429892722, 'lng': 112.9707807201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jual beli kambing,ChIJI1IDHZ6V4i0RmZ6HerlIhHY,0.0,ChIJI1IDHZ6V4i0RmZ6HerlIhHY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJI1IDHZ6V4i0RmZ6HerlIhHY
OPERATIONAL,"FX58+G3H, Mentawa Baru Hulu, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan 74321, Indonesia","{'location': {'lat': -2.5411788, 'lng': 112.9652412}, 'viewport': {'northeast': {'lat': -2.539848070107277, 'lng': 112.9665867298927}, 'southwest': {'lat': -2.542547729892722, 'lng': 112.9638870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Susur sungai mentaya sampit,ChIJa5ZqApS_4i0RFJeHFnZoQP4,4.7,ChIJa5ZqApS_4i0RFJeHFnZoQP4,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115594500388031622515"">Frimadi Chandra</a>'], 'photo_reference': 'AUGGfZnwcjXQoJkgjy8lO7CNqkDJFqq4ppRwvl5w5xfUiNOmF-z28VqmVgSUH3qauhd4-b01xkr2gjEM-QUx8LeTw1NhwdPGzlG7JYDvnOM7qmhs_atyeUdZ7TrIt_egtpgH5FF0kSSUWtN1cReBPoUFl_PmllZe7DVTDChw8KUi-wju8dS_', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJa5ZqApS_4i0RFJeHFnZoQP4
OPERATIONAL,"394F+6G, Tumbang Kaminting, Bukit Santuai, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.9444596, 'lng': 112.3738275}, 'viewport': {'northeast': {'lat': -1.943770670107278, 'lng': 112.3791463}, 'southwest': {'lat': -1.946470329892722, 'lng': 112.3720359}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Menara Pantau BSTE,ChIJG8u_aACTBy4RbGNZQsTsiPU,5.0,ChIJG8u_aACTBy4RbGNZQsTsiPU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105145356946212292107"">A Google User</a>'], 'photo_reference': 'AUGGfZnzDXRVeW8M_JtNghF87IaElNouoJ7jbe2K1MmBPZi_LKZjcBzDq5zNkAPmvwIQw95cp_U8ro4Ndh-pcMBoCfXVobOnb9DyWOwv-1cYZlzJVFaKtj7-EStl4HiGUWDq0zqyyIMsWLjtGRrjHfKpD8UgUpQY4calBCJim6lhZXz7iwxA', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJG8u_aACTBy4RbGNZQsTsiPU
OPERATIONAL,"FV5Q+7X5, Desa Camba, Kec. Kota Besi, Kabupaten Kotawaringin Timur, Kalimantan Tengah, Indonesia","{'location': {'lat': -2.5418688, 'lng': 112.8899824}, 'viewport': {'northeast': {'lat': -2.540533770107278, 'lng': 112.8913297798927}, 'southwest': {'lat': -2.543233429892723, 'lng': 112.8886301201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Hanibung,ChIJYSY_YgC94i0RIF7DjWVfA4M,5.0,ChIJYSY_YgC94i0RIF7DjWVfA4M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJYSY_YgC94i0RIF7DjWVfA4M
OPERATIONAL,"FV4C+M8, Pasir Putih, Mentawa Baru Ketapang, East Kotawaringin Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.5432655, 'lng': 112.870754}, 'viewport': {'northeast': {'lat': -2.541816570107278, 'lng': 112.8719935798927}, 'southwest': {'lat': -2.544516229892722, 'lng': 112.8692939201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hary flora nursery,ChIJucetewC94i0Ref7xpcAucNU,0.0,ChIJucetewC94i0Ref7xpcAucNU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJucetewC94i0Ref7xpcAucNU
