business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"4FQV+7Q, Kuaserama, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8617685, 'lng': 139.4944932}, 'viewport': {'northeast': {'lat': -4.860690870107279, 'lng': 139.4956500798927}, 'southwest': {'lat': -4.863390529892722, 'lng': 139.4929504201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yahokimo,ChIJPytVW7ItP2gR_MfoN0ApAz8,0,ChIJPytVW7ItP2gR_MfoN0ApAz8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJPytVW7ItP2gR_MfoN0ApAz8
OPERATIONAL,"4J38+JV, Kokamu, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8958868, 'lng': 139.6171251}, 'viewport': {'northeast': {'lat': -4.894525270107279, 'lng': 139.6184844298927}, 'southwest': {'lat': -4.897224929892722, 'lng': 139.6157847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Kali Nami Sokamu,ChIJb_esf7zLOGgR58QzBdvVB4M,0,ChIJb_esf7zLOGgR58QzBdvVB4M,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105523678752929737590"">A Google User</a>'], 'photo_reference': 'AUGGfZnEr1KqjX8JvQGphKx860afT9TjJdDUyl9FW9AwnvnBi0cjK6MbKAYuN8MFxd7m6pgvBxixzg2VsjaAeZVmkBRjRDt-nisRecV8flYJ16rxxqRVdIDzarHvkJcl30_86Z3tw5-BuPiNoKr-I6AL6T56rxbttI_QqMe7_QC2tvZbkiyE', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJb_esf7zLOGgR58QzBdvVB4M
OPERATIONAL,"M999+QX5, Wahaik, Ninia, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.3306062, 'lng': 139.3699853}, 'viewport': {'northeast': {'lat': -4.329256370107278, 'lng': 139.3713351298927}, 'southwest': {'lat': -4.331956029892722, 'lng': 139.3686354701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,UBUN HUTAN BALINGGA,ChIJ3elQuH6rP2gR4YlP4K-4lIU,0,ChIJ3elQuH6rP2gR4YlP4K-4lIU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101409730935589264136"">A Google User</a>'], 'photo_reference': 'AUGGfZlp0MOhMm62WkEBHlm9TUYmxbcMADEKlBekMWkpymouPyNuh8EABoHx6WpEf8dqfKuDeLi8iTeOvoCI89RZ5Fv-xcziLW3A-RfJG-y-RZB1aHoKf0KYTJWi5v9h1ntDB5Z3tx_2ERMRg49rGDuEuDW-VlS7uU-gHgpc4DKIbbF0ycE5', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ3elQuH6rP2gR4YlP4K-4lIU
OPERATIONAL,"MWPP+484, Lua, Ukha, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.3147362, 'lng': 138.935814}, 'viewport': {'northeast': {'lat': -4.313386370107277, 'lng': 138.9371638298927}, 'southwest': {'lat': -4.316086029892721, 'lng': 138.9344641701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Bill,ChIJf74wYgBjPmgRDcFiI0H7EJc,0,ChIJf74wYgBjPmgRDcFiI0H7EJc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJf74wYgBjPmgRDcFiI0H7EJc
OPERATIONAL,"CVHQ+C5, Bera, Sela, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.571488, 'lng': 139.8879176}, 'viewport': {'northeast': {'lat': -4.570138170107279, 'lng': 139.8892674298927}, 'southwest': {'lat': -4.572837829892722, 'lng': 139.8865677701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan,ChIJsd9NNwBlP2gR7kJFytao1OY,0,ChIJsd9NNwBlP2gR7kJFytao1OY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJsd9NNwBlP2gR7kJFytao1OY
OPERATIONAL,"MV8H+9G2, Ukha, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.334117, 'lng': 138.8787703}, 'viewport': {'northeast': {'lat': -4.332767170107277, 'lng': 138.8801201298927}, 'southwest': {'lat': -4.335466829892721, 'lng': 138.8774204701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sikin Moge,ChIJJUTdSgCHPmgR1erNeAAHknY,0,ChIJJUTdSgCHPmgR1erNeAAHknY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJJUTdSgCHPmgR1erNeAAHknY
OPERATIONAL,"Q3G4+M5, Hesmat, Kurima, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.223288, 'lng': 139.0554239}, 'viewport': {'northeast': {'lat': -4.221894270107278, 'lng': 139.0567940798927}, 'southwest': {'lat': -4.224593929892722, 'lng': 139.0540944201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AMOK SUE Allex SMS,ChIJp-ZY_SZdPmgR2IR9hDM0bPk,0,ChIJp-ZY_SZdPmgR2IR9hDM0bPk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2556, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100684754810250648758"">A Google User</a>'], 'photo_reference': 'AUGGfZmE-vRXH6pTNwdBv3Ft1kDEAKmOe2YnWgZ7SCexhwvMg5J9mzo5Et4UJXMppW10MQHMrj2eZ4Sken558XUVnfZshvQ1ZEJXTuqfnVSXEK7peeftBN0T8LIW8LBhmXd8wRrI3ARz3DnaMMQjdflytioGPbvsHSX2PdwJWB-dGKPq9XNf', 'width': 1204}]",,https://www.google.com/maps/place/?q=place_id:ChIJp-ZY_SZdPmgR2IR9hDM0bPk
OPERATIONAL,"4FVC+25, Massi, Dekai, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.8574666, 'lng': 139.4704914}, 'viewport': {'northeast': {'lat': -4.856116770107278, 'lng': 139.4718412298927}, 'southwest': {'lat': -4.858816429892721, 'lng': 139.4691415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambang pasir sungai braza,ChIJP0SQSp4tP2gRjBDZ8yz1zaA,0,ChIJP0SQSp4tP2gRjBDZ8yz1zaA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJP0SQSp4tP2gRjBDZ8yz1zaA
OPERATIONAL,"WQ4F+MPR, Yaniruma, Boven Digoel Regency, Papua 99571, Indonesia","{'location': {'lat': -5.093272199999999, 'lng': 139.7742804}, 'viewport': {'northeast': {'lat': -5.091922370107278, 'lng': 139.7756302298927}, 'southwest': {'lat': -5.094622029892721, 'lng': 139.7729305701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nur asma rahim abd,ChIJH72w2tG7OGgRdL6jlZ4HlNg,0,ChIJH72w2tG7OGgRdL6jlZ4HlNg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJH72w2tG7OGgRdL6jlZ4HlNg
OPERATIONAL,"88MM+H7V, Mimin, Oksop, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.6660156, 'lng': 140.3331633}, 'viewport': {'northeast': {'lat': -4.664665770107278, 'lng': 140.3345131298927}, 'southwest': {'lat': -4.667365429892722, 'lng': 140.3318134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paradise Lagoon,ChIJewWl7duVQGgRcC3IkmZ-x5A,5,ChIJewWl7duVQGgRcC3IkmZ-x5A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJewWl7duVQGgRcC3IkmZ-x5A
OPERATIONAL,"34VV+92X Bukit kali Sahi, Hutan, Sahikma, Kec. Abenaho, Kabupaten Yalimo, Papua 99552, Indonesia","{'location': {'lat': -3.9065187, 'lng': 139.1426138}, 'viewport': {'northeast': {'lat': -3.905168870107278, 'lng': 139.1439636298927}, 'southwest': {'lat': -3.907868529892722, 'lng': 139.1412639701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sahikma,ChIJBVHylfIlPmgRfFBXbOV6A14,2,ChIJBVHylfIlPmgRfFBXbOV6A14,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJBVHylfIlPmgRfFBXbOV6A14
