business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"Jl. Kh. Moh. Nuruddin No.4, Keppun, Samiran, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1545464, 'lng': 113.4444989}, 'viewport': {'northeast': {'lat': -7.153165070107279, 'lng': 113.4458497798927}, 'southwest': {'lat': -7.155864729892722, 'lng': 113.4431501201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Apriliya,ChIJ1bqMAAB_1y0RPPZQfLrnxK8,"{'compound_code': 'RCWV+5Q Samiran, Pamekasan Regency, East Java, Indonesia', 'global_code': '6P4MRCWV+5Q'}",0.0,ChIJ1bqMAAB_1y0RPPZQfLrnxK8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1bqMAAB_1y0RPPZQfLrnxK8
OPERATIONAL,"R9XP+3X5, Dusun Tengah, Gro'om, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1523723, 'lng': 113.3874688}, 'viewport': {'northeast': {'lat': -7.151014770107279, 'lng': 113.3888494298927}, 'southwest': {'lat': -7.153714429892723, 'lng': 113.3861497701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang 4 batuputih,ChIJPbTnSqvV2S0R8xAGKUGBIzI,,4.0,ChIJPbTnSqvV2S0R8xAGKUGBIzI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116344126460971721439"">Yuniar Ahmadani</a>'], 'photo_reference': 'AUGGfZncN-fGAzTR4cTNcylHdK_4BBc00QKs9BnFsToFEc-x6whKMOI1CafN-WZL7Cr-44nEIe1sIMDOGLfkG2nFIoymC5xsNkCOLGCYQyunG5Zt9VaHtUwmmS_1gwBc0PLZg47mfBgR7iA2KzON34-8gvXmH56NTKdGtHWEp9gk1t8r4kB4', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJPbTnSqvV2S0R8xAGKUGBIzI
OPERATIONAL,"V989+WJ3, Dusun ombul, Badung Tengah, Badung, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.132726099999999, 'lng': 113.3689514}, 'viewport': {'northeast': {'lat': -7.131367670107278, 'lng': 113.3703143798927}, 'southwest': {'lat': -7.134067329892723, 'lng': 113.3676147201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata,ChIJw68yTAAr2C0RrdyR3MG-nBA,,0.0,ChIJw68yTAAr2C0RrdyR3MG-nBA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJw68yTAAr2C0RrdyR3MG-nBA
OPERATIONAL,"V9X9+8XW, Dusun komis, Badung, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur, Indonesia","{'location': {'lat': -7.101635, 'lng': 113.3699633}, 'viewport': {'northeast': {'lat': -7.099908770107278, 'lng': 113.3714047798927}, 'southwest': {'lat': -7.102608429892721, 'lng': 113.3687051201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makam montokan,ChIJMwm3aQAr2C0RDNT6srZ3eZo,,0.0,ChIJMwm3aQAr2C0RDNT6srZ3eZo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJMwm3aQAr2C0RDNT6srZ3eZo
OPERATIONAL,"Dsn Ombul, Badung Tengah, Badung, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.131411699999999, 'lng': 113.3706077}, 'viewport': {'northeast': {'lat': -7.130182270107277, 'lng': 113.3722946298927}, 'southwest': {'lat': -7.132881929892721, 'lng': 113.3695949701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"ASTAH, BUJU' OMBUL JAUHAR",ChIJWYc_cgAr2C0RnbribFf7lpc,"{'compound_code': 'V99C+C6 Badung, Pamekasan Regency, East Java, Indonesia', 'global_code': '6P4MV99C+C6'}",5.0,ChIJWYc_cgAr2C0RnbribFf7lpc,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112017376731839732916"">A Google User</a>'], 'photo_reference': 'AUGGfZlMiMnrnJfZ2frjK0hyyO2r057o4bI26czi1BpF8vxBvbswc4O43FLcvOI7p5_F7j7yuvjr0eYsY4jHSMwOpi8HWzaad9bG7e_scHp1uCs2qFcKiNoVbPnJYtl3TRQV399UzyYJQLha3ZPmSPSs82wrelFjeDa2QAtA-tKT9u5D3hzM', 'width': 1080}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJWYc_cgAr2C0RnbribFf7lpc
OPERATIONAL,"V9HV+399, Dumpol Laok, Campor, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1223382, 'lng': 113.3934696}, 'viewport': {'northeast': {'lat': -7.120957420107278, 'lng': 113.3948108298927}, 'southwest': {'lat': -7.123657079892721, 'lng': 113.3921111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ziarah sidinglangger,ChIJp0iSvsnV2S0Rt1rzOS3ORLg,,0.0,ChIJp0iSvsnV2S0Rt1rzOS3ORLg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp0iSvsnV2S0Rt1rzOS3ORLg
OPERATIONAL,"VF8F+7H9, Sumber Papan I, Larangan Badung, Kec. Palengaan, Kabupaten Pamekasan, Jawa Timur 69362, Indonesia","{'location': {'lat': -7.134331899999999, 'lng': 113.4739946}, 'viewport': {'northeast': {'lat': -7.132980570107278, 'lng': 113.4753095298927}, 'southwest': {'lat': -7.135680229892722, 'lng': 113.4726098701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,METRO,ChIJg4Xm-GrV2S0R49aEclkqYJM,,5.0,ChIJg4Xm-GrV2S0R49aEclkqYJM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116501133378739658877"">serdadu padangpasir</a>'], 'photo_reference': 'AUGGfZm_Kv4C2pJzjPB_JquxIcmcMljiAAyEA8LGQpsGZXBiBKxagGij1dQkqn1KUsvO4L2_lHVsJnIEBSVO0MM2pE3B_etnMMqVgfmme8_GHFTfivpEdh77TiEuvAXd6v8FwQFkNvOC_U-RUS1AJKBkveKGm9cv0vb2d0vUqYiNNsM_OwwY', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg4Xm-GrV2S0R49aEclkqYJM
OPERATIONAL,"ASTAH BUJU' OMBUL, Badung Tengah, Badung, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1314289, 'lng': 113.3706092}, 'viewport': {'northeast': {'lat': -7.130190870107277, 'lng': 113.3722953798927}, 'southwest': {'lat': -7.132890529892721, 'lng': 113.3695957201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ASTAH BUJU' OMBUL MENANTU DARI BUJU' LANTONG BATU AMPAR,ChIJMeSuUQAr2C0RC5K2Fb1EAgs,"{'compound_code': 'V99C+C6 Badung, Pamekasan Regency, East Java, Indonesia', 'global_code': '6P4MV99C+C6'}",0.0,ChIJMeSuUQAr2C0RC5K2Fb1EAgs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103616135044259936550"">Ra Alung</a>'], 'photo_reference': 'AUGGfZnS7cwMrd0cUxUJuE29WTsQ_W8OcOiyEW0Z4k8aUrX3aSUssb8wtIQcLIT_NNrbstCwy_7XFYIP6YfC3bI8bxYIgvX8_56h72zvVZy4p5uo_2cHQ2v5AMa5TOJSs5Og7U-szpx2q4oAiSaeNIfispCVEbht20ghESY_j7fIJH7H_lvp', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMeSuUQAr2C0RC5K2Fb1EAgs
OPERATIONAL,"RCWV+5QH, Jl. Kh. Moh. Nuruddin, Keppun, Samiran, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1553359, 'lng': 113.4439193}, 'viewport': {'northeast': {'lat': -7.153995820107278, 'lng': 113.4454047798927}, 'southwest': {'lat': -7.156695479892722, 'lng': 113.4427051201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata petik jeruk,ChIJlw3a32N_1y0R0v-XLg568l0,,0.0,ChIJlw3a32N_1y0R0v-XLg568l0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJlw3a32N_1y0R0v-XLg568l0
OPERATIONAL,"QFW6+2C6, Asemanis Satu, Larangan Tokol, Kec. Tlanakan, Kabupaten Pamekasan, Jawa Timur 69371, Indonesia","{'location': {'lat': -7.2049631, 'lng': 113.4610187}, 'viewport': {'northeast': {'lat': -7.203600070107278, 'lng': 113.4623708298927}, 'southwest': {'lat': -7.206299729892723, 'lng': 113.4596711701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Api Abadi,ChIJTX5RlJZ-1y0R5WUOTx_CvNo,,4.2,ChIJTX5RlJZ-1y0R5WUOTx_CvNo,"['tourist_attraction', 'point_of_interest', 'establishment']",2180,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110788092251127701686"">A Google User</a>'], 'photo_reference': 'AUGGfZnXjsaYZQfQ4GUPyF1pTXKOflfraF56FBma9AOWAQ_vLjrhkmTU6du88zH5DIZO94JqrZQ2QNSjoW63TypHh8i-k0IUTeSsdNKEsyylebIfx4oMpf3bhvWoFG9-gs2qp4_5dv1AEdFi5shRyQg9dnVqsp2RYx8vuQQzx2iYkIKWvzyJ', 'width': 4128}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJTX5RlJZ-1y0R5WUOTx_CvNo
OPERATIONAL,"VCP6+H34, Bijanan, Biccenan city, Kec. Proppo, Kabupaten Pamekasan, Jawa Timur 69363, Indonesia","{'location': {'lat': -7.1136108, 'lng': 113.4102046}, 'viewport': {'northeast': {'lat': -7.112265670107278, 'lng': 113.4115920298927}, 'southwest': {'lat': -7.114965329892722, 'lng': 113.4088923701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biccenan city village,ChIJX483Y5TV2S0R8mF7oRz9D2s,,4.5,ChIJX483Y5TV2S0R8mF7oRz9D2s,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114070720121900601132"">A Google User</a>'], 'photo_reference': 'AUGGfZkwrJN5ZrXICl4Vc0BI5C37o4nuNo7lMQVUas79HtB4t34C4dT1Ay1XfO6xTidi33a2UCo1TxXFthScCW7SvzmHd2P7MpJjaf7g9yZhSyje0qEb9uo3mcwUKszrExa25KP-UtiboCFspZ8GcQdRrCpaRpNIsfhI7WnPkY28FMLJSOwe', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJX483Y5TV2S0R8mF7oRz9D2s
OPERATIONAL,"WC6X+FQ, Pakes, Rek Kerrek, Kec. Palengaan, Kabupaten Pamekasan, Jawa Timur, Indonesia","{'location': {'lat': -7.0888396, 'lng': 113.4494252}, 'viewport': {'northeast': {'lat': -7.087628370107277, 'lng': 113.4502954798927}, 'southwest': {'lat': -7.090328029892721, 'lng': 113.4475958201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Torajeh,ChIJQSEPMADV2S0Ry_JH5nzDfmw,,5.0,ChIJQSEPMADV2S0Ry_JH5nzDfmw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 644, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113022885031825011268"">Jay Brenxsex</a>'], 'photo_reference': 'AUGGfZn_e55aGHuUHSdcg-0ClZIGzzT58lf8x-yxosZY9B87Aec7dKk7uc0BjnThi9MpUXufuHEophnjJjMpTlpXsUf60JJPmibuQsw3nEH96l4p46U5uwJaH_mVzKteYqgdk0C6cmISasf9J66NnKXWOadYWBENmqnZ8DZm4CmmnuN_fB_R', 'width': 476}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJQSEPMADV2S0Ry_JH5nzDfmw
OPERATIONAL,"WCCR+9QF Laok teklampok 1 sumber batu, Daajuh Daja, Rek Kerrek, Kec. Palengaan, Kabupaten Pamekasan, Jawa Timur 69362, Indonesia","{'location': {'lat': -7.0791159, 'lng': 113.4418939}, 'viewport': {'northeast': {'lat': -7.077790720107278, 'lng': 113.4433079798927}, 'southwest': {'lat': -7.080490379892722, 'lng': 113.4406083201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber batu,ChIJrQwwzwPV2S0RP5AUCTAX9XA,,0.0,ChIJrQwwzwPV2S0RP5AUCTAX9XA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrQwwzwPV2S0RP5AUCTAX9XA
OPERATIONAL,"RFRG+R82, JL. Kabupaten, Jungcangcang, Pademawu, Sumur Putih, Bugih, Kec. Pamekasan, Kabupaten Pamekasan, Jawa Timur 69317, Indonesia","{'location': {'lat': -7.1580704, 'lng': 113.475623}, 'viewport': {'northeast': {'lat': -7.156769170107278, 'lng': 113.4769577298927}, 'southwest': {'lat': -7.159468829892722, 'lng': 113.4742580701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Revanussy,ChIJZ2QXXQB_1y0RlbcdDp1xcRE,,0.0,ChIJZ2QXXQB_1y0RlbcdDp1xcRE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZ2QXXQB_1y0RlbcdDp1xcRE
OPERATIONAL,"VF5M+3G, Kowel, Pamekasan, Pamekasan Regency, East Java, Indonesia","{'location': {'lat': -7.1428125, 'lng': 113.4836875}, 'viewport': {'northeast': {'lat': -7.141410920107277, 'lng': 113.4851217298927}, 'southwest': {'lat': -7.144110579892721, 'lng': 113.4824220701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,jembatan gantung kowel,ChIJ92e2LrrX2S0RsqJHlNLPDDM,,4.4,ChIJ92e2LrrX2S0RsqJHlNLPDDM,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116572009967705253258"">A Google User</a>'], 'photo_reference': 'AUGGfZmD1_5s5lddT-0t7pBeVoI3ML7NVTkWfpmVKoGk5SC6VVoeBL0dWmi14l8m18gNxlY55YNf3rJh9P9a7LI6cPCvH8jXdUStlU2rJvPXu5RvOKgD_Q5hI7FYT5YKXr0jNxTHUkNs-lf6uimgM96KlRgmpi06rgqW4J4U6N0_AIQuzp-3', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ92e2LrrX2S0RsqJHlNLPDDM
