business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"G2X5+C9F, Kadur, Karnataka 577548, India","{'location': {'lat': 13.5485598, 'lng': 76.00842589999999}, 'viewport': {'northeast': {'lat': 13.54987222989272, 'lng': 76.00977402989271}, 'southwest': {'lat': 13.54717257010728, 'lng': 76.00707437010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kadur manay,ChIJ1S_v6oLrujsRZ3R5fBJFxPw,0.0,ChIJ1S_v6oLrujsRZ3R5fBJFxPw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1S_v6oLrujsRZ3R5fBJFxPw
OPERATIONAL,"H234+MWC, Swarnamba Colony, Kadur, Karnataka 577548, India","{'location': {'lat': 13.5542095, 'lng': 76.007312}, 'viewport': {'northeast': {'lat': 13.55560467989272, 'lng': 76.00865377989271}, 'southwest': {'lat': 13.55290502010728, 'lng': 76.00595412010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kadur Fort,ChIJ7zAv9yXrujsRXM-84TL8WeY,4.3,ChIJ7zAv9yXrujsRXM-84TL8WeY,"['point_of_interest', 'establishment']",3,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116091282617944606645"">Maruti Gole</a>'], 'photo_reference': 'AUGGfZlPBLcWX4m5iUU6MDoju42ZoOFB8efxUapInfm8k7BkskWfOeGMBwlhLs2TZnBDluDa9BuhG-Twi11ty_8-7icuvWQxWq_OHX0C6HJd5_i3lonl-m_c-3Qp_sTLRHYiyAONGty0OW5DoxTYxjT13F5u5rVisBjCcd6CaU5fET9YEmy5', 'width': 2080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ7zAv9yXrujsRXM-84TL8WeY
OPERATIONAL,"GXPR+FPG, Kadur Rural, Karnataka 577548, India","{'location': {'lat': 13.5358289, 'lng': 75.991294}, 'viewport': {'northeast': {'lat': 13.53715872989272, 'lng': 75.9926643798927}, 'southwest': {'lat': 13.53445907010728, 'lng': 75.98996472010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Chikkapattanagere sunset view point,ChIJXRWb2X7pujsR1EI_odHanGE,3.3,ChIJXRWb2X7pujsR1EI_odHanGE,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112149290487851860783"">A Google User</a>'], 'photo_reference': 'AUGGfZnpTiL9TyK5tGlCeleFYtNTdp8sWEgO_q-27NL0_lNFBd6zpCz9kHi91m0Y1rsiEtlX4Cyl5MMWP94S3CwzA8kByiFgjI3echi5PAZ90aOMoR7-gFyD4vpOfM3wfzaCC9NjRtHDLhhNx7i9eczh25gxaPoeVvPubLDS_DTspjmrxFuW', 'width': 3840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJXRWb2X7pujsR1EI_odHanGE
OPERATIONAL,"H244+6XM, Chenna keshava temple kote, Swarnamba Colony, Kadur, Karnataka 577548, India","{'location': {'lat': 13.5555919, 'lng': 76.00742319999999}, 'viewport': {'northeast': {'lat': 13.55697137989272, 'lng': 76.00878037989271}, 'southwest': {'lat': 13.55427172010728, 'lng': 76.00608072010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hoovadiga MADHAYYA circle,ChIJWWt2ARfrujsRqLnMppue6a8,4.0,ChIJWWt2ARfrujsRqLnMppue6a8,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWWt2ARfrujsRqLnMppue6a8
OPERATIONAL,"FXWW+C9P, Karnataka 577548, India","{'location': {'lat': 13.4960789, 'lng': 75.9959671}, 'viewport': {'northeast': {'lat': 13.49736782989272, 'lng': 75.99723787989271}, 'southwest': {'lat': 13.49466817010728, 'lng': 75.99453822010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pattanagere Check Dam,ChIJNXsWRLjBujsRn8OvMqEs20I,4.5,ChIJNXsWRLjBujsRn8OvMqEs20I,"['tourist_attraction', 'point_of_interest', 'establishment']",17,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106197551806299966742"">Darshan Drush</a>'], 'photo_reference': 'AUGGfZny7GwqRM6yUL767yD9tjiLX-mJStw4UoX0ZuCH_eWlnIHRYlVl2s2s-h4ps7OKEcJyy6jx_LFYcLH1G5D6sa2NKjN7a2l_OFu0pCwYXSW5MQI1P9tRC53hp_vJxcUYV64IA7EyrKK80YoFLEJXMIl9si1t4-a66sWcKir8yX_M6FNE', 'width': 1080}]",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJNXsWRLjBujsRn8OvMqEs20I
OPERATIONAL,"F4H3+732, Kuppalu, Karnataka 577548, India","{'location': {'lat': 13.4781318, 'lng': 76.1026382}, 'viewport': {'northeast': {'lat': 13.47949122989272, 'lng': 76.10395372989272}, 'southwest': {'lat': 13.47679157010728, 'lng': 76.10125407010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kuppalu,ChIJax_2CgC_ujsRThhDDsbVEV8,0.0,ChIJax_2CgC_ujsRThhDDsbVEV8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJax_2CgC_ujsRThhDDsbVEV8
OPERATIONAL,"WHPJ+4W, Barengngik, Kertagena Daya, Kec. Kadur, Kabupaten Pamekasan, Jawa Timur, Indonesia","{'location': {'lat': -7.0646401, 'lng': 113.5822545}, 'viewport': {'northeast': {'lat': -7.063265570107278, 'lng': 113.5836096798927}, 'southwest': {'lat': -7.065965229892722, 'lng': 113.5809100201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Khadijahmed,ChIJF543CQDZ2S0R1kvhbngy3aE,5.0,ChIJF543CQDZ2S0R1kvhbngy3aE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108029130050650433181"">A Google User</a>'], 'photo_reference': 'AUGGfZmIiCypEME1RygH39VVYT6lrpODbGEiLnBF8MABA7N1CFF4tjosDGtuk1NrNZ9LmlNDGujTwJZ84gpB2LGINoYWTQdckKb2cRAvBcRuXYY6m-D9Ofka9PrGS_sU3l8_PR8ZWzCzjw5FW0HJb9fKK99Cq4qlVvGzea9m2u0svpd2CEMc', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJF543CQDZ2S0R1kvhbngy3aE
OPERATIONAL,"WHMR+FP9, Bunggaran, Kertagena Daya, Kec. Kadur, Kabupaten Pamekasan, Jawa Timur, Indonesia","{'location': {'lat': -7.0660129, 'lng': 113.5920477}, 'viewport': {'northeast': {'lat': -7.064639870107278, 'lng': 113.5932967298927}, 'southwest': {'lat': -7.067339529892722, 'lng': 113.5905970701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Forsisan 2024,ChIJufl1NADZ2S0REiAgtWWgfBw,0.0,ChIJufl1NADZ2S0REiAgtWWgfBw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJufl1NADZ2S0REiAgtWWgfBw
OPERATIONAL,"WG8V+7PQ, Unnamed Road, Jalinan Barat, Bangkes, Kec. Kadur, Kabupaten Pamekasan, Jawa Timur 69355, Indonesia","{'location': {'lat': -7.0842784, 'lng': 113.5443697}, 'viewport': {'northeast': {'lat': -7.082935170107277, 'lng': 113.5467523}, 'southwest': {'lat': -7.085634829892721, 'lng': 113.5435755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Bruten Bangkes,ChIJ2-S6HY_X2S0RR_32tMHBHO0,4.3,ChIJ2-S6HY_X2S0RR_32tMHBHO0,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108051607920552330830"">A Google User</a>'], 'photo_reference': 'AUGGfZlJTRy5MRXrWeEXiakimvlxaEBmv7Y9Hdu-R1nrAZuVIMJMq9wZLeoVOK7aWg6fG6K9pQt2RFhr6H_KQtI9PLSHuiiu6Wot0P47v6j8zXhma7nAEOEOuj-QguEYfhhZZ6MH7E2-h4L84NktEeH5G5VwuVi9LquOoa1WbLivQqy5fy7E', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ2-S6HY_X2S0RR_32tMHBHO0
OPERATIONAL,"WJF5+78P, Moccol, Kertagena Daya, Kec. Kadur, Kabupaten Pamekasan, Jawa Timur 69355, Indonesia","{'location': {'lat': -7.0767869, 'lng': 113.6083417}, 'viewport': {'northeast': {'lat': -7.075429670107277, 'lng': 113.6096900798927}, 'southwest': {'lat': -7.078129329892721, 'lng': 113.6069904201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bukit Kehi,ChIJ7RwArLDZ2S0RSoILC7zmdMk,4.1,ChIJ7RwArLDZ2S0RSoILC7zmdMk,"['tourist_attraction', 'point_of_interest', 'establishment']",236,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113342764641241588117"">Mohamad Khairuddin</a>'], 'photo_reference': 'AUGGfZndtcRD0JAgzXiEuOSvV_jE8nauqDJ4kbygy6nnJGZ5LHg7r7Q2GJ5rwZCoNPfpskI2-G1bRhs-P6CqPBKrwPxAlBlqivH2REsMvH62XId2qVU6q-sHrDbXTz_3sP2uECxcH9c6jdRziMjRmzqpk2KgYCQEoLW1x3dumlp9elPNBYKg', 'width': 4032}]",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ7RwArLDZ2S0RSoILC7zmdMk
OPERATIONAL,"VHMQ+PFV, Unnamed Road, Pul Penang, Sokolelah, Kec. Kadur, Kabupaten Pamekasan, Jawa Timur 69355, Indonesia","{'location': {'lat': -7.1156319, 'lng': 113.5886835}, 'viewport': {'northeast': {'lat': -7.114282070107278, 'lng': 113.5900333298927}, 'southwest': {'lat': -7.116981729892722, 'lng': 113.5873336701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Geladak Suramadu,ChIJFb9dBMPZ2S0RLkGeypA1IUs,3.0,ChIJFb9dBMPZ2S0RLkGeypA1IUs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFb9dBMPZ2S0RLkGeypA1IUs
OPERATIONAL,"VGRW+P2C, Kaduara Barat, Montok, Kec. Larangan, Kabupaten Pamekasan, Jawa Timur 69383, Indonesia","{'location': {'lat': -7.1081917, 'lng': 113.545008}, 'viewport': {'northeast': {'lat': -7.106820720107278, 'lng': 113.5462735798927}, 'southwest': {'lat': -7.109520379892722, 'lng': 113.5435739201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Larangan kadur,ChIJ048UwKvX2S0Rg0t0GQM535A,3.0,ChIJ048UwKvX2S0Rg0t0GQM535A,"['place_of_worship', 'point_of_interest', 'establishment']",2,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110282585553570130448"">Van Delenko</a>'], 'photo_reference': 'AUGGfZnjD0q6N9wvGycSqmlqdy6VleG-pIXHSDK5WUuWFAwesrEexF0gLVghBGnd2VKdrTv1P4rQPQyaqBasfJ9GlaOVqrP0jZEtRFkazyOmm6K7MaJrIlp5eJHBW9GpaZRJgMqJeixhwWaS22WG-t0S-hPSZ_UKvgLcfABLMbtkZuSXpQx_', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ048UwKvX2S0Rg0t0GQM535A
