business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"WMM4+H96, Dadapan, Rowosari, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0660821, 'lng': 110.655885}, 'viewport': {'northeast': {'lat': -7.064777120107278, 'lng': 110.6573395298927}, 'southwest': {'lat': -7.067476779892722, 'lng': 110.6546398701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Raka Guppy,{'open_now': True},ChIJlTUXerSXcC4Rth-Yw7380f4,5.0,ChIJlTUXerSXcC4Rth-Yw7380f4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJlTUXerSXcC4Rth-Yw7380f4
OPERATIONAL,"WJXW+M6W, Jl. Semarang - Purwodadi, Dukoh, Gubug, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0507447, 'lng': 110.6455883}, 'viewport': {'northeast': {'lat': -7.049498670107277, 'lng': 110.6469335798927}, 'southwest': {'lat': -7.052198329892721, 'lng': 110.6442339201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Tengah Sawah,{'open_now': False},ChIJpfbueJ6WcC4RJXb18wRU7H0,4.0,ChIJpfbueJ6WcC4RJXb18wRU7H0,"['tourist_attraction', 'point_of_interest', 'establishment']",1083,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106811032387928850287"">A Google User</a>'], 'photo_reference': 'AUGGfZnYVKujCZppwsZROEcp0MoVARkHI1U2G_yd2y8tKD0iC5zt7TDrLIxsoLVs56HZ4ukr7a4HpAT9qT886p0kzZ_fsxUoE0a8tR6SIk1B4kUNWXDAEea-X_u5Q9C7_CUo9hRRFg2Gq3bUYSYbLzw6-CGB514ILT9tUY94t6V7tYqfBXui', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJpfbueJ6WcC4RJXb18wRU7H0
OPERATIONAL,"Jl. Ahmad Yani No.44, Pilang Kidul, Gubug, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0532665, 'lng': 110.660588}, 'viewport': {'northeast': {'lat': -7.052099020107279, 'lng': 110.6623718798927}, 'southwest': {'lat': -7.054798679892722, 'lng': 110.6596722201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Water And Snow,{'open_now': False},ChIJaxNs8IaWcC4RpuLx4KUkpzA,4.1,ChIJaxNs8IaWcC4RpuLx4KUkpzA,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",796,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111129209725306869939"">A Google User</a>'], 'photo_reference': 'AUGGfZkjwDhd8D5rXoIedJdOd_dzqMsyAGuBvmuWaLnoesNA8CeNMLvwovQFAEAoVEbS_B2egMaUdoe52UPdL8HFaIj1XW9lAVTiE6JQNcIiYAMiJjM7Bk0be89iYepV6rgb3fpi8useiB6pZIVrBROIjex2mAc_xzcNnrWj7dHAvd7juQwe', 'width': 3120}]","{'compound_code': 'WMW6+M6 Gubug, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWMW6+M6'}",,https://www.google.com/maps/place/?q=place_id:ChIJaxNs8IaWcC4RpuLx4KUkpzA
OPERATIONAL,"WM3W+HRC, Jl. Gamblok Raya, Ngroto, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0960734, 'lng': 110.6970124}, 'viewport': {'northeast': {'lat': -7.094514620107279, 'lng': 110.6984402798927}, 'southwest': {'lat': -7.097214279892722, 'lng': 110.6957406201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Tanggul Kali Tuntang,{'open_now': True},ChIJKX7SkJmXcC4RcOyUD5oZDr0,5.0,ChIJKX7SkJmXcC4RcOyUD5oZDr0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116611169379103413054"">mahsuni djupri</a>'], 'photo_reference': 'AUGGfZlWKjoALN1lj9TsObeiBh2P7eAjx4Ag5qUjNJuUVct2Wpm9QOi_vlWI1ZOYg8TrgNDOkh_IJ1CkOdoUdtpo1bqyqDH3RJyjo11QYtxCEBxI_UcoXeHSkReycxozH8csMUEk-6B8yd8dz9ZOjO40m77qH-SlhgzuGcDAw1vmasgCJiwA', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKX7SkJmXcC4RcOyUD5oZDr0
OPERATIONAL,"WM3W+M2P, Ngroto, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.095780299999999, 'lng': 110.6950995}, 'viewport': {'northeast': {'lat': -7.094450320107278, 'lng': 110.6965548798927}, 'southwest': {'lat': -7.097149979892722, 'lng': 110.6938552201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cemetery_grave-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cemetery_pinlet,Makam Simbah Abdurrahman Ganjur Godho Mustoko,,ChIJPXN75cWXcC4RYVTbs54iD9A,4.7,ChIJPXN75cWXcC4RYVTbs54iD9A,"['cemetery', 'tourist_attraction', 'point_of_interest', 'establishment']",78,"[{'height': 903, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113697735830785866157"">Amieq Fakhry</a>'], 'photo_reference': 'AUGGfZnIk7a3q50M0--e7qubu7pWlAfDlEL3a72Dsfz0xR87v5rGktRLGr2oz3p4dNqyoox9OxilJ2DxplHnwsQCugX85E85JydEMid1clOdbT5s6huraYj5bHbECdzCErtUcF3EwGK5XKNmDo8y5bCujDnbe0LYYYQ460EGPZNyg1aN4yf_', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJPXN75cWXcC4RYVTbs54iD9A
OPERATIONAL,"WMR9+CG3, Unnamed Road, Kuwaron, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0590179, 'lng': 110.6688502}, 'viewport': {'northeast': {'lat': -7.057666270107279, 'lng': 110.6701965298927}, 'southwest': {'lat': -7.060365929892723, 'lng': 110.6674968701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waka waka playland,{'open_now': False},ChIJxfDK6u-XcC4RDHUqHFaQ5dI,5.0,ChIJxfDK6u-XcC4RDHUqHFaQ5dI,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102547512258570675324"">A Google User</a>'], 'photo_reference': 'AUGGfZlgfi8qVqdhTF1AhcQcBAs2-_w-LIeXUE2I2hanMwjx5sU1LcWiIf3ncehB69kwfA0pAE7rAZH2hLyXrJQ8Gr0GCAQtljx0bquTYy_t1hHNwzcDUEQxx-viD5-RSss3FU-AGmxqcvi4if8j-_pnKAD6znCrD23bmMLbyxzNjUYvBH1c', 'width': 1599}]",,,https://www.google.com/maps/place/?q=place_id:ChIJxfDK6u-XcC4RDHUqHFaQ5dI
OPERATIONAL,"Unnamed Road, Area Sawah, Penadaran, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.1295213, 'lng': 110.6971948}, 'viewport': {'northeast': {'lat': -7.128167270107278, 'lng': 110.6985160298927}, 'southwest': {'lat': -7.130866929892722, 'lng': 110.6958163701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Maria SendangJati,{'open_now': False},ChIJfSqEYRyYcC4Rkw91UL_HmMg,4.4,ChIJfSqEYRyYcC4Rkw91UL_HmMg,"['tourist_attraction', 'point_of_interest', 'establishment']",125,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101683533180438617779"">101683533180438617779</a>'], 'photo_reference': 'AUGGfZntQTRRZaQbOcme0Y1f641CUPFzaNvugzS4TrXkBiJAsC7KzLKBwKxum9NQ82Rd_2LASOGb6_3ClXvJ8fxT7OgTy7Vjx50cM5bnNiAav-2O2gLiqnGoXDgb38-PZsvpIBLQqQpz9BwJBdGX8QKHjlsEs-6m6alrh72OWNjl520nUMY', 'width': 4000}]","{'compound_code': 'VMCW+5V Penadaran, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GVMCW+5V'}",,https://www.google.com/maps/place/?q=place_id:ChIJfSqEYRyYcC4Rkw91UL_HmMg
OPERATIONAL,"WM3W+W8H, Ngroto, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0951583, 'lng': 110.6958643}, 'viewport': {'northeast': {'lat': -7.093783020107279, 'lng': 110.6972066298927}, 'southwest': {'lat': -7.096482679892723, 'lng': 110.6945069701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cemetery_grave-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cemetery_pinlet,Makam Simbah Siradjuddin,{'open_now': True},ChIJ7SrN9MWXcC4RCN5_XfXkZ2k,4.6,ChIJ7SrN9MWXcC4RCN5_XfXkZ2k,"['cemetery', 'tourist_attraction', 'point_of_interest', 'establishment']",83,"[{'height': 4208, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117831921715962653564"">Cah Ngroto</a>'], 'photo_reference': 'AUGGfZlAE9kC1uhcH9FNr_SwuVoQLrLPEH8U7_6kGhrRB8_v-2WZ8GPoPNdvImHuGjFlvBVCNElQkl3mSZI3kVLWNs77pEBO6ydCBOfUFgGzKA8o0szann5u3wc0MFM8esymzzMqC6qqD7cFih-DT44myv2etA9jH2uG0G-N0er_1o7FEd3a', 'width': 2368}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ7SrN9MWXcC4RCN5_XfXkZ2k
OPERATIONAL,"WMHW+8GQ, Mlilir Dua, Mlilir, Kec. Gubug, Kabupaten Grobogan, Jawa Tengah 58164, Indonesia","{'location': {'lat': -7.0716535, 'lng': 110.6963732}, 'viewport': {'northeast': {'lat': -7.070076420107278, 'lng': 110.6978614798927}, 'southwest': {'lat': -7.072776079892722, 'lng': 110.6951618201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rest Area Nyaman,{'open_now': True},ChIJvcd3m8WXcC4RLcXB9icIivs,5.0,ChIJvcd3m8WXcC4RLcXB9icIivs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101299480420128775820"">A Google User</a>'], 'photo_reference': 'AUGGfZmKbqWk9NOfMkTIanagz01Nw0v31lxkyqIC8HHarT8uBPviJqTEgESxi0ax4fZO5F9YhQ_KyGTjRJCF-sU54nA5Go9zMg_sN77SzPO8ebViHNZCxIJr1fI3qeOXpEc6Q0r-c29SiM8BZGades6axh9dD6Kyo19iIxh6MSaxjjNALZIO', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJvcd3m8WXcC4RLcXB9icIivs
OPERATIONAL,"Area Sawah, Penadaran, Gubug, Grobogan Regency, Central Java 58164, Indonesia","{'location': {'lat': -7.1340227, 'lng': 110.679404}, 'viewport': {'northeast': {'lat': -7.132602570107278, 'lng': 110.6808116298927}, 'southwest': {'lat': -7.135302229892722, 'lng': 110.6781119701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Jetis,,ChIJA5osGOKZcC4R6com0yoXGro,4.3,ChIJA5osGOKZcC4R6com0yoXGro,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110604899726025344216"">A Google User</a>'], 'photo_reference': 'AUGGfZnMwKfgQIrbw2qFDg3KDwD0OPuP-74qDLY4-iGin47MzM6i3GplOIZHFPSRIUAafVkovafXo3FaL8QhSkD2lPej9jXGn-AvzcOjs9KfRz5eKgzrGrlqrZab0BoJBQAiHGibsAPRalNitQMjnRgEGrMP52RAHtzD8TuO64tXv5P9VEf_', 'width': 2992}]","{'compound_code': 'VM8H+9Q Penadaran, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GVM8H+9Q'}",,https://www.google.com/maps/place/?q=place_id:ChIJA5osGOKZcC4R6com0yoXGro
