business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"83J8+FJC Murung desa Waka, Nampar Macing, Kec. Sano Nggoang, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.6688149, 'lng': 120.0665236}, 'viewport': {'northeast': {'lat': -8.667743370107278, 'lng': 120.0678199798928}, 'southwest': {'lat': -8.670443029892722, 'lng': 120.0651203201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pacar murung,ChIJowjOkJCHtC0R9XiSNMPGbhw,0.0,ChIJowjOkJCHtC0R9XiSNMPGbhw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJowjOkJCHtC0R9XiSNMPGbhw
OPERATIONAL,"CXCM+88 Galung Langka, Tondong Belang, Kec. Mbeliling, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.5780769, 'lng': 119.9817736}, 'viewport': {'northeast': {'lat': -8.572942099999999, 'lng': 119.98298445}, 'southwest': {'lat': -8.5797885, 'lng': 119.97814105}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bonggok Turi,ChIJMWM1tP19tC0RTZJRkFUDR_s,0.0,ChIJMWM1tP19tC0RTZJRkFUDR_s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117277042766027321564"">A Google User</a>'], 'photo_reference': 'AUGGfZnwNI4avHQcUUs2AiYJ9TZuh2HfjMMSW0j6xYGTLEkWBPt6B1E74hntgbgwRG8ITyvOpkk-EsUvkYypUZwPVx_Kx5GHmuMHT5QsUeGS6czoZMLglepDxQSvRDnI0HNFidlQ7Mm-_42zxq9e5QL_xfazSiQFKjLteiWJbSFu8XY5rjMg', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMWM1tP19tC0RTZJRkFUDR_s
OPERATIONAL,"F227+8X, Cunca Wulang, Mbeliling, West Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.5491257, 'lng': 120.0149442}, 'viewport': {'northeast': {'lat': -8.547412570107277, 'lng': 120.01815285}, 'southwest': {'lat': -8.55011222989272, 'lng': 120.01387465}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Empara,ChIJOaqNWwB9tC0RSfqj7QM0H7Q,0.0,ChIJOaqNWwB9tC0RSfqj7QM0H7Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOaqNWwB9tC0RSfqj7QM0H7Q
OPERATIONAL,"F43Q+M8, Loha, Macang Pacar, West Manggarai Regency, East Nusa Tenggara 86755, Indonesia","{'location': {'lat': -8.5465336, 'lng': 120.1383006}, 'viewport': {'northeast': {'lat': -8.543663200000001, 'lng': 120.14122635}, 'southwest': {'lat': -8.5474904, 'lng': 120.13732535}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NUA WAKA,ChIJ3S3r6yt_tC0REsmwXbQouzs,4.8,ChIJ3S3r6yt_tC0REsmwXbQouzs,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 927, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113060605483334081408"">A Google User</a>'], 'photo_reference': 'AUGGfZk7ucF9dFlBcY7MiyQTbsyySC2lo_A9TGPqJ6pxXmP_scT_3IqPxSZQz7-SDS3_LBlx5eojozhlWtiIrtix-Hl0SG3nZVqlFsALMArkOLb0_DvJd2hSdrdWeQzvi8Ask_eqJyCEP2-yJJfgDPafLvwlahkmUrPlfKFl36N1XswI2ast', 'width': 718}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ3S3r6yt_tC0REsmwXbQouzs
OPERATIONAL,"F4CP+6W, Loha, Macang Pacar, West Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.529392999999999, 'lng': 120.137338}, 'viewport': {'northeast': {'lat': -8.528141070107276, 'lng': 120.1389031798928}, 'southwest': {'lat': -8.53084072989272, 'lng': 120.1362035201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunsa pumpung,ChIJBWd4bwB_tC0RxyZ3swGFGwM,0.0,ChIJBWd4bwB_tC0RxyZ3swGFGwM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBWd4bwB_tC0RxyZ3swGFGwM
OPERATIONAL,"93F9+4QV, Kempo, Mbeliling, West Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.627136499999999, 'lng': 120.0694123}, 'viewport': {'northeast': {'lat': -8.625445670107277, 'lng': 120.0707387298927}, 'southwest': {'lat': -8.628145329892721, 'lng': 120.0680390701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cunca murung,ChIJ56NJysaBtC0RXuoxvRgNmdg,0.0,ChIJ56NJysaBtC0RXuoxvRgNmdg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ56NJysaBtC0RXuoxvRgNmdg
OPERATIONAL,"F59W+CFQ, Cunca Nggae, Compang, Kec. Macang Pacar, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.5314119, 'lng': 120.1962437}, 'viewport': {'northeast': {'lat': -8.530511820107277, 'lng': 120.1978218798928}, 'southwest': {'lat': -8.53321147989272, 'lng': 120.1951222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cunca Nggae,ChIJD4OGYGKBsy0R0XfYxmKgV9w,5.0,ChIJD4OGYGKBsy0R0XfYxmKgV9w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 393, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115649060665411595565"">ORCE JIMPE</a>'], 'photo_reference': 'AUGGfZn0ScEYIyStPrjymYQbIjz4wqvfrBI1h5mLbm3g4IxcLzm5c1LQUyX_0e_4kRDm47UgSpDcIgqDXMbYX2CIKaPlCMAbhdxRpjMCvmE-6jUlrHQ4gNx_636zPOv_Mc_zdPsBRy4Z7V8i2X3Q3YdF_1w_7iF1f6WloWgsS2-mM9ujme0F', 'width': 700}]",{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJD4OGYGKBsy0R0XfYxmKgV9w
CLOSED_TEMPORARILY,"C5PH+34, Compang, Macang Pacar, West Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.564802799999999, 'lng': 120.1778706}, 'viewport': {'northeast': {'lat': -8.563455900000001, 'lng': 120.1814677500001}, 'southwest': {'lat': -8.568843499999998, 'lng': 120.17667155}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Rukus,ChIJ2bAi_0KBsy0R1R9qy7rFU6w,1.0,ChIJ2bAi_0KBsy0R1R9qy7rFU6w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,https://www.google.com/maps/place/?q=place_id:ChIJ2bAi_0KBsy0R1R9qy7rFU6w
CLOSED_TEMPORARILY,"C777+9X3, Benteng Curu, Kuwus, West Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.58661, 'lng': 120.2649221}, 'viewport': {'northeast': {'lat': -8.585268620107279, 'lng': 120.2662633298928}, 'southwest': {'lat': -8.587968279892722, 'lng': 120.2635636701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tongkrongan golotanggar,ChIJx_LgneB5sy0Red8e9wnPwfY,0.0,ChIJx_LgneB5sy0Red8e9wnPwfY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJx_LgneB5sy0Red8e9wnPwfY
CLOSED_TEMPORARILY,"6WWJ+5V6, Unnamed Road, Mata Wae, Kec. Sano Nggoang, Kabupaten Manggarai Barat, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.754588, 'lng': 119.9321339}, 'viewport': {'northeast': {'lat': -8.753238170107277, 'lng': 119.9334837298927}, 'southwest': {'lat': -8.755937829892721, 'lng': 119.9307840701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngampang Leler,ChIJX89Iua-PtC0R97v7PrEclR0,0.0,ChIJX89Iua-PtC0R97v7PrEclR0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJX89Iua-PtC0R97v7PrEclR0
