business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"WJ5R+X2, Mata Wawatu, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.0893901, 'lng': 122.6406551}, 'viewport': {'northeast': {'lat': -4.087755720107277, 'lng': 122.6420674798927}, 'southwest': {'lat': -4.09045537989272, 'lng': 122.6393678201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BatuMoramoasik,ChIJYRzhSQCXmC0Rp0AM2l4gNV0,0.0,ChIJYRzhSQCXmC0Rp0AM2l4gNV0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYRzhSQCXmC0Rp0AM2l4gNV0
OPERATIONAL,"XMQ2+VRJ, Jl. Poros Kdi.- Moramo, Puasana, Kec. Moramo Utara, Kabupaten Konawe Selatan, Sulawesi Tenggara 93238, Indonesia","{'location': {'lat': -4.0102813, 'lng': 122.6520119}, 'viewport': {'northeast': {'lat': -4.008938320107278, 'lng': 122.6533448798927}, 'southwest': {'lat': -4.011637979892722, 'lng': 122.6506452201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Moramo,ChIJz7tCkoOVmC0RA4bVXSkTsuY,3.3,ChIJz7tCkoOVmC0RA4bVXSkTsuY,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103243309305958733613"">A Google User</a>'], 'photo_reference': 'AUGGfZk9WULxTEtycuzvdtnkaVCk3pi4cIfx5njj6pJgpHx-kITsBEQN6G1YfT175lkxbrwoeeeVytRgSqkuAxq6cOiHRU47kMCSiAtdbWKJetc7XIYkPp2ML8zOjIBFYxYSuahNUciDRRtRdEa0uUKRkneFlWxIH0BxcEhIPntEG5PObpl8', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJz7tCkoOVmC0RA4bVXSkTsuY
OPERATIONAL,"VHWM+23, Lombuea, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.1048851, 'lng': 122.5826758}, 'viewport': {'northeast': {'lat': -4.10420825, 'lng': 122.5837682298927}, 'southwest': {'lat': -4.10691565, 'lng': 122.5810685701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vila Durian Moramo Utara,ChIJ9Ww8le6RmC0RQRh2cDYpa2o,0.0,ChIJ9Ww8le6RmC0RQRh2cDYpa2o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108705558146801172908"">Beby Damayanti</a>'], 'photo_reference': 'AUGGfZmStYYUdYtR0_Jk7rrp3r0ndCSUUnqfJTLWzrWx-z9AWwkXFjfzbI6zK1q0iYN7t8bMgIjo_elGaHBxQLWDsKNXSs0P9H7LcadjMWASQ1WbmqseS1UdvFx4nzAKvYbI0mRC5qPxFBeQ0na1vXkrbtaMf96ZUV8bWvZoPb5CUedjkgc-', 'width': 2340}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9Ww8le6RmC0RQRh2cDYpa2o
OPERATIONAL,"WJX8+Q5Q, Wawatu, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.0505495, 'lng': 122.6154995}, 'viewport': {'northeast': {'lat': -4.049199670107278, 'lng': 122.6168493298927}, 'southwest': {'lat': -4.051899329892722, 'lng': 122.6141496701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arter,ChIJ5zEE9viTmC0RCywXBnAtFD0,4.0,ChIJ5zEE9viTmC0RCywXBnAtFD0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5zEE9viTmC0RCywXBnAtFD0
OPERATIONAL,"VHM4+67P, Lombuea, Moramo Utara, South Konawe Regency, South East Sulawesi 93874, Indonesia","{'location': {'lat': -4.1169059, 'lng': 122.5556992}, 'viewport': {'northeast': {'lat': -4.115556070107278, 'lng': 122.5570490298928}, 'southwest': {'lat': -4.118255729892722, 'lng': 122.5543493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumaidi punya,ChIJByi8t4iRmC0RaniD64gsjeI,5.0,ChIJByi8t4iRmC0RaniD64gsjeI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJByi8t4iRmC0RaniD64gsjeI
OPERATIONAL,"VJWC+RCQ, Sanggula, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.1029215, 'lng': 122.6211202}, 'viewport': {'northeast': {'lat': -4.101585370107278, 'lng': 122.6224991298927}, 'southwest': {'lat': -4.104285029892722, 'lng': 122.6197994701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ketapang Mahacala,ChIJJRI9aa6RmC0Rq3sj6yJf9t4,0.0,ChIJJRI9aa6RmC0Rq3sj6yJf9t4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115489176054840696335"">Muhammad Aris</a>'], 'photo_reference': 'AUGGfZkiYpUgVcRJpQRjIlEAMxOvU24jNv-3ceISW8qnkJ_0p17dK1VMw3t87Nplkc1hahukbMT4nlEb7bhEuKuwLEAvCPyWYZ3PZ5S5Cg2hLcCIvPVOVonZ-LXuUgZIdDDSwv5_Od8_QTZ8JLhlRwv2pfDnAYN1nTfHWfLKJJxyyv5_YAkI', 'width': 2080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJJRI9aa6RmC0Rq3sj6yJf9t4
OPERATIONAL,"VJ5F+3WV, Mata Iwoy, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.1422546, 'lng': 122.6248006}, 'viewport': {'northeast': {'lat': -4.141078420107279, 'lng': 122.6262550798927}, 'southwest': {'lat': -4.143778079892723, 'lng': 122.6235554201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mata air panas scepter,ChIJKckZ_nObmC0RXekkB5tvSq8,4.0,ChIJKckZ_nObmC0RXekkB5tvSq8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115919447433772413392"">A Google User</a>'], 'photo_reference': 'AUGGfZkhe3VBekBsd7Wop10kT2x2xU5h7OKKGeg82ewKp2-Uf4hulFdsaQIDVvsF5nxagOH9SZ3hOext3j9lkNP1GC6hQGcFDJyomZY3fImQfrqMHavTAqRIWXHoGMf494qrZs7WDagcStq48YUjUNlG_4l14V1tbGjTK0aD63Sxq6YfV4da', 'width': 2448}]",,,https://www.google.com/maps/place/?q=place_id:ChIJKckZ_nObmC0RXekkB5tvSq8
OPERATIONAL,"WM27+J5, Sanggula, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.0983947, 'lng': 122.6629929}, 'viewport': {'northeast': {'lat': -4.097044870107278, 'lng': 122.6643427298927}, 'southwest': {'lat': -4.099744529892722, 'lng': 122.6616430701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ketapang,ChIJ0a0EDgCXmC0Ru0adGeIrUJc,5.0,ChIJ0a0EDgCXmC0Ru0adGeIrUJc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0a0EDgCXmC0Ru0adGeIrUJc
OPERATIONAL,"WM96+3F, Wawatu, Moramo Utara, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.082277299999999, 'lng': 122.6612491}, 'viewport': {'northeast': {'lat': -4.080927470107277, 'lng': 122.6625989298927}, 'southwest': {'lat': -4.08362712989272, 'lng': 122.6598992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai dewi,ChIJXfNSrj6XmC0RSKyj97kk-ks,3.6,ChIJXfNSrj6XmC0RSKyj97kk-ks,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102386614215403487675"">A Google User</a>'], 'photo_reference': 'AUGGfZnbi1WW-Ag2oHauNSKArcrPqxm9ZgD1RVSHJjzUbWnAN07eFqd-uYxe2JmVEYNISlv7OPpXSOh2cY_1kt2tJvOoqfwlrisAvgLj-B-GQhYBOtZiz8B1o0U4rcObeJiG4LyjQR6bYErKw-xohX8aEJYSD7kMkTpUu_JNakmSiqZYd9OY', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJXfNSrj6XmC0RSKyj97kk-ks
OPERATIONAL,"WM66+5C, Wawatu, Moramo Utara, South Konawe Regency, South East Sulawesi 93891, Indonesia","{'location': {'lat': -4.0896195, 'lng': 122.661003}, 'viewport': {'northeast': {'lat': -4.086186, 'lng': 122.66202025}, 'southwest': {'lat': -4.090763999999999, 'lng': 122.65795125}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Kartika,ChIJ7Rwit16XmC0RsAcWOxpTgDY,4.6,ChIJ7Rwit16XmC0RsAcWOxpTgDY,"['tourist_attraction', 'point_of_interest', 'establishment']",24,,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107716070015637704571"">107716070015637704571</a>'], 'photo_reference': 'AUGGfZmgbCDqpyvqPrOlHggd0DhlTcPx3gDIvAfWBfhej4MEfVt5-_71L5GHiDV5dkE4v6dAm2l8wysKW_jKtbMFiyWjmOZT5HARzqgQiEPpMwq7bqfmLSMxi6mQsSASFDXhmNd0idd-qsvCFfxkHTamFvrhplIGJiF0lYtCG3lOe21tpCbF', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ7Rwit16XmC0RsAcWOxpTgDY
