formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.2027915, 'lng': 122.4467238}, 'viewport': {'northeast': {'lat': -3.965467, 'lng': 122.911038}, 'southwest': {'lat': -4.536928, 'lng': 121.9076991}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Konawe Regency,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103148553235557535401"">AMRULLAH FATAHILLAH</a>'], 'photo_reference': 'AUGGfZkzbFxtTJKL9i0-7yx3rZoV8QFe8VAw3AFRYfjdjSvlUCfVBFKpXW4zQ_RiBtpXEM7yOK0TLfQZn7vZJshzomZk45anhOxyvlwl6LPoSzEtzoquNfuIz3J-fjaMoSn3EPZ0tWxiS2kQaTyHruG8av4c19v9xwOHyQCC99lWcLPdMJsp', 'width': 3264}]",ChIJb1cyeTaAmC0RwHH3yvsLAwM,ChIJb1cyeTaAmC0RwHH3yvsLAwM,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJb1cyeTaAmC0RwHH3yvsLAwM
"QPHW+M27, Sumber Sari, Kec. Moramo, Kabupaten Konawe Selatan, Sulawesi Tenggara 93891, Indonesia","{'location': {'lat': -4.2208421, 'lng': 122.7450313}, 'viewport': {'northeast': {'lat': -4.219646520107278, 'lng': 122.7465767798927}, 'southwest': {'lat': -4.222346179892722, 'lng': 122.7438771201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Moramo,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115217216017818243774"">A Google User</a>'], 'photo_reference': 'AUGGfZmIWVJIgWD84La0eMXuLwPl3EIA8qpEabhD6ov19FwdZUViranr72K6VKwCe9wQKH8LYo-gJAcUISzVpznG3LQaUxf-4ZBXYxwom2dLj3aE9V76dQl-TDbBFKCeGp7bwjDJbNBNPUyiEgLVsWxm7-vSULVrTFLi4qYw7qdf0JdtxSQn', 'width': 4160}]",ChIJC5kz2gyfmC0RJ-cNwqLkfKs,ChIJC5kz2gyfmC0RJ-cNwqLkfKs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,597.0,,https://www.google.com/maps/place/?q=place_id:ChIJC5kz2gyfmC0RJ-cNwqLkfKs
"XFM3+3R4, Abeli Dalam, Puuwatu, Kendari City, South East Sulawesi 93117, Indonesia","{'location': {'lat': -4.0173523, 'lng': 122.4545635}, 'viewport': {'northeast': {'lat': -4.016164720107278, 'lng': 122.4561165798927}, 'southwest': {'lat': -4.018864379892721, 'lng': 122.4534169201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Puncak ST, Kendari-Sulawesi Tenggara","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100923898605469532556"">Al Ishak Bin Husein</a>'], 'photo_reference': 'AUGGfZkOiNMR4R9C1CTV2Jan8adVb1pRg_qpAB9YFvFTbHKK2M_qtXE_ifmYlQ4TiEu9fZDPb2yrJu39Vj2Z8xYpKzueLMhQ_J1BzQPzgzIqKUU-Okc_ernoDl1jIQsdFYrwzXSYs6aLv0PgecbPWd7J6cymaUNc_co-cQOO4FWMVKkL5z8-', 'width': 4160}]",ChIJFbVFI5uMmC0Rk5K6ZIkIbeM,ChIJFbVFI5uMmC0Rk5K6ZIkIbeM,"['tourist_attraction', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,4.2,192.0,,https://www.google.com/maps/place/?q=place_id:ChIJFbVFI5uMmC0Rk5K6ZIkIbeM
"XH2G+JMW, Mokoau, Kambu, Kendari City, South East Sulawesi 93231, Indonesia","{'location': {'lat': -4.0483972, 'lng': 122.5767143}, 'viewport': {'northeast': {'lat': -4.047156470107278, 'lng': 122.5780012298927}, 'southwest': {'lat': -4.049856129892722, 'lng': 122.5753015701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Camping ground kendari,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115407570092045651147"">Harseto Batti</a>'], 'photo_reference': 'AUGGfZk-STniFuLO6YwG1fi-dRv4uPcsMy9LdZskKUn8TJXwcRXnpRG6nq14_JR1SZRBqgHIUESQQxtSSOsLaI2XXMomnrQH26Tgw9MeTgR_509LYzPBbyMeappf2T4ExsPqv7KZbxRj9yBhz3k7MWLnFlPLWm5f2e-EGGBgfeM_sRCslkqD', 'width': 4640}]",ChIJU6JB0RWTmC0R0Q4ByQl9H_Y,ChIJU6JB0RWTmC0R0Q4ByQl9H_Y,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.6,64.0,,https://www.google.com/maps/place/?q=place_id:ChIJU6JB0RWTmC0R0Q4ByQl9H_Y
"Jl. Sultan Hasanuddin No.27, Punggaloba, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara 93123, Indonesia","{'location': {'lat': -3.967271199999999, 'lng': 122.5589815}, 'viewport': {'northeast': {'lat': -3.965889370107278, 'lng': 122.5603372798927}, 'southwest': {'lat': -3.968589029892722, 'lng': 122.5576376201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kendari Beach,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100876275700483333701"">rizqa andria</a>'], 'photo_reference': 'AUGGfZnjm2fyiHtr9USAV3RmJOa7FYXc40UCyqDB0fP5C8z-Nk-Vkk3VgMsphRGocoXYMummGfboqD_OsoJNLJQMyFdbKR47uNdgyZOr1bn077QYtpZMPn2oLTk8lpZDhjPQFEep7ODfrFboKOzxRtG4s2cId40XChBsHK4rReW86Tdt0kq8', 'width': 4608}]",ChIJdzm5KpztmC0RA4bS-kfx1QY,ChIJdzm5KpztmC0RA4bS-kfx1QY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,1357.0,"{'compound_code': '2HM5+3H Punggaloba, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842HM5+3H'}",https://www.google.com/maps/place/?q=place_id:ChIJdzm5KpztmC0RA4bS-kfx1QY
"2GHJ+M6X, Bar.,, Lahundape, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara, Indonesia","{'location': {'lat': -3.9707682, 'lng': 122.5306143}, 'viewport': {'northeast': {'lat': -3.968977020107279, 'lng': 122.5317315798927}, 'southwest': {'lat': -3.971676679892723, 'lng': 122.5290319201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tracking Mangrove Lahundape,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116915897943239465827"">Bayu Rohman Hakim</a>'], 'photo_reference': 'AUGGfZkxloD8kXpOLbzA3O2EkB6qidSxHFVvnQ-1pYC4Cord4qYudTXI5GdSMLSxeVBHpIbt6m-PxkBbnY793r3clObj6QJ_6XPifZDu0q6XkKk_Zf5WjlYoyfRUwziDoDKcci9QG3ZHPDadpP9hl_Bn8xW2l1TFJq3BXKyMSaQ0wKvS8Db1', 'width': 5184}]",ChIJH1lZmJjymC0RkjU9PddJn4w,ChIJH1lZmJjymC0RkjU9PddJn4w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.0,151.0,,https://www.google.com/maps/place/?q=place_id:ChIJH1lZmJjymC0RkjU9PddJn4w
"Lapulu, Abeli, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9822959, 'lng': 122.5777412}, 'viewport': {'northeast': {'lat': -3.980977820107278, 'lng': 122.5790295298927}, 'southwest': {'lat': -3.983677479892722, 'lng': 122.5763298701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RTH Papalimba Puday,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112502443376368627222"">A Google User</a>'], 'photo_reference': 'AUGGfZmYzph_zpSy3uPuecN9rnpzBjYOKyKJ8cA4yr_-EF3ANyocWh7Lu6-UQMxs104J4IBnG_KaG54TZMSgzr1eII6DRgyoZElvYT-lsA3uitEfmxMzR34xrJaxUmcUhPxY4-d2GCocvHWzJuSaCzXG9tx_6KoyybNn9eK2ettlP8jGtvGM', 'width': 4032}]",ChIJm1ngTlztmC0RxJ9sfkvD-7o,ChIJm1ngTlztmC0RxJ9sfkvD-7o,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.6,106.0,"{'compound_code': '2H9H+33 Lapulu, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842H9H+33'}",https://www.google.com/maps/place/?q=place_id:ChIJm1ngTlztmC0RxJ9sfkvD-7o
"2F94+X9F, Abeli Dalam, Puuwatu, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.980051699999999, 'lng': 122.4559186}, 'viewport': {'northeast': {'lat': -3.979063970107278, 'lng': 122.4570132298927}, 'southwest': {'lat': -3.981763629892722, 'lng': 122.4543135701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mantara Waterpark Kendari,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104151658754544628604"">Kendari Media</a>'], 'photo_reference': 'AUGGfZn4OTqvDGA3qYLDbUpcXwQ0S6K8yrhjQTb9feO_I77wvOeDrgP7Z4kQRodBlsh-i4FaD1rNpDfD8AypywIdBm2pIwb2n20zfXocHFDrPXUURe3fOMdwKsWh7QvFA6w_BbLL6vg4d2pL70AVathGtwYCSXBHrzFk4lbFWFbRjP8HggQ5', 'width': 4160}]",ChIJ7ZxP8HPzmC0REU-OrUlDVdI,ChIJ7ZxP8HPzmC0REU-OrUlDVdI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,256.0,,https://www.google.com/maps/place/?q=place_id:ChIJ7ZxP8HPzmC0REU-OrUlDVdI
"2JF3+GMM, Bungkutoko, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9759671, 'lng': 122.604448}, 'viewport': {'northeast': {'lat': -3.974692620107279, 'lng': 122.6058787298927}, 'southwest': {'lat': -3.977392279892722, 'lng': 122.6031790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai puki,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117565805068094054708"">Rainy Craft</a>'], 'photo_reference': 'AUGGfZmZqfmBu8WiwWLjZzY0rCNXBExrSyRSInZqSytoxoNttbAVuUWhf0524eoCPiGbrvjS7JSZW7yx2OrrD4hiAj9nzG-M6XEtre1YkStZEG_ueMXoxpIucoYvgfw6y6XeacgujVbi8rPq-vY12l396B0PZBCERhJyDH-Yk89ISonVxWs-', 'width': 3024}]",ChIJeS2y9ajtmC0RntUUDkgei7c,ChIJeS2y9ajtmC0RntUUDkgei7c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,17.0,,https://www.google.com/maps/place/?q=place_id:ChIJeS2y9ajtmC0RntUUDkgei7c
"VG43+MCV, Tanea, Konda, South Konawe Regency, South East Sulawesi 93874, Indonesia","{'location': {'lat': -4.1432555, 'lng': 122.5035561}, 'viewport': {'northeast': {'lat': -4.141945420107278, 'lng': 122.5049155798927}, 'southwest': {'lat': -4.144645079892721, 'lng': 122.5022159201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Tiriondahi,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115788624556083492372"">Deni Anggoleta</a>'], 'photo_reference': 'AUGGfZn7gJ53QIMToG_p0RxMKOzkBdrsoW-gLdzWNAtAfxamf2oVR8Dgn_CiXWbKAIU4Itb_4__Ioh_PizZ3U5y70klgWJ51MWcU48paa3X0ngsXCkhGBG-0yU3z1YE6ANokn0YILe1Z6kVtuldtswOzEtBkPww2pNe_A_aRzZveNjJGbSp7', 'width': 3264}]",ChIJQX0eWcKFmC0RnO7f7WPe-XA,ChIJQX0eWcKFmC0RnO7f7WPe-XA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.3,100.0,,https://www.google.com/maps/place/?q=place_id:ChIJQX0eWcKFmC0RnO7f7WPe-XA
