business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"4VQP+XJ3, Touliang, Kakas, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1398888, 'lng': 124.8865556}, 'viewport': {'northeast': {'lat': 1.141238629892722, 'lng': 124.8879054298927}, 'southwest': {'lat': 1.138538970107278, 'lng': 124.8852057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Kandera,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107182975105310173065"">Andrew Linelejan</a>'], 'photo_reference': 'AUGGfZm-VSABpCSqgaArs4kLUB9lKpzkeJyyy9S7SJCwatwHm0Lb6wAf3pBoe0pNfqM_CJblW_-wcX3D1Lm6o-y8KEvJSaE1TVPZO3L7mv9-t4wHprnXM6t80XPNWnWyZulaaCGkf6bBiy-INNUOf8Gf4V8APX_D1W_IKIN-v30sgmK4-grB', 'width': 1600}]",ChIJWx12mkE4hzIRluyLMmGh6pI,4.0,ChIJWx12mkE4hzIRluyLMmGh6pI,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWx12mkE4hzIRluyLMmGh6pI
OPERATIONAL,"5VHM+J4, Paslaten, Kakas, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1791087, 'lng': 124.8827722}, 'viewport': {'northeast': {'lat': 1.180398729892722, 'lng': 124.8840844298927}, 'southwest': {'lat': 1.177699070107278, 'lng': 124.8813847701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Welcome To Talikuran,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116545062382822658838"">A Google User</a>'], 'photo_reference': 'AUGGfZm8d7v7NOJzYIgQrlnt8JtEhMNRipFFUW7lLIjHDSaO1RLWO8sauezlKygEQUEoC_dApPlDFbj03N9oPOwRmIzQzylGqR05drsT3enocgpxrlIohRxfJHH-cj7Gy2hESwodDwmEUZukK7WZtiNJ_T0xDbAI9zoeKN2772HEQa0Rgd-d', 'width': 1280}]",ChIJIR9yxjw5hzIRKeDvhOcBjjs,5.0,ChIJIR9yxjw5hzIRKeDvhOcBjjs,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,{},,,https://www.google.com/maps/place/?q=place_id:ChIJIR9yxjw5hzIRKeDvhOcBjjs
OPERATIONAL,"3X75+XV9, Barat, Bukit Tinggi, Kec. Kakas, Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.0649021, 'lng': 124.9597333}, 'viewport': {'northeast': {'lat': 1.066697579892722, 'lng': 124.9613690298927}, 'southwest': {'lat': 1.063997920107278, 'lng': 124.9586693701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Tinggi Beach (Kakas,Minahasa)","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100305097644561858794"">Lenta Fernando</a>'], 'photo_reference': 'AUGGfZnrSXZENzVhJbb6pZe0YfMdrQY_2n6nnkjxYZKlDPAlFrVICx7yJV3rdpt7H3Zc-vpORzxfCLkMuwn07d_ZyRBp0O4uMEL2yb323eyAcFdEEQf45388YAiYy9EhZ_DX97IbQxQIgEAD71jzFf-MRhIQ7Cr_s2qGcLHAWkYnfMIapoaj', 'width': 4000}]",ChIJxdc2p1sxhzIRdo-877QtW1c,4.2,ChIJxdc2p1sxhzIRdo-877QtW1c,"['tourist_attraction', 'point_of_interest', 'establishment']",15.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJxdc2p1sxhzIRdo-877QtW1c
OPERATIONAL,"42M8+VMH, Tumpaan, Kakas, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1346967, 'lng': 125.0167486}, 'viewport': {'northeast': {'lat': 1.136035429892722, 'lng': 125.0181279298928}, 'southwest': {'lat': 1.133335770107278, 'lng': 125.0154282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai desa Parentek,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106817977473782938871"">Nikoku Sepang</a>'], 'photo_reference': 'AUGGfZmARRzwlqN4oEBI2kfywISpLGAjWk84qX2gv48mdBmEyVJ5x7oUYphkm6W7XlJ_n2ftrcA9tGTnpRtFW8_fpFhc-PPslCXmRE69UUnkKo3Sowm_gGV1rjLLcnAth9PKlu1VLl11LbqlVxlEPnl5ESJIlB1ZevIfwdWQx_hSAk_rvBD_', 'width': 4128}]",ChIJAWj651Q7hzIRw86M794ZojU,5.0,ChIJAWj651Q7hzIRw86M794ZojU,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJAWj651Q7hzIRw86M794ZojU
OPERATIONAL,"5WH3+CRC DCEC Hills, Jl. Tondano - Kakas, Kaweng, Kec. Kakas, Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.1775, 'lng': 124.905}, 'viewport': {'northeast': {'lat': 1.178381679892722, 'lng': 124.9064097798927}, 'southwest': {'lat': 1.175682020107278, 'lng': 124.9037101201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tania Hills,"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108452391975518768475"">A Google User</a>'], 'photo_reference': 'AUGGfZkuLeTEzZ99dXoiSzHbtNgnD4Y-d9y82x0h1P5WeXJcIedmw0nZWb9xyuT0VEYCUrofmK4mcLWT0bnFKAMItKqacI2oMgAL3bQeAl1-7H-vEALxrYN6VYYCIGdSR8Klb53ll7GJhlLwCvu7doky8PpbjX-lg3ulzBSgehtCzwHBKzdI', 'width': 720}]",ChIJmdZaGwA5hzIR8cdjKz6nmpo,1.0,ChIJmdZaGwA5hzIR8cdjKz6nmpo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmdZaGwA5hzIR8cdjKz6nmpo
OPERATIONAL,"7VPP+WHW, Masarang, Tondano Barat, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2873584, 'lng': 124.886454}, 'viewport': {'northeast': {'lat': 1.288688529892722, 'lng': 124.8877975298927}, 'southwest': {'lat': 1.285988870107278, 'lng': 124.8850978701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pertigaan Mamuaya,,ChIJ-1bxmfAVhzIRrn7WgSuqsaI,5.0,ChIJ-1bxmfAVhzIRrn7WgSuqsaI,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-1bxmfAVhzIRrn7WgSuqsaI
OPERATIONAL,"3X86+G8J, Bukit Tinggi, Kakas, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.066512, 'lng': 124.9609788}, 'viewport': {'northeast': {'lat': 1.067779029892722, 'lng': 124.9623781298927}, 'southwest': {'lat': 1.065079370107278, 'lng': 124.9596784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tempat pariwisata,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100051290717559146038"">dhany wijaya</a>'], 'photo_reference': 'AUGGfZnzKKp5Vb6SZDNpPMJbORHSJvZ4T7gYI_tvoNWlqI5jwKsni01ztcxomEQtja0bvQcEBDS6Rn1GzHXEn6kh8D67Wag-c0wbhWg3mXCHJuDVjiO1iNQMVqBkW7QPJVINh-LaSa7RqO1SfBh5YiskeQNKWCFeTrJAnL-YCrO3jJu72w46', 'width': 2252}]",ChIJ-xTZQYcxhzIRdbBqii6NDMU,0.0,ChIJ-xTZQYcxhzIRdbBqii6NDMU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-xTZQYcxhzIRdbBqii6NDMU
OPERATIONAL,"6R4P+GRP, Totolan, Kakas, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.2063154, 'lng': 124.8370973}, 'viewport': {'northeast': {'lat': 1.207634529892722, 'lng': 124.8385078298927}, 'southwest': {'lat': 1.204934870107278, 'lng': 124.8358081701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kumoloko Natural Hot Spring,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105305145984790826813"">phaqwta leidy</a>'], 'photo_reference': 'AUGGfZnQBOF91jikOx2p-JpQSnbtYg2-3ChzH8A_k4scJUPXTdlBxwqBpKIfkN9RFYGWbuGsf-AnKK16DKSIF-Xq9UZwkgkoM7rkO_a1oYkYG6a9oefH8lIb9oYI9K7ToWqN_9_bIE5LuYy1Zm-RTvApbaE3FYDkSdDCUnKdQOs82YyMQnKx', 'width': 1043}]",ChIJG3WYVMtBhzIRo1rCJxo1dIs,0.0,ChIJG3WYVMtBhzIRo1rCJxo1dIs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG3WYVMtBhzIRo1rCJxo1dIs
OPERATIONAL,"5QCW+5X, Kamanga, Tompaso, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.1704533, 'lng': 124.7974682}, 'viewport': {'northeast': {'lat': 1.171668479892723, 'lng': 124.7987445798927}, 'southwest': {'lat': 1.168968820107278, 'lng': 124.7960449201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waruga Timbukar,,ChIJH-FTZQBHhzIRaoO9OmlYnzY,0.0,ChIJH-FTZQBHhzIRaoO9OmlYnzY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH-FTZQBHhzIRaoO9OmlYnzY
OPERATIONAL,"5Q88+49Q, Jl. Kawangkoan-Kanonang, Kanonang Empat, Kec. Kawangkoan Bar., Kabupaten Minahasa, Sulawesi Utara, Indonesia","{'location': {'lat': 1.16531, 'lng': 124.7659925}, 'viewport': {'northeast': {'lat': 1.166636729892722, 'lng': 124.7673420798927}, 'southwest': {'lat': 1.163937070107278, 'lng': 124.7646424201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Kasih Kanonang,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110648006484234832826"">Oryza Tarigan</a>'], 'photo_reference': 'AUGGfZkmZnesmxaQrZ_gjF8RWMkIiOSir5gbe7bwnMkCpYZpXmoS8pAJMFmlvkwLsB_SR4FyZ-0jLZZk5JWIWcft0XBoeQ6nQW_rZPE5Sq8ev89y6BGHvnCe0o1N4dZBt-n-_4NRCHvUvINYYLxuXfdkfgeTTon9oFgbNWfM8IbOVc7lAwDF', 'width': 4032}]",ChIJif3f8yREhzIRH85zFLlR6So,4.3,ChIJif3f8yREhzIRH85zFLlR6So,"['tourist_attraction', 'point_of_interest', 'establishment']",1484.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJif3f8yREhzIRH85zFLlR6So
