business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,url
OPERATIONAL,"9H52+M5F, Adean, Banggai Tengah, Banggai Laut, Central Sulawesi 94891, Indonesia","{'location': {'lat': -1.6408137, 'lng': 123.5504076}, 'viewport': {'northeast': {'lat': -1.640122570107278, 'lng': 123.5523058798927}, 'southwest': {'lat': -1.642822229892722, 'lng': 123.5496062201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Banggai,{'open_now': True},ChIJwW7LxrgPgy0RVA88wAUhQOA,0.0,ChIJwW7LxrgPgy0RVA88wAUhQOA,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJwW7LxrgPgy0RVA88wAUhQOA
OPERATIONAL,"Jl. Jenderal Sudirman No.33, Lompio, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia","{'location': {'lat': -1.590554, 'lng': 123.4997765}, 'viewport': {'northeast': {'lat': -1.589221220107278, 'lng': 123.5012166298927}, 'southwest': {'lat': -1.591920879892722, 'lng': 123.4985169701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL BANGGAI,{'open_now': True},ChIJbdTBsZcNgy0RXgTxC2MMbZI,4.5,ChIJbdTBsZcNgy0RXgTxC2MMbZI,"['lodging', 'point_of_interest', 'establishment']",101,"[{'height': 3999, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115970551493624814516"">A Google User</a>'], 'photo_reference': 'AUGGfZmLOfxIAbyW09zoGH5wSscexxVi0kEBC3YrYH58rneSLa44ZjT5AtltnuE44ZeiwoUGxbjsr1NhqzrGQOFdUwPT_s0JMUkNjSaLqzteMusHG-4zZSaOCeyKF5nqr9VCCCluEUdAt5Vljm61W7fN1UfjY4j067COimbBvwWjuvsiX4jU', 'width': 2992}]","{'compound_code': 'CF5X+QW Lompio, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC5CF5X+QW'}",https://www.google.com/maps/place/?q=place_id:ChIJbdTBsZcNgy0RXgTxC2MMbZI
OPERATIONAL,"9GC7+C3Q, Jl. Jogugu Sopia, Lampa, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia","{'location': {'lat': -1.6289028, 'lng': 123.5127754}, 'viewport': {'northeast': {'lat': -1.627518820107278, 'lng': 123.5141848298928}, 'southwest': {'lat': -1.630218479892722, 'lng': 123.5114851701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,home stay citra,,ChIJf4CFrJ4Ngy0RTaqvdz2VKDs,4.8,ChIJf4CFrJ4Ngy0RTaqvdz2VKDs,"['lodging', 'point_of_interest', 'establishment']",4,"[{'height': 1175, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103645745674323509981"">yasawi ahmad</a>'], 'photo_reference': 'AUGGfZlaDLtbyN5lhemrYy8sIbV_udlm2XMpHddDLSL0zp20Own1uZscH_NSXlu8QjF73BVkVltKWuXWRYw_jzvMJI0-VI8Aik7Uue5W3ohPLaZskEqVgSnEmfmsMHXxi0Wgzir3BlK7VlnmB_K5XHyJGX_GURHOe6H_9eMXi8lNu-xbaRQR', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJf4CFrJ4Ngy0RTaqvdz2VKDs
OPERATIONAL,"Jl. Jogugu Zakaria No.17, Lampa, Banggai, Banggai Laut, Central Sulawesi 94891, Indonesia","{'location': {'lat': -1.6116888, 'lng': 123.5000873}, 'viewport': {'northeast': {'lat': -1.610340570107278, 'lng': 123.5014023798927}, 'southwest': {'lat': -1.613040229892722, 'lng': 123.4987027201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost Triple_A,{'open_now': True},ChIJd_J-p4wNgy0Ru7ihQ5t9jQ8,5.0,ChIJd_J-p4wNgy0Ru7ihQ5t9jQ8,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115906999987821387210"">Rian Pramana</a>'], 'photo_reference': 'AUGGfZkUi8Vc7t-1x9lJRnRwjH5uC99pYevyLQCUIadxqhjr4PoDc-VQZ5na5DtaWK8TLQDPVeimQl30B3iBGJpf_r2z08zv_9HqZn7l5G0C2cM1nSkKU_30RvAMwQAULz-IXtmZD5xyUrunbWVhS8kZ7vvmljZEiXMWkJYGZz9Hp6HZEoK6', 'width': 4000}]","{'compound_code': '9GQ2+82 Lampa, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC59GQ2+82'}",https://www.google.com/maps/place/?q=place_id:ChIJd_J-p4wNgy0Ru7ihQ5t9jQ8
OPERATIONAL,"9FQX+8FX, Lampa, Banggai, Banggai Islands Regency, Central Sulawesi 94891, Indonesia","{'location': {'lat': -1.6116495, 'lng': 123.4987456}, 'viewport': {'northeast': {'lat': -1.610347870107278, 'lng': 123.5000994298927}, 'southwest': {'lat': -1.613047529892722, 'lng': 123.4973997701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Ndalem,{'open_now': True},ChIJGyr-wx4Ngy0R40BjeCrYhAg,5.0,ChIJGyr-wx4Ngy0R40BjeCrYhAg,"['lodging', 'point_of_interest', 'establishment']",3,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112557137496630393485"">A Google User</a>'], 'photo_reference': 'AUGGfZnsXLr9dvdZWbD2deSqXezRtnFcKFMJPYOmX_B7EN-DOFEegz8waeiipZW4oN0GLGD3pY1TzjjizkMgj12AyD75_0BKxJA4qDDNMobfwJb8EvWf0nAl9TU0ednElEIdy_Wlx7dIbJ17XgxvF-auwqfwSNVMIUc8ULubgRx4kHJo9XZZ', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJGyr-wx4Ngy0R40BjeCrYhAg
OPERATIONAL,"8HFC+6QR, Jl. Matanga, Matanga, Kec. Banggai Sel., Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia","{'location': {'lat': -1.6769002, 'lng': 123.5718932}, 'viewport': {'northeast': {'lat': -1.675579070107278, 'lng': 123.5733231298927}, 'southwest': {'lat': -1.678278729892722, 'lng': 123.5706234701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Taad,,ChIJh-PaCwIRgy0RVnc5WSTh1Jw,0.0,ChIJh-PaCwIRgy0RVnc5WSTh1Jw,"['lodging', 'point_of_interest', 'establishment']",0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113398329613972900447"">A Google User</a>'], 'photo_reference': 'AUGGfZmsLHsdKgD-OpcDT0htUFIDZZljbaFZFTd_aw5cjrw8Ev50vaLFX1jVZ-wVT5umX7kE-PuNHYPr_YAhT_-NVk6gUWFz1rywU5NU-NGW6ehNwFo0Umg7MkOuNfsMkoJWMQiOIbeb-FJTYU-K8tfU2JObV95FxtnmkZ-mn1sXUjfWqShe', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJh-PaCwIRgy0RVnc5WSTh1Jw
OPERATIONAL,"Lampa, Banggai, Banggai Laut, Central Sulawesi, Indonesia","{'location': {'lat': -1.6071146, 'lng': 123.5017386}, 'viewport': {'northeast': {'lat': -1.605752720107278, 'lng': 123.5029629798927}, 'southwest': {'lat': -1.608452379892722, 'lng': 123.5002633201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost 78 part II,,ChIJVanD5kwNgy0R29gW18c9eyM,0.0,ChIJVanD5kwNgy0R29gW18c9eyM,"['lodging', 'point_of_interest', 'establishment']",0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110399156683333181825"">A Google User</a>'], 'photo_reference': 'AUGGfZneRSWP_lWWsB4vnPhCViuCccdxFHYNg2Bwgd4KDJW77jBJW10qwvJSkNiJOOO1ZvhX09UQ5Bm9QZhcSFopYOkv8H3FJhCyHMVsh7jL4njVYu-0A01LO9meVHLZqS8SchxpuSIQcAyIgNFz6NUGeOoB7AoL39E5KRXZqN_ninTCtpMM', 'width': 3000}]","{'compound_code': '9GV2+5M Lampa, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC59GV2+5M'}",https://www.google.com/maps/place/?q=place_id:ChIJVanD5kwNgy0R29gW18c9eyM
OPERATIONAL,"Bobolon, Lampa, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia","{'location': {'lat': -1.6049829, 'lng': 123.497805}, 'viewport': {'northeast': {'lat': -1.603706970107278, 'lng': 123.4989969798927}, 'southwest': {'lat': -1.606406629892722, 'lng': 123.4962973201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Bobolon CARABELLA Hotel,,ChIJIZq4anANgy0RbJMUeglNAPs,4.3,ChIJIZq4anANgy0RbJMUeglNAPs,"['lodging', 'point_of_interest', 'establishment']",83,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112235101696508145732"">Rahmad Sandi</a>'], 'photo_reference': 'AUGGfZkFg63hy3TAwYNM8iy0jpAj4fd1jsOjaYvBwHlzN33nusTlCKBxv_CTrbyJPk2VnlenY0w6pi8ZO_a4wadGhDHM3sqq9uNRz4Lvzcwrb0J06ZRcsgsjIpKgMSXROvydOO_LEMewD8GemFFjiZ-TROI9C9MPEFNKMQ8CFnPdLSgbmI0N', 'width': 4144}]","{'compound_code': '9FWX+24 Lampa, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC59FWX+24'}",https://www.google.com/maps/place/?q=place_id:ChIJIZq4anANgy0RbJMUeglNAPs
OPERATIONAL,"CF8X+45R Jl. Cumi-cumi Kelurahan, Dodung, Kec. Banggai, Kab. Banggai Laut, Sulawesi Tengah 94891, Indonesia","{'location': {'lat': -1.5846409, 'lng': 123.4978778}, 'viewport': {'northeast': {'lat': -1.583355270107278, 'lng': 123.4991355298927}, 'southwest': {'lat': -1.586054929892722, 'lng': 123.4964358701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nadela Hotel,,ChIJpTIxvTcLgy0Rb44FaMzlA30,4.5,ChIJpTIxvTcLgy0Rb44FaMzlA30,"['lodging', 'point_of_interest', 'establishment']",11,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105979582066236445405"">A Google User</a>'], 'photo_reference': 'AUGGfZl8X8CzpPrvBrzKPAT9lGNBaDytCscZTlzs16vlMAO7GzDnUBS3JQlMuhVA7-UoQ7YU2Haw66qlBS0YFuf9TK-c0Z3UplHofsJY93AnsK3GdQkyoz-oimoeIoD0yIxnDWqqIc4era-2yG3edYhuuBn9DII41gW-xYYx9IhInySn1ViD', 'width': 3000}]","{'compound_code': 'CF8X+45 Dodung, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC5CF8X+45'}",https://www.google.com/maps/place/?q=place_id:ChIJpTIxvTcLgy0Rb44FaMzlA30
OPERATIONAL,"9FRW+C3R, Lampa, Banggai, Banggai Islands Regency, Central Sulawesi 94891, Indonesia","{'location': {'lat': -1.6088963, 'lng': 123.4951777}, 'viewport': {'northeast': {'lat': -1.607553020107278, 'lng': 123.4964977798927}, 'southwest': {'lat': -1.610252679892722, 'lng': 123.4937981201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost Pa andra,,ChIJgyOvaogNgy0Rp1ME0Gc-aus,4.0,ChIJgyOvaogNgy0Rp1ME0Gc-aus,"['lodging', 'point_of_interest', 'establishment']",7,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112528674317338100400"">A Google User</a>'], 'photo_reference': 'AUGGfZkvFpArDJdWGEPmK-r-iJg9VBd-6D3Q5_XmCa6eBAt76ODfwr3c3GGBNst5xNhDpKVG-RyHp7-JS0AdyTwbckr9GDhGw4LbiBLPwqWwMzsJ4qpYnS3gdZ9A670g_xtpj5l8igbdfpe-Uqz-xJGPhc4OWeF_OTcXl6GDaKRYbPnZlWFT', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJgyOvaogNgy0Rp1ME0Gc-aus
