business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"66Q5+78, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.7617539, 'lng': 110.2083458}, 'viewport': {'northeast': {'lat': -1.760404070107278, 'lng': 110.2096956298927}, 'southwest': {'lat': -1.763103729892722, 'lng': 110.2069959701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sarang Bongkek,ChIJCzJJ5ukDBS4Rt6gGuTLvI5g,5.0,ChIJCzJJ5ukDBS4Rt6gGuTLvI5g,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJCzJJ5ukDBS4Rt6gGuTLvI5g
OPERATIONAL,"6539+JV, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.7959138, 'lng': 110.1697065}, 'viewport': {'northeast': {'lat': -1.794563970107278, 'lng': 110.1710563298927}, 'southwest': {'lat': -1.797263629892722, 'lng': 110.1683566701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Pewak,ChIJ62iQV5wFBS4RsXeBZZFWYRU,0.0,ChIJ62iQV5wFBS4RsXeBZZFWYRU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ62iQV5wFBS4RsXeBZZFWYRU
OPERATIONAL,"4XQJ+897, Mulia Kerta, Benua Kayong, Ketapang Regency, West Kalimantan 78821, Indonesia","{'location': {'lat': -1.8616747, 'lng': 109.9808716}, 'viewport': {'northeast': {'lat': -1.860267770107278, 'lng': 109.9821532298927}, 'southwest': {'lat': -1.862967429892723, 'lng': 109.9794535701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Keraton Matan Kayong Ketapang,ChIJ347MbyQYBS4RAr1hKlBQIEU,4.5,ChIJ347MbyQYBS4RAr1hKlBQIEU,"['tourist_attraction', 'point_of_interest', 'establishment']",583,{'open_now': False},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113790998676919966141"">aziz prastya</a>'], 'photo_reference': 'AUGGfZkY9COGwsagNUV2WCfNAoxnhOKLJx4-U7jmO6mRNhuyMmkvRH2-wCwxqgeySZOMR4UVih5jvupWNllzdfQNXlXdYdzfDzZCTU2JACflrw43yqjZZbQwBqJo7f98MsTYTfLcV39iR1cJWo5P_Lcne1lvVrl0QFsF6QeTXH2SjvTlYnp-', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ347MbyQYBS4RAr1hKlBQIEU
OPERATIONAL,"878Q+688, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.6844625, 'lng': 110.2883281}, 'viewport': {'northeast': {'lat': -1.683111320107278, 'lng': 110.2896610798927}, 'southwest': {'lat': -1.685810979892722, 'lng': 110.2869614201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SPOT MANCING BATU BESI,ChIJo_D-cAD_BC4R9VJfOd4hFDU,5.0,ChIJo_D-cAD_BC4R9VJfOd4hFDU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102744237339192504527"">Ariful basyar</a>'], 'photo_reference': 'AUGGfZlmVVnvJ-9qOcMQlrdpj1_ytN2Xic3Xe5APUxvQSpBXprRqg6QHrOwwpyo_CoYe3W-4X32e4_A9It2O6yRgGvQphgJ1H1kRzL1Ir40-HO8MSD2zfOx1Z46e8Cn1V35EdqLLcTj-6MLCDIPfdZixcJ06tBnwZFXgg66eoBgYJUJ7v0Hh', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJo_D-cAD_BC4R9VJfOd4hFDU
OPERATIONAL,"659J+2C, Negeri Baru, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.7824447, 'lng': 110.1811032}, 'viewport': {'northeast': {'lat': -1.781094870107278, 'lng': 110.1824530298927}, 'southwest': {'lat': -1.783794529892722, 'lng': 110.1797533701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Okong,ChIJa3H4Mf0DBS4RMQ7IjTdNcpA,0.0,ChIJa3H4Mf0DBS4RMQ7IjTdNcpA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJa3H4Mf0DBS4RMQ7IjTdNcpA
OPERATIONAL,"4XFC+RJJ, Jl. Assalam, Kinjil Pesisir, Kec. Benua Kayong, Kabupaten Ketapang, Kalimantan Barat 78822, Indonesia","{'location': {'lat': -1.8757658, 'lng': 109.9716908}, 'viewport': {'northeast': {'lat': -1.874339920107278, 'lng': 109.9731127798927}, 'southwest': {'lat': -1.877039579892723, 'lng': 109.9704131201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pohon kekabu,ChIJ7zqVS_wXBS4RHL6K0bXBnT4,5.0,ChIJ7zqVS_wXBS4RHL6K0bXBnT4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7zqVS_wXBS4RHL6K0bXBnT4
OPERATIONAL,"4XH5+3P4, Kinjil Pesisir, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.872361, 'lng': 109.959321}, 'viewport': {'northeast': {'lat': -1.871140870107278, 'lng': 109.9605986298927}, 'southwest': {'lat': -1.873840529892722, 'lng': 109.9578989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Desa Kinjil Pesisir,ChIJx10jmPkXBS4RLjZbowzsJKw,4.1,ChIJx10jmPkXBS4RLjZbowzsJKw,"['tourist_attraction', 'point_of_interest', 'establishment']",761,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104866220135786962477"">oscar hardyan</a>'], 'photo_reference': 'AUGGfZlAD-Y7kX-ggsm7_9RHOvIB9ECy8W60mbm0JG2HmFaXCP7SNAAE2F0xvljX954jtjWNlbTDdMWNHrUz-nc1oU0SeZPVDsFZ8g8hZ5HBGHxbJBChak4iROr4bpDAflMJQ3frtTQ6oHzgFLn79YTZEUZ2oKDvDHHsKz24z-Rj7AVyF4z0', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJx10jmPkXBS4RLjZbowzsJKw
OPERATIONAL,"5W8G+JW7, Jl. Muara Emas, Suka Baru, Kec. Benua Kayong, Kabupaten Ketapang, Kalimantan Barat 78822, Indonesia","{'location': {'lat': -1.8334664, 'lng': 109.9273109}, 'viewport': {'northeast': {'lat': -1.832094720107278, 'lng': 109.9286565798927}, 'southwest': {'lat': -1.834794379892723, 'lng': 109.9259569201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Melate,ChIJL-LOgGojBS4Rt2yofkDHeLc,4.0,ChIJL-LOgGojBS4Rt2yofkDHeLc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 2256, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111329305970853026132"">A Google User</a>'], 'photo_reference': 'AUGGfZklFKkdQ5c_aFgea3I0KL3Yw9FF24sFXaJIhe9_aH3BRi30X8ojpghe9oKRjCxLVONBXzjYVoPOXwAUUF7poh9p-QPH7GrllZd2qn3teFwnotwaesUGeGUzs26mNwegnWOodjoFoPBX13_36DuYe_oZ2XbuUG84Izl-vuHJxLqgC1nM', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJL-LOgGojBS4Rt2yofkDHeLc
OPERATIONAL,"4XCC+2C, Kinjil Pesisir, Benua Kayong, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -1.87995, 'lng': 109.971}, 'viewport': {'northeast': {'lat': -1.8762846, 'lng': 109.9750818}, 'southwest': {'lat': -1.8811718, 'lng': 109.9696394}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Rumah Sepuluh,ChIJMzgFLGgXBS4RgDX5VdqYbTw,2.3,ChIJMzgFLGgXBS4RgDX5VdqYbTw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110035116607462708547"">A Google User</a>'], 'photo_reference': 'AUGGfZkWm75EqNy1m0Mq04XIOwc7AFEdJOVio9RFZV0krhak7S8w7IMhTq16hm3dPdFaY4PxFsSXpTSAxRHIwVTpCaRtTA7RTgoFH6hbwA4gxhDL5kXjzdsAE_Vk2Q5rUbL1cOPVip_nYEgSYvPM1FnusNTCKA1ZOTyl3HhuXJbdZeF-tHpV', 'width': 1968}]",,,https://www.google.com/maps/place/?q=place_id:ChIJMzgFLGgXBS4RgDX5VdqYbTw
OPERATIONAL,"4X7J+6JM, Tuan Tuan, Benua Kayong, Ketapang Regency, West Kalimantan 78822, Indonesia","{'location': {'lat': -1.8869238, 'lng': 109.9815352}, 'viewport': {'northeast': {'lat': -1.885561620107278, 'lng': 109.9828689298927}, 'southwest': {'lat': -1.888261279892722, 'lng': 109.9801692701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Morkes,ChIJQR3h7b0XBS4RF5HsJKDIwAc,4.3,ChIJQR3h7b0XBS4RF5HsJKDIwAc,"['tourist_attraction', 'point_of_interest', 'establishment']",22,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118370997099005157879"">Dr. Simon Liem</a>'], 'photo_reference': 'AUGGfZkAKImKVwz70J8S_9jevYf3T9DzVsxkcATFJkIpeJkdlUwOjiWA5384TTshmjgPxldWQDYkZeVzGfeHUKur9MXU14XSCaXG3ysJBXwB-L4gEaaGY61slM6AFhWABjjciBhrHy70W-4ebmRkQXYSLAeux3l4IlU2YMB-eSaxE1eNinSb', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQR3h7b0XBS4RF5HsJKDIwAc
