business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"2FWH+6QQ, Jl. Istana Jaya, Bengaras, Kec. Sungai Laur, Kabupaten Ketapang, Kalimantan Barat 78872, Indonesia","{'location': {'lat': -0.9544161999999998, 'lng': 110.4794852}, 'viewport': {'northeast': {'lat': -0.9536428999999998, 'lng': 110.4808503298927}, 'southwest': {'lat': -0.9567361, 'lng': 110.4781506701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bukit Keruat,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115902955525151159129"">wawan kuntoro</a>'], 'photo_reference': 'AUGGfZloq0CHELPLL4tcD4BOqhodD6WstI4B1Sf_QHQHU7pEmtUwh_x9f4szoz4cQWEWEFVlVIxY66cQLfQXKJlRtURUvqU5nvnWdLPNGylJ472aFJKP4KU-kwsHrT3OA05iRyXTeS503xKMHYTAkFXJ-v7eWhtQDekoO6ZrKbRmWWicIqca', 'width': 4080}]",ChIJd_4vd-ybAy4RfXfmpDKqwYE,4.0,ChIJd_4vd-ybAy4RfXfmpDKqwYE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJd_4vd-ybAy4RfXfmpDKqwYE
OPERATIONAL,"49PR+6W, Sinar Kuri, Sungai Laur, Ketapang Regency, West Kalimantan 78854, Indonesia","{'location': {'lat': -0.8644153, 'lng': 110.3923235}, 'viewport': {'northeast': {'lat': -0.8630654701072779, 'lng': 110.3936733298927}, 'southwest': {'lat': -0.8657651298927223, 'lng': 110.3909736701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Silikng Berobant,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112005584669902008738"">A Google User</a>'], 'photo_reference': 'AUGGfZlQXEy0dXb66U0yYTtgvVC0LZlvjTshUkmAq_cOl1HHfSSI_zffvD-VF2g13R6chotwpyZ-Z7ZxOvD9T1swbQIDD_CJs1dRwhg57aKPXXiWbVKy5icvzJ4YtRjx4Wo8jv8PT4uOLsqaor3OHCPG4--BlZHwFbGbBopqcZ8Yi9eTtQuQ', 'width': 2976}]",ChIJWQrqrWGfAy4Ri0Vly6j70tY,4.9,ChIJWQrqrWGfAy4Ri0Vly6j70tY,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,,,https://www.google.com/maps/place/?q=place_id:ChIJWQrqrWGfAy4Ri0Vly6j70tY
OPERATIONAL,"4CV2+FX, Gema, Simpang Dua, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.8563388, 'lng': 110.4023805}, 'viewport': {'northeast': {'lat': -0.8549889701072778, 'lng': 110.4037303298927}, 'southwest': {'lat': -0.8576886298927222, 'lng': 110.4010306701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kengkuroe,",,ChIJNy-d4nufAy4Rc06vxhulwxI,0.0,ChIJNy-d4nufAy4Rc06vxhulwxI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNy-d4nufAy4Rc06vxhulwxI
CLOSED_TEMPORARILY,"2FRP+RWQ, 5FGW+9RSukaramaiKec, Kec. Sungai Laur, Kabupaten Ketapang, Kalimantan Barat, Indonesia","{'location': {'lat': -0.9579186, 'lng': 110.4873603}, 'viewport': {'northeast': {'lat': -0.956576470107278, 'lng': 110.4887198798927}, 'southwest': {'lat': -0.9592761298927223, 'lng': 110.4860202201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Langkah_Indra,,ChIJMXXXxvGbAy4RvK0p72iSJKU,0.0,ChIJMXXXxvGbAy4RvK0p72iSJKU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJMXXXxvGbAy4RvK0p72iSJKU
CLOSED_TEMPORARILY,"5FGW+9R, Sukaramai, Sungai Laur, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.8240133, 'lng': 110.4971161}, 'viewport': {'northeast': {'lat': -0.8226634701072777, 'lng': 110.4984659298927}, 'southwest': {'lat': -0.8253631298927222, 'lng': 110.4957662701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Langkah_Indra,,ChIJDwQhhS6jAy4RsstMIS9ZZYo,0.0,ChIJDwQhhS6jAy4RsstMIS9ZZYo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJDwQhhS6jAy4RsstMIS9ZZYo
CLOSED_TEMPORARILY,"5F3X+QWF, Sepotong, Sungai Laur, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.8455531, 'lng': 110.4998107}, 'viewport': {'northeast': {'lat': -0.8442202701072777, 'lng': 110.5010136298927}, 'southwest': {'lat': -0.8469199298927221, 'lng': 110.4983139701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Wisata Enteteng,,ChIJzV_P-36jAy4RwgdH7kuoSMI,0.0,ChIJzV_P-36jAy4RwgdH7kuoSMI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJzV_P-36jAy4RwgdH7kuoSMI
CLOSED_TEMPORARILY,"CHQX+6H, Sukaramai, Sungai Laur, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.5619282, 'lng': 110.5989525}, 'viewport': {'northeast': {'lat': -0.5605783701072777, 'lng': 110.6003023298927}, 'southwest': {'lat': -0.5632780298927222, 'lng': 110.5976026701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cangkong Tabudak,,ChIJi-paaAZNAi4RUh1rot0gif0,0.0,ChIJi-paaAZNAi4RUh1rot0gif0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJi-paaAZNAi4RUh1rot0gif0
CLOSED_TEMPORARILY,"VFF7+J4, Teluk Bayur, Sungai Laur, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -1.1259175, 'lng': 110.4627885}, 'viewport': {'northeast': {'lat': -1.124468670107278, 'lng': 110.4643735298927}, 'southwest': {'lat': -1.127168329892722, 'lng': 110.4616738701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau bayur,,ChIJWYOYXIGHAy4RuVRxZ_CO8mI,0.0,ChIJWYOYXIGHAy4RuVRxZ_CO8mI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJWYOYXIGHAy4RuVRxZ_CO8mI
CLOSED_TEMPORARILY,"8F2G+P8P, Tanjung Maju, Sungai Laur, Ketapang Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.6981630999999999, 'lng': 110.4758284}, 'viewport': {'northeast': {'lat': -0.6968132701072777, 'lng': 110.4771782298927}, 'southwest': {'lat': -0.6995129298927222, 'lng': 110.4744785701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kek Gencong,,ChIJ1fCXYumvAy4RoAgG39tMlQM,0.0,ChIJ1fCXYumvAy4RoAgG39tMlQM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ1fCXYumvAy4RoAgG39tMlQM
OPERATIONAL,"48WC+HPP, Batu Daya, Simpang Dua, Ketapang Regency, West Kalimantan 78854, Indonesia","{'location': {'lat': -0.853642, 'lng': 110.323169}, 'viewport': {'northeast': {'lat': -0.8525979201072778, 'lng': 110.3245801798927}, 'southwest': {'lat': -0.8552975798927221, 'lng': 110.3218805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Bejangkar,,ChIJJ2RHOAB1Ay4Ra51cNC_w3uo,0.0,ChIJJ2RHOAB1Ay4Ra51cNC_w3uo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJ2RHOAB1Ay4Ra51cNC_w3uo
