business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"22HJ+M7, Mangsang, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0295769, 'lng': 104.0306977}, 'viewport': {'northeast': {'lat': 1.031162329892722, 'lng': 104.0327033298927}, 'southwest': {'lat': 1.028462670107278, 'lng': 104.0300036701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Bapak Haryandi,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109774949742297272035"">A Google User</a>'], 'photo_reference': 'AUGGfZmuGzbIZpz0CUXiL2nX4xcP7G0MM8GLsbe6NrLnAk-4X6sS6jSGJ_D_ooUdCHirndFo6s8Y6CEAkvLgivRXpCh7C3sF001MsvRA80ykWB4ULkEWhVxqSW8mri07NbHUTXXJO2nycogFHexgRlU1WpSNGT4LBZCo1t4k5pLFYINzAiiM', 'width': 3120}]",ChIJX-RYy9CP2TERL9jbN6e6dP0,5.0,ChIJX-RYy9CP2TERL9jbN6e6dP0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJX-RYy9CP2TERL9jbN6e6dP0
OPERATIONAL,"Mangsang, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0290625, 'lng': 104.0353125}, 'viewport': {'northeast': {'lat': 1.030348029892722, 'lng': 104.0370986798927}, 'southwest': {'lat': 1.027648370107278, 'lng': 104.0343990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Rimbun Bersahabat,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673005464343976794"">Johan Wasis</a>'], 'photo_reference': 'AUGGfZmCjGcLZB9dRqBOot54Bc0HQVyc0b8XguzM8ni601AWEU16t7i8XR8HutJNINxZT6ltgw30_xcF8dv8-29CL0pYK0U0TaosjagK6cwT1kS_EJMkl1GnV-k_L9i9hPvETQUaJba_Gk9KHb3Uhb5fyReNdsC1gB34n4H0TWliyQd5elkN', 'width': 4160}]",ChIJn7_1NCqP2TERU7TdNR0X5oA,4.0,ChIJn7_1NCqP2TERU7TdNR0X5oA,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': False},"{'compound_code': '22HP+J4 Mangsang, Batam City, Riau Islands, Indonesia', 'global_code': '6PH622HP+J4'}",,https://www.google.com/maps/place/?q=place_id:ChIJn7_1NCqP2TERU7TdNR0X5oA
OPERATIONAL,"Jl. Buana Garden No.7, Tj. Piayu, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia","{'location': {'lat': 1.0318366, 'lng': 104.0743212}, 'viewport': {'northeast': {'lat': 1.033491629892722, 'lng': 104.0754326298927}, 'southwest': {'lat': 1.030791970107278, 'lng': 104.0727329701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kth ijin KLHK PSKL,,ChIJWfbu0quP2TERfjr2enyy2Q4,5.0,ChIJWfbu0quP2TERfjr2enyy2Q4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"{'compound_code': '23JF+PP Tanjung Piayu, Batam City, Riau Islands, Indonesia', 'global_code': '6PH623JF+PP'}",,https://www.google.com/maps/place/?q=place_id:ChIJWfbu0quP2TERfjr2enyy2Q4
OPERATIONAL,"2346+2M9, Duriangkang, Sei Beduk, Batam City, Riau Islands 29437, Indonesia","{'location': {'lat': 1.0050439, 'lng': 104.0617342}, 'viewport': {'northeast': {'lat': 1.006123879892722, 'lng': 104.0629846798927}, 'southwest': {'lat': 1.003424220107278, 'lng': 104.0602850201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung setengar,,ChIJ22jINgCR2TERSYF8YVeDzd4,0.0,ChIJ22jINgCR2TERSYF8YVeDzd4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ22jINgCR2TERSYF8YVeDzd4
OPERATIONAL,"239X+CFV, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0186055, 'lng': 104.0986806}, 'viewport': {'northeast': {'lat': 1.02110945, 'lng': 104.1018624}, 'southwest': {'lat': 1.01777085, 'lng': 104.09762}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Batam,,ChIJdS8sfcOR2TERG0LMf7iemMA,5.0,ChIJdS8sfcOR2TERG0LMf7iemMA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJdS8sfcOR2TERG0LMf7iemMA
OPERATIONAL,"Simpang Dam, Muka Kuning, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0710419, 'lng': 104.0134541}, 'viewport': {'northeast': {'lat': 1.072133829892722, 'lng': 104.0144735798927}, 'southwest': {'lat': 1.069434170107278, 'lng': 104.0117739201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Eco Adventure Batam,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104062321512344877841"">A Google User</a>'], 'photo_reference': 'AUGGfZm9WAlJOaLGV2tM-MORnYRgAMYf34yuIxV4icaWSKh7xHyG6G8_LnMoaaqjS8jabwXiU4gO3FBBBMj81S9tXKjK4oF0Kg5gmBUTnR0vAOYxCljc1W950RqfLbPN6qfWly_mZCSJvCZpFFbD_XuUnx0HpjBkCmwjfCY5fvatq6KVEfjU', 'width': 3264}]",ChIJ-6_ern6P2TERaR-4uyQlCF8,5.0,ChIJ-6_ern6P2TERaR-4uyQlCF8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"{'compound_code': '32C7+C9 Kabil, Batam City, Riau Islands, Indonesia', 'global_code': '6PH632C7+C9'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-6_ern6P2TERaR-4uyQlCF8
OPERATIONAL,"227X+652, Bukit Tirta Kencana, Duriangkang, Kec. Sei Beduk, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 1.0130189, 'lng': 104.0478759}, 'viewport': {'northeast': {'lat': 1.014458979892722, 'lng': 104.0491504798927}, 'southwest': {'lat': 1.011759320107278, 'lng': 104.0464508201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Tirta Kencana,,ChIJiz8DbO-R2TERoDnIF0gy38I,0.0,ChIJiz8DbO-R2TERoDnIF0gy38I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJiz8DbO-R2TERoDnIF0gy38I
OPERATIONAL,"Kavling Mangsang Permai Jl. S. Parman No.61 Blok D, Tanjung Piayu, Mangsang, Sei Beduk, Batam City, Riau Islands 29433, Indonesia","{'location': {'lat': 1.0398994, 'lng': 104.0573438}, 'viewport': {'northeast': {'lat': 1.041193279892722, 'lng': 104.0585668298927}, 'southwest': {'lat': 1.038493620107278, 'lng': 104.0558671701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau buatan,"[{'height': 536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104431136423629433616"">A Google User</a>'], 'photo_reference': 'AUGGfZlgRKdymuiSixOjhMuHhXURPvD9Cu13-0XFQyvoBcK-Ru7JoQgiJULLCIDbdqooxNU8vmW75oMX_nYcPIeE-HMIpz27qp46mFRVG9HTElezlFWQPh131M-c5NDH7vkLJX2X4LdAFhNHwCKakLV5M_FANR89n5VISRwaJzf4uPzGqtu3', 'width': 715}]",ChIJYURWcgCP2TERsdQzAI6HczY,5.0,ChIJYURWcgCP2TERsdQzAI6HczY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': '23Q4+XW Mangsang, Batam City, Riau Islands, Indonesia', 'global_code': '6PH623Q4+XW'}",,https://www.google.com/maps/place/?q=place_id:ChIJYURWcgCP2TERsdQzAI6HczY
OPERATIONAL,"239X+CFV, RW.Tjg, Tanjung Piayu, Sei Beduk, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.0186055, 'lng': 104.0986806}, 'viewport': {'northeast': {'lat': 1.02110945, 'lng': 104.1018624}, 'southwest': {'lat': 1.01777085, 'lng': 104.09762}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Mancing,,ChIJuyT87byR2TERceiQEYGJiws,0.0,ChIJuyT87byR2TERceiQEYGJiws,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJuyT87byR2TERceiQEYGJiws
OPERATIONAL,"3236+562, Tembesi, Sagulung, Batam City, Riau Islands 29433, Indonesia","{'location': {'lat': 1.0528939, 'lng': 104.0105097}, 'viewport': {'northeast': {'lat': 1.054297379892722, 'lng': 104.0115081298927}, 'southwest': {'lat': 1.051597720107278, 'lng': 104.0088084701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Daeng,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113155214337308312787"">dantie</a>'], 'photo_reference': 'AUGGfZm25T5aC_VlBea-k8Zz6YksO7nzn6lI3dqLjTTztsHau6s-M9ZbSzGYmF0LGfL1IefVVkiPPALX40wf-UAlvw86o6wJ7o02RVFAKJgev8CMyGZkvySkMGHAH22B5q_trs5NG7PXs957-7SSWpIMdydkKwzXYfcKAZ3q0YJ1z-M7Nvo6', 'width': 1932}]",ChIJXSHfA3eO2TERzhfCTUUXP8M,4.0,ChIJXSHfA3eO2TERzhfCTUUXP8M,"['tourist_attraction', 'point_of_interest', 'establishment']",77,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJXSHfA3eO2TERzhfCTUUXP8M
