business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,price_level,url
OPERATIONAL,"RH5P+3PF, Jl. Gatot Subroto, RT.004/RW.006, Keroncong, Kec. Jatiuwung, Kota Tangerang, Banten 15134, Indonesia","{'location': {'lat': -6.192523599999999, 'lng': 106.5881198}, 'viewport': {'northeast': {'lat': -6.191167970107277, 'lng': 106.5894638798927}, 'southwest': {'lat': -6.193867629892721, 'lng': 106.5867642201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,EO CISADANE ENTERPRISE,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118046324946116725054"">A Google User</a>'], 'photo_reference': 'AUGGfZmyzFH7XT7szI7jglHl9aY05TWbd5dS6t-v4snGGH2moMNhFdxqY59Td6W0uX5dsRiWkOqDsJ3vQr5LBxq3dhuY77X9lzDWKf6mm3eX_VWoAoryPZy1GerfzUg42_kuvjDy0dsJWtUGRbN4kjIlCxp8_TaLIHv5xmzKJHEbL6UqAE8-', 'width': 4032}]",ChIJ72t52Bf_aS4RGWx9CwpBEEQ,0.0,ChIJ72t52Bf_aS4RGWx9CwpBEEQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ72t52Bf_aS4RGWx9CwpBEEQ
OPERATIONAL,"Rawacana rt02 rw03, RT.002/RW.003, Gandasari, Kec. Jatiuwung, Kota Tangerang, Banten 15137, Indonesia","{'location': {'lat': -6.2031873, 'lng': 106.5900525}, 'viewport': {'northeast': {'lat': -6.202052470107278, 'lng': 106.5913936298927}, 'southwest': {'lat': -6.204752129892722, 'lng': 106.5886939701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KWT HARMONIS RAWACANA,{'open_now': False},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111565514204539003186"">Ajo Baledo</a>'], 'photo_reference': 'AUGGfZkbluzRLetpkJHlGDoTHBEkIuznL-kethCdeh6n5INQmkSgoq3cJy5RnfTtRa4GNvjj3TUImxoL4bed5QGbymfSWRnJEKVGFO_J_Odyj3N_daQYyI-dI_nFGPgi4JWUjKevOABBGi7TXbkEeqR3OJmq-YSQjsBePM9xFe7Jy8Qfactw', 'width': 1600}]",ChIJByDjDPj_aS4Ro2jA98zmZRE,5.0,ChIJByDjDPj_aS4Ro2jA98zmZRE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'QHWR+P2 Gandasari, Tangerang City, Banten, Indonesia', 'global_code': '6P58QHWR+P2'}",,,https://www.google.com/maps/place/?q=place_id:ChIJByDjDPj_aS4Ro2jA98zmZRE
OPERATIONAL,"QHWF+42V, RT.003/RW.004, Manis Jaya, Jatiuwung, Tangerang City, Banten 15136, Indonesia","{'location': {'lat': -6.2046224, 'lng': 106.5725962}, 'viewport': {'northeast': {'lat': -6.203010470107279, 'lng': 106.5740589298927}, 'southwest': {'lat': -6.205710129892723, 'lng': 106.5713592701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,YOGI AWANG DIPUTRA Club,,,ChIJ3-mRgMz_aS4RABR-QZmxsbQ,5.0,ChIJ3-mRgMz_aS4RABR-QZmxsbQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3-mRgMz_aS4RABR-QZmxsbQ
OPERATIONAL,"Jl. Gatot Subroto.Km.6.8, RT.001/RW.004, Jatake, Jatiuwung, Kota, Kota Tangerang, Banten, Indonesia","{'location': {'lat': -6.1972267, 'lng': 106.5842317}, 'viewport': {'northeast': {'lat': -6.195740270107279, 'lng': 106.5853201798927}, 'southwest': {'lat': -6.198439929892722, 'lng': 106.5826205201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,OBOSS KICAU TALENTA (DENPAL 1 ARENA),,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108584062864217525892"">Siscaa Ameliaa</a>'], 'photo_reference': 'AUGGfZlCr0049tSx92kUui_23uuFpZQzV7lJ4K95kI9HpKhhSjx250TVfCljKukeNZ3KK08Xc-hLsEPQH4Uor-B2jkl7mpvYxJG2F7Ebs7LhX3jzxk-IjqrzGk7ITCGTmFXBwxkMYK6Q1HwIW8PmRrU-GvmVKJ6IactXHq8CdPFCswYETWc5', 'width': 4000}]",ChIJtVkN_MX_aS4R6xDYPqqpTyk,4.7,ChIJtVkN_MX_aS4R6xDYPqqpTyk,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"{'compound_code': 'RH3M+4M Jatiuwung, Tangerang City, Banten, Indonesia', 'global_code': '6P58RH3M+4M'}",,,https://www.google.com/maps/place/?q=place_id:ChIJtVkN_MX_aS4R6xDYPqqpTyk
OPERATIONAL,"Gg. Leduk Asem, RT.001/RW.001 alam jaya, RT.001/RW.001, Jatake, Kec. Jatiuwung, Kota Tangerang, Banten 15133, Indonesia","{'location': {'lat': -6.1963317, 'lng': 106.5749755}, 'viewport': {'northeast': {'lat': -6.194985170107278, 'lng': 106.5763647798927}, 'southwest': {'lat': -6.197684829892722, 'lng': 106.5736651201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN AGRO LEBAH ALAM JAYA TANGERANG,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114416095842485723454"">A Google User</a>'], 'photo_reference': 'AUGGfZneWHg-mvPqMK669E4Oj1ddGHMtS1g023UH6zVH2MTJHG6B3Qei0A-Bpcssvqtmz5EPDE2p78EvT0r-LP9KJv0HFBpkE2hykJOam9uE6QCcQCPORfwsZUgsKzn6xx7Q12sqFUgbpZFUhLDmgrRCnSKWCFCcokwuuEYSNZaXuEewO2nR', 'width': 1920}]",ChIJPfbwB2r_aS4RHDcICyXYfOk,4.7,ChIJPfbwB2r_aS4RHDcICyXYfOk,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"{'compound_code': 'RH3F+FX Jatake, Tangerang City, Banten, Indonesia', 'global_code': '6P58RH3F+FX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJPfbwB2r_aS4RHDcICyXYfOk
CLOSED_TEMPORARILY,"Jl. Baru Caplang No.178, RT.002/RW.004, Keroncong, Kec. Jatiuwung, Kota Tangerang, Banten 15133, Indonesia","{'location': {'lat': -6.1872251, 'lng': 106.5811905}, 'viewport': {'northeast': {'lat': -6.185885270107279, 'lng': 106.5825194298927}, 'southwest': {'lat': -6.188584929892722, 'lng': 106.5798197701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Caplang,,,ChIJ8ZLDa0H_aS4RIrShn2uHyYc,0.0,ChIJ8ZLDa0H_aS4RIrShn2uHyYc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'RH7J+4F Keroncong, Tangerang City, Banten, Indonesia', 'global_code': '6P58RH7J+4F'}",True,,https://www.google.com/maps/place/?q=place_id:ChIJ8ZLDa0H_aS4RIrShn2uHyYc
OPERATIONAL,"QHXF+WQR Komplek Magnolia Residence, RT.001/RW.004, Jatake, Kec. Jatiuwung, Kota Tangerang, Banten 15136, Indonesia","{'location': {'lat': -6.200085199999999, 'lng': 106.5744414}, 'viewport': {'northeast': {'lat': -6.198741820107277, 'lng': 106.5757985798927}, 'southwest': {'lat': -6.201441479892721, 'lng': 106.5730989201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Halte Busway Trans Kota Tangerang (Komplek Magnolia Residence),,,ChIJdXmzLn3_aS4Rsi1X_-zyOOo,5.0,ChIJdXmzLn3_aS4Rsi1X_-zyOOo,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJdXmzLn3_aS4Rsi1X_-zyOOo
OPERATIONAL,"RH7H+27Q, RT.002/RW.004, Alam Jaya, Jatiuwung, Tangerang City, Banten 15133, Indonesia","{'location': {'lat': -6.1874375, 'lng': 106.5781875}, 'viewport': {'northeast': {'lat': -6.186068220107278, 'lng': 106.5795379798927}, 'southwest': {'lat': -6.188767879892722, 'lng': 106.5768383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung DoTe (Doyong Terampil),{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110510415889091584432"">A Google User</a>'], 'photo_reference': 'AUGGfZlzs22hzfRI334d-TY6TGZOS9zF-7FgnNdoDUVMuouOo3bouJKpPKv5vAIW8aShcA54ZmPNMzyA1Qv2HdBoryRNFVlqqNsSJhlKOD_xSHa4Nozd1j4VYYVzIGD3Sr0tR6oudWwqayRvEzChPMu5RnGLesjkKQ_S2mwkWFONrIdHUZ4x', 'width': 1600}]",ChIJzwW9jBL_aS4Rb_cUHpaFMZg,0.0,ChIJzwW9jBL_aS4Rb_cUHpaFMZg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzwW9jBL_aS4Rb_cUHpaFMZg
OPERATIONAL,"RHPM+47J, RT.004/RW.008, Gembor, Kec. Periuk, Kota Tangerang, Banten 15133, Indonesia","{'location': {'lat': -6.1646613, 'lng': 106.5831462}, 'viewport': {'northeast': {'lat': -6.163764120107278, 'lng': 106.5844361298927}, 'southwest': {'lat': -6.166463779892722, 'lng': 106.5817364701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gelam area,,,ChIJf3zV6TL_aS4RD2k6dvzsdpg,0.0,ChIJf3zV6TL_aS4RD2k6dvzsdpg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJf3zV6TL_aS4RD2k6dvzsdpg
OPERATIONAL,"RH9F+V7W, RT.003/RW.002, Gembor, Periuk, Tangerang City, Banten 15133, Indonesia","{'location': {'lat': -6.1802712, 'lng': 106.5732163}, 'viewport': {'northeast': {'lat': -6.178927070107278, 'lng': 106.5742937298927}, 'southwest': {'lat': -6.181626729892722, 'lng': 106.5715940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bambu kuning,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114695292175908087760"">A Google User</a>'], 'photo_reference': 'AUGGfZkyCqPqL2GukpE-4NagxtCdEJdQpujEbA4haCa7ETLt0QeVLq_6OwhW_DAUtq4qRafjQZJWFRSfOfjDULcYv9F1WTcbLUy6vt06JUzR_2YrsNPEiii4nPPTp8_CTC9XDfLsnJiZMA_5nRa1OCQ6ZgJndG8kxsGq7sFzUPFBTKQfYpt5', 'width': 3000}]",ChIJiXHv1Hf_aS4R5dxu38aTle4,4.0,ChIJiXHv1Hf_aS4R5dxu38aTle4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJiXHv1Hf_aS4R5dxu38aTle4
