business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,plus_code,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"Jl. Karya Bakti No.72, RT.005/RW.008, Parung Serab, Kec. Ciledug, Kota Tangerang, Banten 15153, Indonesia","{'location': {'lat': -6.245513100000001, 'lng': 106.7040732}, 'viewport': {'northeast': {'lat': -6.244156020107278, 'lng': 106.7054305798927}, 'southwest': {'lat': -6.246855679892722, 'lng': 106.7027309201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung Kali Wetan,{'open_now': True},ChIJa5_sfwD7aS4Rdzl7crfVPvo,"{'compound_code': 'QP33+QJ Parung Serab, Tangerang City, Banten, Indonesia', 'global_code': '6P58QP33+QJ'}",0.0,ChIJa5_sfwD7aS4Rdzl7crfVPvo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJa5_sfwD7aS4Rdzl7crfVPvo
OPERATIONAL,"Jl. Masjid VI, RT.002/RW.005, Sudimara Tim., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.229899, 'lng': 106.718014}, 'viewport': {'northeast': {'lat': -6.228541220107277, 'lng': 106.7193456298927}, 'southwest': {'lat': -6.231240879892721, 'lng': 106.7166459701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Tidar Gotong Royong,{'open_now': False},ChIJgUXHskD7aS4Rips4xyq8lTc,"{'compound_code': 'QPC9+26 East Sudimara, Tangerang City, Banten, Indonesia', 'global_code': '6P58QPC9+26'}",4.7,ChIJgUXHskD7aS4Rips4xyq8lTc,"['tourist_attraction', 'point_of_interest', 'establishment']",38,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109742942387638117560"">A Google User</a>'], 'photo_reference': 'AUGGfZlTFOevQaTyZ_ovDCxnE4N-eVJwI-sUBDePvtLQrN9cqFhCJD5n-iDxHWWAbiAf_r-r8ScyvON1g2mcbzfhvw-aP2vSBgUJofAGYHuZafbESTB0HHy2TxDBhbYTovAd2M52eMmBgW72U0wVwuLp0FFEqr9IUKSG6DKnO0k5zD3Uuolx', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJgUXHskD7aS4Rips4xyq8lTc
OPERATIONAL,"QP28+PQJ, Jl. Sukarela Gg. H. Gandil, RT.003/RW.003, Paninggilan, Kec. Ciledug, Kota Tangerang, Banten 15153, Indonesia","{'location': {'lat': -6.2481484, 'lng': 106.7168822}, 'viewport': {'northeast': {'lat': -6.246791720107278, 'lng': 106.7182007798927}, 'southwest': {'lat': -6.249491379892722, 'lng': 106.7155011201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GARASI 41,{'open_now': True},ChIJ43-unZT7aS4RBcurT7TumLk,,5.0,ChIJ43-unZT7aS4RBcurT7TumLk,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116421797449373023184"">Doni Dwi Riadi</a>'], 'photo_reference': 'AUGGfZmfoxL38l3w7uMKMmqnsi_PUj-RmqTz3zApspKo0I4Hi1m4vXMpMIZVMzYLl40lBWZNMq6KI1ZaOMq7a7xHrjhHtAv8Tt-HrlCigNEa7fQ2ATzwhMoPMRdJqmfg_AWMvDvChHqATksP2Z-uFRqL4VkRjKue0R0zbRLryqm1Vt41Mlhe', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJ43-unZT7aS4RBcurT7TumLk
OPERATIONAL,"QP39+M28, RT.002/RW.006, Paninggilan, Ciledug, Tangerang City, Banten 15153, Indonesia","{'location': {'lat': -6.2458578, 'lng': 106.7176458}, 'viewport': {'northeast': {'lat': -6.244501620107277, 'lng': 106.7190405298927}, 'southwest': {'lat': -6.247201279892721, 'lng': 106.7163408701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gantangan Burung Lomba,,ChIJI50Tzkj7aS4R642h6bM8dtg,,4.5,ChIJI50Tzkj7aS4R642h6bM8dtg,"['tourist_attraction', 'point_of_interest', 'establishment']",12,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106960871312427038157"">Jarwi hidayat</a>'], 'photo_reference': 'AUGGfZk9nvJ-bP99LViUvnelY5cMW3fvtu7JqLs1e0evQ2IkP38moddV2zJYJ5dBa_1S6MevTqQeHxueoc47YU-hSyDeh3SfIzujt5W0fcGVam6ecAz_axyrmMUhK1yfmjK4CtT69qfht0YHMcSAVZiKflzuFY2A_ZTo7NjKQAA2NA4qKEvv', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJI50Tzkj7aS4R642h6bM8dtg
OPERATIONAL,"Jl. Mahkota Raya No.7, RT.002/RW.006, Larangan Sel., Kec. Larangan, Kota Tangerang, Banten 15153, Indonesia","{'location': {'lat': -6.2456496, 'lng': 106.7184784}, 'viewport': {'northeast': {'lat': -6.244283970107277, 'lng': 106.7197768798927}, 'southwest': {'lat': -6.246983629892721, 'lng': 106.7170772201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mahkota Simprug,,ChIJ2zqouOL7aS4R4S8e4pIO9dA,"{'compound_code': 'QP39+P9 South Larangan, Tangerang City, Banten, Indonesia', 'global_code': '6P58QP39+P9'}",4.8,ChIJ2zqouOL7aS4R4S8e4pIO9dA,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115814272655963582660"">A Google User</a>'], 'photo_reference': 'AUGGfZmT3BAVC-mLbsQAyP2yhWjurpNjtA40vbAJ5x4s-YGLgr6zu_8T260tOG3eNQN5Wm-GXkj2Pz7PJ6iG5wDx_pBy3DR4MuG-XDCSKvdGY4LS3NheQ5Vy_eqELNkoYz1n0i3anyqpmNEZT-lsM9OhTrZyyUXeeMQQNu9LPcjHiTJY7KBm', 'width': 3060}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2zqouOL7aS4R4S8e4pIO9dA
OPERATIONAL,"Jl. Puri Kartika Baru No.47, RT.003/RW.006, Sudimara Sel., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.235221, 'lng': 106.7007635}, 'viewport': {'northeast': {'lat': -6.233900570107278, 'lng': 106.7021086798927}, 'southwest': {'lat': -6.236600229892722, 'lng': 106.6994090201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Mutiara Fishing,{'open_now': False},ChIJ6RKz2xX7aS4RvglZBFIY8jk,"{'compound_code': 'QP72+W8 South Sudimara, Tangerang City, Banten, Indonesia', 'global_code': '6P58QP72+W8'}",4.7,ChIJ6RKz2xX7aS4RvglZBFIY8jk,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109359017889484071207"">toto suswanto</a>'], 'photo_reference': 'AUGGfZn_dIjTHXVHW8RG_gMxy-PQcS98-dT6ZUjb2JU22hhBtzPVEBVEU0qXjlCFjfdJXZ-bBVTeZawa-lr6HukPFhuoSCydNrMhZyIlME0h8w5kXcHAuIOT3JOCPTrpbD62SsU0Eo0V5xVO9TXT8PDmQI_58bFPSs75VecpZS-jBw3NEWfS', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6RKz2xX7aS4RvglZBFIY8jk
OPERATIONAL,"Gg. Belem, RT.002/RW.007, Sudimara Sel., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.233239999999999, 'lng': 106.6983601}, 'viewport': {'northeast': {'lat': -6.231872970107278, 'lng': 106.6997299798927}, 'southwest': {'lat': -6.234572629892722, 'lng': 106.6970303201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Harian Ikan Mas Kong tepol,{'open_now': False},ChIJwyR4xgz7aS4RDsHi2PMml0A,"{'compound_code': 'QM8X+P8 South Sudimara, Tangerang City, Banten, Indonesia', 'global_code': '6P58QM8X+P8'}",5.0,ChIJwyR4xgz7aS4RDsHi2PMml0A,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115222414662814553534"">A Google User</a>'], 'photo_reference': 'AUGGfZkYXtZ0gMNKZXXb90MionlShqBSqU7qrgx25dark1W_F_pfCnxVXd4VDQhpLPmSwmaa25ZWqX1kMj6PQlLwieYzw2VfbJPgFk77R1enckNt4vjTOlLdwUNtFymw1i2lYgB5tp1PNsFgyGBs-JyVy8Oa4p1o6ZgDafFZnHMzVp-LJ2PX', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJwyR4xgz7aS4RDsHi2PMml0A
OPERATIONAL,"Jl. Lembang II Lama No.48, RT.002/RW.012, Sudimara Bar., Kec. CiledugKota, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.2314992, 'lng': 106.7059082}, 'viewport': {'northeast': {'lat': -6.230145220107278, 'lng': 106.7072535298927}, 'southwest': {'lat': -6.232844879892722, 'lng': 106.7045538701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN NURDIN,,ChIJAWdh2NP7aS4RIEXMMkOPJzo,"{'compound_code': 'QP94+C9 West Sudimara, Tangerang City, Banten, Indonesia', 'global_code': '6P58QP94+C9'}",0.0,ChIJAWdh2NP7aS4RIEXMMkOPJzo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 899, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115465188941081375989"">agus riyanto</a>'], 'photo_reference': 'AUGGfZmxHBt6QdlYZJFcQIAHLDGHGO77PoN0ufRgNc1XB1kx5mERYx1CK6mcJ4S0giSl5H6v8Spbof-h26XQe-mtm4jpsbGXauKQ1fQ9kJguvoFdQwgNfbE7YIPdtL1jN298Tn0BEBvuqvAW7abx1-ijOsLeQBiYRMts6tzJ7GTn6oVykaRV', 'width': 1599}]",,https://www.google.com/maps/place/?q=place_id:ChIJAWdh2NP7aS4RIEXMMkOPJzo
OPERATIONAL,"QM9W+4XQ, Kp Dukuh, RT.02/RW.07, Sudimara Sel., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.2321554, 'lng': 106.6974823}, 'viewport': {'northeast': {'lat': -6.230851420107278, 'lng': 106.6988795798927}, 'southwest': {'lat': -6.233551079892722, 'lng': 106.6961799201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Harian bang Aziz,{'open_now': True},ChIJCQntahD7aS4RfWUuFEC-UZ4,,0.0,ChIJCQntahD7aS4RfWUuFEC-UZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115222414662814553534"">A Google User</a>'], 'photo_reference': 'AUGGfZnzaF5uxAp4VEC9ofqMdPYBczOsVSclveajLtvHbJMTaJX0pnQbL-6H7TgF0TTD5HKpizq4FZrPxpKnXFUVpMbBp0c6-xjuT4SmKQPMc8eefGrnfhRoeLPbGgW2MiDZUtgXS7qUKcppK3MvOyAGHrZmuAzXw9EcelovGhhyt1RN9G58', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJCQntahD7aS4RfWUuFEC-UZ4
CLOSED_TEMPORARILY,"Jl. Lembang II Lama No.2, RT.002/RW.008, Sudimara Bar., Kec. Ciledug, Kota Tangerang, Banten 15151, Indonesia","{'location': {'lat': -6.2377413, 'lng': 106.706322}, 'viewport': {'northeast': {'lat': -6.236406770107278, 'lng': 106.7076002298927}, 'southwest': {'lat': -6.239106429892722, 'lng': 106.7049005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Angga,,ChIJo0rP0MH7aS4RqOZEAugZgmY,"{'compound_code': 'QP64+WG West Sudimara, Tangerang City, Banten, Indonesia', 'global_code': '6P58QP64+WG'}",0.0,ChIJo0rP0MH7aS4RqOZEAugZgmY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJo0rP0MH7aS4RqOZEAugZgmY
