business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"2RPV+WX9, Eromoko Kulon, Eromoko, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah 57663, Indonesia","{'location': {'lat': -7.962704400000001, 'lng': 110.8449719}, 'viewport': {'northeast': {'lat': -7.961329920107278, 'lng': 110.8463403298927}, 'southwest': {'lat': -7.964029579892721, 'lng': 110.8436406701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SPOT NYOBOK HAUP BT,ChIJM_5sOADNey4RmgBHSM_skoU,0.0,ChIJM_5sOADNey4RmgBHSM_skoU,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM_5sOADNey4RmgBHSM_skoU
OPERATIONAL,"Wonosomo, Basuhan, Eromoko, Wonogiri Regency, Central Java 57663, Indonesia","{'location': {'lat': -7.9768431, 'lng': 110.774131}, 'viewport': {'northeast': {'lat': -7.975403270107277, 'lng': 110.7755761798927}, 'southwest': {'lat': -7.978102929892721, 'lng': 110.7728765201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ROFIK CAHAYA,ChIJwZBp9y3Ley4RA69uDdn-uKo,4.0,ChIJwZBp9y3Ley4RA69uDdn-uKo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': False},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110810717781777358628"">A Google User</a>'], 'photo_reference': 'AUGGfZkbHia_nQPVVchG0nq_IH509M99vC6G0Eey76Nio0ofUqkUrXniQdBs2-XvwItpKBgQ2iLcLpJjtVQy7MD9IvkWbP3LpehKnCmuNlNrODl5okN06yYZOAOkYE01B7Kb6FtiuChM_3VcJV1ERPtZpnn55m01VRTR7wIzHmyYu3w1u1NU', 'width': 2448}]","{'compound_code': '2QFF+7M Basuhan, Wonogiri Regency, Central Java, Indonesia', 'global_code': '6P4G2QFF+7M'}",,,https://www.google.com/maps/place/?q=place_id:ChIJwZBp9y3Ley4RA69uDdn-uKo
OPERATIONAL,"2QVM+6XH, Mijil, Pucung, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah 57663, Indonesia","{'location': {'lat': -7.9569387, 'lng': 110.7849972}, 'viewport': {'northeast': {'lat': -7.955663970107278, 'lng': 110.7863429798927}, 'southwest': {'lat': -7.958363629892722, 'lng': 110.7836433201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga TURI,ChIJj-_YGP7Ley4RXmMNYcrm4po,5.0,ChIJj-_YGP7Ley4RXmMNYcrm4po,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100122033962382602146"">A Google User</a>'], 'photo_reference': 'AUGGfZliHqXioF-8dWr5IW-hAbWdjh4yOEkwidqto61l1M1emYB-hQySac1MyCtX5U8eLcYkWUvQUQXHk59DRs45fXg2TE4ciyzqI3q7SCN7akcx4HgcGlpMbtSWjGCFh2OenVewzNAxPEpIPqyjWyPchR3U7yCZnHd3y6NEGWaHw36X6iPD', 'width': 3000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJj-_YGP7Ley4RXmMNYcrm4po
OPERATIONAL,"Eromoko Kulon, Eromoko, Wonogiri Regency, Central Java 57663, Indonesia","{'location': {'lat': -7.965606800000001, 'lng': 110.846006}, 'viewport': {'northeast': {'lat': -7.963922220107277, 'lng': 110.8472326298927}, 'southwest': {'lat': -7.96662187989272, 'lng': 110.8445329701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gantangan KME Sumber Eromoko,ChIJmzvYGOXMey4RHUmDp9MRzDE,4.6,ChIJmzvYGOXMey4RHUmDp9MRzDE,"['tourist_attraction', 'point_of_interest', 'establishment']",29.0,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111785522733285595119"">Dwi Wahyudi</a>'], 'photo_reference': 'AUGGfZmhlPxbr5DlnSsY9JRsiAPIIP3OVFVQ4Xs0p3knDwg_4p_2_4B_BcsB6D11e6iOFjOA3WtmS1rPkU_o_tw-5_zK8EjZ1j2DvXTf9Ev3O_lcKJpjcX2GPSPJmf3aJGwz0NTlJTGl9Wuk6iGQtJb6tWlPsTOxhIN7B0N1I541AqnRDpvL', 'width': 4160}]","{'compound_code': '2RMW+QC Eromoko, Wonogiri Regency, Central Java, Indonesia', 'global_code': '6P4G2RMW+QC'}",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJmzvYGOXMey4RHUmDp9MRzDE
OPERATIONAL,"3Q5J+RWV, Jati, Pasekan, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah 57663, Indonesia","{'location': {'lat': -7.940390399999999, 'lng': 110.7822838}, 'viewport': {'northeast': {'lat': -7.939197670107277, 'lng': 110.7836388298927}, 'southwest': {'lat': -7.941897329892721, 'lng': 110.7809391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Hutan Pinus,ChIJx8w0PJ3Ley4RvEK9GteLTGM,4.4,ChIJx8w0PJ3Ley4RvEK9GteLTGM,"['tourist_attraction', 'point_of_interest', 'establishment']",156.0,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106764834734307948917"">A Google User</a>'], 'photo_reference': 'AUGGfZk8wIRZdi17vvc-4ZIwuVzVwgaC1f9Sz8Y8OJR9J_wfc4lrWWkxzxK1Y8G_cQFbGqbfSHzm2iU5F7jeyy6ceGJiK1HWdIrxicrx0Xl6P-2xOAz8fnQbV7mVSTYMxNEDNHrI-VG4J38sZk5pOpv264XhbsDSELzMIo6Mn_cQ2qUEdPBu', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJx8w0PJ3Ley4RvEK9GteLTGM
OPERATIONAL,"XRW8+PJ, Cemangkah Lor, Sindukarto, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah, Indonesia","{'location': {'lat': -8.0031881, 'lng': 110.816545}, 'viewport': {'northeast': {'lat': -8.002336420107277, 'lng': 110.8182548798927}, 'southwest': {'lat': -8.00503607989272, 'lng': 110.8155552201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Goa Macan,ChIJia0ax2_Ney4RYC76e-B1osw,0.0,ChIJia0ax2_Ney4RYC76e-B1osw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJia0ax2_Ney4RYC76e-B1osw
OPERATIONAL,"Area Kebun, Eromoko, Wonogiri Regency, Central Java 57663, Indonesia","{'location': {'lat': -7.951603, 'lng': 110.817167}, 'viewport': {'northeast': {'lat': -7.950185720107277, 'lng': 110.8184752798927}, 'southwest': {'lat': -7.952885379892721, 'lng': 110.8157756201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Parang Joho,ChIJhwMXZwDNey4Rmh7M8TVN9zs,4.2,ChIJhwMXZwDNey4Rmh7M8TVN9zs,"['tourist_attraction', 'point_of_interest', 'establishment']",132.0,,"[{'height': 2803, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113288865519130084251"">A Google User</a>'], 'photo_reference': 'AUGGfZl7XOrYf3_qCI_S4zfLuTxnXoZTV0x3oxsQHTKruMtEE3s-NO1fuGtMvYb0ZrFlQEKOdF_izSuHXNIVrrjCElYLkPAYCTCjDmcO2YAGt8iF3OQgzMHifLP5g4cWMCq4BWvoFpvkm0kXV_fdd7WH5mHmOq58xU5ZhNrzO0hd5l4G7PLO', 'width': 3737}]","{'compound_code': '2RX8+9V Eromoko, Wonogiri Regency, Central Java, Indonesia', 'global_code': '6P4G2RX8+9V'}",,,https://www.google.com/maps/place/?q=place_id:ChIJhwMXZwDNey4Rmh7M8TVN9zs
OPERATIONAL,"3Q8G+52, Tanjungsari, Pasekan, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah, Indonesia","{'location': {'lat': -7.9345674, 'lng': 110.7750077}, 'viewport': {'northeast': {'lat': -7.933237670107276, 'lng': 110.7762857798927}, 'southwest': {'lat': -7.93593732989272, 'lng': 110.7735861201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kitul Farm,ChIJbcVIBQA1ei4Rw-d40nV2cFg,0.0,ChIJbcVIBQA1ei4Rw-d40nV2cFg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,,,,https://www.google.com/maps/place/?q=place_id:ChIJbcVIBQA1ei4Rw-d40nV2cFg
OPERATIONAL,"2QWP+F65, Jl. Turi Pucung, Mijil, Pucung, Kec. Eromoko, Kabupaten Wonogiri, Jawa Tengah 57663, Indonesia","{'location': {'lat': -7.954488199999998, 'lng': 110.7845111}, 'viewport': {'northeast': {'lat': -7.953074420107279, 'lng': 110.7856949298927}, 'southwest': {'lat': -7.955774079892723, 'lng': 110.7829952701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga gamping,ChIJl5-sk9bLey4RhQcyDCigHTo,5.0,ChIJl5-sk9bLey4RhQcyDCigHTo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113385769384681797767"">A Google User</a>'], 'photo_reference': 'AUGGfZkuE4yk7hBTPOouxYiere51734IPXhfTK77JPO3NwC4PAI_4I_ZjIZoFt6sVHELxodScrKeHSX-nv2IhEQRGMM13jyg_2DE-NZiPj4FLApJLU5JXxkLkOF4_7ja556WRHuHlXfivcZoUJcsPQ7spCBz8dmV1Z5xVBFnjw2EiXEaLPbe', 'width': 4208}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJl5-sk9bLey4RhQcyDCigHTo
OPERATIONAL,"Gedong, Eromoko, Wonogiri Regency, Central Java 57663, Indonesia","{'location': {'lat': -7.9512355, 'lng': 110.818854}, 'viewport': {'northeast': {'lat': -7.949971370107278, 'lng': 110.8202131298927}, 'southwest': {'lat': -7.952671029892722, 'lng': 110.8175134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WADUK PARANGJOHO,ChIJQ3BlvpnNey4RArCAh1Ur2F8,4.4,ChIJQ3BlvpnNey4RArCAh1Ur2F8,"['tourist_attraction', 'point_of_interest', 'establishment']",65.0,{'open_now': False},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104865952927102520110"">A Google User</a>'], 'photo_reference': 'AUGGfZmAtheMEwEoajEJisVeRDaxfrLViTQ3FarwSu94KuMXyub0YiuVDnu04qGjWpiUULciNxirHETS3yQ_uPW2QG0b5aw0jyfs2g7cWWNUqzw1ozV2HRwiKEK5IElIkdnuItVNyLdPgqOZA--BUfxIVL_gs1gCIHjtNdcy_Ydyf1PJELlY', 'width': 3840}]","{'compound_code': '2RX9+GG Eromoko, Wonogiri Regency, Central Java, Indonesia', 'global_code': '6P4G2RX9+GG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJQ3BlvpnNey4RArCAh1Ur2F8
