business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"R65Q+8W, Matawolot, Salawati, Sorong Regency, West Papua, Indonesia","{'location': {'lat': -1.1917298, 'lng': 131.2398425}, 'viewport': {'northeast': {'lat': -1.190123520107278, 'lng': 131.2412015298927}, 'southwest': {'lat': -1.192823179892722, 'lng': 131.2385018701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,mbah piyo garden,"[{'height': 738, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114004694668186638488"">A Google User</a>'], 'photo_reference': 'AUGGfZnpU41dJ4cSYHN9kFF_YgwudUuSBS7nUARRpPyS9a-cjNS_iCRzehizYIrSfpeUbiVNZ_COoI8fnotAZgfr9RFgtbFSkfttqp7anYPDBOxgMyF_mAw7CROsNn0ZV3hLYeg-HemTBgc0kJ2zd9dUMFq-Mzu7B_-lnNaM2wmR3mVIyIOF', 'width': 1198}]",ChIJ0fbQMP91XC0RYZJ7sXbJM9k,5.0,ChIJ0fbQMP91XC0RYZJ7sXbJM9k,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0fbQMP91XC0RYZJ7sXbJM9k
OPERATIONAL,"24VX+VFC, Kepulauan Sembilan, Raja Ampat Regency, West Papua, Indonesia","{'location': {'lat': -0.9553029, 'lng': 131.1486422}, 'viewport': {'northeast': {'lat': -0.9539530701072778, 'lng': 131.1499920298927}, 'southwest': {'lat': -0.9566527298927221, 'lng': 131.1472923701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Matan Sorong Papua Barat,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105576555274040222075"">A Google User</a>'], 'photo_reference': 'AUGGfZnHY1tyHyuhxh0go6gr2gwCMY7LjThC_Jm6KFJJH3rNKyNt2nrUzoeFIDuGLicvmf7S31ZNE-fjAkeTkUKFy2d8w1rG0_cICs1_wRlh7UmzEniH-qItBwB3eLIV2UD51x3ehvRd8i1CMr822dLiWut8Gba0siKRrIW0J-u2m35EbmqC', 'width': 4032}]",ChIJezMpiRIDXC0RDQEzHzIv1Ws,4.5,ChIJezMpiRIDXC0RDQEzHzIv1Ws,"['tourist_attraction', 'point_of_interest', 'establishment']",324.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJezMpiRIDXC0RDQEzHzIv1Ws
OPERATIONAL,"Yefman Barat, Jefman, Salawati Utara, Raja Ampat Regency, West Papua 98484, Indonesia","{'location': {'lat': -0.9213308000000001, 'lng': 131.1212613}, 'viewport': {'northeast': {'lat': -0.9203374201072779, 'lng': 131.12228695}, 'southwest': {'lat': -0.9230370798927221, 'lng': 131.11818435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Biru,,ChIJW7t4mjQDXC0RpgAPOkBYzKI,0.0,ChIJW7t4mjQDXC0RpgAPOkBYzKI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJW7t4mjQDXC0RpgAPOkBYzKI
OPERATIONAL,"24VX+VFC, Lepas pantai Sorong papua, Kota Sorong, Papua Bar. 98412, Indonesia","{'location': {'lat': -0.9553052999999999, 'lng': 131.1486429}, 'viewport': {'northeast': {'lat': -0.9539554701072778, 'lng': 131.1499927298927}, 'southwest': {'lat': -0.9566551298927221, 'lng': 131.1472930701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Laut lepas Sorong papua,"[{'height': 922, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102774472450629830671"">A Google User</a>'], 'photo_reference': 'AUGGfZkumqjR67fSWGDxP9ajj6awUu1IhIrqvlUgtujSPwgOzm46NyPfKT6UyphF_oC_iuJqKiKC56by6-1XRZKnx08ouGaEyyWwBS6H0KDbCE2VY2iLdEFet72HdnUMz4TlT-nByqs49W0lbh1oRqQVEP_or1oOx8m3kURL71nBYz3HOJ-i', 'width': 507}]",ChIJFex8JxarXi0RGmiKnwxkubs,1.0,ChIJFex8JxarXi0RGmiKnwxkubs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJFex8JxarXi0RGmiKnwxkubs
OPERATIONAL,"X6WW+FQG, Warmon, Sorong, Sorong Regency, West Papua, Indonesia","{'location': {'lat': -1.0038009, 'lng': 131.246965}, 'viewport': {'northeast': {'lat': -1.002427620107278, 'lng': 131.2483519798927}, 'southwest': {'lat': -1.005127279892722, 'lng': 131.2456523201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat melihat sunset Indah,,ChIJKVYNfRkHXC0R3kYAQBaH4BA,5.0,ChIJKVYNfRkHXC0R3kYAQBaH4BA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKVYNfRkHXC0R3kYAQBaH4BA
OPERATIONAL,"X6WX+7FG, Arar, Mayamuk, Kabupaten Sorong, Papua Bar., Indonesia","{'location': {'lat': -1.0046386, 'lng': 131.2475557}, 'viewport': {'northeast': {'lat': -1.003263120107278, 'lng': 131.2488947798927}, 'southwest': {'lat': -1.005962779892722, 'lng': 131.2461951201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sunset View Pulau Arar,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101729614952239441664"">A Google User</a>'], 'photo_reference': 'AUGGfZl8QfFTIAxoFNuh8vulUE0dpjidvh8gRaL3rm5BV79KJYA1YQ2hUL-yC3NSpKHlOJmULkxhQtjj2ExVCRoyvSG6gd5kE0Oxo0nlI7i34HlLmGOROrCG0lIfySiSF-HXPNxD0sMCxpZIdELHLr0LPHjEh5iqzGEnJpgG49b5h-HqDLz8', 'width': 3264}]",ChIJn5k-jO0HXC0R5lVVwIrQC4g,4.5,ChIJn5k-jO0HXC0R5lVVwIrQC4g,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJn5k-jO0HXC0R5lVVwIrQC4g
OPERATIONAL,"X6XW+CPG, Warmon, Aimas, Sorong Regency, West Papua, Indonesia","{'location': {'lat': -1.0010437, 'lng': 131.2464892}, 'viewport': {'northeast': {'lat': -0.9998734201072778, 'lng': 131.2478971798927}, 'southwest': {'lat': -1.002573079892722, 'lng': 131.2451975201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Pulau Arar,"[{'height': 1444, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114606776186017728708"">A Google User</a>'], 'photo_reference': 'AUGGfZn15ZNbvWUp0bskpkr-TDorh9oJtUvNL-d4xadv9fL0jmLwifkzy61WbGMSgqWquP8-HpJ3d9pnqNA1X7LgP3CjuVOpSjJKiRrsnNL7LQa25rSFZ4a3dgacYaSnd-Gt8AdXnV0rV81Zf8e277ThuJD2F2z661EZuo_Z_QiLVAm5sLpw', 'width': 2560}]",ChIJ_0WQC0MHXC0R4_sMf-Zsnak,5.0,ChIJ_0WQC0MHXC0R4_sMf-Zsnak,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ_0WQC0MHXC0R4_sMf-Zsnak
OPERATIONAL,"X6FH+4JF, Arar, Mayamuk, Sorong Regency, West Papua 98451, Indonesia","{'location': {'lat': -1.0267208, 'lng': 131.2286837}, 'viewport': {'northeast': {'lat': -1.025370970107278, 'lng': 131.2300335298927}, 'southwest': {'lat': -1.028070629892722, 'lng': 131.2273338701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pasir Putih Yerusel,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110991247661054598892"">A Google User</a>'], 'photo_reference': 'AUGGfZmzMr4GuFoDshMD4SMS3mAs6A5705TIZmKFN-OmGiTmkUezgXz4GiEBk9jEqD3l5SqrUEjrUOu-8J3777H-nizUQSVDde_l51FQOOGb7LdZkyJXH9D51bx5bBnF17JGpvZF9EtqDO2AsLC5jw4A8BD1OAvjp9IvjEnNRfn6bM31X5pj', 'width': 4160}]",ChIJo-PX0mEHXC0RWtEDnsGbyLQ,4.4,ChIJo-PX0mEHXC0RWtEDnsGbyLQ,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJo-PX0mEHXC0RWtEDnsGbyLQ
OPERATIONAL,"34JM+83, Jefman, Raja Ampat Regency, West Papua, Indonesia","{'location': {'lat': -0.9191999999999999, 'lng': 131.132692}, 'viewport': {'northeast': {'lat': -0.9181707201072778, 'lng': 131.13440015}, 'southwest': {'lat': -0.9208703798927221, 'lng': 131.12756755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DTW Inggonakek (Batu Gantung),"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115237175006976485741"">suk arti</a>'], 'photo_reference': 'AUGGfZniYWXxL-4pwaYcrEP4_Gzsz2cugDopQdq1Vl-4UeyRZqo1--M3g30ed3zllUammoJ6BYZ6UOhJS7Ktg1ENd0vI6zQJ7NOdT71Ah0TrKLRPURnlylpuZ_Rg_QSubrjNJmdiuwNIrD1H4RYqihgGFnkY6mHHR1dzzW1aQ-3NqXeih2bh', 'width': 3472}]",ChIJ-ZfArDADXC0R8Y-87d7I3K4,5.0,ChIJ-ZfArDADXC0R8Y-87d7I3K4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-ZfArDADXC0R8Y-87d7I3K4
OPERATIONAL,"W7HH+87Q, Unnamed Road, Makbalim, Mayamuk, Kabupaten Sorong, Papua Bar. 98451, Indonesia","{'location': {'lat': -1.0716738, 'lng': 131.2782368}, 'viewport': {'northeast': {'lat': -1.07067065, 'lng': 131.2801807298927}, 'southwest': {'lat': -1.07468325, 'lng': 131.2774810701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Teletubbies,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116090355559643940968"">Daffa Qiana</a>'], 'photo_reference': 'AUGGfZlDoTRBLwyHHNvK4q75MLZtpx3bxW8qSy-ivAHnzMNHeQA0mrWC0Y_ehY-ei_Om9ZV75pGtCBu008Z68pKz2O-Fyzez9nVko5uLBb3FQ0zvdgw3Y--k4K-7aKV-A_bhMFzV7SnL5utBggp88dJd6a1OkQcw3vqavvAlVozQTqqVjNOH', 'width': 4000}]",ChIJrbx5OI8JXC0RM-r3qF6DlwU,4.5,ChIJrbx5OI8JXC0RM-r3qF6DlwU,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJrbx5OI8JXC0RM-r3qF6DlwU
