business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,permanently_closed,url
OPERATIONAL,"5X4F+CVX, Kebon, Ganeas, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat, Indonesia","{'location': {'lat': -6.8438797, 'lng': 107.9747389}, 'viewport': {'northeast': {'lat': -6.842521620107277, 'lng': 107.9760581798927}, 'southwest': {'lat': -6.845221279892721, 'lng': 107.9733585201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yanto,ChIJKcRa1r7TaC4Rs9W7xJ2AzWY,0.0,ChIJKcRa1r7TaC4Rs9W7xJ2AzWY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKcRa1r7TaC4Rs9W7xJ2AzWY
OPERATIONAL,"4XPM+M8, Sukaluyu, Ganeas, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.863309999999999, 'lng': 107.98337}, 'viewport': {'northeast': {'lat': -6.862203470107278, 'lng': 107.9845904298927}, 'southwest': {'lat': -6.864903129892722, 'lng': 107.9818907701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cibogo,ChIJcwlZIQDTaC4RlrNp4xxKMDo,0.0,ChIJcwlZIQDTaC4RlrNp4xxKMDo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcwlZIQDTaC4RlrNp4xxKMDo
OPERATIONAL,"3XX7+PQ, Cikondang, Ganeas, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.900748399999999, 'lng': 107.9644362}, 'viewport': {'northeast': {'lat': -6.899398570107278, 'lng': 107.9657860298927}, 'southwest': {'lat': -6.902098229892722, 'lng': 107.9630863701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cisabuk,ChIJy9CQiefTaC4RnyejxX_FPKw,0.0,ChIJy9CQiefTaC4RnyejxX_FPKw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy9CQiefTaC4RnyejxX_FPKw
OPERATIONAL,"Sungai Cikoneng, Cikoneng, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356, Indonesia","{'location': {'lat': -6.8597317, 'lng': 107.9557633}, 'viewport': {'northeast': {'lat': -6.855991299999999, 'lng': 107.95691045}, 'southwest': {'lat': -6.860978500000001, 'lng': 107.95232185}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Panjang,ChIJfXrlRQDTaC4RcA2pPJ7uXoY,5.0,ChIJfXrlRQDTaC4RcA2pPJ7uXoY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108972278730885035518"">A Google User</a>'], 'photo_reference': 'AUGGfZmUGkOBmvqF64FKfyS8NVLa5jf6RPzBzPqR3Lvk1dLYHpLgJo-i_itq_tEs_X8s6b31nmLdQN-zrdcvYYDTYNFqYmBu9b0kKkDGaGlwu1j74d9X86xhUdK595TuC_unrO5cfDcbjZOm7-SGf7eEqa_s5c3UisqKim0OEBvIUOMydjbf', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJfXrlRQDTaC4RcA2pPJ7uXoY
OPERATIONAL,"4XX4+WC4, Cikoneng, Ganeas, Sumedang Regency, West Java 45356, Indonesia","{'location': {'lat': -6.850234599999999, 'lng': 107.9560917}, 'viewport': {'northeast': {'lat': -6.84893205, 'lng': 107.9575876298927}, 'southwest': {'lat': -6.854142250000001, 'lng': 107.9548879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Arifin,ChIJuRASEbLTaC4RFt70IACjwY8,0.0,ChIJuRASEbLTaC4RFt70IACjwY8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJuRASEbLTaC4RFt70IACjwY8
OPERATIONAL,"Cipadung situraja No.8, Sukaluyu, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356, Indonesia","{'location': {'lat': -6.8452106, 'lng': 107.9853175}, 'viewport': {'northeast': {'lat': -6.843976320107278, 'lng': 107.9867414298927}, 'southwest': {'lat': -6.846675979892722, 'lng': 107.9840417701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Rezen,ChIJXwg-PgDTaC4RXfUNn4oPdlU,0.0,ChIJXwg-PgDTaC4RXfUNn4oPdlU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': '5X3P+W4 Sukaluyu, Sumedang Regency, West Java, Indonesia', 'global_code': '6P595X3P+W4'}",,,https://www.google.com/maps/place/?q=place_id:ChIJXwg-PgDTaC4RXfUNn4oPdlU
OPERATIONAL,"4X36+J86, dusun Jl. Batugara, Cikondang, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356, Indonesia","{'location': {'lat': -6.895486399999999, 'lng': 107.9607854}, 'viewport': {'northeast': {'lat': -6.894120670107277, 'lng': 107.9621380298927}, 'southwest': {'lat': -6.896820329892721, 'lng': 107.9594383701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembur Kuring,ChIJxfG9javTaC4R5Rwc6tQXlfk,0.0,ChIJxfG9javTaC4R5Rwc6tQXlfk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJxfG9javTaC4R5Rwc6tQXlfk
OPERATIONAL,"4XXG+7V5, Ganeas, Sumedang Regency, West Java 45356, Indonesia","{'location': {'lat': -6.851852200000001, 'lng': 107.9772414}, 'viewport': {'northeast': {'lat': -6.850498570107278, 'lng': 107.9785910798927}, 'southwest': {'lat': -6.853198229892722, 'lng': 107.9758914201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bacigi,ChIJabog3QzTaC4R8yksbWGmPuw,0.0,ChIJabog3QzTaC4R8yksbWGmPuw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117929254176113824095"">A Google User</a>'], 'photo_reference': 'AUGGfZkLL2jT577zJqpXgtohmYjy8G-Hzl1qUH9oIS6u3RLBA05S_9Ax7BtEbbJ7-U4eyndh_1vNv9hp7JBW0SzAYcNDlgpFKQ7MpK0MsoBLP0UDBMDcQvnj3JuNcbiCqA5ZVRSQ5GdICRX4YkBDbaEGwu0PQiE5ycH17C61PwCCc_CFJ2Vd', 'width': 2250}]",,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJabog3QzTaC4R8yksbWGmPuw
OPERATIONAL,"4XH7+Q3F, Dayeuh Luhur, Ganeas, Sumedang Regency, West Java 45356, Indonesia","{'location': {'lat': -6.8705643, 'lng': 107.9626789}, 'viewport': {'northeast': {'lat': -6.869219870107278, 'lng': 107.9640293798927}, 'southwest': {'lat': -6.871919529892722, 'lng': 107.9613297201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjakan Kelok Opat,ChIJldQGtaPTaC4RsHsDE5ddiTA,5.0,ChIJldQGtaPTaC4RsHsDE5ddiTA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1512, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113397965460714320563"">Hendra</a>'], 'photo_reference': 'AUGGfZlWtJRp2BmEBjU0JAr9ctdVwLLKt6e_uR9pVWq3ZjgHFMt-1ZHiSTNeRG6qvfmUqnIJsmGAFsBOdWYwLmwkN_EaSXq_y3kfFHQcXG2P-PQ9GQPpTzeOG3zQqcZ6JyBWYLOY6SGog7x434nLmWR9Pr8vPeJfCuVSxNoqNrN-IsYUJpfR', 'width': 2688}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJldQGtaPTaC4RsHsDE5ddiTA
OPERATIONAL,"4X9G+C5, Dayeuh Luhur, Ganeas, Sumedang Regency, West Java 45356, Indonesia","{'location': {'lat': -6.8814974, 'lng': 107.9754084}, 'viewport': {'northeast': {'lat': -6.880147570107278, 'lng': 107.9767582298927}, 'southwest': {'lat': -6.882847229892722, 'lng': 107.9740585701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir tenger,ChIJFcP6W_HTaC4ROcn2jrThpHo,5.0,ChIJFcP6W_HTaC4ROcn2jrThpHo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105878942731513739217"">dara dara</a>'], 'photo_reference': 'AUGGfZnoPNJL3RIBZFCT_ton-SI0mV0Un0vHF6-x2HamRAdLnpM7LMWbwnukbdis4dk85eNgGh9UfWztWU_3UBQFofZ6rJEEqeClBKuWPVOINq2-wOVwuitxKEmMq_sUV2P46miFYIWOKNVBD5_JCywS15CXxDX2zCj13OMmhg1NV7Otxwqu', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJFcP6W_HTaC4ROcn2jrThpHo
