business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
OPERATIONAL,"64WP+VQQ, Palabuan, Ujung Jaya, Sumedang Regency, West Java 45383, Indonesia","{'location': {'lat': -6.7524725, 'lng': 108.1375222}, 'viewport': {'northeast': {'lat': -6.751078370107278, 'lng': 108.1389397298927}, 'southwest': {'lat': -6.753778029892722, 'lng': 108.1362400701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasar malam,{'open_now': True},ChIJtXy0VHUrby4R4l_CpueWEH0,0.0,ChIJtXy0VHUrby4R4l_CpueWEH0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJtXy0VHUrby4R4l_CpueWEH0
OPERATIONAL,"834Q+FV, Sakurjaya, Ujung Jaya, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.6938143, 'lng': 108.0896857}, 'viewport': {'northeast': {'lat': -6.692726620107278, 'lng': 108.0905502}, 'southwest': {'lat': -6.695426279892722, 'lng': 108.0871522}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung Wa Jaja (Babahlutung),,ChIJxX-7hdHVbi4RUZ1bWhJBG9Y,0.0,ChIJxX-7hdHVbi4RUZ1bWhJBG9Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxX-7hdHVbi4RUZ1bWhJBG9Y
OPERATIONAL,"73QM+29, Sakurjaya, Ujung Jaya, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.712423500000001, 'lng': 108.0834143}, 'viewport': {'northeast': {'lat': -6.711073670107279, 'lng': 108.0847641298927}, 'southwest': {'lat': -6.713773329892723, 'lng': 108.0820644701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung eyang,,ChIJn1QtXj7Vbi4RP0LJMXrX6OU,0.0,ChIJn1QtXj7Vbi4RP0LJMXrX6OU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJn1QtXj7Vbi4RP0LJMXrX6OU
OPERATIONAL,"64WR+C5G, Palabuan, Ujung Jaya, Sumedang Regency, West Java 45383, Indonesia","{'location': {'lat': -6.753931799999999, 'lng': 108.1404551}, 'viewport': {'northeast': {'lat': -6.752585620107276, 'lng': 108.1415460298927}, 'southwest': {'lat': -6.75528527989272, 'lng': 108.1388463701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Abah Palabuan,,ChIJ99LYSAArby4RFAPM1LahlTs,0.0,ChIJ99LYSAArby4RFAPM1LahlTs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1204, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107893831418419370962"">angga mulyana</a>'], 'photo_reference': 'AUGGfZkKGMQl6ltvxBbuQLi3kZoEJ9F07k43r2jkFrA1rFIU0xiUliTKdvGmSD0emBUn8TpOK1MOemqfqEVQ3jDIWUo7P_8GsMAAQ7ldcddcF560JTw3trWDsxjn9NZhNlq4kZnvbYNn9p6X8OkjbFfX8gGupWBY90ikRhuP12xifV5f6v9C', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ99LYSAArby4RFAPM1LahlTs
OPERATIONAL,"73MM+6H, Cipelang, Ujung Jaya, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.716965, 'lng': 108.0839601}, 'viewport': {'northeast': {'lat': -6.715921400000002, 'lng': 108.08889945}, 'southwest': {'lat': -6.720095799999998, 'lng': 108.08231365}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saung ule,,ChIJ8dolw1jVbi4Ruuw4kiIdj-k,0.0,ChIJ8dolw1jVbi4Ruuw4kiIdj-k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8dolw1jVbi4Ruuw4kiIdj-k
OPERATIONAL,"83M7+24, Cibuluh, Ujung Jaya, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.667397999999999, 'lng': 108.062858}, 'viewport': {'northeast': {'lat': -6.66435375, 'lng': 108.0644911798927}, 'southwest': {'lat': -6.66841275, 'lng': 108.0617915201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun DUREN DEDE,,ChIJx6hWQ0fVbi4R1aood4jkTlA,0.0,ChIJx6hWQ0fVbi4R1aood4jkTlA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJx6hWQ0fVbi4R1aood4jkTlA
CLOSED_TEMPORARILY,"74C2+3GQ, Ujungjaya, Ujung Jaya, Sumedang Regency, West Java 45383, Indonesia","{'location': {'lat': -6.7297918, 'lng': 108.1013637}, 'viewport': {'northeast': {'lat': -6.728304270107277, 'lng': 108.1025251298927}, 'southwest': {'lat': -6.731003929892721, 'lng': 108.0998254701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adul,,ChIJOzfyGY_Vbi4RiXhifZH885w,0.0,ChIJOzfyGY_Vbi4RiXhifZH885w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJOzfyGY_Vbi4RiXhifZH885w
OPERATIONAL,"923R+MQ3, Cibuluh, Ujung Jaya, Sumedang Regency, West Java 45383, Indonesia","{'location': {'lat': -6.646089000000001, 'lng': 108.041782}, 'viewport': {'northeast': {'lat': -6.644717870107278, 'lng': 108.0431506298927}, 'southwest': {'lat': -6.647417529892722, 'lng': 108.0404509701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GERBANG BENDUNGAN CIPANAS SUMEDANG,,ChIJD_34vewtaS4Rf8v66CHNlOM,5.0,ChIJD_34vewtaS4Rf8v66CHNlOM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJD_34vewtaS4Rf8v66CHNlOM
OPERATIONAL,"745R+3F7, Kebon Cau, Ujung Jaya, Sumedang Regency, West Java 45383, Indonesia","{'location': {'lat': -6.742333700000001, 'lng': 108.1411679}, 'viewport': {'northeast': {'lat': -6.741008470107277, 'lng': 108.1425157798927}, 'southwest': {'lat': -6.743708129892721, 'lng': 108.1398161201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang 3 Pasir Tengah,{'open_now': True},ChIJo4xWTivVbi4ReS1CtXhApwQ,4.8,ChIJo4xWTivVbi4ReS1CtXhApwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113673235907367126263"">A Google User</a>'], 'photo_reference': 'AUGGfZm4EWPyfDAsiPFcKBw17FagBdFvx29llUx4Yt8uh9B76j1UYkN_bZ3BtGLFhei4x9SfUiG_tEXk2ao0GguUBSLvrj4Svu1KUljTDDOfGqhfns1xeg2TAYx3anfKPjvOjaZRCwq_lqo1MFQvnfQSSVFnJemk8z0QkHC8nBbrfcwHdVRV', 'width': 900}]",,,https://www.google.com/maps/place/?q=place_id:ChIJo4xWTivVbi4ReS1CtXhApwQ
OPERATIONAL,"82FM+Q28, Cibuluh, Conggeang, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.6755925, 'lng': 108.0325858}, 'viewport': {'northeast': {'lat': -6.673586170107277, 'lng': 108.0353665}, 'southwest': {'lat': -6.676285829892721, 'lng': 108.0316589}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Makom Kiai Ranggahaji Cibuluh,,ChIJe7RzVqIraS4RwY9js4bVNRc,5.0,ChIJe7RzVqIraS4RwY9js4bVNRc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJe7RzVqIraS4RwY9js4bVNRc
