business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"2WXX+R87, Jl. Panhus Marhum, Paleleh, Kabupaten Buol, Sulawesi Tengah 94568, Indonesia","{'location': {'lat': 1.049535, 'lng': 121.948305}, 'viewport': {'northeast': {'lat': 1.050538629892722, 'lng': 121.9507437}, 'southwest': {'lat': 1.047838970107278, 'lng': 121.9474921}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PALELEH HILL,"[{'height': 1184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110323728539329213595"">A Google User</a>'], 'photo_reference': 'AUGGfZnNYY2glsFOQw2U3LpW4nFxybqY92A7PWfCURQJjGpAADBUkf1fJHGK6Gwl5jZEOfXFdo9XEHnJkllUmQwfddipwkeXUuR9KCwt7V438QF0hkCIb6cp3KNty1s580BzwsKLFHe5_L6ger3kXnHJcTYVeSFza61CIl_zhmVsdO9WyZ4u', 'width': 1776}]",ChIJj10VMLgfejIRKEUDhCCeXHU,5.0,ChIJj10VMLgfejIRKEUDhCCeXHU,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,https://www.google.com/maps/place/?q=place_id:ChIJj10VMLgfejIRKEUDhCCeXHU
OPERATIONAL,"X3R8+WWC, Pionoto, Paleleh, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.9923247, 'lng': 122.067268}, 'viewport': {'northeast': {'lat': 0.993555729892722, 'lng': 122.0686368798927}, 'southwest': {'lat': 0.9908560701072777, 'lng': 122.0659372201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Papualangi Hill,"[{'height': 774, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116597507384733057753"">YOESLY FRENSTER</a>'], 'photo_reference': 'AUGGfZnMPMLddjrMKN2XBogju7xJRvC6QRSlq3W25vAT2f2P9_PNo7RRDxZF3W4NIICtJ4O98ZN2R5lFcIdf1ERBCE21w2cS3nt62DIGb60sxS6AlW-SMDcqlnacvwYiPmEmCaVtbVeq9Ly00UGj7TAby6nCkXLhc2UQhwh_2UlKf4Ibupk', 'width': 1032}]",ChIJmSppqaGLeTIR-B6K1ScCq9Y,0.0,ChIJmSppqaGLeTIR-B6K1ScCq9Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJmSppqaGLeTIR-B6K1ScCq9Y
OPERATIONAL,"2XP5+49C, Kuala Besar, Paleleh, Buol Regency, Central Sulawesi 94568, Indonesia","{'location': {'lat': 1.0353089, 'lng': 121.9583796}, 'viewport': {'northeast': {'lat': 1.036695129892722, 'lng': 121.9597501798927}, 'southwest': {'lat': 1.033995470107278, 'lng': 121.9570505201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sela mokoapat,,ChIJPwaxDQAfejIRgzL6pP4Bvak,0.0,ChIJPwaxDQAfejIRgzL6pP4Bvak,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJPwaxDQAfejIRgzL6pP4Bvak
OPERATIONAL,"345W+C3, Mulangato, Paleleh, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 1.058605, 'lng': 122.1452062}, 'viewport': {'northeast': {'lat': 1.059954829892722, 'lng': 122.1465560298927}, 'southwest': {'lat': 1.057255170107278, 'lng': 122.1438563701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu layar,,ChIJ3WgvluInejIRA3bi_6sHAjU,0.0,ChIJ3WgvluInejIRA3bi_6sHAjU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ3WgvluInejIRA3bi_6sHAjU
OPERATIONAL,"2XHC+3PF, Batu Rata, Paleleh, Buol Regency, Central Sulawesi 94568, Indonesia","{'location': {'lat': 1.0276876, 'lng': 121.9718124}, 'viewport': {'northeast': {'lat': 1.029037429892722, 'lng': 121.9731622298927}, 'southwest': {'lat': 1.026337770107278, 'lng': 121.9704625701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kekedi Beach,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100575045175052451964"">ambal yabuy</a>'], 'photo_reference': 'AUGGfZk5dTbUaAbAf6Osh-099h-mWaFIlnlg-Wzr2wCOF9uy8c_p9lzRDXTJKZOC2Z0OF0LE0S7IBgSzg6JbdWn2aSVOtcPxe7fI6v5ykSjghGozxKzGMMlrhrVbN-4nYsxP9YiyoIjSo0RgbZ-iMkJFlKZYhNg1kNi81u6LsRa3j_-Iq4Nt', 'width': 3120}]",ChIJJ78ukl_1eTIRmtF-mS2zmMg,5.0,ChIJJ78ukl_1eTIRmtF-mS2zmMg,"['tourist_attraction', 'point_of_interest', 'establishment']",8,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJJ78ukl_1eTIRmtF-mS2zmMg
OPERATIONAL,"3377+F76, Lilito, Paleleh, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 1.0646161, 'lng': 122.064114}, 'viewport': {'northeast': {'lat': 1.065952579892722, 'lng': 122.0653653798927}, 'southwest': {'lat': 1.063252920107278, 'lng': 122.0626657201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lilito,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112920510650998967378"">A Google User</a>'], 'photo_reference': 'AUGGfZkCc8Q4A2JqpJZI4dsLxyvHYlOXaO4PAOh46mA02xPog0WNf_gPo7V3TArjhUzhmPpeITGJUqwD41FL1ZlU54l5iJXbbchEpGNbvM5XoYUHG7IZDV9gCcOvqsi0409EtTaHEgNvAJ728Ylbeh-JuDY8nDeoeINuIEtMvzRp2MyLN56q', 'width': 4000}]",ChIJhZUKC4YhejIRwUD9X-bu9k0,3.8,ChIJhZUKC4YhejIRwUD9X-bu9k0,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJhZUKC4YhejIRwUD9X-bu9k0
OPERATIONAL,"25RM+WHH, Central Sulawesi 94568, Indonesia","{'location': {'lat': 1.0423079, 'lng': 122.1839913}, 'viewport': {'northeast': {'lat': 1.043285729892722, 'lng': 122.1854574798927}, 'southwest': {'lat': 1.040586070107278, 'lng': 122.1827578201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Nelayan. Desa Umu Kec. Palele. Kab. Buol,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103412375226756352994"">Naufal Afkar</a>'], 'photo_reference': 'AUGGfZkV3mVV_n8yCOq0dumGF779mEBAAXdIHenlPlQuaVlRsyWBMw9ZPeKF95yy7XPjzJ_lHLwgXyeuBfJePlcA4XKXAIPII873zN-sARs2tLPX3At6PjHfgUZywhxYsbUWE4mBkfMP8X3j0VI3FsYohAmGjDJ0AAnD40xB6-Es6kLoBLLs', 'width': 4160}]",ChIJ1fHn0XspejIRkh7VeVP46Mg,4.0,ChIJ1fHn0XspejIRkh7VeVP46Mg,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJ1fHn0XspejIRkh7VeVP46Mg
OPERATIONAL,"WX6M+MV, Talaki, Paleleh, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 0.9116670000000001, 'lng': 121.984722}, 'viewport': {'northeast': {'lat': 0.9130168298927223, 'lng': 121.9860718298927}, 'southwest': {'lat': 0.910317170107278, 'lng': 121.9833721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Puncak Paleleh,,ChIJc_gGGwDzeTIRdXOljyIEnzU,0.0,ChIJc_gGGwDzeTIRdXOljyIEnzU,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJc_gGGwDzeTIRdXOljyIEnzU
OPERATIONAL,"26CF+WG, Umu, Buol Regency, Central Sulawesi, Indonesia","{'location': {'lat': 1.0223321, 'lng': 122.2237838}, 'viewport': {'northeast': {'lat': 1.023681929892722, 'lng': 122.2251336298927}, 'southwest': {'lat': 1.020982270107278, 'lng': 122.2224339701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biau Beach,,ChIJf8rgLQCHeTIRmVLDJvrl8p8,0.0,ChIJf8rgLQCHeTIRmVLDJvrl8p8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJf8rgLQCHeTIRmVLDJvrl8p8
OPERATIONAL,"3QFM+HG5, Tayokan, Paleleh Barat, Buol Regency, Central Sulawesi 94568, Indonesia","{'location': {'lat': 1.0738752, 'lng': 121.7838583}, 'viewport': {'northeast': {'lat': 1.075251179892722, 'lng': 121.7851875298927}, 'southwest': {'lat': 1.072551520107278, 'lng': 121.7824878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AIR TERJUN TALOKAN,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101757698714199409031"">ryan haryanto</a>'], 'photo_reference': 'AUGGfZn5pvzuejzOxrO_z-nLmczPIcl0KyXpKBxbJcuAtUUV91SDE7F3LJABS3qhW_4BwVr48h5-zkSHqyz7dVhk1M0puY6BiM3aoNRuFu98Chw7gZcFtN1jCCz4gvwSR31k24vQ8K6ceMJLJ5HvWz39UVMP9xp-RSWasDTHvvU1D0e8pNsP', 'width': 2592}]",ChIJE5OF6BYDejIRxMHc5HYcEs8,4.6,ChIJE5OF6BYDejIRxMHc5HYcEs8,"['tourist_attraction', 'point_of_interest', 'establishment']",100,{},,https://www.google.com/maps/place/?q=place_id:ChIJE5OF6BYDejIRxMHc5HYcEs8
