business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,permanently_closed,url
OPERATIONAL,"W528+PJ9, Tamiang Layang, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0982169, 'lng': 115.166612}, 'viewport': {'northeast': {'lat': -2.096714970107277, 'lng': 115.1678178298927}, 'southwest': {'lat': -2.099414629892722, 'lng': 115.1651181701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebun uncuy,ChIJkWrqmIDP-i0R5DWHPpNGYu0,3.0,ChIJkWrqmIDP-i0R5DWHPpNGYu0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJkWrqmIDP-i0R5DWHPpNGYu0
OPERATIONAL,"V5Q3+H88, Tamiang Layang, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1110964, 'lng': 115.1533426}, 'viewport': {'northeast': {'lat': -2.105359949999999, 'lng': 115.1541529798927}, 'southwest': {'lat': -2.113008550000001, 'lng': 115.1514533201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterboom Atlantis,ChIJmW4fWwDP-i0RHnNnlvTfGa0,0.0,ChIJmW4fWwDP-i0RHnNnlvTfGa0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmW4fWwDP-i0RHnNnlvTfGa0
OPERATIONAL,"V48W+WX9, Sarapat (Ex Harara), Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -2.1327181, 'lng': 115.1474865}, 'viewport': {'northeast': {'lat': -2.131391870107278, 'lng': 115.1488220798928}, 'southwest': {'lat': -2.134091529892722, 'lng': 115.1461224201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUHUT PARK,ChIJZdI8zU3P-i0R7ddP-hGIyTs,3.5,ChIJZdI8zU3P-i0R7ddP-hGIyTs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111471547942582579449"">Amang Ledui</a>'], 'photo_reference': 'AUGGfZmMIoK5DuA-XL6BZKjsWA--_sZOql5bw-QqrtsirA8Tr_XQNyCwYCnj_Bxeaw1IZYsFgbJvIJ2VS3UNWPp-G8xfx_Q9i48Qst5AGQykT_0xjfL5otPNi5ECws1BykXoj6-LOyDpLojapVXNVppvtyBK7THyZcVbaB7-0C1y0S0e9-Vl', 'width': 1872}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZdI8zU3P-i0R7ddP-hGIyTs
OPERATIONAL,"W53V+2GF, Dorong, Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -2.0974495, 'lng': 115.1937961}, 'viewport': {'northeast': {'lat': -2.096138120107277, 'lng': 115.1951371798928}, 'southwest': {'lat': -2.098837779892722, 'lng': 115.1924375201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Gelangan,ChIJX-sHagDJ-i0Rv_X68VGhkL8,5.0,ChIJX-sHagDJ-i0Rv_X68VGhkL8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJX-sHagDJ-i0Rv_X68VGhkL8
OPERATIONAL,"V4Q9+M8W, Sarapat (Ex Harara), Dusun Timur, East Barito Regency, Central Kalimantan 73617, Indonesia","{'location': {'lat': -2.1107716, 'lng': 115.1183262}, 'viewport': {'northeast': {'lat': -2.109456870107278, 'lng': 115.1196831798927}, 'southwest': {'lat': -2.112156529892722, 'lng': 115.1169835201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Sarapat,ChIJzZ3uZq3P-i0RWxvZil_fHdw,5.0,ChIJzZ3uZq3P-i0RWxvZil_fHdw,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117634271795754885498"">Soleh Saputra</a>'], 'photo_reference': 'AUGGfZlVHn2PBfqcIIBWerKE8gk7z1puehyGnwONKcHCH-OY7vM-lkWKeBpDszZ5pTNVapDzS3hl0rjOiCjR3yEg9IF1IspwoeLMKBEer2XX86zmGrjsgIHCX-BfjHXVd3CVouqMDldqtfXmiPIuvRFWgDkzOz5Brw7AgER13sDpEdmgjq3u', 'width': 1872}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzZ3uZq3P-i0RWxvZil_fHdw
OPERATIONAL,"V572+JH, Magantis, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.136355, 'lng': 115.1523332}, 'viewport': {'northeast': {'lat': -2.134912970107277, 'lng': 115.1530932}, 'southwest': {'lat': -2.137612629892722, 'lng': 115.1500532}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kolam love,ChIJqag-vmXP-i0RJxSj1aB25E0,0.0,ChIJqag-vmXP-i0RJxSj1aB25E0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 953, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104879514589305967373"">A Google User</a>'], 'photo_reference': 'AUGGfZmK3fvZIxj9U7fwbDQdUQcJHjfNtlOka3tYE01Wt85wqoj5ELM4CnpMhFeOksCz4ZHAxlGo5JyrH9oTtjfEYD5R5ImggX0mH31uDJ5DyPoc_jWVE4L1DG5nzES5WtMSf2yFxIcL8ZsZrOSW8A2-q1ooRxEwHyq2rySQhwHgpwOR58_v', 'width': 715}]",,,https://www.google.com/maps/place/?q=place_id:ChIJqag-vmXP-i0RJxSj1aB25E0
OPERATIONAL,"V586+M84, Magantis, Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -2.1333651, 'lng': 115.1608228}, 'viewport': {'northeast': {'lat': -2.1317893, 'lng': 115.1616586298927}, 'southwest': {'lat': -2.1380925, 'lng': 115.1589589701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Tangkaha,ChIJOSHErtHP-i0R9J--rkLYxxo,0.0,ChIJOSHErtHP-i0R9J--rkLYxxo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOSHErtHP-i0R9J--rkLYxxo
OPERATIONAL,"V572+JH, Magantis, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1359375, 'lng': 115.1514375}, 'viewport': {'northeast': {'lat': -2.134628720107278, 'lng': 115.1524739298927}, 'southwest': {'lat': -2.137328379892722, 'lng': 115.1497742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Danau Diaren,ChIJwQ9UdB3P-i0RNLRmc601sXg,3.9,ChIJwQ9UdB3P-i0RNLRmc601sXg,"['tourist_attraction', 'point_of_interest', 'establishment']",12,"[{'height': 1225, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104879514589305967373"">A Google User</a>'], 'photo_reference': 'AUGGfZlBBQ3ETpIPQIz_cuGru-lUzzWwOiJiEEzD0IZLuHoKsPhhAJ4TovQfQZqOKY0vuVA446gyOr-oq1IymqJH9qdjdCqcgGf6lW0wuLWRvnj2RbiFry_8eULSFPVh1zaoPizkb0wAFJ1wypr4k_V-2u1Hq7LzEXOCYqsIAQ3Yo9eQYclb', 'width': 689}]",,,https://www.google.com/maps/place/?q=place_id:ChIJwQ9UdB3P-i0RNLRmc601sXg
OPERATIONAL,"2763+9J9, Wungkur Nanakan, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9890761, 'lng': 115.2541233}, 'viewport': {'northeast': {'lat': -1.987357420107277, 'lng': 115.25722035}, 'southwest': {'lat': -1.990057079892722, 'lng': 115.25309095}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tamiang layang,ChIJpxmecwDB-i0Rd0mmHruth30,0.0,ChIJpxmecwDB-i0Rd0mmHruth30,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpxmecwDB-i0Rd0mmHruth30
OPERATIONAL,"V55X+HR9, Jaar, Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -2.1410999, 'lng': 115.1996155}, 'viewport': {'northeast': {'lat': -2.140014220107277, 'lng': 115.2007761798928}, 'southwest': {'lat': -2.142713879892722, 'lng': 115.1980765201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Sungai Layung,ChIJ95KmNNfJ-i0RM2vR3OGRhvk,5.0,ChIJ95KmNNfJ-i0RM2vR3OGRhvk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108165936740871415094"">A Google User</a>'], 'photo_reference': 'AUGGfZlOFK1obzayEtejKMqglsU3OWZ84R-U0uI1riXyUlPqQXYqr_n7GjxbuGfIF3dt90IrneKGocWpfTIFaAaGh1tF5lIinpX3sCCPa-mM5dDJrHBGk2dMZxW-9U7_s6nYYpDNQkB-6Xa6MXgaMtYwgjFwPOmQlNeRQ8iz_I-56qzk_teV', 'width': 1836}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ95KmNNfJ-i0RM2vR3OGRhvk
