business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,opening_hours,url
OPERATIONAL,"26MR+MHH, Hayaping, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9658193, 'lng': 115.2414895}, 'viewport': {'northeast': {'lat': -1.964449070107277, 'lng': 115.2427413798927}, 'southwest': {'lat': -1.967148729892722, 'lng': 115.2400417201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot mandrus Pulau watu,ChIJnbwIvyDB-i0ROexoYZyKuDk,5.0,ChIJnbwIvyDB-i0ROexoYZyKuDk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJnbwIvyDB-i0ROexoYZyKuDk
OPERATIONAL,"V572+JH, Magantis, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.136355, 'lng': 115.1523332}, 'viewport': {'northeast': {'lat': -2.134912970107277, 'lng': 115.1530932}, 'southwest': {'lat': -2.137612629892722, 'lng': 115.1500532}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kolam love,ChIJqag-vmXP-i0RJxSj1aB25E0,0.0,ChIJqag-vmXP-i0RJxSj1aB25E0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 953, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104879514589305967373"">A Google User</a>'], 'photo_reference': 'AUGGfZllvdmQthGNqMa8hYXeuTYTZReHSuhizFj3r63Kz3H0NyEHLMNGRbiNWSdHX5JAyKEq08OxJ3_VFM3Blqvdl_OgEDbzaXbwEt-QCjORAEGaxeidbmYLKULPqKyWfrM5Z8t31Rrnjl3v448LF5g5Qw453R6YYrtVG4usMhfLwZmMn9AW', 'width': 715}]",,,https://www.google.com/maps/place/?q=place_id:ChIJqag-vmXP-i0RJxSj1aB25E0
OPERATIONAL,"2763+9J9, Wungkur Nanakan, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9890761, 'lng': 115.2541233}, 'viewport': {'northeast': {'lat': -1.987357420107277, 'lng': 115.25722035}, 'southwest': {'lat': -1.990057079892722, 'lng': 115.25309095}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tamiang layang,ChIJpxmecwDB-i0Rd0mmHruth30,0.0,ChIJpxmecwDB-i0Rd0mmHruth30,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJpxmecwDB-i0Rd0mmHruth30
OPERATIONAL,"R38J+FV3, Patai Island, Dusun Timur, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.1838675, 'lng': 115.0821842}, 'viewport': {'northeast': {'lat': -2.181875920107277, 'lng': 115.08468035}, 'southwest': {'lat': -2.184575579892722, 'lng': 115.08135215}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Patai,ChIJq4i82ETT-i0RXTGILrRxhec,4.5,ChIJq4i82ETT-i0RXTGILrRxhec,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116641553539722139202"">MArief.97</a>'], 'photo_reference': 'AUGGfZk21M2roVbrH5SQwJmrd5vRusAHh1PbVZjUP9ezZntTnWRVHq7RGH2sTyEkRfwdSHYRp8YR4itNVc9Yv4fEs00-EsJxKV3X97UU25rAf2eR7rZCQ_TaLxW1wd-meOfmx06y42_vjXiG1kwSKFTgJdvFLDlYVVhNoDVI-XTze3UYHpP4', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJq4i82ETT-i0RXTGILrRxhec
OPERATIONAL,"27FC+QXG, Ampari, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9755519, 'lng': 115.2724422}, 'viewport': {'northeast': {'lat': -1.973740570107278, 'lng': 115.2735716798928}, 'southwest': {'lat': -1.976440229892723, 'lng': 115.2708720201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Liang Saragi,ChIJixPHpMXB-i0RilAXoDitIH4,4.1,ChIJixPHpMXB-i0RilAXoDitIH4,"['tourist_attraction', 'point_of_interest', 'establishment']",13,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113537619509675589616"">julian patrajaya</a>'], 'photo_reference': 'AUGGfZkwjif2Me4HDfKg4wvqY48fv7vcG_q7HK-IFuKsOpKmEdF7OOGMuH_tNhNM_v4Rrorsm3xso2RLBL0hiLXS-R8_maUczrUrHyIxbI371REjMWW_ybG5uYek-nOAXWhLV_OQy2bQYLkhV6TxgNg6C8U0DaQQYcwO-MDW0AFAFOESdeIt', 'width': 3840}]",,,https://www.google.com/maps/place/?q=place_id:ChIJixPHpMXB-i0RilAXoDitIH4
OPERATIONAL,"W53V+2GF, Dorong, Dusun Timur, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -2.0974495, 'lng': 115.1937961}, 'viewport': {'northeast': {'lat': -2.096138120107277, 'lng': 115.1951371798928}, 'southwest': {'lat': -2.098837779892722, 'lng': 115.1924375201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Gelangan,ChIJX-sHagDJ-i0Rv_X68VGhkL8,5.0,ChIJX-sHagDJ-i0Rv_X68VGhkL8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJX-sHagDJ-i0Rv_X68VGhkL8
OPERATIONAL,"26RM+FH, Hayaping, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9587893, 'lng': 115.2339881}, 'viewport': {'northeast': {'lat': -1.957439470107277, 'lng': 115.2353379298927}, 'southwest': {'lat': -1.960139129892722, 'lng': 115.2326382701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot casting,ChIJ7x2_m2_B-i0R14eZd20stRI,5.0,ChIJ7x2_m2_B-i0R14eZd20stRI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7x2_m2_B-i0R14eZd20stRI
OPERATIONAL,"W39C+MX, Murutuwu, Paju Epat, East Barito Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0807871, 'lng': 115.072392}, 'viewport': {'northeast': {'lat': -2.079437270107278, 'lng': 115.0737418298927}, 'southwest': {'lat': -2.082136929892723, 'lng': 115.0710421701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fishing spot,ChIJQX38J5jb-i0Rrry7rloU-48,0.0,ChIJQX38J5jb-i0Rrry7rloU-48,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102116833971662517795"">Agung Ridwan</a>'], 'photo_reference': 'AUGGfZme-Mz5f4Ufbm1pvM2ejyNH4AsxIkIz79TYg22Q_DvhxhADdhTtfLxOs3sT0bYWS0uHdfHyyvO200MgfIzbESheYljz4lB-uESQPfaNYo_zdUmOjef331WagukAYiCoLAhClNaJRmRNB4yKvKz3FqbWwn2DA7ESOZkLCmlAfRmbaZ3w', 'width': 868}]",,,https://www.google.com/maps/place/?q=place_id:ChIJQX38J5jb-i0Rrry7rloU-48
OPERATIONAL,"26WV+QG, Biwan, Awang, East Barito Regency, Central Kalimantan 73671, Indonesia","{'location': {'lat': -1.9530309, 'lng': 115.2437546}, 'viewport': {'northeast': {'lat': -1.951551120107278, 'lng': 115.2457358298927}, 'southwest': {'lat': -1.954250779892722, 'lng': 115.2430361701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,spot casting,ChIJP98SlvbB-i0RIdQc_PZ8o1E,3.0,ChIJP98SlvbB-i0RIdQc_PZ8o1E,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108206277056835464800"">A Google User</a>'], 'photo_reference': 'AUGGfZmsmS6bPO599QN2tvpDnfRYl9SHeGZ4slfKckRXKPmUq11b49oz8bRe8QRCWxNzqE9ddQZ_S4ySKP2VAUhTUYR_278dZVmXGNCvY2DU5qJjx_TbBKnJ0NgFEFu2aPvJXp9-pZ-QWfpXtVVbj0OQalRxTaFYu3Gz2X6vs6jdCnvfhSzC', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJP98SlvbB-i0RIdQc_PZ8o1E
OPERATIONAL,"53F2+W5, tuyau, Kec. Pematang Karau, Kabupaten Barito Timur, Kalimantan Tengah, Indonesia","{'location': {'lat': -1.8251875, 'lng': 115.0504375}, 'viewport': {'northeast': {'lat': -1.824390200000001, 'lng': 115.05564115}, 'southwest': {'lat': -1.8275794, 'lng': 115.0487029500001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau sandam,ChIJb_xvlUbl-i0RCIKNQIfoyqk,0.0,ChIJb_xvlUbl-i0RCIKNQIfoyqk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJb_xvlUbl-i0RCIKNQIfoyqk
