business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,url
OPERATIONAL,"Jl. Pattimura No.1, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415, Indonesia","{'location': {'lat': -2.7254853, 'lng': 107.6297635}, 'viewport': {'northeast': {'lat': -2.724138920107277, 'lng': 107.6312049298927}, 'southwest': {'lat': -2.726838579892722, 'lng': 107.6285052701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Fairfield by Marriott Belitung,"[{'height': 320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100842404224174268645"">A Google User</a>'], 'photo_reference': 'AUGGfZk8yFIjQBhrOBim6KVsoBqbfA6m1iDxgFOA2KV_9V9WS5aD-8hgt-m6hKQGC_PPjuQArN09nRPmV-WWKwFkx_GKP1cSbde9cR1FATfkwvwmp6fZR3mB8qEooLCKIYw4c1BWz5tehyhUPtyY9hq8jqPAHGDifkziKFtYPUvFnXqchW4z', 'width': 480}]",ChIJd6fh-ngWFy4R46CZl1bpRjg,"{'compound_code': '7JFH+RW Tanjung Pendam, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P997JFH+RW'}",4.6,ChIJd6fh-ngWFy4R46CZl1bpRjg,"['lodging', 'point_of_interest', 'establishment']",1778,,,https://www.google.com/maps/place/?q=place_id:ChIJd6fh-ngWFy4R46CZl1bpRjg
OPERATIONAL,"Jl. Kemuning No.16, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412, Indonesia","{'location': {'lat': -2.7404973, 'lng': 107.6261368}, 'viewport': {'northeast': {'lat': -2.739178770107278, 'lng': 107.6273487798927}, 'southwest': {'lat': -2.741878429892723, 'lng': 107.6246491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Hatika Hotel,"[{'height': 2480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104272452923035446079"">A Google User</a>'], 'photo_reference': 'AUGGfZmvCGcPteh4u7LObByO-G6LkK8uqNp8XAf8DjeJeyc8u39crCE3rCQWaZtDVKAhDn_CBuOQ4m1a409Fo46fxNzoWYWwEWpZqtIL2PvZwLLz6fznFT_Izq4X9lvI8pl29zuiZwsYwpdefEVark9pE3sZFiHhfNlQxJAGM2k5MXFpc7by', 'width': 3508}]",ChIJg9ul32AWFy4Rlkzk_yblcSA,"{'compound_code': '7J5G+RF Parit, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P997J5G+RF'}",4.3,ChIJg9ul32AWFy4Rlkzk_yblcSA,"['lodging', 'point_of_interest', 'establishment']",1802,,,https://www.google.com/maps/place/?q=place_id:ChIJg9ul32AWFy4Rlkzk_yblcSA
OPERATIONAL,"Jl. Gegedek No.50, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33416, Indonesia","{'location': {'lat': -2.7399945, 'lng': 107.6323317}, 'viewport': {'northeast': {'lat': -2.738848220107278, 'lng': 107.6337936798927}, 'southwest': {'lat': -2.741547879892723, 'lng': 107.6310940201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Billiton Hotel,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117583451963249255010"">Lingga Nur Sidik Haiffani</a>'], 'photo_reference': 'AUGGfZk0PShC7h6T3cI30ARFUXgkl2M1TaomkrZxQ6o-kR11exj_BtXJV3oy_Mh6PpprTEPSRTic5mBQKmy0OH7l65tMWS2cZsxLcuYaNzTDYrrxvvP3KGeYUWMumICsN7d1oU3rF862aPvNmVEZYjaGk_OZiTkoXM4KIOJSIF3ISAgRdSNg', 'width': 4032}]",ChIJMfLdN9cXFy4RtD6e610T9iQ,"{'compound_code': '7J6J+2W Parit, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P997J6J+2W'}",4.4,ChIJMfLdN9cXFy4RtD6e610T9iQ,"['lodging', 'point_of_interest', 'establishment']",347,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJMfLdN9cXFy4RtD6e610T9iQ
OPERATIONAL,"Jl. Tj. Pandan - Tj. Kelayang No.168, Terong, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia","{'location': {'lat': -2.590769, 'lng': 107.6441345}, 'viewport': {'northeast': {'lat': -2.589703949999999, 'lng': 107.6452747798927}, 'southwest': {'lat': -2.593964150000001, 'lng': 107.6425751201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belresort Belitung,"[{'height': 933, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103622319171242291564"">A Google User</a>'], 'photo_reference': 'AUGGfZmfyJ_d3Bv2_ih-5hdaDKlY4qPDhcy4NDDMNwEvWXHI2xh2plFSESSyKlUG_rsvpvIgz7Hv_Vjhq2iHrfRZOL0UHYObNRtKvb_dTKF2gB6wJZ9ud4UPorIF3XQnYIL7dCHOFEzlnkJAY6dd143Rqfk-rOVffxxK0i4TD06JI5BkTes5', 'width': 1400}]",ChIJH5HAOZRqFy4RBZNEVQP2Z8k,"{'compound_code': 'CJ5V+MM Terong, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P99CJ5V+MM'}",4.7,ChIJH5HAOZRqFy4RBZNEVQP2Z8k,"['lodging', 'point_of_interest', 'establishment']",1530,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJH5HAOZRqFy4RBZNEVQP2Z8k
OPERATIONAL,"Jalan Batu Lubang, Padang Kandis, Membalong, Padang Kandis, Membalong, Kabupaten Belitung, Kepulauan Bangka Belitung 33452, Indonesia","{'location': {'lat': -3.230796, 'lng': 107.647828}, 'viewport': {'northeast': {'lat': -3.229045370107277, 'lng': 107.6488669298927}, 'southwest': {'lat': -3.231745029892722, 'lng': 107.6461672701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Arumdalu Private Resorts,"[{'height': 1974, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106084952838782953229"">A Google User</a>'], 'photo_reference': 'AUGGfZkMHxyamqPT4VY7uCiriLUyELBdZyES9rryxdRsenvPCqGCnZghvJl-TEoUJlgPGYTzByI6vxD_iqLvhd3672wbrylg3zNVFCyIkCdB6Nal-P_vY0F6gDXhQjw-RVCi6BxQrK7ICUm6co2BySAdKMDS0vEyDAeNgwjl8LySgE7fVsYH', 'width': 2967}]",ChIJVR3FpT7oFi4RBjxicvAkbXI,"{'compound_code': 'QJ9X+M4 Padang Kandis, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P89QJ9X+M4'}",4.5,ChIJVR3FpT7oFi4RBjxicvAkbXI,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",216,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJVR3FpT7oFi4RBjxicvAkbXI
OPERATIONAL,"Jl. Pantai, Dusun Ulu, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia","{'location': {'lat': -2.557421, 'lng': 107.7451669}, 'viewport': {'northeast': {'lat': -2.556023420107277, 'lng': 107.7463872298927}, 'southwest': {'lat': -2.558723079892722, 'lng': 107.7436875701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Santika Premiere Beach Resort Belitung,"[{'height': 2105, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113960197164194465805"">A Google User</a>'], 'photo_reference': 'AUGGfZmMeNqStdDsf-mwVXBx8_YTS8qxMzLAtDjoKQM5j1Q-aY8r99x1OLLo3m5Zq0gu5qLvaImJdAH2DQqR6LhNb24oPe5PDbyLREuPCZUxaDXGrEYpw1l-Aoe8EhFz-jkCzca-aNfoTxn3b--ja48AooiXn-CpadN9W1BvNdnQMvT2vo9N', 'width': 2915}]",ChIJY-NxNulDFy4Rvlgy9rN_PdY,"{'compound_code': 'CPVW+23 Sijuk, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P99CPVW+23'}",4.6,ChIJY-NxNulDFy4Rvlgy9rN_PdY,"['lodging', 'point_of_interest', 'establishment']",2712,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJY-NxNulDFy4Rvlgy9rN_PdY
OPERATIONAL,"7J6Q+C83, Tanjung Pandan, Belitung Regency, Bangka Belitung Islands 33411, Indonesia","{'location': {'lat': -2.7389872, 'lng': 107.6382912}, 'viewport': {'northeast': {'lat': -2.737547970107277, 'lng': 107.6395277298927}, 'southwest': {'lat': -2.740247629892722, 'lng': 107.6368280701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rahat Icon Hotel,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111489883338243253147"">Bagas Gumelar</a>'], 'photo_reference': 'AUGGfZkkgJdx1IL_-DnRRvwO4I0xP1A1UeAadZw3N4mNRmowk2kzwaJWOIejOZMcpZinBmJ48Y1pv-GEE6hNZ2YSJMVvfuSLFT0IVG2DcjXkpGfiQh7Q-VS1Xu3K0G85hhcd1Dpk1w_k72RH-qQTgMa2qGrbUL597JQyWVi9NvOSuJb9Sj6J', 'width': 3024}]",ChIJISqGcWkWFy4RNTtV0JWhzXk,,4.2,ChIJISqGcWkWFy4RNTtV0JWhzXk,"['lodging', 'point_of_interest', 'establishment']",246,,,https://www.google.com/maps/place/?q=place_id:ChIJISqGcWkWFy4RNTtV0JWhzXk
OPERATIONAL,"7JCH+QJ8, Jl. Pattimura, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33414, Indonesia","{'location': {'lat': -2.7280986, 'lng': 107.6290746}, 'viewport': {'northeast': {'lat': -2.726864420107278, 'lng': 107.6306777298927}, 'southwest': {'lat': -2.729564079892722, 'lng': 107.6279780701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BW Suite Belitung,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117002689610318549473"">A Google User</a>'], 'photo_reference': 'AUGGfZlt6Rz8ZPuWVv8BzS_n82UBjlhFxXvKgL0y__L6X93N3LVQKxngnSVhwdVe8eeI9BW_rB1xtWoiKWguItA9HpL6qcN8t2AZuqKNIG9ijTICYBnsnZRKjFq72N5PREgjsDB84WI920x1tRHHvhit6HOryw8OotLpyuS-fX3r94uggG-u', 'width': 4160}]",ChIJS9bt5HgWFy4R0aUwMYTDhKg,,4.4,ChIJS9bt5HgWFy4R0aUwMYTDhKg,"['lodging', 'point_of_interest', 'establishment']",3217,,,https://www.google.com/maps/place/?q=place_id:ChIJS9bt5HgWFy4R0aUwMYTDhKg
OPERATIONAL,"Jl. Air Saga No.3, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415, Indonesia","{'location': {'lat': -2.7204155, 'lng': 107.6299171}, 'viewport': {'northeast': {'lat': -2.719066020107278, 'lng': 107.6313218298927}, 'southwest': {'lat': -2.721765679892722, 'lng': 107.6286221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,La Lucia Hotel by Prasanthi,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117609452631017696618"">A Google User</a>'], 'photo_reference': 'AUGGfZkVYaP2xeIfUb4UVJm2SK6-bU8MURjQrxfS2CRuzXGzivF--NKqXb72Qh2cOI5DISjW9jQXdv1IKTRm6vLxT246fEuzBT6o4J97my3in7aIX_KSKlT8YArLHoKF5CZ6m5S0RIHHSWP_hrVezA7S_emGkakLHVsqV5eqgObcezareQnU', 'width': 4128}]",ChIJxzGL5NYVFy4RhZOH4zIiMeg,"{'compound_code': '7JHH+RX Air Saga, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P997JHH+RX'}",4.5,ChIJxzGL5NYVFy4RhZOH4zIiMeg,"['lodging', 'point_of_interest', 'establishment']",789,,,https://www.google.com/maps/place/?q=place_id:ChIJxzGL5NYVFy4RhZOH4zIiMeg
OPERATIONAL,"Jl. Jend. Sudirman No.16, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412, Indonesia","{'location': {'lat': -2.7432362, 'lng': 107.6408728}, 'viewport': {'northeast': {'lat': -2.741950820107277, 'lng': 107.6421768298927}, 'southwest': {'lat': -2.744650479892722, 'lng': 107.6394771701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Belitong Inn Hotel,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104130077113481951681"">adinda inda</a>'], 'photo_reference': 'AUGGfZm55W4tkzlnFMw8uXLkYN8liGlANTXxPkN28esPOCSyurWVEy1jP1dPBEywTwhc8VHV-6ZSOMT-O1YQonfeHMzenGNqB1yDCo4xLfx3-ar6DtC_Cnb3mDEW5zqN4B1g_Upye0iqeDA-DM1BQfpT7UDcZIeQqlzFVCSZnfypShOsQ8Ry', 'width': 2880}]",ChIJFWVC3UEWFy4RGafo4JOXGgE,"{'compound_code': '7J4R+P8 Tanjung Pandan, Belitung Regency, Bangka Belitung Islands, Indonesia', 'global_code': '6P997J4R+P8'}",4.0,ChIJFWVC3UEWFy4RGafo4JOXGgE,"['lodging', 'point_of_interest', 'establishment']",245,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJFWVC3UEWFy4RGafo4JOXGgE
