business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"VC3Q+6P, Darungan, Selorejo, Kec. Selorejo, Kabupaten Blitar, Jawa Timur, Indonesia","{'location': {'lat': -8.146972, 'lng': 112.439326}, 'viewport': {'northeast': {'lat': -8.146012920107278, 'lng': 112.4400822}, 'southwest': {'lat': -8.148712579892722, 'lng': 112.4370574}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Kletek,{'open_now': True},ChIJmZGRtA-ZeC4RRgPWPV8G5Y8,5.0,ChIJmZGRtA-ZeC4RRgPWPV8G5Y8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmZGRtA-ZeC4RRgPWPV8G5Y8
OPERATIONAL,"VC4M+WXR, Dawung, Olak Alen, Kec. Selorejo, Kabupaten Blitar, Jawa Timur, Indonesia","{'location': {'lat': -8.1426404, 'lng': 112.4348843}, 'viewport': {'northeast': {'lat': -8.14063352010728, 'lng': 112.4365795798927}, 'southwest': {'lat': -8.143333179892723, 'lng': 112.4338799201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Mbrugan,{'open_now': True},ChIJ_2PxeFGZeC4R7bVR14YUO-A,5.0,ChIJ_2PxeFGZeC4R7bVR14YUO-A,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112472727431613020922"">A Google User</a>'], 'photo_reference': 'AUGGfZkDroUtxsQyFhDzsnbx3piWVH9i2iiZ1jUogODmbNhyx_rgApJ5ghPf2iUTkiF0HR572l61os6mNQhq_Pyx7jVTepwv_8IJWuWPdl-fJ-4LxrI74KCPDAIBRD7PzmT3bFhCQIdGs4qMt-kgR_Iprix2Vj-J79nRyOUMsNx_eGp7dGvw', 'width': 1440}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ_2PxeFGZeC4R7bVR14YUO-A
OPERATIONAL,"RCWP+CQM, Darungan, Selorejo, Kec. Selorejo, Kabupaten Blitar, Jawa Timur, Indonesia","{'location': {'lat': -8.153912499999999, 'lng': 112.4369215}, 'viewport': {'northeast': {'lat': -8.152688570107276, 'lng': 112.4386132798927}, 'southwest': {'lat': -8.15538822989272, 'lng': 112.4359136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Lahor,{'open_now': True},ChIJw6Zn7fOZeC4RMHEd0LbGBCM,5.0,ChIJw6Zn7fOZeC4RMHEd0LbGBCM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJw6Zn7fOZeC4RMHEd0LbGBCM
OPERATIONAL,"RCR9+6R4, Unnamed Road, Soponyoho, Pohgajih, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.159476, 'lng': 112.419589}, 'viewport': {'northeast': {'lat': -8.157455570107278, 'lng': 112.4208144298927}, 'southwest': {'lat': -8.160155229892721, 'lng': 112.4181147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Tambang,,ChIJLcm5AQmXeC4R2ai8S9__Tgc,5.0,ChIJLcm5AQmXeC4R2ai8S9__Tgc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105587387230531617432"">A Google User</a>'], 'photo_reference': 'AUGGfZnoSq5DpYBgVxfZ_vedbAUrkJfvCqGR0yXS9gokyDa1PsBPUdlRrLV20KzdFdSybj9BPL1HEP558umqHqOxAbgSZYkmwEF7Df7dIrnxAIL2rxoAdA73vEH3nNnMmrQBs26kQ2RbQi3V23Gh1xdEAITIZu9xmfWvGMyUUkQe54GCse34', 'width': 4032}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJLcm5AQmXeC4R2ai8S9__Tgc
OPERATIONAL,"VFQ2+R77, Boro, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.1104649, 'lng': 112.4506753}, 'viewport': {'northeast': {'lat': -8.109141420107278, 'lng': 112.4520077298927}, 'southwest': {'lat': -8.111841079892722, 'lng': 112.4493080701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Plengsengan Boro,,ChIJ7z2-gA6ZeC4R27DdcTAzXfc,0.0,ChIJ7z2-gA6ZeC4R27DdcTAzXfc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7z2-gA6ZeC4R27DdcTAzXfc
OPERATIONAL,"VF42+66M, Ngreco, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.1443963, 'lng': 112.4505534}, 'viewport': {'northeast': {'lat': -8.143086920107278, 'lng': 112.4519295298927}, 'southwest': {'lat': -8.145786579892722, 'lng': 112.4492298701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warung Mas Adit,{'open_now': True},ChIJBWA2CVGZeC4RgTKUIrq2Toc,5.0,ChIJBWA2CVGZeC4RgTKUIrq2Toc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103146439755439161627"">A Google User</a>'], 'photo_reference': 'AUGGfZmG9zGOyewqiGQdnu0xMirP3Bicrq-7KBpKl6keazbCDuZH7wa_2KEURTlF0T39sIj4TUSGpuAlqmMedBDVnFXWBaBP3iwH8lXsD-AuApk-5FbJZ6viGE-foi9vk-Vp3rSM72M66MZMk3Ysou3ZojbPtqQMahE5MRsKEbp14szgdJoS', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJBWA2CVGZeC4RgTKUIrq2Toc
OPERATIONAL,"VF52+PH3, Jl. Kembar, Ngreco, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.1407486, 'lng': 112.4514322}, 'viewport': {'northeast': {'lat': -8.13939757010728, 'lng': 112.4528127298927}, 'southwest': {'lat': -8.142097229892723, 'lng': 112.4501130701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pos Retribusi Lahor,{'open_now': True},ChIJ2xf_YYyZeC4RenbieJxtjGo,4.4,ChIJ2xf_YYyZeC4RenbieJxtjGo,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109359029530107251253"">Ahmad Rifqi</a>'], 'photo_reference': 'AUGGfZnvxaafXjvZSun-KOsI5EAR4xnwUtl7pNl0YO_mSdpxloxBL9Cdflo_Wk5d5bcMrzlpY3RnjFErRjRT_ueg_DZLDlDULu1L3_PMlE3BpMYe7NHgb2zFYUanILtHlIzdwA4Bv1Naav2Ei1LQq3arbJ-cnMzZJ9LS_StxpHnCHjvpTO3s', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ2xf_YYyZeC4RenbieJxtjGo
OPERATIONAL,"VFG4+G6J, Mitoragan, Boro, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.1236575, 'lng': 112.4555198}, 'viewport': {'northeast': {'lat': -8.122818020107278, 'lng': 112.4568311}, 'southwest': {'lat': -8.125517679892722, 'lng': 112.4515859}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ndarungan Durian Garden,,ChIJZ909YiOZeC4RYTkaNDBJyYU,5.0,ChIJZ909YiOZeC4RYTkaNDBJyYU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105373176901452866593"">noto notoboto</a>'], 'photo_reference': 'AUGGfZnpaEggdD0DGAs6AwolC3x8g4We2zIzm9lLymIwqzJskhTIy_344xqdgdNb_qzeXIcLENNFs1BitW9qNlp2kpCvOOS1zCauCxAlf1U6S5x-G8MDusyTXs_j-tyv_YfZBGyV4lwueeksjLMZi-8aLXA5TRK-KXUylB9cQvmAWFV3E6sb', 'width': 4128}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJZ909YiOZeC4RYTkaNDBJyYU
OPERATIONAL,"Ngreco, Selorejo, Blitar Regency, East Java 66192, Indonesia","{'location': {'lat': -8.1443766, 'lng': 112.4512767}, 'viewport': {'northeast': {'lat': -8.142969370107277, 'lng': 112.4525215298927}, 'southwest': {'lat': -8.145669029892721, 'lng': 112.4498218701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk Lahor,{'open_now': True},ChIJhX-ZkzeYeC4ROMXZipIcp_Q,4.4,ChIJhX-ZkzeYeC4ROMXZipIcp_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",412,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112483515571818949781"">Muhammad Iqbal Fauzi</a>'], 'photo_reference': 'AUGGfZnDfAa_sRcsyDjYZf9OqMt7OtfDfAP_QYLRgSw2_0-bk3WH1fNeVFTR1aUfCC4xyjuimdcVz8QTegPC4ins6aeGjlYJ5PECPAF1jRnz9f1hj3FE7mhB5x4-8eL-Xg4vD4ks5J0E-vLNNhAWWmz4yn1aKMtiWWCQe-0onB5LV_RhxwE', 'width': 4000}]","{'compound_code': 'VF42+6G Ngreco, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JVF42+6G'}",1.0,,https://www.google.com/maps/place/?q=place_id:ChIJhX-ZkzeYeC4ROMXZipIcp_Q
OPERATIONAL,"WCQW+C62, Jl. Raya, Ampelgading, Kec. Selorejo, Kabupaten Blitar, Jawa Timur 66192, Indonesia","{'location': {'lat': -8.06149, 'lng': 112.445509}, 'viewport': {'northeast': {'lat': -8.06014722010728, 'lng': 112.4468148798927}, 'southwest': {'lat': -8.062846879892724, 'lng': 112.4441152201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gendon stay,,ChIJUaVRca2beC4RWfIY0RipHWY,2.0,ChIJUaVRca2beC4RWfIY0RipHWY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUaVRca2beC4RWfIY0RipHWY
