business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,url
OPERATIONAL,"Aek Talakma, Sayur Matinggi, South Tapanuli Regency, North Sumatra 22774, Indonesia","{'location': {'lat': 1.1235486, 'lng': 99.4169227}, 'viewport': {'northeast': {'lat': 1.124446379892722, 'lng': 99.41880202989273}, 'southwest': {'lat': 1.121746720107278, 'lng': 99.41610237010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANDIAN AEK MILAS,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116106920271860121551"">A Google User</a>'], 'photo_reference': 'AUGGfZnilyazWSBk0Y7U0I8VhUX2gLCeLKHC_PE14elthfrwjaopzF0kqTN94ugQ5naYnFbC4hVVNfg3tIOPhBrg3NCwhgVzUmoZSpKUezTOZOSMggYDhbKxBcu5gCBFnjhwESHsaurjziubM8DC6N7yO6kXkvClvwiI15lOYEtDaD_FEkf-', 'width': 4624}]",ChIJDyo-1jD3KzARB9moA4J_Ojs,"{'compound_code': '4CF8+CQ Aek Talakma, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHX4CF8+CQ'}",3.0,ChIJDyo-1jD3KzARB9moA4J_Ojs,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDyo-1jD3KzARB9moA4J_Ojs
OPERATIONAL,"Aek Libung, Sayur Matinggi, South Tapanuli Regency, North Sumatra 22774, Indonesia","{'location': {'lat': 1.1563422, 'lng': 99.4226297}, 'viewport': {'northeast': {'lat': 1.157577929892722, 'lng': 99.42363982989274}, 'southwest': {'lat': 1.154878270107278, 'lng': 99.42094017010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Sijorni,"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115780961764853988087"">Al</a>'], 'photo_reference': 'AUGGfZnYD0SD3lChN_3ZkOk1YgIqStGcuA_4nzk1DxN2NNR7Wuaf7SC-0eWqiNUTLS3w2OuqKe6TKnfhKzXVO3C70Q1nFysJjqCI7vQatOgHUccN4u0qJ82nb1i-HHX_mxjL-VmrY2R05LRZDXz49Jz47Xp2ZOKm_d3ssAi3UTDRKfVrk5IX', 'width': 4080}]",ChIJAQAAAED5KzARnBmY85uvNV8,"{'compound_code': '5C4F+G3 Aek Libung, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHX5C4F+G3'}",4.3,ChIJAQAAAED5KzARnBmY85uvNV8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3500.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAED5KzARnBmY85uvNV8
OPERATIONAL,"5C4F+F5J Aek Sijorni, Aek Libung, Sayur Matinggi, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1562118, 'lng': 99.4228826}, 'viewport': {'northeast': {'lat': 1.157425879892722, 'lng': 99.42379312989272}, 'southwest': {'lat': 1.154726220107278, 'lng': 99.42109347010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warung Leo Rimba khusus ikan panggang,,ChIJN36bTAv3KzARdMrhHoIILaQ,,0.0,ChIJN36bTAv3KzARdMrhHoIILaQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJN36bTAv3KzARdMrhHoIILaQ
OPERATIONAL,"5C4X+548, Sayur Matinggi I, Sayur Matinggi, South Tapanuli Regency, North Sumatra 22774, Indonesia","{'location': {'lat': 1.1554148, 'lng': 99.44782149999999}, 'viewport': {'northeast': {'lat': 1.156764629892722, 'lng': 99.44917132989272}, 'southwest': {'lat': 1.154064970107278, 'lng': 99.44647167010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek libung,,ChIJI5xJsSD3KzAR0AxRHahghx0,,4.0,ChIJI5xJsSD3KzAR0AxRHahghx0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJI5xJsSD3KzAR0AxRHahghx0
,"Tano Tombang Angkola, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.1061203, 'lng': 99.40665519999999}, 'viewport': {'northeast': {'lat': 1.1193291, 'lng': 99.4455029}, 'southwest': {'lat': 0.9756920000000001, 'lng': 99.29506409999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tano Tombang Angkola,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100760564378907306341"">Gusnan Ritonga</a>'], 'photo_reference': 'AUGGfZllbtDteaUVX8PYBJ6Ucw6nG2XUBuC32q6WYyyZGM8OO8PhIFXCISL7OAuqQy0kEgzg1dxXuoU1g9mK4Y22ZRmbQa21F1Cevip8Rv6MYWK25akRikFI5rkKM__VtAB6qbpGEXvv01kH3M10OthqSBFm6L5xzCK7nzFCGFl62UHtSLlO', 'width': 4128}]",ChIJu8ndHAHwKzARP8hqe_uPZl4,,,ChIJu8ndHAHwKzARP8hqe_uPZl4,"['administrative_area_level_3', 'political']",,,,https://www.google.com/maps/place/?q=place_id:ChIJu8ndHAHwKzARP8hqe_uPZl4
OPERATIONAL,"3C6R+97, Huta Raja, Siabu, Mandailing Natal Regency, North Sumatra, Indonesia","{'location': {'lat': 1.060975, 'lng': 99.4406321}, 'viewport': {'northeast': {'lat': 1.062324829892722, 'lng': 99.44198192989273}, 'southwest': {'lat': 1.059625170107278, 'lng': 99.4392822701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Kola,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110045424108194835381"">Siti Kholija</a>'], 'photo_reference': 'AUGGfZmOxEDNyPXYOZqd663-UOZd_Z_-0hXG7RIJNzKG9N3WPNa903SEW9DCBHu5aOiUFXQ1TqUK_MnU0piE_rZkGkOwOMiz_fiwQz_Z_dIm1SVA2T2uPH6-oAxabTvgkhIU1wpz7zoZylmxHBM7z8YubK0avyN7qECPv413Wfh0zFgK_ojj', 'width': 3120}]",ChIJkyiyA0PxKzARA3nUx3ah5Gg,,5.0,ChIJkyiyA0PxKzARA3nUx3ah5Gg,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJkyiyA0PxKzARA3nUx3ah5Gg
OPERATIONAL,"5C2H+5W5, Sayur Matinggi I, Sayur Matinggi, South Tapanuli Regency, North Sumatra 22774, Indonesia","{'location': {'lat': 1.1503775, 'lng': 99.4298657}, 'viewport': {'northeast': {'lat': 1.1513145, 'lng': 99.43126197989272}, 'southwest': {'lat': 1.1475665, 'lng': 99.42856232010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat Pemandian,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110505957597593266214"">A Google User</a>'], 'photo_reference': 'AUGGfZk2FTacNu6ua8QlPpWYmbmbpS-uoT9HZzVRCsfzslyH0UHhEQtkFqTaczMZR60JULK8Rbxg7P8X6T4-U71Cmyvl_WdnZcyPADtoODcW3kg2gj2NTrgqTVcea7zJkClV8FsBPCxU7bcMVIYq5XHZKxzhdUh1_yGL0mRF7N3oQQtMIOW8', 'width': 1920}]",ChIJC-vRvBv3KzARWSkXg_hcTmA,,5.0,ChIJC-vRvBv3KzARWSkXg_hcTmA,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJC-vRvBv3KzARWSkXg_hcTmA
OPERATIONAL,"2FQ7+JM7, Jl. Raya Lintas Utama Sumatera, Simangambat, Kec. Siabu, Kabupaten Mandailing Natal, Sumatera Utara 22976, Indonesia","{'location': {'lat': 1.0390325, 'lng': 99.4641829}, 'viewport': {'northeast': {'lat': 1.040389129892722, 'lng': 99.46553442989273}, 'southwest': {'lat': 1.037689470107278, 'lng': 99.46283477010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rodang Julu,,ChIJr8tnojDtKzARPQcyf3rs3sI,,0.0,ChIJr8tnojDtKzARPQcyf3rs3sI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJr8tnojDtKzARPQcyf3rs3sI
CLOSED_TEMPORARILY,"29VX+7MQ, Purbatua, Tano Tombang Angkola, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.043223, 'lng': 99.39922659999999}, 'viewport': {'northeast': {'lat': 1.044572829892722, 'lng': 99.40057642989271}, 'southwest': {'lat': 1.041873170107278, 'lng': 99.39787677010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Labatua Lumban Tobing,,ChIJudfKZRvvKzARDQ0gSW7UszM,,0.0,ChIJudfKZRvvKzARDQ0gSW7UszM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJudfKZRvvKzARDQ0gSW7UszM
CLOSED_TEMPORARILY,"XFX2+C6P, Bonan Dolok, Siabu, Mandailing Natal Regency, North Sumatra 22976, Indonesia","{'location': {'lat': 0.9985858, 'lng': 99.45058510000001}, 'viewport': {'northeast': {'lat': 0.9999356298927221, 'lng': 99.45193492989273}, 'southwest': {'lat': 0.9972359701072778, 'lng': 99.44923527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kobun topi aek,,ChIJtfEYl3TvKzARnY492aC-5R0,,0.0,ChIJtfEYl3TvKzARnY492aC-5R0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,https://www.google.com/maps/place/?q=place_id:ChIJtfEYl3TvKzARnY492aC-5R0
