formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.5774933, 'lng': 99.2785583}, 'viewport': {'northeast': {'lat': 2.126445, 'lng': 99.576363}, 'southwest': {'lat': 0.9756920000000001, 'lng': 98.7822619}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Tapanuli Regency,"[{'height': 353, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108697868948098705697"">Mukroni Eldiablo</a>'], 'photo_reference': 'AUGGfZlwrIPx5dWZSHk-kyP5dBMjT6FhvfkxdHmFJYGEOPltFq8mGxjwCkNiqnDLfjqF0aQsHtw69x952L9kKDKSfOr0izqSHiB7Za_6qij0LDLlrMEc7YB4NSnNi4KjFo37TbEn2S_q92US-bDa0sKGnbGscxNkFaVQLijJnoVFR6cHz52O', 'width': 480}]",ChIJDWYqZ5BrLDARoNAgsoCdAwM,ChIJDWYqZ5BrLDARoNAgsoCdAwM,"['administrative_area_level_2', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDWYqZ5BrLDARoNAgsoCdAwM
"Jl. Lintas Kota No.364, Sialogo, Kec. Angkola Bar., Kabupaten Tapanuli Selatan, Sumatera Utara 22735, Indonesia","{'location': {'lat': 1.417977, 'lng': 99.20842689999999}, 'viewport': {'northeast': {'lat': 1.419399879892722, 'lng': 99.20969672989271}, 'southwest': {'lat': 1.416700220107278, 'lng': 99.20699707010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parsalakan Tapanuli Selatan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103425248416239244510"">Ibrahim Pohan</a>'], 'photo_reference': 'AUGGfZllqHuDj5G764kytTv6kfK8zczoB4FvsMCqviJ5kGFDRHXXYBGc3DoX4zZJNtq5WW0j-tcE700nG0zHbtRYVvZRvKFL8XnZxBzmEfUgcL3N-emeVU0EKBWTv6KG-4KTbgarXlCebvBx90D2oDH06tdBg1VR_S_auH3WCqPesaj9U_wN', 'width': 1920}]",ChIJm4DWCR8dLDAR42D2VvhpfNc,ChIJm4DWCR8dLDAR42D2VvhpfNc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'C695+59 Sialogo, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXC695+59'}",4.1,11.0,https://www.google.com/maps/place/?q=place_id:ChIJm4DWCR8dLDAR42D2VvhpfNc
"Paran Dolok, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.5887096, 'lng': 99.2768754}, 'viewport': {'northeast': {'lat': 1.590061129892722, 'lng': 99.27819417989272}, 'southwest': {'lat': 1.587361470107277, 'lng': 99.27549452010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Milas Padang Bujur,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102004949295920957832"">A Google User</a>'], 'photo_reference': 'AUGGfZkKgPq0MCD9zWguwRK7mbMIUiRG7AvXRrDPJ-MMjhZcMlv68IHycEctXIWp6YwBw30H2eF4RpeNUd5gpiio6CVMNrjmH6Ftgu6bwu8pbs__WBkgCxpHkPqnSZexRAWmyBza-ZyIqbX2N2-KW3FnrN-f1Tz43I3tMrfuBChey66dncOg', 'width': 1024}]",ChIJt-9bAmQnLDAR0yz7FCG59wE,ChIJt-9bAmQnLDAR0yz7FCG59wE,"['tourist_attraction', 'spa', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'H7QG+FQ Paran Dolok, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXH7QG+FQ'}",4.6,185.0,https://www.google.com/maps/place/?q=place_id:ChIJt-9bAmQnLDAR0yz7FCG59wE
"J849+XW7, Garoga, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.6074173, 'lng': 99.3198039}, 'viewport': {'northeast': {'lat': 1.608767129892722, 'lng': 99.32115372989271}, 'southwest': {'lat': 1.606067470107278, 'lng': 99.31845407010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Saragodung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103885706052215929005"">A Google User</a>'], 'photo_reference': 'AUGGfZntpgppwO5a8F5Oq5Cdn4pD9pSpXUknq-S1suusm-kfBM-OCR9u32qsGY2mDL44SBpmpyeX4DhROFnsj8suLk_d2T9Rx0VtNdoNNCaInG3F3M5M_WDybv7nOyGY0nmImUYExxkFq7kT2Bed0LkoEThoJ0eFPvoRLY0LSVuLlLLLXprI', 'width': 6000}]",ChIJs_W9a_AlLDARpjqSB_d9aiA,ChIJs_W9a_AlLDARpjqSB_d9aiA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.7,29.0,https://www.google.com/maps/place/?q=place_id:ChIJs_W9a_AlLDARpjqSB_d9aiA
"96J5+HX, Perkebunan Marpinggan, Angkola Selatan, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.3813872, 'lng': 99.20999929999999}, 'viewport': {'northeast': {'lat': 1.382436179892722, 'lng': 99.2114818298927}, 'southwest': {'lat': 1.379736520107278, 'lng': 99.20878217010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu opik,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117765032417627932064"">boy nizar</a>'], 'photo_reference': 'AUGGfZkzFVSUm3x3aBBAHsSpNvzNJesQVfAKpZ4gH1SsU1O1RIAH22-IWS30S-NtLDknnDORRzelKung4Mnc4KsRVOfFC1Pdig7GpFkH2pFnzSEbgqVszCDMwdDlS5onm0jjT0dINhODupytuAf-Ev00iseu8mVS5PsEmEySPTXmQJ5AzC3i', 'width': 2322}]",ChIJHSrZyzEdLDARAbhMu_qNEtw,ChIJHSrZyzEdLDARAbhMu_qNEtw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,5.0,2.0,https://www.google.com/maps/place/?q=place_id:ChIJHSrZyzEdLDARAbhMu_qNEtw
"H6XC+JHM, Huraba, Sipirok, South Tapanuli Regency, North Sumatra 22742, Indonesia","{'location': {'lat': 1.5990947, 'lng': 99.22143489999999}, 'viewport': {'northeast': {'lat': 1.600457729892722, 'lng': 99.22278237989272}, 'southwest': {'lat': 1.597758070107278, 'lng': 99.22008272010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panatapan sappuran bulumario,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107427803604439750336"">Zoemain S.Pd.I</a>'], 'photo_reference': 'AUGGfZkimYCNAzo2V26jNIPHrhmNCN22Vs5atc36qO-YfOuCyGJ1sEKOk4DYie4aGlhY1InKlpW_eYELZYYnA3Mdpb-UC7_4b7pWrpdVyYoRER4QFGcDq6tRYsnMPVp_4ARVhXDcjnnfl4Q41x1_oW5IjMcRtaRnuzkETZMeGFbBl0gv_txM', 'width': 4160}]",ChIJjWFV8o8nLDARgmpKjsUbK6I,ChIJjWFV8o8nLDARgmpKjsUbK6I,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.3,59.0,https://www.google.com/maps/place/?q=place_id:ChIJjWFV8o8nLDARgmpKjsUbK6I
"R948+2V3, Simanosor Jae, Saipar Dolok Hole, South Tapanuli Regency, North Sumatra 22747, Indonesia","{'location': {'lat': 1.8050053, 'lng': 99.3671622}, 'viewport': {'northeast': {'lat': 1.806320029892722, 'lng': 99.36858927989273}, 'southwest': {'lat': 1.803620370107278, 'lng': 99.36588962010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok Panatapan Napurpur,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115525427239309696595"">farhansy09</a>'], 'photo_reference': 'AUGGfZm5ArAy3GBpRaqccXImWlI095R5cDIZUGBig9aovuADM-I9PX01jrCQfv2ra_KNumOQrXz1gajd0yIzSZjwxopZw2FL0yj9i1f20GVvRMlLslj2GEQf_yTrM4S861cn0V0j2LvU2wrR1DmivORX1TokXzGnzaOPJrW0tbuS03kCLxkK', 'width': 4000}]",ChIJbaEpMYQtLDARanWgwK5XKWQ,ChIJbaEpMYQtLDARanWgwK5XKWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,3.0,https://www.google.com/maps/place/?q=place_id:ChIJbaEpMYQtLDARanWgwK5XKWQ
"Jl. Mangaraja Imbang Desa Lingkungan II, Pijarkoling, Kec. Padangsidimpuan Tenggara, Kota Padang Sidempuan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.3273284, 'lng': 99.3112013}, 'viewport': {'northeast': {'lat': 1.328741129892722, 'lng': 99.31251907989271}, 'southwest': {'lat': 1.326041470107278, 'lng': 99.30981942010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Godang - Roemah Mangaradja Imbang Désa - Pijorkoling,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108586273755461634559"">A Google User</a>'], 'photo_reference': 'AUGGfZk2eKF2vPct3zaXllEt0OkRiDk68jG6siy-cAYxI2HTjtJBuGHYpTlwrpmjC3ukS_z4A2GqK4hu3W3nDdL15v4OZdoLNrjJ8V17QLDHNT8Z6xhi3_ryAb3giMderDk65jF-Ocfjod5jLGbSCD4KW7DnGqJYYiQiXcwodt39N-AuXl3Y', 'width': 1024}]",ChIJUw77eugELDAR1UHDqC3m55U,ChIJUw77eugELDAR1UHDqC3m55U,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '88G6+WF Pijarkoling, Padang Sidempuan City, North Sumatra, Indonesia', 'global_code': '6MHX88G6+WF'}",4.1,283.0,https://www.google.com/maps/place/?q=place_id:ChIJUw77eugELDAR1UHDqC3m55U
"82C4+F4J, Rianiate, Angkola Sangkunur, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.3212132, 'lng': 99.0052683}, 'viewport': {'northeast': {'lat': 1.322563029892722, 'lng': 99.00661812989271}, 'southwest': {'lat': 1.319863370107278, 'lng': 99.00391847010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Si Ais,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115036129776861085532"">Reny Mawardini</a>'], 'photo_reference': 'AUGGfZkPiHZfB1UkJu5j_LmtBnbs6MwmR6Hgpctk8DlYZaSs1HA_1HMIdr-DlImJqQBeiWxH0pAAx8pqynpeRy-6EwsjVzUWOAJrGaWQQilWgjSOyonBRcGilZrQk6n9HSAixmnvEfUPnyyJTLTMr70rB8kahVFmYE5nnAkwbabS-Nt89BEj', 'width': 4032}]",ChIJmWCPhSWwLjARAb7R_73FxG8,ChIJmWCPhSWwLjARAb7R_73FxG8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.0,49.0,https://www.google.com/maps/place/?q=place_id:ChIJmWCPhSWwLjARAb7R_73FxG8
"Jl. Simangambat, Kabupatet, Kec. Saipar Dolok Hole, Kabupaten Tapanuli Selatan, Sumatera Utara 22758, Indonesia","{'location': {'lat': 1.769413, 'lng': 99.30809699999999}, 'viewport': {'northeast': {'lat': 1.770717429892722, 'lng': 99.30957097989273}, 'southwest': {'lat': 1.768017770107278, 'lng': 99.30687132010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,De Hole Laguna,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112132884104973528811"">A Google User</a>'], 'photo_reference': 'AUGGfZlSqDZyOApcz6ZFBaHJxko3BB5Q_aYEz8DPEZBmQTbxLY1fdN7hAqJmQyMMJuV7Mi9b2XeFcTliMZZCMqkrWesVZdkp0Y3TqwLXf7rJtrBQDO07qRr7LipWmGgUfEMnyHL5-Ja-ZwCsFBfEE6tai2Y0HRf7IiIEgoTfokfjaTHM-4uw', 'width': 3264}]",ChIJ1yxYJ_YsLDARPWaw_0jYyIc,ChIJ1yxYJ_YsLDARPWaw_0jYyIc,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'Q895+Q6 Padang Garugur, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXQ895+Q6'}",4.5,2.0,https://www.google.com/maps/place/?q=place_id:ChIJ1yxYJ_YsLDARPWaw_0jYyIc
"Jalan, Aek Sabaon Julu, Kec. Marancar, Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.5122601, 'lng': 99.2244443}, 'viewport': {'northeast': {'lat': 1.513610979892722, 'lng': 99.22575867989272}, 'southwest': {'lat': 1.510911320107278, 'lng': 99.22305902010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nature Syaakirah The View and Resto,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100209269309276675763"">A Google User</a>'], 'photo_reference': 'AUGGfZk2UYquEe_ICJDt9ds42cx1IyWg2cpjdHYtnk2Xg18zMioVGFih_asH9ZgP9bPGWvHyEXvQ2JLeCmSYCkParaOcRvNKJ-kUooEGjWIxG6YYHNINrObw0KmQ3KaI-k7B7_n2c-nANfq0Hobo92d58zKu5cUvrMNtNq2gda8mRny8GiXO', 'width': 4000}]",ChIJqS5Pqi8gLDARn3UMX0e33p0,ChIJqS5Pqi8gLDARn3UMX0e33p0,"['tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'G66F+WQ Aek Sabaon Julu, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXG66F+WQ'}",4.4,1026.0,https://www.google.com/maps/place/?q=place_id:ChIJqS5Pqi8gLDARn3UMX0e33p0
"68VH+JC3, Tapanuli, Sigalangan, Batang Angkola, Sitampa, Tapanuli Selatan, Kabupaten Tapanuli Selatan, Sumatera Utara 22773, Indonesia","{'location': {'lat': 1.2440084, 'lng': 99.32855529999999}, 'viewport': {'northeast': {'lat': 1.245358229892722, 'lng': 99.32990512989272}, 'southwest': {'lat': 1.242658570107278, 'lng': 99.32720547010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narimbun Alfaro Silayanglayang,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100441932323109773786"">danang trianto</a>'], 'photo_reference': 'AUGGfZnVCBO_yT9skjtRzxMJQbJ93yRYAdTNNxVxYPCTq0T2igQm-O4N8NdSU-KNLGoY20PJOwSIx7QOL4HNXSsWq03MC44Ch7nmd1WcgAdbgF4aFYtNhNkLlBPkke--esKGK5WbxNZ19lqp1LBq6sCVc-nt9GaIl3WLw9FFkJ8PMcgo643E', 'width': 1080}]",ChIJ-UJyTkgGLDARG4Bdxxtuk1k,ChIJ-UJyTkgGLDARG4Bdxxtuk1k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,6.0,https://www.google.com/maps/place/?q=place_id:ChIJ-UJyTkgGLDARG4Bdxxtuk1k
"Tanjung Ale, Sialogo, Kec. Angkola Bar., Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.4180966, 'lng': 99.21828839999999}, 'viewport': {'northeast': {'lat': 1.419433479892722, 'lng': 99.21962157989273}, 'southwest': {'lat': 1.416733820107278, 'lng': 99.21692192010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TANJUNG ALE,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112476359247195835168"">A Google User</a>'], 'photo_reference': 'AUGGfZli15shuWHWPUijahi6_JEkDB4xnCV3j8ujwFTFPqJbkafg_tasWP5DOD5BE7b6qAlmSmJuKVzsKi9gWMMdZ0H9L4aruMn3Y2WDwJ2FsmxZjRaeYCgAYS9ip0dSmoatXe-9HVUb3qtb5EqI8Fg59rX8fUlMp7_3GoQrJHrVd8g_i1zF', 'width': 960}]",ChIJw3HmgK4dLDARN5q9BcEXijI,ChIJw3HmgK4dLDARN5q9BcEXijI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'C699+68 Sialogo, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXC699+68'}",5.0,4.0,https://www.google.com/maps/place/?q=place_id:ChIJw3HmgK4dLDARN5q9BcEXijI
"G62G+3P, Huraba, Sibio-Bio, Angkola Timur, Tapanuli Selatan, Sibio-Bio, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22733, Indonesia","{'location': {'lat': 1.4968924, 'lng': 99.2312338}, 'viewport': {'northeast': {'lat': 1.498235629892722, 'lng': 99.23259937989273}, 'southwest': {'lat': 1.495535970107278, 'lng': 99.2298997201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sibiobio Adventure Park,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112733919981779160059"">A Google User</a>'], 'photo_reference': 'AUGGfZl7VV6H6xkluwxI6TDSS2h017hUUrhjqv2GlI-KilDXZnDLYmmmMZ6kVUOilEHp_bGL9aABukitMno8iUwne17tt4nADJoa56Urh9_CtzddibGzEweFKUqUv65-NmN8dNPwCrG71Y7S4vmizMMrmr3UOnjdTFSgKWCQTbOeXSlnFYcI', 'width': 4096}]",ChIJB38caYEfLDARyfTtjwyRF-4,ChIJB38caYEfLDARyfTtjwyRF-4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.1,271.0,https://www.google.com/maps/place/?q=place_id:ChIJB38caYEfLDARyfTtjwyRF-4
"J6H9+WR, Padang Bulan, Sipirok, South Tapanuli Regency, North Sumatra, Indonesia","{'location': {'lat': 1.6298658, 'lng': 99.21954699999999}, 'viewport': {'northeast': {'lat': 1.631215629892722, 'lng': 99.22089682989272}, 'southwest': {'lat': 1.628515970107278, 'lng': 99.21819717010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Aek Latong,,ChIJiYgVXcknLDARq5aPAEUtBJI,ChIJiYgVXcknLDARq5aPAEUtBJI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJiYgVXcknLDARq5aPAEUtBJI
"Parsorminan, Jl. Tarutung - Padang Sidempuan No.19, Parsorminan, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5876791, 'lng': 99.2842726}, 'viewport': {'northeast': {'lat': 1.588779279892722, 'lng': 99.28533422989273}, 'southwest': {'lat': 1.586079620107278, 'lng': 99.28263457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Milas Sosopan,"[{'height': 1362, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113563230200139569100"">Fauzi ST</a>'], 'photo_reference': 'AUGGfZnVT30__iIQrHrtPDScfu49YvE8Ma-OLyUiTTCFVOWXYqQ3xYF1SrThlPNZn8X0MUoSOyQfPCubLMWKosQqp1FiIq2Txz5nZriG-nxAkMGRkj_UosSUHuYC1cmKmuHMeGz2_W4B08cngqD6YR7-bznQORwZRRcEGjfMcTtgIG1wMNtn', 'width': 2048}]",ChIJHTrP24smLDARd5EH6kfwLZ4,ChIJHTrP24smLDARd5EH6kfwLZ4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},"{'compound_code': 'H7QM+3P Parsorminan, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXH7QM+3P'}",4.2,437.0,https://www.google.com/maps/place/?q=place_id:ChIJHTrP24smLDARd5EH6kfwLZ4
"G6FC+34X, Aek Sabaon Julu, Marancar, South Tapanuli Regency, North Sumatra 22733, Indonesia","{'location': {'lat': 1.522732, 'lng': 99.2203687}, 'viewport': {'northeast': {'lat': 1.52407285, 'lng': 99.22152042989272}, 'southwest': {'lat': 1.51870945, 'lng': 99.21882077010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Aek Sabaon,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106344603705915165811"">A Google User</a>'], 'photo_reference': 'AUGGfZmzaOgRfQ5RNmfe4C5Lspi-JpYABFtXYEkYKNaJYut834fGWWmmh7NXB_25adoCrPVfjw63e9sa27zBVAnnNSaWX-6HmxcEW486LroR_85Lk7NbRNSSDxcTsslZLBgR0qsjdi0_J8xBPiORVsCwpsg8pryhtvlvpLknwKhDKdGU9-8', 'width': 4608}]",ChIJ_____0YgLDARhzZ5bmp21FU,ChIJ_____0YgLDARhzZ5bmp21FU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,45.0,https://www.google.com/maps/place/?q=place_id:ChIJ_____0YgLDARhzZ5bmp21FU
"Desa Situmba- simpang Sidakkal +-100m Aek Rangat, Gn. Tua Baringin, Kec. Sipirok, Kabupaten Tapanuli Selatan, Sumatera Utara 22742, Indonesia","{'location': {'lat': 1.5407941, 'lng': 99.2977713}, 'viewport': {'northeast': {'lat': 1.5415051, 'lng': 99.29876632989273}, 'southwest': {'lat': 1.5386611, 'lng': 99.29606667010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Aek Rangat Situmba / Cafe and Resto,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105209009444417334314"">jinra rajin</a>'], 'photo_reference': 'AUGGfZl0nZ0kj2qBJL44LV5Gyughd4_9OKN_fVI_YKary8lKRNLwQMLOckbizDD7fiVgIqqHoRw_PjdWiOWgZpZBgtZrCG0NK2i3i0cDb2s_HlTdDwc8YEw04L5mJytSyf6wjFMmO2y3SxTXAJMf-eBn1fTQ7UdTL_YVydC-4W2EbfvaO4q5', 'width': 4160}]",ChIJb4_s4wojLDARdBFravYpBBE,ChIJb4_s4wojLDARdBFravYpBBE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'G7RX+84 Gunung Tua Baringin, South Tapanuli Regency, North Sumatra, Indonesia', 'global_code': '6MHXG7RX+84'}",4.8,4.0,https://www.google.com/maps/place/?q=place_id:ChIJb4_s4wojLDARdBFravYpBBE
