business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,url
OPERATIONAL,"RGVM+W7H, Cot Pange, Darul Hikmah, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.8448018, 'lng': 95.5332457}, 'viewport': {'northeast': {'lat': 4.845676179892722, 'lng': 95.53478177989271}, 'southwest': {'lat': 4.842976520107278, 'lng': 95.53208212010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Griya Jeruk Estate,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108220443503791427724"">A Google User</a>'], 'photo_reference': 'AUGGfZkwARRdsLcB9vS7s7toXirlvGFEbK20Yss3Xtj2_OmRv4E0vcOCeAoLCyHOnoWhH_WigkMDqfM_ADpkchMFHQaDJgxDtsc1Gt02vjWCvSOv1zWliEOFuGk7mC5GtQ9fjz11MRU4XS3a_v-FCEt8wr8HdoUumX7lgzchPSkns8ZU3lQ', 'width': 4160}]",ChIJhyFhr_ORPzARjbINePXcv0E,0.0,ChIJhyFhr_ORPzARjbINePXcv0E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJhyFhr_ORPzARjbINePXcv0E
OPERATIONAL,"QJPW+W8V, Pante Kuyun, Setia Bhakti, Aceh Jaya Regency, Aceh, Indonesia","{'location': {'lat': 4.7873684, 'lng': 95.6457951}, 'viewport': {'northeast': {'lat': 4.788718229892723, 'lng': 95.64714492989273}, 'southwest': {'lat': 4.786018570107279, 'lng': 95.64444527010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pemandian,,ChIJx4PFewCfPzARgAHhiGJAC78,0.0,ChIJx4PFewCfPzARgAHhiGJAC78,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJx4PFewCfPzARgAHhiGJAC78
OPERATIONAL,"WG4M+F6, Seumantok, Sampoiniet, Aceh Jaya Regency, Aceh, Indonesia","{'location': {'lat': 4.9061732, 'lng': 95.5330445}, 'viewport': {'northeast': {'lat': 4.907523029892721, 'lng': 95.53439432989273}, 'southwest': {'lat': 4.904823370107278, 'lng': 95.5316946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,It’s not snake,"[{'height': 650, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106134603608957266239"">Hudaibiya Al faruqie</a>'], 'photo_reference': 'AUGGfZnUnaZw0qmeb0zasTS8F5iqwDQgtsvVdq8i7ch3yxspMODoZvgqnP5X5t2t9T7hZAZZJS9LT4pCtpYxuk4Jhu2A_N8CObcjeWJTR-HOk9U4-7kFLlqDjzz8YQC-moO35fcwKkF_tY2_2nd9Uu6shd8t1vpF-OfgbgNFNXIuA3jhkAqQ', 'width': 433}]",ChIJeaHhTACPPzARy1ItoDo8ICc,3.8,ChIJeaHhTACPPzARy1ItoDo8ICc,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,https://www.google.com/maps/place/?q=place_id:ChIJeaHhTACPPzARy1ItoDo8ICc
OPERATIONAL,"PG55+596, Lhok Geulumpang, Setia Bhakti, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.7079143, 'lng': 95.5083789}, 'viewport': {'northeast': {'lat': 4.709264129892722, 'lng': 95.50972872989271}, 'southwest': {'lat': 4.706564470107278, 'lng': 95.50702907010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasie Kinan,,ChIJg_steuSXPzAROk9KCS5b9Eo,5.0,ChIJg_steuSXPzAROk9KCS5b9Eo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJg_steuSXPzAROk9KCS5b9Eo
OPERATIONAL,"PG55+2HQ, Lhok Geulumpang, Setia Bhakti, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.7075968, 'lng': 95.5089928}, 'viewport': {'northeast': {'lat': 4.708946629892721, 'lng': 95.51034262989273}, 'southwest': {'lat': 4.706246970107277, 'lng': 95.50764297010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Ajay Geulumpang Raya,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104354084338536305442"">Zahrul Bahjati</a>'], 'photo_reference': 'AUGGfZlc_CX9-0IBdnjbm0qp5I6AX6oi3BL6HKbIL3UfGalYZ29mgd_qDhtPjjUp_eX4VbQpFcSNQQ5v9wOYe-V0mCcVSdyUyz94AFHlGHPMhauYgdNAPOsNaVSxLc570R0jGdA6Ul2r4jUl_jiT5IeC8tcXCNyXikeqvPYq64sq8314fMwR', 'width': 7456}]",ChIJjSRoRzCXPzARSaxqFppHwMI,4.1,ChIJjSRoRzCXPzARSaxqFppHwMI,"['tourist_attraction', 'point_of_interest', 'establishment']",55,,https://www.google.com/maps/place/?q=place_id:ChIJjSRoRzCXPzARSaxqFppHwMI
OPERATIONAL,"PGF5+7VJ, Lhok Geulumpang, Setia Bhakti, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.7232102, 'lng': 95.50964289999999}, 'viewport': {'northeast': {'lat': 4.724536779892722, 'lng': 95.5109525298927}, 'southwest': {'lat': 4.721837120107278, 'lng': 95.50825287010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunoeng Cincrang,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109471981520788875353"">A Google User</a>'], 'photo_reference': 'AUGGfZkbrPy3mMxcZLgWS1s_j4DJN36pZXzpnEqZZaTiOXtIeTmWXRt0ot8SnmI1chQIIgfAZAQj85HDuRMjCbO7SDQbuPGTMDcifvWYg5ERNqWk0PeXj41jnPEZi6FGbuELjoz6-ABsp-E84LF4lIElbD4hHoCA4cRV-yABEDI8yCQ9J8Gp', 'width': 4032}]",ChIJg8EsZamXPzARm1H9SQhkSYQ,5.0,ChIJg8EsZamXPzARm1H9SQhkSYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJg8EsZamXPzARm1H9SQhkSYQ
OPERATIONAL,"PG46+V8R, Lhok Geulumpang, Setia Bhakti, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.7072313, 'lng': 95.510751}, 'viewport': {'northeast': {'lat': 4.708581129892723, 'lng': 95.51210082989274}, 'southwest': {'lat': 4.705881470107279, 'lng': 95.5094011701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lhok Gelumpang Ajay,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109824154070687313665"">mawardi</a>'], 'photo_reference': 'AUGGfZnur9SGs6lyVm0TTIXOFAIzZoOOsNS1lMvYZ0XZ7AstjPYfCaonw3Y7Q1yIgCYjsJxbJT3g592Nhp_W362YbKOTfr0TTrzGE_WuOAwKeG3oXDES1kZ0a45bA13zjaBEoHI3U7HmDarnHzXoevwWgOsXnJp7MdRCC6lma57D86nadHe_', 'width': 1920}]",ChIJo9qNGQmXPzAR0eZao9kQISE,4.3,ChIJo9qNGQmXPzAR0eZao9kQISE,"['tourist_attraction', 'point_of_interest', 'establishment']",29,,https://www.google.com/maps/place/?q=place_id:ChIJo9qNGQmXPzAR0eZao9kQISE
CLOSED_TEMPORARILY,"QFJJ+95J, Patek, Darul Hikmah, Aceh Jaya Regency, Aceh 23656, Indonesia","{'location': {'lat': 4.7809716, 'lng': 95.48040259999999}, 'viewport': {'northeast': {'lat': 4.782430729892723, 'lng': 95.48170802989273}, 'southwest': {'lat': 4.779731070107279, 'lng': 95.47900837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau keueh,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101200647692571470620"">Fahrie Zal</a>'], 'photo_reference': 'AUGGfZnIYBvTqB384AkZSIa0OmfoFVTqeCCdpSUpc5X-R3C5cS5GZ1E3nJyCGzI84eZ0nDkUXPKHZCnWPdTk70V3aKXx_p6YC_v7MOT6fFvLVbA7iwY5ylQ_3Di-drPr4EqxUuaqHMgAlwRVDsBtzFZHYLdtxKd5GBqvGSJIAUCpZbG4BVHr', 'width': 1443}]",ChIJSxkThdSXPzAR4dVvxpP8Jrg,5.0,ChIJSxkThdSXPzAR4dVvxpP8Jrg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,True,https://www.google.com/maps/place/?q=place_id:ChIJSxkThdSXPzAR4dVvxpP8Jrg
CLOSED_TEMPORARILY,"QFJ4+6QJ Pantai Patek, Patek, Kec. Darul Hikmah, Kabupaten Aceh Jaya, Aceh 23656, Indonesia","{'location': {'lat': 4.7805873, 'lng': 95.4568982}, 'viewport': {'northeast': {'lat': 4.783949399999999, 'lng': 95.46260659999999}, 'southwest': {'lat': 4.779466600000002, 'lng': 95.4549954}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Patek,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106736065166336461218"">A Google User</a>'], 'photo_reference': 'AUGGfZlDmMILEOlyEAHFg6avXWB_pSoZIxmEVN5LRlJK6gheo5clsAfoImHBRkBtEo4p6unOw-5GwhqismSI5CI-AnT-0kY65tEowpaQjWNPuu4UxNJcqz_tm2clVMYfnMFy-YuQBUr3rTevGBL4QmJGbDWZPH_GZOePQLMi0RWiFnet6E5P', 'width': 3000}]",ChIJJdx_ZqqVPzARjcssTfwnWdQ,0.0,ChIJJdx_ZqqVPzARjcssTfwnWdQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJJdx_ZqqVPzARjcssTfwnWdQ
CLOSED_TEMPORARILY,"PGM2+W8, Lhok Geulumpang, Aceh Jaya Regency, Aceh, Indonesia","{'location': {'lat': 4.734812499999999, 'lng': 95.5008125}, 'viewport': {'northeast': {'lat': 4.736585779892722, 'lng': 95.50200217989273}, 'southwest': {'lat': 4.733886120107278, 'lng': 95.49930252010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Babah Sawang,,ChIJbxyTgoGXPzARhXtd8URXSoc,0.0,ChIJbxyTgoGXPzARhXtd8URXSoc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,https://www.google.com/maps/place/?q=place_id:ChIJbxyTgoGXPzARhXtd8URXSoc
