business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,url
OPERATIONAL,"M736+J3, Oransbari, South Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.3459874, 'lng': 134.2601945}, 'viewport': {'northeast': {'lat': -1.344637570107278, 'lng': 134.2615443298927}, 'southwest': {'lat': -1.347337229892722, 'lng': 134.2588446701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai warunggui,ChIJT1ErLgBTUi0RJ4eOVRKdvpw,0,ChIJT1ErLgBTUi0RJ4eOVRKdvpw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJT1ErLgBTUi0RJ4eOVRKdvpw
OPERATIONAL,"M6GG+97, Akeju, Oransbari, South Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.324055, 'lng': 134.225705}, 'viewport': {'northeast': {'lat': -1.322419420107278, 'lng': 134.2290542}, 'southwest': {'lat': -1.325119079892722, 'lng': 134.2245886}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Sumber Ria Mansel,ChIJ43C0NABNUi0RjLYFo7V-v0o,0,ChIJ43C0NABNUi0RjLYFo7V-v0o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ43C0NABNUi0RjLYFo7V-v0o
OPERATIONAL,"P53J+8HR, Sidomulyo, Oransbari, South Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.296641, 'lng': 134.1814006}, 'viewport': {'northeast': {'lat': -1.295291170107278, 'lng': 134.1827504298927}, 'southwest': {'lat': -1.297990829892722, 'lng': 134.1800507701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Farm DAM,ChIJc4XdiOyzUy0RRNnuXv0uLXY,1,ChIJc4XdiOyzUy0RRNnuXv0uLXY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 902, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117475003232719315775"">A Google User</a>'], 'photo_reference': 'AUGGfZkDPehqcisPtfvYUWI58Dwqpt7n0dpNBcL4UncscpZwH6hi8zTogO61xZPOBeZsFDzul2yQeA_g0yDnW1AQbLDVFsOWEsq4HRcAsG5pi6mWdcW__GOy6_un15PW_8n6TLjTZ1nulHQ3YZe36lIyylbPJQ4CRkr-yluDijje94mes-wa', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJc4XdiOyzUy0RRNnuXv0uLXY
OPERATIONAL,"P6G7+4V9, Watariri, Oransbari, South Manokwari Regency, West Papua 98353, Indonesia","{'location': {'lat': -1.27471, 'lng': 134.2147211}, 'viewport': {'northeast': {'lat': -1.273360170107278, 'lng': 134.2160709298927}, 'southwest': {'lat': -1.276059829892722, 'lng': 134.2133712701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Oransbari,ChIJk7T6dgCzUy0R6w0KSf3jEt8,0,ChIJk7T6dgCzUy0R6w0KSf3jEt8,"['park', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJk7T6dgCzUy0R6w0KSf3jEt8
CLOSED_TEMPORARILY,"P53J+9GQ, Sidomulyo, Oransbari, South Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.2965449, 'lng': 134.1813473}, 'viewport': {'northeast': {'lat': -1.295195070107278, 'lng': 134.1826971298927}, 'southwest': {'lat': -1.297894729892722, 'lng': 134.1799974701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendung Oransbari (Warbiadi),ChIJEWa1Hc-zUy0RmhuIiD8vghA,0,ChIJEWa1Hc-zUy0RmhuIiD8vghA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJEWa1Hc-zUy0RmhuIiD8vghA
CLOSED_TEMPORARILY,"M6HJ+XVJ, Sindang Jaya, Oransbari, Manokwari Regency, West Papua 98353, Indonesia","{'location': {'lat': -1.320033, 'lng': 134.2321322}, 'viewport': {'northeast': {'lat': -1.31656035, 'lng': 134.2330175298927}, 'southwest': {'lat': -1.32119055, 'lng': 134.2303178701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUBUK NASRAN,ChIJhX29h3BNUi0RYPR7n_rZhUY,0,ChIJhX29h3BNUi0RYPR7n_rZhUY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJhX29h3BNUi0RYPR7n_rZhUY
CLOSED_TEMPORARILY,"M6PW+X66, Waroser, Oransbari, Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.3125958, 'lng': 134.2455157}, 'viewport': {'northeast': {'lat': -1.311207770107278, 'lng': 134.24629145}, 'southwest': {'lat': -1.313907429892722, 'lng': 134.24318845}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waroser,ChIJk7qyheJNUi0Ry4SQNsThTVc,3,ChIJk7qyheJNUi0Ry4SQNsThTVc,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103645139567121202417"">A Google User</a>'], 'photo_reference': 'AUGGfZlJg2Dchmi3IB8R7PBXyeJ247zO-pvfhkrRd3mN1wyV6CWS--7esaeWxlSQLPUwaJTavKLbKFKLK1Yhe2PjU1hmyZ32PooJNANQyvrCroPGSxxpG2sKdr21XtAzC8qMZbZLeJilLAzIaQRrQ6DdcUYNfeMXprnT1LUPl4Md01ymr4b3', 'width': 8000}]",True,https://www.google.com/maps/place/?q=place_id:ChIJk7qyheJNUi0Ry4SQNsThTVc
CLOSED_TEMPORARILY,"M6PF+G3Q, Sindang Jaya, Oransbari, Manokwari Regency, West Papua 98353, Indonesia","{'location': {'lat': -1.3136714, 'lng': 134.222726}, 'viewport': {'northeast': {'lat': -1.312270470107278, 'lng': 134.2243084798927}, 'southwest': {'lat': -1.314970129892722, 'lng': 134.2216088201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAWAH NASRAN,ChIJ4fLl-AdNUi0RkSL-3a9mm0M,5,ChIJ4fLl-AdNUi0RkSL-3a9mm0M,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107308908575147497226"">herry susanto</a>'], 'photo_reference': 'AUGGfZl0FFN-1Makn2MXWrOq71_n9gehWYozXwR1OP8EYqrxE-J5Bu_0-etC9kuufb_bSMjAioL_RZlSVbgLm7sDZ5MgI4AUzZ7HrIG5PxcWFDLxkKlL4pmxHPgbchoZzLmTgN3K87wBLqBOO73dZ3KJHX-C8qjjEOn7lcfCf7sLjvY2bFuU', 'width': 1080}]",True,https://www.google.com/maps/place/?q=place_id:ChIJ4fLl-AdNUi0RkSL-3a9mm0M
CLOSED_TEMPORARILY,"M5CR+WCJ, Margorukun, Oransbari, South Manokwari Regency, West Papua 98353, Indonesia","{'location': {'lat': -1.3276745, 'lng': 134.1910066}, 'viewport': {'northeast': {'lat': -1.326324670107278, 'lng': 134.1923564298927}, 'southwest': {'lat': -1.329024329892722, 'lng': 134.1896567701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Saw Miyen,ChIJT5jzZedNUi0RivzPQHwCUI8,0,ChIJT5jzZedNUi0RivzPQHwCUI8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 876, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114325673790176999053"">A Google User</a>'], 'photo_reference': 'AUGGfZlKCQVfXtEnJTn_iXCkHjQxawsR-7ZTpJixR2FOFCLMf_02mazA-q-3SDBnZCz0pWN958u_v8rK7OFsypQtH4FVMyQGJcE23pXOT9Ii6PsLKdzp7Bvu8oP52NYWePQnPT637sz-6qMu6PqKV-NY3ECRXN-ZS5nldwksFh32sr3G6KV-', 'width': 720}]",True,https://www.google.com/maps/place/?q=place_id:ChIJT5jzZedNUi0RivzPQHwCUI8
CLOSED_TEMPORARILY,"Q5GQ+4FJ, Wariari, Tanah Rubuh, Manokwari Regency, West Papua, Indonesia","{'location': {'lat': -1.2246545, 'lng': 134.1886345}, 'viewport': {'northeast': {'lat': -1.223304670107278, 'lng': 134.1899843298928}, 'southwest': {'lat': -1.226004329892722, 'lng': 134.1872846701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wedoni,ChIJv2D_tuaxUy0R-casRWOhEIw,0,ChIJv2D_tuaxUy0R-casRWOhEIw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,https://www.google.com/maps/place/?q=place_id:ChIJv2D_tuaxUy0R-casRWOhEIw
