business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"M225+FR, Tobilota, Wotan Ulumando, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.348775, 'lng': 123.0095571}, 'viewport': {'northeast': {'lat': -8.347445770107278, 'lng': 123.0109614298927}, 'southwest': {'lat': -8.350145429892722, 'lng': 123.0082617701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beach View,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114420522471168111522"">Frans Steven</a>'], 'photo_reference': 'AUGGfZn1uOSDBYmAg4ge_0o-HADmvC2e3VuGcKFYdRFD0fTvyZSMeVAgae-fGPgTLoGtUaZIhOAqyXvJjuXUejvD75WfzXs7-oa95II_57XIrBxouD-aGB6U3SOlMnKQpmL0xmxP3SSGngUG1qBh-BavEqmv7U7uGd0CR1YKnFPHrCl3SW7a', 'width': 720}]",ChIJBd9gVTWBrC0RyfQsuB2eBFM,5.0,ChIJBd9gVTWBrC0RyfQsuB2eBFM,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJBd9gVTWBrC0RyfQsuB2eBFM
OPERATIONAL,"J29J+VCF, Samasoge, Wotan Ulumando, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3803248, 'lng': 123.031062}, 'viewport': {'northeast': {'lat': -8.378974970107278, 'lng': 123.0324118298927}, 'southwest': {'lat': -8.381674629892721, 'lng': 123.0297121701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tambak Garam,,ChIJvZnPl7WBrC0RpMjpZ9Vh8cY,0.0,ChIJvZnPl7WBrC0RpMjpZ9Vh8cY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvZnPl7WBrC0RpMjpZ9Vh8cY
OPERATIONAL,"H2X4+6CG, Tanah Tukan, Wotan Ulumando, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.401945, 'lng': 123.006068}, 'viewport': {'northeast': {'lat': -8.400595170107277, 'lng': 123.0074178298927}, 'southwest': {'lat': -8.40329482989272, 'lng': 123.0047181701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Gemuk,,ChIJJwQ5QT6BrC0R-BqenoyRxU0,0.0,ChIJJwQ5QT6BrC0R-BqenoyRxU0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJwQ5QT6BrC0R-BqenoyRxU0
OPERATIONAL,"J4GH+73M, Bilal, Adonara Timur, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3742863, 'lng': 123.1276836}, 'viewport': {'northeast': {'lat': -8.37254837010728, 'lng': 123.12878985}, 'southwest': {'lat': -8.375248029892724, 'lng': 123.12436485}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wot'en,,ChIJP1FjHQB_qy0R9P9QX4RmvCk,0.0,ChIJP1FjHQB_qy0R9P9QX4RmvCk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJP1FjHQB_qy0R9P9QX4RmvCk
OPERATIONAL,"H3R7+FX2, Oyangbarang, Wotan Ulumando, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4092839, 'lng': 123.0639382}, 'viewport': {'northeast': {'lat': -8.407941120107278, 'lng': 123.0653024798927}, 'southwest': {'lat': -8.410640779892722, 'lng': 123.0626028201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oyangbarang,,ChIJcUlVYACDrC0RWIvME4750qk,0.0,ChIJcUlVYACDrC0RWIvME4750qk,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcUlVYACDrC0RWIvME4750qk
OPERATIONAL,"J4J9+WH7, Dawataa, Adonara Timur, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.367701, 'lng': 123.1189332}, 'viewport': {'northeast': {'lat': -8.366351170107281, 'lng': 123.1202830298927}, 'southwest': {'lat': -8.369050829892725, 'lng': 123.1175833701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun(wai gokka),"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102625490799839113816"">A Google User</a>'], 'photo_reference': 'AUGGfZk2PfU09G9uYvyZQ-wqi2gd05Bc_lvOeUnRWY-ZZakithhVZPUdz2QAT3s5OdgloKjNWqm83EC48fxp3OMTkuYRJOF_PStRJeYt1R3byVBz1jnUmCoLOaCVvHDpdQi2kkhL_t_D_oujhFBE9GJ3f2Ml4eJqGgy-qj69mIRVTbEEgJUt', 'width': 958}]",ChIJ30f5lkJ_qy0R6C7ew7Vd0Zo,5.0,ChIJ30f5lkJ_qy0R6C7ew7Vd0Zo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ30f5lkJ_qy0R6C7ew7Vd0Zo
OPERATIONAL,"J4JJ+G59, Bilal, Adonara Timur, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3687094, 'lng': 123.1304948}, 'viewport': {'northeast': {'lat': -8.367355070107276, 'lng': 123.1318454298927}, 'southwest': {'lat': -8.37005472989272, 'lng': 123.1291457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wai Olok,,ChIJ4ZYHTgB_qy0RE-Q5CEu_cnY,0.0,ChIJ4ZYHTgB_qy0RE-Q5CEu_cnY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ZYHTgB_qy0RE-Q5CEu_cnY
OPERATIONAL,"M2J8+2V, Sarotari, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3199375, 'lng': 123.0171875}, 'viewport': {'northeast': {'lat': -8.318498770107277, 'lng': 123.0185074298927}, 'southwest': {'lat': -8.321198429892721, 'lng': 123.0158077701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai kota sau 1,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101963883597907418702"">Ama Lebu</a>'], 'photo_reference': 'AUGGfZmH9y4ZS-CRuudZlyg5RhzALcTPy79dI0KgcUbuumpypPnzvbXOY8g-fLGpB_LBJexB1PNWAriBJ04x_XOwrUUyX1SpcWd5NqImFt6B7UpmVFuSwUtPHXV9bHldUoK0SuvjPwe-7s3lCHSKaeAM_s9H8mcQCor7GwZhobV9ookmAEsA', 'width': 4640}]",ChIJB4VTR-t_rC0RhurH8Jao9F0,5.0,ChIJB4VTR-t_rC0RhurH8Jao9F0,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJB4VTR-t_rC0RhurH8Jao9F0
OPERATIONAL,"MX4F+QMF, Larantuka, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.343028499999999, 'lng': 122.9740978}, 'viewport': {'northeast': {'lat': -8.341643570107276, 'lng': 122.9754046298927}, 'southwest': {'lat': -8.34434322989272, 'lng': 122.9727049701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Bukit Fatima,"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102531789126009087082"">A Google User</a>'], 'photo_reference': 'AUGGfZn7MjpZaJpWGb6f-wRCAnR49iMlN9-1XzEr4Vhy9hH65arMcQd8qfvUxeNIi4KMUnt9ykEQaneFvNeu8tfT3yw_uKGcFDBgrGzTzMh6t3osELwktkuTwLTLAnxk_YC9t0jSt7cVZbDXckB4IL8oPdaLe-ojHN778ibUCYoF5KD2WTzA', 'width': 1296}]",ChIJbV9w-ESHrC0R7GYd3AUlJS8,4.8,ChIJbV9w-ESHrC0R7GYd3AUlJS8,"['tourist_attraction', 'point_of_interest', 'establishment']",256.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbV9w-ESHrC0R7GYd3AUlJS8
OPERATIONAL,"M4JF+VMQ, Bukit Seburi II, Adonara Barat, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3177641, 'lng': 123.1242418}, 'viewport': {'northeast': {'lat': -8.316413670107279, 'lng': 123.1255955798927}, 'southwest': {'lat': -8.319113329892723, 'lng': 123.1228959201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Waihean,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115879555390843897072"">Daris Helan</a>'], 'photo_reference': 'AUGGfZkDb2VTijmqFUbl2j2b33-fEqLQ8ys-OWKbxfneaZzxhyAOn0ONmmDMUE0BF_HtlkPDyVn5cUl90PDTp0AV1I8KjLGE9oezq-B7mDg9IDbVCvf8X15fVaW5LJzFDm75yYj2TibukIuRhtFuVJr9WKW65Q3IkhLZ0mWXwVUj7h77sFsV', 'width': 640}]",ChIJ27dY6fB_qy0Rkfmy3WdR2IY,5.0,ChIJ27dY6fB_qy0Rkfmy3WdR2IY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ27dY6fB_qy0Rkfmy3WdR2IY
