business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,url
OPERATIONAL,"PVCR+659, Kawaliwu, Riangkotek, Kec. Lewolema, Kabupaten Flores Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.279451, 'lng': 122.8904764}, 'viewport': {'northeast': {'lat': -8.278248770107277, 'lng': 122.8919518298927}, 'southwest': {'lat': -8.280948429892721, 'lng': 122.8892521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kawaliwu,{'open_now': False},"[{'height': 1832, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117973733928289443918"">YVD Wain</a>'], 'photo_reference': 'AUGGfZmytuFLi95X2K7VyqdjKcb4S96GJy-L4qTQ0HPUUhhhrVtlpmZbaEcqz1rpZFWIWHPu88TfnbKozln9HawfHEegeJM7aTaF7nnM1YMhkRc36bkA_v7vE4OtVPHHOLYzKkKvP7KNZVfLC5Vgw2nrdBuO9M8I3pRuT6zvsRE1NZGheO8H', 'width': 3258}]",ChIJvYcNA0ljrC0Rm_ZQOE1c4oo,4.6,ChIJvYcNA0ljrC0Rm_ZQOE1c4oo,"['tourist_attraction', 'point_of_interest', 'establishment']",127.0,,,https://www.google.com/maps/place/?q=place_id:ChIJvYcNA0ljrC0Rm_ZQOE1c4oo
OPERATIONAL,"PVCR+85X, Sinar Hading, Lewolema, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2791329, 'lng': 122.8904834}, 'viewport': {'northeast': {'lat': -8.278077620107279, 'lng': 122.8919790298927}, 'southwest': {'lat': -8.280777279892723, 'lng': 122.8892793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian air panas Watohoko kawaliwu,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101963883597907418702"">Ama Lebu</a>'], 'photo_reference': 'AUGGfZnfyHgXx39LLAoonLUMwlvLs9auavDO-BF1m3WB6iwCpteQtcJcLJoorMirhNnOTaiAbNqO34n2zLmm27L5Aso4ecoKKSLKXu9pbaewBT4CRQJaAd3j9XwdSarzlPn7_kf-B18rE2RcuhhZaWurXDFrW7AlN4Y6J-y1gvCyn42CEq8R', 'width': 4032}]",ChIJNefAW2VjrC0RidpssDIqxBY,5.0,ChIJNefAW2VjrC0RidpssDIqxBY,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJNefAW2VjrC0RidpssDIqxBY
OPERATIONAL,"PV4G+R3X, Ile Padung, Lewolema, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2928953, 'lng': 122.8752485}, 'viewport': {'northeast': {'lat': -8.291642870107276, 'lng': 122.8766626798927}, 'southwest': {'lat': -8.29434252989272, 'lng': 122.8739630201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Leworahang,{'open_now': False},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116433217519416341416"">A Google User</a>'], 'photo_reference': 'AUGGfZnFUp5ddQEM558mDwcUWqOO7QjtGlgZbyhRNixRf7CEuu1l_1zyt96u-wri2Uejmf8-vV1tRKH7PEn5KkjE1_hEx0KbC_Oh3Se7G7M1W631wWWRyyxtt70zIDJaOdKekLUZ3HbE5LkQNDOWoziohau5gYUHBeUUqKUanmUULdU92x1a', 'width': 3072}]",ChIJyXhUfaBjrC0RUd1RliMiTIw,0.0,ChIJyXhUfaBjrC0RUd1RliMiTIw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJyXhUfaBjrC0RUd1RliMiTIw
OPERATIONAL,"PR3M+PVW, Lewokluok, Demon Pagong, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2957886, 'lng': 122.8346583}, 'viewport': {'northeast': {'lat': -8.294465720107278, 'lng': 122.8357286798927}, 'southwest': {'lat': -8.297165379892721, 'lng': 122.8330290201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Telaga Biru,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107424845276243984665"">Willri Riberu</a>'], 'photo_reference': 'AUGGfZn1xAAngMZf1LUIFfLqmEW_gpm6e6mO4ocdsyKk3OHd4QNZ326As_GvQ0H6WiDJ58CZ11FtUZn_Gly7vdBKrv7z-1vVKlng4jeKJKo1TezRnKqaMWFXZx0d2KUffolmg68A4vPzc3ssWHyjdaRzgaKywjYNI7roZ86GTQXa7I1OWtqi', 'width': 1920}]",ChIJs__BhwpjrC0RF3E9EJBm1zE,2.0,ChIJs__BhwpjrC0RF3E9EJBm1zE,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJs__BhwpjrC0RF3E9EJBm1zE
OPERATIONAL,"PVVW+F5R, Sinar Hading, Lewolema, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.256254799999999, 'lng': 122.8953795}, 'viewport': {'northeast': {'lat': -8.254840320107276, 'lng': 122.8969747798927}, 'southwest': {'lat': -8.25753997989272, 'lng': 122.8942751201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pasir Putih beach,,,ChIJj00DIABlrC0R6H8Rsf2vpqA,0.0,ChIJj00DIABlrC0R6H8Rsf2vpqA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJj00DIABlrC0R6H8Rsf2vpqA
OPERATIONAL,"PVPV+XXR, Sinar Hading, Lewolema, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.262512599999999, 'lng': 122.894894}, 'viewport': {'northeast': {'lat': -8.260803270107278, 'lng': 122.8963620798927}, 'southwest': {'lat': -8.263502929892722, 'lng': 122.8936624201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Roga Beach,,"[{'height': 1120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104849326765428958640"">Petrus dacunha</a>'], 'photo_reference': 'AUGGfZlF87KUfZtdKQ5OEPwEluFHOrX8_Q-d8SU0UrxlXXHTlikojH3Ofekts5o9XRHKLU6vtzlqSwYn3_5yQA4JWvq5aN0R66s5HMfL2E11mUqTKjrEGBtZMUtwTciY7vj-BwzrrM0N-n1_nGtQlQ8tE1tF9uf6kxTgZzVxFDlTxWv-P0j4', 'width': 2304}]",ChIJd53wD-hlrC0RpFLDNsRp5Wo,3.5,ChIJd53wD-hlrC0RpFLDNsRp5Wo,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJd53wD-hlrC0RpFLDNsRp5Wo
OPERATIONAL,"PR3M+PVW, Lewokluok, Demon Pagong, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.295646, 'lng': 122.8347129}, 'viewport': {'northeast': {'lat': -8.294380420107279, 'lng': 122.8357543298928}, 'southwest': {'lat': -8.297080079892723, 'lng': 122.8330546701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teluk Lewokluok,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104653526383707526767"">Muhassin Aidin</a>'], 'photo_reference': 'AUGGfZmEymAO-Vj64z5mEKD-t_g4GS8wG0gsGuASJe-UJ9bDbxfV749tefm-CYCZbYL-AqxbeaAApFaJWCFEdCb34B_KEzURWL025tAim7SvIGiRqNvzrsBYsbqxiqF4euONHN8OIthMIzfwPaY-EE1lTwJAB5NyaZh2SgXfzbV9u8nMzLIt', 'width': 9216}]",ChIJIc9huLljrC0RgWRz3Q3vrKw,4.9,ChIJIc9huLljrC0RgWRz3Q3vrKw,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,,,https://www.google.com/maps/place/?q=place_id:ChIJIc9huLljrC0RgWRz3Q3vrKw
OPERATIONAL,"MW8J+RXC, Lorong Sori Tobi, Lamawalang, Kec. Larantuka, Kabupaten Flores Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.3328616, 'lng': 122.9325008}, 'viewport': {'northeast': {'lat': -8.331515620107277, 'lng': 122.9338367298927}, 'southwest': {'lat': -8.334215279892721, 'lng': 122.9311370701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah adat Lamawalang,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106651655817458169206"">Achmad Fitoyo</a>'], 'photo_reference': 'AUGGfZkNczh7AEArDNV56zd9DFUT6RDLJuBsuO7XDBAVYgnahtsIvXn6cpVnG0BIN4gboXR48vwqD2t7RXbBLRIhN6uIVm0aePIL6W1WIfboT5LPCYKVOk7-q1SyVSdVcOT5yG8JTjNH_8eDU6VDJoHTKuI7cQrUOGL7Dum9pXyibsmymgVF', 'width': 4000}]",ChIJjcgxC8t9rC0Rnn5nWTLHMWY,4.5,ChIJjcgxC8t9rC0Rnn5nWTLHMWY,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,,,https://www.google.com/maps/place/?q=place_id:ChIJjcgxC8t9rC0Rnn5nWTLHMWY
OPERATIONAL,"QXHH+H5, Halakodanuan, Ile Mandiri, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.221121499999999, 'lng': 122.9779945}, 'viewport': {'northeast': {'lat': -8.220143399999994, 'lng': 122.9790006798927}, 'southwest': {'lat': -8.2240558, 'lng': 122.9763010201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Welo,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100977727748583013859"">A Google User</a>'], 'photo_reference': 'AUGGfZmJ4OuAM2ZJwGMxadUSHifVm6bFY8XjbYTP7iNSH8G_kw9t1BMsgpyjnHdpatgCp1Wql-UWKo2Z4_OwPTohEJZK7yoO6caa_6e-iHYPGAX0fDDVZLChgpdOhaEAAlNksHDvXN0UdBrwMzla6XkWtZXffa0PbFBiiGFeDej71bS02_Y5', 'width': 3016}]",ChIJG0Cu05l7rC0RHu5CKxJ68kA,4.5,ChIJG0Cu05l7rC0RHu5CKxJ68kA,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJG0Cu05l7rC0RHu5CKxJ68kA
OPERATIONAL,"MWC8+WV2, Lewoloba, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3277283, 'lng': 122.9171359}, 'viewport': {'northeast': {'lat': -8.32577592010728, 'lng': 122.9180032298927}, 'southwest': {'lat': -8.328475579892723, 'lng': 122.9153035701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai air panas,,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108396252213666823127"">A Google User</a>'], 'photo_reference': 'AUGGfZnneOiZMXE3BJq7kPRwnhMFvMs-wXTnaDhrNcIy5MpfihNkjinwY6ya2YvWsiq16QEbDXyD7XXl8I5KOVydZ5NJr9q10_VK057EOmnfG5sPhbhNN5MiWCk1D2nQkI7gqWcWbnxdAxYHA8rtOYOemNX7CMq76OzkCZfGCuIPHbuYRaIb', 'width': 1200}]",ChIJDZ4nnuZ9rC0Rb96tWXax8JY,5.0,ChIJDZ4nnuZ9rC0Rb96tWXax8JY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJDZ4nnuZ9rC0Rb96tWXax8JY
