business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,permanently_closed,url
OPERATIONAL,"FVW7+VJ3, East Kombos, Singkil, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.497053, 'lng': 124.8640508}, 'viewport': {'northeast': {'lat': 1.498405029892722, 'lng': 124.8653949798927}, 'southwest': {'lat': 1.495705370107278, 'lng': 124.8626953201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,alya home,ChIJozLttcALhzIRbgIBbo8qiq8,0.0,ChIJozLttcALhzIRbgIBbo8qiq8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJozLttcALhzIRbgIBbo8qiq8
OPERATIONAL,"perumahan walemanguni indah, blok N no.6, Kombos Bar., Kec. Singkil, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.5008451, 'lng': 124.858613}, 'viewport': {'northeast': {'lat': 1.502208179892722, 'lng': 124.8599537798927}, 'southwest': {'lat': 1.499508520107278, 'lng': 124.8572541201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,NMT home,ChIJvVfpRQB1hzIRfF-dvxsjkwY,0.0,ChIJvVfpRQB1hzIRfF-dvxsjkwY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'GV25+8C West Kombos, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6GV25+8C'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJvVfpRQB1hzIRfF-dvxsjkwY
OPERATIONAL,"Ternate Baru, Singkil, Manado City, North Sulawesi 95232, Indonesia","{'location': {'lat': 1.489615, 'lng': 124.8545979}, 'viewport': {'northeast': {'lat': 1.490966629892722, 'lng': 124.8558385298927}, 'southwest': {'lat': 1.488266970107278, 'lng': 124.8531388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,MARKAS PERSKUD,ChIJ6U-zoQV1hzIR5-tZfj7IcqQ,0.0,ChIJ6U-zoQV1hzIR5-tZfj7IcqQ,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'FVQ3+RR Ternate Baru, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FVQ3+RR'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6U-zoQV1hzIR5-tZfj7IcqQ
OPERATIONAL,"FVR5+JXW, Ternate Tanjung, Singkil, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.4916197, 'lng': 124.8599504}, 'viewport': {'northeast': {'lat': 1.492939629892722, 'lng': 124.8613799798927}, 'southwest': {'lat': 1.490239970107278, 'lng': 124.8586803201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ringkuangan - Mosselmann,ChIJ1w-oqP51hzIRUfY6gsjc4yA,5.0,ChIJ1w-oqP51hzIRUfY6gsjc4yA,"['lodging', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ1w-oqP51hzIRUfY6gsjc4yA
OPERATIONAL,"JQ39+3HC, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.6026875, 'lng': 124.7688906}, 'viewport': {'northeast': {'lat': 1.604037329892722, 'lng': 124.7702404298927}, 'southwest': {'lat': 1.601337670107278, 'lng': 124.7675407701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bunaken Marine Park,ChIJU7p7ZCuahzIRlSSiRLQamgA,4.7,ChIJU7p7ZCuahzIRlSSiRLQamgA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",54,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110960022026960657497"">David Nobel</a>'], 'photo_reference': 'AUGGfZkIflv5V8Otu-vI9dxYGXqWTMVPQGrNhYYUfWM-I1p3pmtW6-T26xXj0w_Xl5Fn71tu5ugtkUmy-98KK3zS1RfjALfsZg4e5StbbiXJpDpzkSfk4M3y_77j1m8aUm8LHfO_QtHzSmDCxMXu2JYYQgG7bUnMyQrO9C69PNNETQZEuYey', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJU7p7ZCuahzIRlSSiRLQamgA
OPERATIONAL,"FRVV+JW2, Jl. D. I. Panjaitan, Calaca, Kec. Wenang, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4940102, 'lng': 124.8447537}, 'viewport': {'northeast': {'lat': 1.495392579892722, 'lng': 124.8460990298927}, 'southwest': {'lat': 1.492692920107278, 'lng': 124.8433993701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ban Hing Kiong Temple Manado,ChIJq-X_cEN1hzIR79-BTLPE6go,4.6,ChIJq-X_cEN1hzIR79-BTLPE6go,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",651,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118253577286603550155"">aldi ulaan</a>'], 'photo_reference': 'AUGGfZm8UWBvKCcHsX1RW3nURd3HazUiKx8ShPXn1W83vsVoJn-XqHhOCs6S6SfuALJ1fhmcQhAuSUOC0JbWTnhWRZhbREnkXklRghQaZf76S6iFWwed-2b7KTiLj7rIr7IGBhGEcJySRhFwZABiRkUwAkhURnWCafZg3mG5VQAttikw4LOC', 'width': 4608}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJq-X_cEN1hzIR79-BTLPE6go
OPERATIONAL,"FVQ4+M2C, Ternate Baru, Singkil, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.4891861, 'lng': 124.8550252}, 'viewport': {'northeast': {'lat': 1.490519829892722, 'lng': 124.8563097798928}, 'southwest': {'lat': 1.487820170107278, 'lng': 124.8536101201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Juwita mantali,ChIJaYnit091hzIRgCQh5ViXDCM,0.0,ChIJaYnit091hzIRgCQh5ViXDCM,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaYnit091hzIRgCQh5ViXDCM
OPERATIONAL,"FVQ6+P8G, Ternate Tanjung, Singkil, Manado City, North Sulawesi, Indonesia","{'location': {'lat': 1.4893159, 'lng': 124.8608128}, 'viewport': {'northeast': {'lat': 1.490664579892722, 'lng': 124.8621850798927}, 'southwest': {'lat': 1.487964920107278, 'lng': 124.8594854201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tiwi Ramadhani,ChIJe86jbkV1hzIRIWjkslqHCsA,0.0,ChIJe86jbkV1hzIRIWjkslqHCsA,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJe86jbkV1hzIRIWjkslqHCsA
OPERATIONAL,"Jl. Bengawan Solo No.136, Singkil Dua, Kec. Singkil, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.5001151, 'lng': 124.8558853}, 'viewport': {'northeast': {'lat': 1.501449629892722, 'lng': 124.8572476298928}, 'southwest': {'lat': 1.498749970107278, 'lng': 124.8545479701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kel. Sambenthiro Bogar,ChIJS9EIy1l1hzIRG4S86PRqAHM,0.0,ChIJS9EIy1l1hzIRG4S86PRqAHM,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'GV24+39 Singkil Dua, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6GV24+39'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJS9EIy1l1hzIRG4S86PRqAHM
OPERATIONAL,"Jl. Sungai Citarum, Kombos Bar., Kec. Singkil, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4955064, 'lng': 124.8554347}, 'viewport': {'northeast': {'lat': 1.496891479892722, 'lng': 124.8567608798927}, 'southwest': {'lat': 1.494191820107277, 'lng': 124.8540612201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kel.corneles matahelumual,ChIJRwS-A8F1hzIRoRDzNpEH5x8,0.0,ChIJRwS-A8F1hzIRoRDzNpEH5x8,"['lodging', 'point_of_interest', 'establishment']",0,"{'compound_code': 'FVW4+65 West Kombos, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FVW4+65'}","[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111892659167043407708"">A Google User</a>'], 'photo_reference': 'AUGGfZlWfL6B9XfyaHEoYuqJSQd1z1IWKoJdVHKwmsweCuvmxYvtukSubj-VmxvP8YrPX9dnHDpBZP9ExhaPJ68olOmRJrOBjhmLP46J_FaSEOXIHgFBf9cbGSfmshdAz3pOmg_tQPwYidODIPFSQXDscnGP5tjuJb2VJsJXcLP3iBHO3xc', 'width': 2322}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJRwS-A8F1hzIRoRDzNpEH5x8
