business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"Jalan Kelam No.1, Akcaya, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat, Indonesia","{'location': {'lat': -0.0462291, 'lng': 109.3277605}, 'viewport': {'northeast': {'lat': -0.04486662010727779, 'lng': 109.3291027798927}, 'southwest': {'lat': -0.04756627989272221, 'lng': 109.3264031201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Akcaya,ChIJ3y-LaTBZHS4RhpRjrkO_w9s,"{'compound_code': 'X83H+G4 Akcaya, Pontianak, West Kalimantan, Indonesia', 'global_code': '6PFFX83H+G4'}",0.0,ChIJ3y-LaTBZHS4RhpRjrkO_w9s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ3y-LaTBZHS4RhpRjrkO_w9s
OPERATIONAL,"Gg. Bayu I No.34, RT.04/RW.VII, Benua Melayu Laut, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78123, Indonesia","{'location': {'lat': -0.0328108, 'lng': 109.3478418}, 'viewport': {'northeast': {'lat': -0.03146717010727779, 'lng': 109.3491828798927}, 'southwest': {'lat': -0.03416682989272222, 'lng': 109.3464832201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pontianak Waterfront A,ChIJxZljo2RZHS4RQedbnv90Mug,"{'compound_code': 'X88X+V4 Benua Melayu Laut, Pontianak, West Kalimantan, Indonesia', 'global_code': '6PFFX88X+V4'}",5.0,ChIJxZljo2RZHS4RQedbnv90Mug,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115195538153455453336"">A Google User</a>'], 'photo_reference': 'AUGGfZmEql9Js4wcBg15tYoLTObhnENMFh68TiWg94Gycm4NGZQzy5diYA_EO4DXulZ1S4N6Sq8srpOWU_eP11N39dPNG_gZRhNnO2ClvqJe7f3rin4kVLf89X1Q3wqnXecU3tVIN97B2NNT6tt5RnVuCzinc2EjdGqgRRZuIzke7WaQbn5z', 'width': 1844}]",,https://www.google.com/maps/place/?q=place_id:ChIJxZljo2RZHS4RQedbnv90Mug
OPERATIONAL,"X83R+MFP, Parit Tokaya, South Pontianak, Pontianak, West Kalimantan 78113, Indonesia","{'location': {'lat': -0.0457756, 'lng': 109.3412114}, 'viewport': {'northeast': {'lat': -0.04441252010727779, 'lng': 109.3425764298927}, 'southwest': {'lat': -0.04711217989272222, 'lng': 109.3398767701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Three Wheel Roller Monument,ChIJtfn8PxVZHS4R35qQBR3Nlps,,0.0,ChIJtfn8PxVZHS4R35qQBR3Nlps,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJtfn8PxVZHS4R35qQBR3Nlps
OPERATIONAL,"Jl. Sutan Syahrir, Akcaya, Kec. Pontianak Kota, Kota Pontianak, Kalimantan Barat 78113, Indonesia","{'location': {'lat': -0.04557369999999999, 'lng': 109.3218981}, 'viewport': {'northeast': {'lat': -0.04414552010727779, 'lng': 109.3231739298927}, 'southwest': {'lat': -0.04684517989272222, 'lng': 109.3204742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Akcaya Park,ChIJAeFyDA9ZHS4RDUd4VzC5Dtw,"{'compound_code': 'X83C+QQ Akcaya, Pontianak, West Kalimantan, Indonesia', 'global_code': '6PFFX83C+QQ'}",4.3,ChIJAeFyDA9ZHS4RDUd4VzC5Dtw,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3456,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115260970004325224358"">Ajie Arief</a>'], 'photo_reference': 'AUGGfZmzge5Jbnq4pCceAfSMU_nWoA-6RMhSKLDFkdHfXvZr0eHAxW_OHpw7hUSsGjADnZgmSsPGwEt9HgwiYHL3d1za921cvvD8WJoDKMkvFlyKeQfPEf0WPKA66ZB12QEJS04clYVpfKfSoY5wuj_tBWECFdgOgbBaEQJkT8w62g4uTeX4', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJAeFyDA9ZHS4RDUd4VzC5Dtw
OPERATIONAL,"X8CW+W3V, Jl. Sultan Moh., Benua Melayu Laut, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia","{'location': {'lat': -0.0273813, 'lng': 109.3455405}, 'viewport': {'northeast': {'lat': -0.02625212010727778, 'lng': 109.3467877298927}, 'southwest': {'lat': -0.02895177989272221, 'lng': 109.3440880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterfront riverside city,ChIJic9qjTpZHS4RAUBn5LIwtbs,,4.7,ChIJic9qjTpZHS4RAUBn5LIwtbs,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101456317982456696867"">mikael zen</a>'], 'photo_reference': 'AUGGfZmKSjX6nwkStx8RIjjXSvxT7G_EZ2u_3ear-ZIyn2lpSoWrIV6ob_SXEvsHflPwaR1va-aK6zSg4P7jb9WfqQweswh_pMvmx3CkFjN-leaxXNlfY0-pet_VAQSw0qovYN0QkYe_jN2NROCjh0XJShPgfXiYvaLDcpATy9_0Az9akrKC', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJic9qjTpZHS4RAUBn5LIwtbs
OPERATIONAL,"X8HV+49X, Sungai Landak, Siantan Tengah, Kec. Pontianak Utara, Kota Pontianak, Kalimantan Barat 78243, Indonesia","{'location': {'lat': -0.0221257, 'lng': 109.3434877}, 'viewport': {'northeast': {'lat': -0.02077587010727778, 'lng': 109.3448375298927}, 'southwest': {'lat': -0.02347552989272221, 'lng': 109.3421378701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara 3 Pontianak,ChIJe1-TMwBZHS4R-e-0wtNG6Y4,,0.0,ChIJe1-TMwBZHS4R-e-0wtNG6Y4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJe1-TMwBZHS4R-e-0wtNG6Y4
OPERATIONAL,"Gg. Landak No.6, Benua Melayu Laut, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243, Indonesia","{'location': {'lat': -0.0324728, 'lng': 109.3476722}, 'viewport': {'northeast': {'lat': -0.03113017010727778, 'lng': 109.3490054298927}, 'southwest': {'lat': -0.03382982989272221, 'lng': 109.3463057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterfront Sightseeing boat,ChIJG7QjmphZHS4Rw9UAITCgAeA,"{'compound_code': 'X89X+23 Benua Melayu Laut, Pontianak, West Kalimantan, Indonesia', 'global_code': '6PFFX89X+23'}",4.3,ChIJG7QjmphZHS4Rw9UAITCgAeA,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105221637283928387238"">Usman Althafun</a>'], 'photo_reference': 'AUGGfZmp-QrJax5rV6T9sGlY1Qxfbn1OHotAIjBul6XtJJ3WsrGYwd4UvU-xwPjz6WsYFLQQNnO4Fls3Y0KwK5QBnXmy95SjU7eGZPkYKzF7pZRkhksxsCccQ1bu3fakRAD2fg3tTLHCzT1i8AR41Z4HYn4ARQ5nKSNutxQCwCkisPXmD8M9', 'width': 4000}]",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJG7QjmphZHS4Rw9UAITCgAeA
OPERATIONAL,"X962+5PJ, Benua Melayu Laut, South Pontianak, Pontianak, West Kalimantan 78243, Indonesia","{'location': {'lat': -0.03973869999999999, 'lng': 109.3522196}, 'viewport': {'northeast': {'lat': -0.03838797010727778, 'lng': 109.3535716298927}, 'southwest': {'lat': -0.04108762989272221, 'lng': 109.3508719701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Meriam Karbit Sungai Kapuas,ChIJHw4WRPdZHS4Rkqhf49QZfUo,,5.0,ChIJHw4WRPdZHS4Rkqhf49QZfUo,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101359698796570789563"">Gustino Basuan</a>'], 'photo_reference': 'AUGGfZmUAq8w4u5GvEArDj4WBEawLzz_cyZncPqx8mR7ypoWh8nLVCP4EN_CLE2Dewymtz17HhAfTOFzn_sMAm6GGreT1HvVXp2-UQocrrzgO0_0uXLLWuuGAbAuGlO4_7HYc_v4-_2qd5C-FdRYntzkk0a-Sxjk1HK6YKk7ChQIS9wMQH6K', 'width': 2000}]",,https://www.google.com/maps/place/?q=place_id:ChIJHw4WRPdZHS4Rkqhf49QZfUo
OPERATIONAL,"X82V+M6W, Parit Tokaya, South Pontianak, Pontianak, West Kalimantan 78113, Indonesia","{'location': {'lat': -0.0482576, 'lng': 109.3430641}, 'viewport': {'northeast': {'lat': -0.04696327010727778, 'lng': 109.3443527298927}, 'southwest': {'lat': -0.0496629298927222, 'lng': 109.3416530701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Museum Kalbar,ChIJKTuOVrtZHS4RFPbOnhEoqzY,,4.7,ChIJKTuOVrtZHS4RFPbOnhEoqzY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",12,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102229930523787609660"">Nuralam Parjono</a>'], 'photo_reference': 'AUGGfZl637ErVeCKqPKt6iLzu7ryI1p6wdNOjq9LRgx2x-E0YtIJkceSxsg8BIz7Bs4KFXug_-ACS2Jv6TH7QqEKzzQfDrYsFMouv0XOdd6HIZKLX--jH38Mfzt-F8dsV-dc3mrtGQ35huQT5Hj0j27-5Z6YvQpyc6h1wJTYSjWspVULbE0', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJKTuOVrtZHS4RFPbOnhEoqzY
OPERATIONAL,"Jl. Jenderal Ahmad Yani No.78122, Parit Tokaya, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78113, Indonesia","{'location': {'lat': -0.0472366, 'lng': 109.3412139}, 'viewport': {'northeast': {'lat': -0.04602542010727778, 'lng': 109.3426177298927}, 'southwest': {'lat': -0.04872507989272221, 'lng': 109.3399180701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Betang Longhouse,ChIJ9yT9iqtZHS4Re_Y07XPqPRc,"{'compound_code': 'X83R+4F Parit Tokaya, Pontianak, West Kalimantan, Indonesia', 'global_code': '6PFFX83R+4F'}",4.3,ChIJ9yT9iqtZHS4Re_Y07XPqPRc,"['tourist_attraction', 'point_of_interest', 'establishment']",74,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109998833520307675912"">pemikir kini</a>'], 'photo_reference': 'AUGGfZml-AStX48L83qiS5INxkP-13Yt2M4ymrS8V3BSw8SeLKcyyv4Ivkn-rqw7zTWVPiagfXCzE-XAY6E7pzdYJ7192xZveLw90Z_N8nc3SNSfCZZfh6eq7JRXqezPquz2uK3Q2yjgYZYNRQt6yRbiMcvAs_03JsEgCwooqWxU_jQL3Jlv', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ9yT9iqtZHS4Re_Y07XPqPRc
