formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Rogojampi, Banyuwangi Regency, East Java, Indonesia","{'location': {'lat': -8.310433399999999, 'lng': 114.2917215}, 'viewport': {'northeast': {'lat': -8.28928, 'lng': 114.3636629}, 'southwest': {'lat': -8.388695, 'lng': 114.24537}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rogojampi,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101512100022695792889"">A Google User</a>'], 'photo_reference': 'AUGGfZlifI0uZaW47L_6Pjuh0mpkeq7X3RkDXLL8qalbnokgA2BpF-IKSzEtCl2aQ7o5T7Ebbm8gtB_kzEr-evGegGHWjCe-L_h08sKdD1U0jT5CfG1RcYQyx6TZRwLkFUGInzrxDPZcZcHClfBp3YZ6Z2PsrtCeBdb6x1cF6EDm7y31G7Z6', 'width': 1080}]",ChIJcQ9MASpX0S0R5Cy7VSL1z8Q,ChIJcQ9MASpX0S0R5Cy7VSL1z8Q,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJcQ9MASpX0S0R5Cy7VSL1z8Q
"Rogojampi, Banyuwangi Regency, East Java, Indonesia","{'location': {'lat': -8.3096067, 'lng': 114.2955141}, 'viewport': {'northeast': {'lat': -8.30344, 'lng': 114.31193}, 'southwest': {'lat': -8.3174599, 'lng': 114.28768}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rogojampi,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104377659817735209538"">Suyanto Laros</a>'], 'photo_reference': 'AUGGfZmI4jNpWE6DBEd_obmWe2RSuILKp8who9hdJwF4_eABqavSpucgdUe7tZE8dT1kZQa_M5M6yitnjd-Npec7Fq_UQeG3FQwU7OxGvGV9P3_Tma4XA7E5WM-MgvfMlez_1uPvkScl3QX73NdBFxLyQJZ4zzxGXBzSMt5xFs4rEOUulZAn', 'width': 2592}]",ChIJ7cT-ajJX0S0RGg-ogu0YOrE,ChIJ7cT-ajJX0S0RGg-ogu0YOrE,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7cT-ajJX0S0RGg-ogu0YOrE
"Jl. Pantai Blimbingsari, Blimbingsari, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia","{'location': {'lat': -8.323834, 'lng': 114.3585925}, 'viewport': {'northeast': {'lat': -8.322459920107276, 'lng': 114.3599521798927}, 'southwest': {'lat': -8.32515957989272, 'lng': 114.3572525201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Blimbingsari,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102529646174609269728"">A Google User</a>'], 'photo_reference': 'AUGGfZlcPYLV6PGUBlCxwFa4am8PmxnI102qvBkUMHEZHwNqXWCIIvYMEX0s8YymZyP-rDzFhw7rBQkj0rBjL4DKeynNk_mCW8Nwbj3nfUX1MKASRBaxyDg4jW0g40hv97GORl6TyMIeRDBMMbdUZ2TFeUdWLnkfA4vgM8q5PCzbpLuROiuA', 'width': 1080}]",ChIJhQer-r9Z0S0RZcxKTdOSVCA,ChIJhQer-r9Z0S0RZcxKTdOSVCA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'M9G5+FC Blimbingsari, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PM9G5+FC'}",4.2,2883.0,,https://www.google.com/maps/place/?q=place_id:ChIJhQer-r9Z0S0RZcxKTdOSVCA
"Dsn. Krajan, Belakang SDN 2, Dusun Krajan, Gintangan, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur 64852, Indonesia","{'location': {'lat': -8.3387164, 'lng': 114.3069716}, 'viewport': {'northeast': {'lat': -8.337415520107276, 'lng': 114.3084274298927}, 'southwest': {'lat': -8.34011517989272, 'lng': 114.3057277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WKJ (Wisata Kampong Jajang),"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103667907006604774443"">A Google User</a>'], 'photo_reference': 'AUGGfZmC-YLYj0gp4s5u93fbUE05gb9gkKME1LgCZ53FBYu44186ubQM5b5S-6ya7igNB6M4YrUjVk_nm9HodHSBI2CIEFEo15N1G5-sY3pFk90sPsUj1RDgNd8XgoEgTIg3vMQuXvY_yKBoAJE9nw12b7s378LhTMmxOsdWv1X-Xx9KXGlZ', 'width': 3264}]",ChIJYRbgqrVX0S0Rtph_MkDNjDE,ChIJYRbgqrVX0S0Rtph_MkDNjDE,"['tourist_attraction', 'cafe', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'M864+GQ Gintangan, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PM864+GQ'}",4.5,10.0,,https://www.google.com/maps/place/?q=place_id:ChIJYRbgqrVX0S0Rtph_MkDNjDE
"Mangir, Rogojampi, Banyuwangi Regency, East Java, Indonesia","{'location': {'lat': -8.3528518, 'lng': 114.2925424}, 'viewport': {'northeast': {'lat': -8.33804, 'lng': 114.3030399}, 'southwest': {'lat': -8.36178, 'lng': 114.27488}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangir,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110645082789242446561"">A Google User</a>'], 'photo_reference': 'AUGGfZmPEhXaphKV1xCZE6t8ejfvZR9J_Tq6z9PM3PMrRJ9cYo360yFjLvHOiGEcSFD9Bhz79HVZfa4ZtRzVXbKc3J_QOnDEPT0HS9AA8_xXH224R0vLM9eFKPF-8nqQbXLXmAqQGgUtdklvsg3dXjPHBZqquAlqgbByotNxxogrI_MqlUgN', 'width': 3120}]",ChIJVaN38KpX0S0RqXtBdBqiAVw,ChIJVaN38KpX0S0RqXtBdBqiAVw,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJVaN38KpX0S0RqXtBdBqiAVw
"JL. Parijatah Wetan, RT 005/01, Krajan, Watukebo, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia","{'location': {'lat': -8.317977599999999, 'lng': 114.3118339}, 'viewport': {'northeast': {'lat': -8.316586720107278, 'lng': 114.3131986798927}, 'southwest': {'lat': -8.319286379892722, 'lng': 114.3104990201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RTH Watukebo Village,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101389710192452051603"">Wahyu Fevers</a>'], 'photo_reference': 'AUGGfZnvkDIZx3bz5_LlDuCoQQUNMCsd4dzGNEfJmrwiNiMfBVUHTVlTvkLGxgOANj2FOWimOyW1V0sex6C7vcTP-sxS3fjJks16hNHyB1cUDqXFqNV9Gs6EE1lvH4xpb4bgcCD196kpYOrhkRcQ0CDepooMG1PPUeNWyJjN8-rfbThh8mCF', 'width': 2000}]",ChIJv9wItrZX0S0R4ZaBNcz4DsQ,ChIJv9wItrZX0S0R4ZaBNcz4DsQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'M8J6+RP Watukebo, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PM8J6+RP'}",4.5,127.0,,https://www.google.com/maps/place/?q=place_id:ChIJv9wItrZX0S0R4ZaBNcz4DsQ
"Gintangan, Rogojampi, Banyuwangi Regency, East Java, Indonesia","{'location': {'lat': -8.3411781, 'lng': 114.3163148}, 'viewport': {'northeast': {'lat': -8.3322799, 'lng': 114.3414799}, 'southwest': {'lat': -8.357759999999999, 'lng': 114.3005601}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gintangan,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101960179897825781169"">Anggung Setiawan</a>'], 'photo_reference': 'AUGGfZkx81Y-USNPb16F2SN0qlxIEh1Vh7lXohcRqMGB7oWLKCjGHK_RfSTFaMhDWQVbhttWKEBPmTsYBk7JGGthmXLtqclzwArv4c4H-D9DY723berF98pVQwZSjwPGuoejn9LrRBT12YH9vA0KEjZrct28SuA_F-yy0qk7ljXnVk1qNw4I', 'width': 1080}]",ChIJy7Bl6XdX0S0Rm_c-qkMKdPI,ChIJy7Bl6XdX0S0Rm_c-qkMKdPI,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJy7Bl6XdX0S0Rm_c-qkMKdPI
"M8R8+8H5, Pancoran, Karangbendo, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia","{'location': {'lat': -8.3092422, 'lng': 114.3164955}, 'viewport': {'northeast': {'lat': -8.307888170107278, 'lng': 114.3178666298927}, 'southwest': {'lat': -8.310587829892723, 'lng': 114.3151669701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pancoran,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109977737787350715181"">Erni Damayanti</a>'], 'photo_reference': 'AUGGfZmn2VTMk9RY4nnpyswRpSIcCotCVta9utehPH8TU2FTdIf2GMzcjrc4xbaMksIeBinuRKfdZ_UCsTTXafopQdD7dL9TovwiA_c_GiFjbIlTenTr80rR2jxXch7gsFvctsV6WFs_96sMiSaVMdnhjVbD6WWC05Pev8Cj4yjM91tG4VYb', 'width': 4000}]",ChIJU1zNdUxX0S0RdMKky4B9-CE,ChIJU1zNdUxX0S0RdMKky4B9-CE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.1,338.0,,https://www.google.com/maps/place/?q=place_id:ChIJU1zNdUxX0S0RdMKky4B9-CE
"Rejosari, Karangrejo, Rogojampi, Banyuwangi Regency, East Java 68462, Indonesia","{'location': {'lat': -8.3650118, 'lng': 114.3186735}, 'viewport': {'northeast': {'lat': -8.36365662010728, 'lng': 114.3200096798927}, 'southwest': {'lat': -8.366356279892724, 'lng': 114.3173100201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata latar gemirang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101312703131568150367"">A Google User</a>'], 'photo_reference': 'AUGGfZnSYaJAJZLktxBi0Am_0XPZ33gITYiK70tYBQHjnXxYdxRjpMigo4o1GsPbIpAE0CBTudVBfu_Ljp7pCMLHbETy_h7jgSMomBtf2sNvPyetl_Aw2pbzHG2fwdpZjeQWvK4Ti48MxaB_MLwwRHVmObTl2uYb2Jrfbsrco8oYG-hFzap_', 'width': 6000}]",ChIJiyDEArtX0S0RCF8wkyNNq4c,ChIJiyDEArtX0S0RCF8wkyNNq4c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'J8M9+XF Karangrejo, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PJ8M9+XF'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJiyDEArtX0S0RCF8wkyNNq4c
"M8R8+9P9, jln pancoran mas, Pancoran, Karangbendo, Kec. Rogojampi, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia","{'location': {'lat': -8.3090919, 'lng': 114.3168733}, 'viewport': {'northeast': {'lat': -8.30774682010728, 'lng': 114.3180544298927}, 'southwest': {'lat': -8.310446479892724, 'lng': 114.3153547701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang Pancoran Mas,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102139546950119703660"">Saddam Husain</a>'], 'photo_reference': 'AUGGfZkcHVvTwynYgSkHGpUPNQwVsWu2hDHn2Htc7rGoJXf3eIiOvzskTzhvleUsxS2gHL8LeVfV0k7HEBN4KjpDA8YsbMf5CDQT2_IdBdEehsONZwJe05OzKMcwuXap47wtEjNj3lUJO0QGvRCJvKAkiGSOg6PjP8nXR5M-iLzyWUC1s4Vv', 'width': 4160}]",ChIJESf3S0pX0S0R0ui9p6i0jvg,ChIJESf3S0pX0S0R0ui9p6i0jvg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.1,300.0,,https://www.google.com/maps/place/?q=place_id:ChIJESf3S0pX0S0R0ui9p6i0jvg
