business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,price_level,url
OPERATIONAL,"Q8H5+3X8, Jl. Mas Wagio, Krajan, Paspan, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.2223284, 'lng': 114.3099603}, 'viewport': {'northeast': {'lat': -8.220985470107276, 'lng': 114.3112964798927}, 'southwest': {'lat': -8.22368512989272, 'lng': 114.3085968201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WARUNG WOT WATU,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118007984699627963822"">A Google User</a>'], 'photo_reference': 'AUGGfZmV6yr0EsxsqIHrAwW_v0nmbndIEMHSG4gobbw2M1NC0kk1yY0qwg0dLkTl5z_tQTeHm-TSUwAa6jomgxJxa7H2xbqx5QZWQo-czfljcYlvi6-NuH0G8G7Bv3ITFrRAFD329kpKIOixb63k5ki0tZ0g9WW31YoAUinWbNqSq0jcQxr_', 'width': 3468}]",ChIJpW5GT-1P0S0Rgz2F9puR-NU,5.0,ChIJpW5GT-1P0S0Rgz2F9puR-NU,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,,https://www.google.com/maps/place/?q=place_id:ChIJpW5GT-1P0S0Rgz2F9puR-NU
OPERATIONAL,"Q8Q9+PRQ, Dusun Krajan, Olehsari, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.2106504, 'lng': 114.3196233}, 'viewport': {'northeast': {'lat': -8.209419170107278, 'lng': 114.3209254298927}, 'southwest': {'lat': -8.212118829892722, 'lng': 114.3182257701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah kita,,ChIJaa6vTABP0S0RQPIdBS_Wtv0,3.0,ChIJaa6vTABP0S0RQPIdBS_Wtv0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJaa6vTABP0S0RQPIdBS_Wtv0
OPERATIONAL,"Jl. Raya Licin No.12, RT./RW/RW.02/01Dusun, Krajan, Glagah, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.2194769, 'lng': 114.3119767}, 'viewport': {'northeast': {'lat': -8.218138320107279, 'lng': 114.3133395798927}, 'southwest': {'lat': -8.220837979892723, 'lng': 114.3106399201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,theglagahtrans,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110824008840151252698"">sigit pupunk</a>'], 'photo_reference': 'AUGGfZmyQd0JZsOq_VJPME9E4gmP9G2wkDlsw2OHCFSjtNQBRgiAhLBgyYYPzcW6yx1uhxXYFw16eEM14ya82m3qxI-9ZAV4GzQAjLHF6FMcLXBqff6iDqd9a2XL6MEaNv-XRwhR_wQzJKcK7ryR3tZ3Uh9uRigC2kGzbxCKI5k2nH6FSyOe', 'width': 3264}]",ChIJl9SwV-VF0S0RQ3rN_EkxdPk,5.0,ChIJl9SwV-VF0S0RQ3rN_EkxdPk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"{'compound_code': 'Q8J6+6Q Glagah, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8J6+6Q'}",,https://www.google.com/maps/place/?q=place_id:ChIJl9SwV-VF0S0RQ3rN_EkxdPk
OPERATIONAL,"Lingkungan Lalangan, Jl. Rejosari, RT.001/RW.002, Dusun Watu Ulo, Rejosari, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68420, Indonesia","{'location': {'lat': -8.2230034, 'lng': 114.3353921}, 'viewport': {'northeast': {'lat': -8.221542620107279, 'lng': 114.3364499798927}, 'southwest': {'lat': -8.224242279892723, 'lng': 114.3337503201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang Sumber Dharmo,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114532090087548156612"">A Google User</a>'], 'photo_reference': 'AUGGfZmZVbeaPHW_QL25M3E4kS7eR1mOrkAnyRABUfOQvdOb0rPZ869EXHXmW3HRE6VBxF8lrlG8Xfz0Ev8hPEULz3M6ykaHj4vKU8K4VJFWn-RfFkanvRZyWbJz2Kc9sReSbmxeA-PFC-cD72ibkqLtZFJfGVmqEcD-DwPGkaCqMbvf86Ix', 'width': 3264}]",ChIJ-8_Kq_tF0S0RveEwnHTMV0o,4.9,ChIJ-8_Kq_tF0S0RveEwnHTMV0o,"['tourist_attraction', 'point_of_interest', 'establishment']",16,{'open_now': True},"{'compound_code': 'Q8GP+Q5 Dusun Watu Ulo, Rejosari, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8GP+Q5'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-8_Kq_tF0S0RveEwnHTMV0o
OPERATIONAL,"R76W+P6C, Dusun Wonosari, Taman Suruh, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.1881945, 'lng': 114.2955141}, 'viewport': {'northeast': {'lat': -8.187502820107277, 'lng': 114.2966157298927}, 'southwest': {'lat': -8.19020247989272, 'lng': 114.2939160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Gadog Desa TamanSuruh Kecamatan Glagah Kabupaten Banyuwangi,,ChIJA9EcPgBP0S0R7ksVRf7RYm4,0.0,ChIJA9EcPgBP0S0R7ksVRf7RYm4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJA9EcPgBP0S0R7ksVRf7RYm4
OPERATIONAL,"Dusun Gadog, Dusun Mondoloko, Taman Suruh, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68462, Indonesia","{'location': {'lat': -8.1777956, 'lng': 114.3018678}, 'viewport': {'northeast': {'lat': -8.176450270107278, 'lng': 114.3032140798927}, 'southwest': {'lat': -8.179149929892722, 'lng': 114.3005144201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Sumber Waras,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108083324153358909182"">A Google User</a>'], 'photo_reference': 'AUGGfZnPBzrFn2AUuYprwJM7ZBcz_ZDowxHsBxM9l0MEmEpit8VF03w1INXT9KTv4rLv6n7EaJ2_vPNGBqIaTx_Dv19eWffEWXMp2Er1gL-XEqPV_QJCAoa_9FULEjH672VT-yNnuJldGWrh4mZoeJQqb_YiLcq4-a9XS_ixEi0vWYw2U73Z', 'width': 4160}]",ChIJrQ6HwWhP0S0Rx0PyspGgXAs,4.3,ChIJrQ6HwWhP0S0Rx0PyspGgXAs,"['tourist_attraction', 'point_of_interest', 'establishment']",425,{'open_now': False},"{'compound_code': 'R8C2+VP Taman Suruh, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PR8C2+VP'}",1.0,https://www.google.com/maps/place/?q=place_id:ChIJrQ6HwWhP0S0Rx0PyspGgXAs
OPERATIONAL,"Dusun Krajan, Kemiren, Glagah, Banyuwangi Regency, East Java 68432, Indonesia","{'location': {'lat': -8.2035996, 'lng': 114.3203553}, 'viewport': {'northeast': {'lat': -8.202267020107277, 'lng': 114.3217239798927}, 'southwest': {'lat': -8.20496667989272, 'lng': 114.3190243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tourism Village Osing,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117408669749363278458"">Muhammad Syukron Makmun</a>'], 'photo_reference': 'AUGGfZkMCnVJAtDDZEI0k8HzoY82ht05wJJTSvnCc6HVQPeMO1fpDxEQApg4kjayXHEryYljy_f9rRg-tmpIhMJNKg_CUGF6YlqB1qFSCQUIOCNGhjgXpCrz2NJceK-2Gq0ayrCNH01VAewTiGtfHqDE9U5PvC8MGBYqoebT3ia4D84422pF', 'width': 5760}]",ChIJ49XpxZJP0S0Re4S6-LtMTDA,4.2,ChIJ49XpxZJP0S0Re4S6-LtMTDA,"['tourist_attraction', 'point_of_interest', 'establishment']",1580,{'open_now': False},"{'compound_code': 'Q8WC+H4 Kemiren, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8WC+H4'}",,https://www.google.com/maps/place/?q=place_id:ChIJ49XpxZJP0S0Re4S6-LtMTDA
OPERATIONAL,"Dusun Kedaleman, Kemiren, Glagah, Banyuwangi Regency, East Java 68432, Indonesia","{'location': {'lat': -8.2075643, 'lng': 114.322617}, 'viewport': {'northeast': {'lat': -8.206214470107279, 'lng': 114.3239668298927}, 'southwest': {'lat': -8.208914129892722, 'lng': 114.3212671701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Rumah Adat Osing Sukosari,,ChIJ3cgBftJP0S0RUIGUflZk3_A,0.0,ChIJ3cgBftJP0S0RUIGUflZk3_A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'Q8RF+X2 Kemiren, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8RF+X2'}",,https://www.google.com/maps/place/?q=place_id:ChIJ3cgBftJP0S0RUIGUflZk3_A
OPERATIONAL,"Q7CX+2R, Camping Ground PasCamp Park, Pereng, Paspan, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur, Indonesia","{'location': {'lat': -8.2300284, 'lng': 114.2993284}, 'viewport': {'northeast': {'lat': -8.228656170107277, 'lng': 114.3006158298927}, 'southwest': {'lat': -8.23135582989272, 'lng': 114.2979161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ATV Adventures Banyuwangi,"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117966965613809154296"">kusno supriyadi</a>'], 'photo_reference': 'AUGGfZnVmDOAK1hhF_I62ikCxwQx1WC9ragB_0mxQ8bKd2oQqzcgEp19npDUWOiqd3mERVDZRvbby8dGnLxARRzpwsyH8z9vI_tp9MDBNI5u1OlUMT87mUI-sm-o9ha7YXd8w2SRwXTsjPiFEWQcR9NUZbUH93GcycNIpqo9QAL9cnCD8joX', 'width': 2610}]",ChIJ01VsDNVR0S0RwMTLHPbsYTw,5.0,ChIJ01VsDNVR0S0RwMTLHPbsYTw,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"{'compound_code': 'Q79X+XP Paspan, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ79X+XP'}",,https://www.google.com/maps/place/?q=place_id:ChIJ01VsDNVR0S0RwMTLHPbsYTw
OPERATIONAL,"R77Q+XMM, Dusun Wonosari, Taman Suruh, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.1850293, 'lng': 114.2891689}, 'viewport': {'northeast': {'lat': -8.183386270107277, 'lng': 114.2908540798927}, 'southwest': {'lat': -8.186085929892721, 'lng': 114.2881544201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Tamansuruh,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112747510418799728862"">Yudha Prasetya</a>'], 'photo_reference': 'AUGGfZlmK8dTeVQYBDqtF7j2hdmCtu9ibcczjDLz4Alb9qaPmeHx8rvX7CxLVB1HtCRR0oI50Lnz0mRM1K-aYCaLiCyS-KRV3hRlrgq8oHYec4FHOgAS1nqTVB0M0ZPsDQLjOIJjdazjK-bOzq3R8_o7knlT7V2kWmYXZth_5VcUSQKoLxo9', 'width': 4640}]",ChIJkRrCKxFP0S0RZdomUwVoZ_s,4.6,ChIJkRrCKxFP0S0RZdomUwVoZ_s,"['tourist_attraction', 'point_of_interest', 'establishment']",177,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJkRrCKxFP0S0RZdomUwVoZ_s
