business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,plus_code,url
OPERATIONAL,"CPCM+GHR, Sawah, Trangsan, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57169, Indonesia","{'location': {'lat': -7.5786312, 'lng': 110.7339045}, 'viewport': {'northeast': {'lat': -7.577281370107278, 'lng': 110.7352543298927}, 'southwest': {'lat': -7.579981029892722, 'lng': 110.7325546701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gayam Pitu Spring,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114064986080467682117"">A Google User</a>'], 'photo_reference': 'AUGGfZndO5kIzqOyvFousPETiQHcvD3Ip-Yc_IdoVTK8x70lyZEEqDMCaY7jUcRz5tb0vdOZmdzU5Hu2Vggv3mgGWmnB5PydPa3pX3uePwmJVHbiFwNXdFEhzNj4IWyBOvkQrbNfNLMwjxiXw66qzjotv287Zlv546lQoRvD9xJvuOcviuZm', 'width': 3264}]",ChIJTT7vOSIVei4RsugFNWdQB6g,4.2,ChIJTT7vOSIVei4RsugFNWdQB6g,"['tourist_attraction', 'point_of_interest', 'establishment']",21,,,,https://www.google.com/maps/place/?q=place_id:ChIJTT7vOSIVei4RsugFNWdQB6g
OPERATIONAL,"9QR6+X5, Dusun II, Geneng, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.6075401, 'lng': 110.7604832}, 'viewport': {'northeast': {'lat': -7.606168820107277, 'lng': 110.7618097798927}, 'southwest': {'lat': -7.608868479892721, 'lng': 110.7591101201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gapuro Onthel,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116249665512861287237"">ilman alfian</a>'], 'photo_reference': 'AUGGfZnHoR28F4hR1ItaxDkj6Fd8bSpLmVZ__133-TufrfBo81hb63HY9BftbI5JLWTMtjZMSDjpqe3V4AXk-wfwxwzrWOeG5QIm_aYyK9J82Ve2nyhlNcfJ8PJOF9LPExN3X_FWcbEo5NErXEKjL5f_eMbduorzBV9B6KACQ6elO0RmPmaA', 'width': 8000}]",ChIJQ1pz0psVei4RMOmzsSmnX7Y,4.5,ChIJQ1pz0psVei4RMOmzsSmnX7Y,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ1pz0psVei4RMOmzsSmnX7Y
OPERATIONAL,"CP6G+GC9, Sawah, Klaseman, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.588630399999999, 'lng': 110.7261303}, 'viewport': {'northeast': {'lat': -7.587256320107277, 'lng': 110.7274833298927}, 'southwest': {'lat': -7.589955979892721, 'lng': 110.7247836701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kembar Betta farm,,ChIJ3R0zb7UVei4Rv3BqjIVMzvI,0.0,ChIJ3R0zb7UVei4Rv3BqjIVMzvI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3R0zb7UVei4Rv3BqjIVMzvI
OPERATIONAL,"CQ92+GPF, Melambong, Trangsan, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.581108799999999, 'lng': 110.7513945}, 'viewport': {'northeast': {'lat': -7.579856470107276, 'lng': 110.7527738298927}, 'southwest': {'lat': -7.58255612989272, 'lng': 110.7500741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun Suwatu,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111637116472431745468"">aris Ardiansyah</a>'], 'photo_reference': 'AUGGfZkabhLqxgnyr43Pr8yvOH4nxn7dOIeKthUIBtXHIP7KUzVHdbEoOyaKsihImVy7G15BeNVwXHYHWRB1Q5EB-GUUdMfEbzv9lOkmXGLZ2JS0ZSgnzbAJS8pTNofNmUhdMSl6h2i6_VZd8bG_1zIwPs4g04PmXx8ZBCtz8IjPbborGUbF', 'width': 3648}]",ChIJK4cr4wIVei4ROrHsjK5G-IE,5.0,ChIJK4cr4wIVei4ROrHsjK5G-IE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJK4cr4wIVei4ROrHsjK5G-IE
OPERATIONAL,"9QV4+49H, Jl. Yudistira, Dusun II, Geneng, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.607186700000001, 'lng': 110.7559983}, 'viewport': {'northeast': {'lat': -7.60579812010728, 'lng': 110.7572891298927}, 'southwest': {'lat': -7.608497779892724, 'lng': 110.7545894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PEMANCINGAN BLACKFISH KAWORAN,"[{'height': 3104, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101862661486319508839"">A Google User</a>'], 'photo_reference': 'AUGGfZnu4eovg7OeKkaLtqqQxqh87FTrPf6C7N5sR57lmVVphyifsLs0Nsj6GzTV19W0vqK4DNSCA8Haj_ABjxtZ6pxV2epy-ifM3EU4pVzxK7CP8nTLPdYi2O2kLpvVgqXxQ_ZDBIFaRe94wnmkP_wUZv9nU9APrP5QRiNJQ5YrVtfB01Hy', 'width': 3104}]",ChIJzxpXnjQVei4RUtRckXk0qg0,5.0,ChIJzxpXnjQVei4RUtRckXk0qg0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJzxpXnjQVei4RUtRckXk0qg0
OPERATIONAL,"CPG9+JP5, Klewer, Sraten, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.5735052, 'lng': 110.7193728}, 'viewport': {'northeast': {'lat': -7.572150320107276, 'lng': 110.7207375298927}, 'southwest': {'lat': -7.57484997989272, 'lng': 110.7180378701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mbah Solo,,ChIJwaYfAAAVei4RXFWSmZpvF2E,0.0,ChIJwaYfAAAVei4RXFWSmZpvF2E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJwaYfAAAVei4RXFWSmZpvF2E
OPERATIONAL,"9QJ5+MRQ, Kopem, Krajan, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.6183245, 'lng': 110.7595686}, 'viewport': {'northeast': {'lat': -7.616974570107279, 'lng': 110.7609178798927}, 'southwest': {'lat': -7.619674229892722, 'lng': 110.7582182201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Bawal Harian Mbah Wiji,"[{'height': 2366, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105783231676620196357"">A Google User</a>'], 'photo_reference': 'AUGGfZm17qB3ZwllnMWJRhbk6DY0TKc25MANz5gd5x2jv_r7jtentj755q3iq56T7msXfsSM-9w1wgOTI5DDa84DxDFuY2sumIWvoa35lPWHpXobsZ_QdSqirUalarvcfrz0g47DPRb1YlsXYd4I5Mra-x9wxoBqmsNt0FNV_IE9CqOEw1Rp', 'width': 4208}]",ChIJFxAkGwA_ei4RRE5ciHfPtWQ,5.0,ChIJFxAkGwA_ei4RRE5ciHfPtWQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJFxAkGwA_ei4RRE5ciHfPtWQ
OPERATIONAL,"CP48+GCW, Dusun I, Kagokan, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.593641700000001, 'lng': 110.7160775}, 'viewport': {'northeast': {'lat': -7.592303970107278, 'lng': 110.7174568298927}, 'southwest': {'lat': -7.595003629892722, 'lng': 110.7147571701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Dk. Padangan,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108957527972010418186"">raffi alfarisi</a>'], 'photo_reference': 'AUGGfZlx9hYmNkU6PsCjwNmr60_AYj9fUCky0rsmoXIfXj2K4VcSI6L9JZvYzKqO-WmKHDgMfB6Qix3a0RfEgN4xgJHphTjvfd_M8yb-i_wcDqLR5byZVMR4nnXwiZCsWM6eAwsD9IuOSQemHr2bZy93TaxiqpO5VDHUFm3dEhynwYeVroBr', 'width': 3016}]",ChIJkxpWQGoVei4RvgiZJ6bmBCo,4.5,ChIJkxpWQGoVei4RvgiZJ6bmBCo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJkxpWQGoVei4RvgiZJ6bmBCo
CLOSED_TEMPORARILY,"CP3Q+WH4, Dusun II, Blimbing, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.595239800000001, 'lng': 110.7389571}, 'viewport': {'northeast': {'lat': -7.593857620107279, 'lng': 110.7402237798927}, 'southwest': {'lat': -7.596557279892723, 'lng': 110.7375241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Randu Alas Blimbing,,ChIJAQ9y6gIVei4RUpwe8f-Usk4,0.0,ChIJAQ9y6gIVei4RUpwe8f-Usk4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJAQ9y6gIVei4RUpwe8f-Usk4
CLOSED_TEMPORARILY,"Klenisan 02/04, Dusun I, Geneng, Kec. Gatak, Kabupaten Sukoharjo, Jawa Tengah 57557, Indonesia","{'location': {'lat': -7.602983000000001, 'lng': 110.7608399}, 'viewport': {'northeast': {'lat': -7.601689820107279, 'lng': 110.7621576298927}, 'southwest': {'lat': -7.604389479892723, 'lng': 110.7594579701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mas Ari RAGAMA,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106490020996621336876"">A Google User</a>'], 'photo_reference': 'AUGGfZmjUdK9NV7biYSGSCQa7DNiX-ENgJVCt5iaLKeahiDjt1u-N7IVxAIW7JbZNNa5b15pDllIJNdbNfpV_46VKCpdd0xRnk_x61fTuRilhXPmxm4S9R78xQWHOZmh3hCKft7yydMsmZ2m8rqB-0kE3XUCA8HtgtUMLXM0WqGIwnb7uplV', 'width': 2160}]",ChIJy7P4YqAVei4R69sBGbrfOiA,0.0,ChIJy7P4YqAVei4R69sBGbrfOiA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,"{'compound_code': '9QW6+R8 Geneng, Sukoharjo Regency, Central Java, Indonesia', 'global_code': '6P4G9QW6+R8'}",https://www.google.com/maps/place/?q=place_id:ChIJy7P4YqAVei4R69sBGbrfOiA
