business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"7WQ7+CH, Manisharjo, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.711457500000001, 'lng': 110.9138871}, 'viewport': {'northeast': {'lat': -7.710111470107276, 'lng': 110.9152483298927}, 'southwest': {'lat': -7.71281112989272, 'lng': 110.9125486701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Offroad,{'open_now': True},ChIJp8j6Xjklei4RLsxC6QID0UU,5.0,ChIJp8j6Xjklei4RLsxC6QID0UU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJp8j6Xjklei4RLsxC6QID0UU
OPERATIONAL,"8V3H+9R4, Dondong, Mulur, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia","{'location': {'lat': -7.695443000000001, 'lng': 110.8789652}, 'viewport': {'northeast': {'lat': -7.694093420107277, 'lng': 110.8803138798927}, 'southwest': {'lat': -7.69679307989272, 'lng': 110.8776142201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Waduk Mulur,{'open_now': True},ChIJNfJofWc7ei4RrWYebD_8Ym4,4.2,ChIJNfJofWc7ei4RrWYebD_8Ym4,"['tourist_attraction', 'point_of_interest', 'establishment']",1802,"[{'height': 2212, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106529441950267624672"">Citro Priyono</a>'], 'photo_reference': 'AUGGfZkwcROInk-s_gjab5S9F4qs4TouN9pixi4-UX2otXj3Z90ve_oarZaLPq-NWStsnlwLP0SWSvqPE0--JrtSUBnVR2oi_i1VchVTPvElotmF4fgwpnmwowgf9W92qD5iCuFk4qFGgpq8C2Hj0PQtr2STq73Mlw4mkW-tQ6Zm4ouaeJ2W', 'width': 3428}]",,,https://www.google.com/maps/place/?q=place_id:ChIJNfJofWc7ei4RrWYebD_8Ym4
OPERATIONAL,"8W9C+HGH, Jl. Sugihan - Karanganyar, Area Sawah/ Kebun, Bendosari, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia","{'location': {'lat': -7.6810595, 'lng': 110.9213651}, 'viewport': {'northeast': {'lat': -7.679741120107278, 'lng': 110.9227129298927}, 'southwest': {'lat': -7.682440779892722, 'lng': 110.9200132701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIMPANG RENDENES,,ChIJ9e3IOmEjei4RkAH-tovCiUw,5.0,ChIJ9e3IOmEjei4RkAH-tovCiUw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101224193777244243416"">A Google User</a>'], 'photo_reference': 'AUGGfZnKsgH1IOgLpHwhznaFT9U9OQRBfpF-IA9suN2Tnv_bJ28Y9IAWGmzPODMfa7fOXBjRSWebm2S7Q8uDbFQBtKcAe47XlC_dip2q4RedSS4SoRn8jm-mGSXdiX4ypzuKwT09qebGKzqTXfcv5mWUq9-Wx2Ah62tv5-WzoHWAzRn3qBnx', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9e3IOmEjei4RkAH-tovCiUw
OPERATIONAL,"8V45+373, Menjing, Gayam, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57514, Indonesia","{'location': {'lat': -7.694852200000001, 'lng': 110.8581826}, 'viewport': {'northeast': {'lat': -7.693502370107277, 'lng': 110.8595324298927}, 'southwest': {'lat': -7.696202029892721, 'lng': 110.8568327701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa wisata Menjing Gayam Sukoharjo,,ChIJZV8Jl3o7ei4R3UhWaE85qaw,0.0,ChIJZV8Jl3o7ei4R3UhWaE85qaw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZV8Jl3o7ei4R3UhWaE85qaw
OPERATIONAL,"8RQM+HPJ, Gabusan, Jombor, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.6610339, 'lng': 110.8342581}, 'viewport': {'northeast': {'lat': -7.659696520107278, 'lng': 110.8356369798927}, 'southwest': {'lat': -7.662396179892721, 'lng': 110.8329373201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SirkusGajah,,ChIJofutZQA9ei4RKEvfD_rfTwg,0.0,ChIJofutZQA9ei4RKEvfD_rfTwg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJofutZQA9ei4RKEvfD_rfTwg
OPERATIONAL,"9V54+3W6, RT.01/RW.12, Jetis Peren, Gentan, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia","{'location': {'lat': -7.642394100000001, 'lng': 110.8574595}, 'viewport': {'northeast': {'lat': -7.641052470107279, 'lng': 110.8588019298927}, 'southwest': {'lat': -7.643752129892722, 'lng': 110.8561022701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Halima_strike,,ChIJ_Sf375Y9ei4RNdT8NIE-3q0,5.0,ChIJ_Sf375Y9ei4RNdT8NIE-3q0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': '9V54+2X Gentan, Sukoharjo Regency, Central Java, Indonesia', 'global_code': '6P4G9V54+2X'}",,https://www.google.com/maps/place/?q=place_id:ChIJ_Sf375Y9ei4RNdT8NIE-3q0
OPERATIONAL,"8V37+V35, Cangkring Sari, Mulur, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.695213899999999, 'lng': 110.8629307}, 'viewport': {'northeast': {'lat': -7.693862770107279, 'lng': 110.8642763798927}, 'southwest': {'lat': -7.696562429892723, 'lng': 110.8615767201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bok Senk,,ChIJdc25_eQ7ei4RaGiO_haDK3s,1.0,ChIJdc25_eQ7ei4RaGiO_haDK3s,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJdc25_eQ7ei4RaGiO_haDK3s
OPERATIONAL,"8V6F+JJQ, Pojok, Mulur, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah 57528, Indonesia","{'location': {'lat': -7.688465599999999, 'lng': 110.8730763}, 'viewport': {'northeast': {'lat': -7.687178020107277, 'lng': 110.8745543798927}, 'southwest': {'lat': -7.689877679892721, 'lng': 110.8718547201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Pojok Mulur,,ChIJq9dedvo7ei4RU-mhPKP79Lc,0.0,ChIJq9dedvo7ei4RU-mhPKP79Lc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJq9dedvo7ei4RU-mhPKP79Lc
OPERATIONAL,"8V8F+F6F, Jatirejo, Mulur, Kec. Bendosari, Kabupaten Sukoharjo, Jawa Tengah, Indonesia","{'location': {'lat': -7.6838009, 'lng': 110.8730562}, 'viewport': {'northeast': {'lat': -7.682451070107276, 'lng': 110.8744060298927}, 'southwest': {'lat': -7.68515072989272, 'lng': 110.8717063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Segitiga Pride,,ChIJjwXDWpE9ei4RO5gMMhGSG5A,5.0,ChIJjwXDWpE9ei4RO5gMMhGSG5A,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116157920883565271095"">A Google User</a>'], 'photo_reference': 'AUGGfZlN0njMZ84fHivjCXDa_M9GCHc_raruZrn9yReAtlX71ALySj7J5hAhkQTVtBCSYsgn6ARvIp6tmeByp3QaYoK-yKm2Ozj7bp3VnuspKaLA3kNnvm0UMk44r30NT5M3FT8XjQ7H3_WbMS8qMGCLQdzS5Pm1YG6ThpeMG2M7qFX01KeB', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJjwXDWpE9ei4RO5gMMhGSG5A
OPERATIONAL,"9R3J+87R, Jl. Kanguru 1, Bulakrejo, Kec. Sukoharjo, Kabupaten Sukoharjo, Jawa Tengah 57551, Indonesia","{'location': {'lat': -7.646642299999999, 'lng': 110.8306396}, 'viewport': {'northeast': {'lat': -7.645268920107278, 'lng': 110.8320638798927}, 'southwest': {'lat': -7.647968579892722, 'lng': 110.8293642201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Patung Jamu Sukoharjo,{'open_now': True},ChIJEVtKe8o9ei4RlAoQOFIWRdE,4.4,ChIJEVtKe8o9ei4RlAoQOFIWRdE,"['tourist_attraction', 'point_of_interest', 'establishment']",2505,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105005557927083647895"">A Google User</a>'], 'photo_reference': 'AUGGfZmfj8Uyo4cBTNuxMf7ir-NUjBuuKvoPnWIePE6IculT2AlDp6pNx7hmz9leKEn2vw-kwOfALbi2DooEceqwg-1wtBdI3suQbRmT3pxn59I83deYnWm08Xzamg6cf4GvQ4ShgMLRjyw1CiPDSLddKz0LVpGgFLYitAJtG2tJTOD0RRMU', 'width': 4624}]",,,https://www.google.com/maps/place/?q=place_id:ChIJEVtKe8o9ei4RlAoQOFIWRdE
