business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"F62H+VJM, Jalan Raya, Sungai Buluh, Labuan Amas Utara, Central Hulu Sungai Regency, South Kalimantan 71362, Indonesia","{'location': {'lat': -2.5477896, 'lng': 115.2290582}, 'viewport': {'northeast': {'lat': -2.546427020107278, 'lng': 115.2304383798927}, 'southwest': {'lat': -2.549126679892722, 'lng': 115.2277387201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Rumput Amuntai,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113648198099960315364"">A Google User</a>'], 'photo_reference': 'AUGGfZkIC2Hyc-Yikmh1Y9-v5DsYXQ7q_Of7ItYIB37WDN9uhpgyLBytEDASPsqQe-xtizORLFcwsSNKgj5m_aOHD2GF6ROHX3XJzmaPZHNJ5bwghUFIp1pLHP0L-Eb27mpxnndKmtLLauEaGdzvWYcGa-ZP2bOzlB8dA2mIbDRVExURvUGs', 'width': 3120}]",ChIJGVJLUyIV5S0RnCTYLJ1QRIw,5.0,ChIJGVJLUyIV5S0RnCTYLJ1QRIw,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGVJLUyIV5S0RnCTYLJ1QRIw
CLOSED_TEMPORARILY,"57P5+C3C, Jl. A. Yani, Karasikan, Kec. Sungai Raya, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71261, Indonesia","{'location': {'lat': -2.8168765, 'lng': 115.2558731}, 'viewport': {'northeast': {'lat': -2.815529670107277, 'lng': 115.2572331298927}, 'southwest': {'lat': -2.818229329892722, 'lng': 115.2545334701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wali tusun;(,,ChIJWTM7louh5S0RLSMRXAfZLZE,0.0,ChIJWTM7louh5S0RLSMRXAfZLZE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJWTM7louh5S0RLSMRXAfZLZE
OPERATIONAL,"56JJ+39Q, Jl. Johansyah, Sarang Halang, Kec. Sungai Raya, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71261, Indonesia","{'location': {'lat': -2.8199026, 'lng': 115.2300804}, 'viewport': {'northeast': {'lat': -2.818537870107278, 'lng': 115.2314633298927}, 'southwest': {'lat': -2.821237529892723, 'lng': 115.2287636701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mabes UNDURMARA (ISMAYA TEAM),"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102652284215263211965"">Iyan Cs</a>'], 'photo_reference': 'AUGGfZllOr5GwkpdTJnUm00qJenXKeRPLNW86VKXLJDcw3Cdla8HeqcxTbZ2zuVNK5NdodqmDewljIhWfAMICtImcOwTZycwar0kV6TlBn6QUTr-vl4-Eix8nEFJrApjitGZs1-qs56O_uwYZRciMfSjCSHTNvxUgReMcmS2534yYzlrax-v', 'width': 1200}]",ChIJLx72x2Ch5S0R1oH_nh0pQFc,0.0,ChIJLx72x2Ch5S0R1oH_nh0pQFc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJLx72x2Ch5S0R1oH_nh0pQFc
OPERATIONAL,"H7P2+C9J, Jl. Empu Jatmika, Sungai Malang, Kec. Amuntai Tengah, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71471, Indonesia","{'location': {'lat': -2.4138062, 'lng': 115.2482829}, 'viewport': {'northeast': {'lat': -2.412223870107277, 'lng': 115.2498229298927}, 'southwest': {'lat': -2.414923529892722, 'lng': 115.2471232701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Candi Agung,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115760502574746572129"">A Google User</a>'], 'photo_reference': 'AUGGfZl0uNh4vYL5f7wdaO-F60nEirurdM_s2-pIDRj8-d3MrQpxtO_igevmyLWhOQIAfRUM_QzJnYtYQ1j7S-X_qVNganoHvtKJANuZrKDq7sCsDXRBCbJ788HvSopdfeBqiBg3X--rkXa2IGyl8B1Z2N__cHv0U7yPGVv0ITHD9NNwvtcX', 'width': 3264}]",ChIJ1UHHA_A45S0Rc4VI-Y1T51c,4.4,ChIJ1UHHA_A45S0Rc4VI-Y1T51c,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",1619.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ1UHHA_A45S0Rc4VI-Y1T51c
OPERATIONAL,"Sungai Raya Selatan, Sungai Raya, South Hulu Sungai Regency, South Kalimantan 71271, Indonesia","{'location': {'lat': -2.8458962, 'lng': 115.2747121}, 'viewport': {'northeast': {'lat': -2.844567720107278, 'lng': 115.2760706798927}, 'southwest': {'lat': -2.847267379892722, 'lng': 115.2733710201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RPU ORARI GUNUNG LAYANG LAYANG,"[{'height': 453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112677594491873086212"">Ahmad Kautsarie</a>'], 'photo_reference': 'AUGGfZlaVxElfztOjdMOBy3mW-3xc_RwlP7ngqYEz7wDd1XTxNjD1VhU5Qqftj1DpfYXVg8aMjthZ_AfhDH-ToLrAqXvh6ynbjxMlf6ORoUrdjrqTOQLj1dA9tq2oubRjmsWNPT0iNgrcBq0r1pxtKH40LxgmQRW6LrPaR86TxTAWf5X6bgN', 'width': 604}]",ChIJ1ZeAKMah5S0R48W3OW0RAi4,5.0,ChIJ1ZeAKMah5S0R48W3OW0RAi4,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,,{'open_now': True},"{'compound_code': '573F+JV Sungai Raya Selatan, South Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9Q573F+JV'}",https://www.google.com/maps/place/?q=place_id:ChIJ1ZeAKMah5S0R48W3OW0RAi4
OPERATIONAL,"47P3+75J, Unnamed Road, Batang Kulur Kiri, Kec. Sungai Raya, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71271, Indonesia","{'location': {'lat': -2.864275, 'lng': 115.2528933}, 'viewport': {'northeast': {'lat': -2.862901570107278, 'lng': 115.2542211798927}, 'southwest': {'lat': -2.865601229892722, 'lng': 115.2515215201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sapi,"[{'height': 4005, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109359481379594478611"">A Google User</a>'], 'photo_reference': 'AUGGfZlFmGas_LHpKEI2WExO8YUEOUPS0emWt04H_haGIyoTeHR3wsyenFOA1Jtk2_0oS69aNAz69BQfY9s3PzfLPCQ3zo_ks-e4l4BSEplDH274_WbTw4U_fp_95EIxQ-cI2WWrZZqEp0PPhdfKFVxmdGVydR76ycUgHFdlF0j7HnIZdgpw', 'width': 2996}]",ChIJD64SZAyh5S0REBmIZtbm9us,4.2,ChIJD64SZAyh5S0REBmIZtbm9us,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJD64SZAyh5S0REBmIZtbm9us
OPERATIONAL,"56PR+7V, Telaga Bidadari, Sungai Raya, South Hulu Sungai Regency, South Kalimantan 71261, Indonesia","{'location': {'lat': -2.8149007, 'lng': 115.2421862}, 'viewport': {'northeast': {'lat': -2.813540920107278, 'lng': 115.2435229798927}, 'southwest': {'lat': -2.816240579892722, 'lng': 115.2408233201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Telaga Bidadari,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110505803383813099595"">A Google User</a>'], 'photo_reference': 'AUGGfZkxiSTOsZoeHtF6qj1FHEIpenmzGq07ddpaPFc0_8vLd3rhByNjhRojHOS4miH1RYl8lgIi5hPQDBgSQyX2b-kFAutVej2dF2kHDA1z39m6zwjjw21PI82r0GeumXxtUdVPDwKHeI92T00uivDDGKJYrje1mqgiHx0hG3Cx4k9onV0a', 'width': 4000}]",ChIJG-kbGQCh5S0RfH8ayxpHFHM,0.0,ChIJG-kbGQCh5S0RfH8ayxpHFHM,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG-kbGQCh5S0RfH8ayxpHFHM
OPERATIONAL,"57P5+C3C, Jl. A. Yani, Karasikan, Kec. Sungai Raya, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71261, Indonesia","{'location': {'lat': -2.8142193, 'lng': 115.257678}, 'viewport': {'northeast': {'lat': -2.812732020107278, 'lng': 115.2585683798928}, 'southwest': {'lat': -2.815431679892723, 'lng': 115.2558687201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Maa liwar Oma banarrr,"[{'height': 3936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107333153785867531805"">A Google User</a>'], 'photo_reference': 'AUGGfZk_lBgx2CAIv2uytD_RzBJtqmtg7-XgEACRdW1mvLWQoQkLGOp7Jroxu1QbPZDfD5q-a0TJSv6VmM2uF2ulqxOZ_g7wWHRLSqhbIa0d7EnFmoELK7vcNvZ_woz7W5C30SF16NCBvhxONrUFb8CopJQixQXHson2WvjwlsnIuxrdRbup', 'width': 1728}]",ChIJi7BSI3ih5S0R5nZ_7FDbZ0o,0.0,ChIJi7BSI3ih5S0R5nZ_7FDbZ0o,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJi7BSI3ih5S0R5nZ_7FDbZ0o
OPERATIONAL,"78QG+7C8, Jl. Raya Kamat, Longawang, Kec. Telaga Langsat, Kabupaten Hulu Sungai Selatan, Kalimantan Selatan 71291, Indonesia","{'location': {'lat': -2.7118273, 'lng': 115.3260636}, 'viewport': {'northeast': {'lat': -2.710467970107278, 'lng': 115.3273905298927}, 'southwest': {'lat': -2.713167629892723, 'lng': 115.3246908701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Longamanis,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106797828663971385541"">taufik hidayat</a>'], 'photo_reference': 'AUGGfZnX_2NwSbyi1g3kbh-o6D7iwAg8U3K14v9t6lUtBfK5GqwzyYvI8bhmdxggwnuexRiQfYrWD6sgmDC1SMvue3BloMUp6ODS33i1jpqF6_LQLhPANajBs7YpvbAIJ_qt02EtwfJi62zRZdeDp5KQAGQ4wTc6yRNdhnseW6d9zwpu7qsQ', 'width': 1200}]",ChIJxWeddqlz5S0RSds2PG2L0bA,4.3,ChIJxWeddqlz5S0RSds2PG2L0bA,"['tourist_attraction', 'point_of_interest', 'establishment']",8.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxWeddqlz5S0RSds2PG2L0bA
OPERATIONAL,"G53H+6XF, Rantau Karau Raya, Sungai Pandan, North Hulu Sungai Regency, South Kalimantan 71455, Indonesia","{'location': {'lat': -2.4966532, 'lng': 115.1802349}, 'viewport': {'northeast': {'lat': -2.495191570107277, 'lng': 115.1815169298927}, 'southwest': {'lat': -2.497891229892722, 'lng': 115.1788172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,m.sairunnaji,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112466961769869282724"">A Google User</a>'], 'photo_reference': 'AUGGfZm3wAZJm2hP6DiCHDQqIi60Jf1HYJiYNv5fBnPjwsVvwTmAJIseu3odBOoRguIa9M7_8sLEPO7lwJLXqymiqpRJzE41bgrNge-LvMNyyqyotJPfGs3C9vKNq-n4BKwyQ0OGG64IOArgCqJJYTryh_EneizbDe68uMFaDfsD7ow4eDLQ', 'width': 1080}]",ChIJzVHbPQA95S0RHtsgPRcWB_o,5.0,ChIJzVHbPQA95S0RHtsgPRcWB_o,"['lodging', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzVHbPQA95S0RHtsgPRcWB_o
