business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"C5J3+8H8, Paharangan, Daha Utara, South Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.5692235, 'lng': 115.1539633}, 'viewport': {'northeast': {'lat': -2.567873670107278, 'lng': 115.1553131298927}, 'southwest': {'lat': -2.570573329892722, 'lng': 115.1526134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalang Hadangan Paharangan,{'open_now': False},ChIJp-UfFgAX5S0RKKjj-XW2fTg,0.0,ChIJp-UfFgAX5S0RKKjj-XW2fTg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJp-UfFgAX5S0RKKjj-XW2fTg
OPERATIONAL,"C45M+CW2, Hamayung, Daha Utara, South Hulu Sungai Regency, South Kalimantan 71253, Indonesia","{'location': {'lat': -2.591478, 'lng': 115.134772}, 'viewport': {'northeast': {'lat': -2.590128170107277, 'lng': 115.1361218298927}, 'southwest': {'lat': -2.592827829892722, 'lng': 115.1334221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kalang Hadangan Daha Utara,{'open_now': True},ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw,4.6,ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114833292458783072808"">A Google User</a>'], 'photo_reference': 'AUGGfZm0E5I1R1eh5tkB4BeS4AH61J7ZsLQw5TNLN28jbVmapXUfNHkloZD9jj3ID2nMW1JLs1zauGGyFD0UqqkfmW3MJzeSk19P1i5_ib4cO9ApoqnmLZNl34m2dfPedWQGQPkl4F1floMvE7yTqwI6bJstEKb7OThiwr6uJsq6PFOi6rJF', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ2b5Q5dMQ5S0RJQk3_mRU3fw
OPERATIONAL,"H8X5+4QX, Teluk Sarikat, Banjang, North Hulu Sungai Regency, South Kalimantan 71661, Indonesia","{'location': {'lat': -2.4016367, 'lng': 115.3093508}, 'viewport': {'northeast': {'lat': -2.400325170107278, 'lng': 115.3107055298927}, 'southwest': {'lat': -2.403024829892722, 'lng': 115.3080058701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kubah Girap,,ChIJWTn43JhH5S0Rw0MpJAMRIt0,0.0,ChIJWTn43JhH5S0Rw0MpJAMRIt0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWTn43JhH5S0Rw0MpJAMRIt0
OPERATIONAL,"G4F5+2RW, Jl. Alabio Danau Panggang, Sungai Namang, Kec. Babirik, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71454, Indonesia","{'location': {'lat': -2.4773275, 'lng': 115.1101765}, 'viewport': {'northeast': {'lat': -2.476096320107277, 'lng': 115.1111164298927}, 'southwest': {'lat': -2.478795979892722, 'lng': 115.1084167701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Rawa Sungai Namang,,ChIJzSrSGLI95S0R03NV33soyUA,4.4,ChIJzSrSGLI95S0R03NV33soyUA,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117254014465890799280"">A Google User</a>'], 'photo_reference': 'AUGGfZm2lzHwqV0SI_rTjKLJhZmAcn2ksDsUwg0F84h3IhO9J1jM7NPqpK29mdSJtr-YQNypP_uRXiIojMCVN1QdZHehKik9vWvcWrW8UdDKrHXkwEvBq3fx5MaidkN6osZtDAQZsnWOh27sh1-b7tDBX3G6bwrMM55dE3SSGt007BgZ-N1Q', 'width': 4608}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzSrSGLI95S0R03NV33soyUA
OPERATIONAL,"Jl. jingah rampit No.RT 02, Pandamaan, Kec. Danau Panggang, Kabupaten Hulu Sungai Utara, Kalimantan Selatan, Indonesia","{'location': {'lat': -2.4613609, 'lng': 115.1045655}, 'viewport': {'northeast': {'lat': -2.460039670107277, 'lng': 115.1059040298927}, 'southwest': {'lat': -2.462739329892722, 'lng': 115.1032043701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pilawa papuyu Desa Manarap,,ChIJa1ArnDE95S0RT_RINNCk_Pk,0.0,ChIJa1ArnDE95S0RT_RINNCk_Pk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'G4Q3+FR Pandamaan, North Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9QG4Q3+FR'}",,https://www.google.com/maps/place/?q=place_id:ChIJa1ArnDE95S0RT_RINNCk_Pk
OPERATIONAL,"H77J+WF, Rantau Bujur, Banjang, North Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.435163, 'lng': 115.281235}, 'viewport': {'northeast': {'lat': -2.433813170107277, 'lng': 115.2825848298927}, 'southwest': {'lat': -2.436512829892722, 'lng': 115.2798851701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaludan,,ChIJvXIy0-w55S0RCRj_Dnk49u4,0.0,ChIJvXIy0-w55S0RCRj_Dnk49u4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvXIy0-w55S0RCRj_Dnk49u4
OPERATIONAL,"Pulantani, Haur Gading, North Hulu Sungai Regency, South Kalimantan 71471, Indonesia","{'location': {'lat': -2.3730708, 'lng': 115.2351206}, 'viewport': {'northeast': {'lat': -2.372293620107278, 'lng': 115.23864365}, 'southwest': {'lat': -2.374993279892722, 'lng': 115.23394625}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DERMAGA SWARGALOKA PULANTANI,,ChIJPajjuIU55S0RvgVo9Nqp2Q8,5.0,ChIJPajjuIU55S0RvgVo9Nqp2Q8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108127376486461026614"">A Google User</a>'], 'photo_reference': 'AUGGfZmxloaVn412w2HhFOABlxVDMevPe4Hl16YUQh7_fEfR_N-cgUUxSweK_W5GHUnbjlGYYQKarx_jR3f3FYStGs8QELOHknXeZKO_Wauhe-sVQOSePwRP-GbPcAQ6kxqaovLbFWnN3i8Uly0Lh3jT65icIAEp5Br1a2UimaaAi5wafgv2', 'width': 1040}]","{'compound_code': 'J6GP+Q2 Pulantani, North Hulu Sungai Regency, South Kalimantan, Indonesia', 'global_code': '6P9QJ6GP+Q2'}",,https://www.google.com/maps/place/?q=place_id:ChIJPajjuIU55S0RvgVo9Nqp2Q8
OPERATIONAL,"F5GC+847, Hambuku Hilir, Babirik, North Hulu Sungai Regency, South Kalimantan 71455, Indonesia","{'location': {'lat': -2.5242106, 'lng': 115.1702893}, 'viewport': {'northeast': {'lat': -2.522856720107277, 'lng': 115.1717381798927}, 'southwest': {'lat': -2.525556379892722, 'lng': 115.1690385201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hambuku baru,,ChIJDxgK33AX5S0RmhVS8C0brEU,0.0,ChIJDxgK33AX5S0RmhVS8C0brEU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDxgK33AX5S0RmhVS8C0brEU
OPERATIONAL,"G4PW+HM, Telaga Mas, Danau Panggang, North Hulu Sungai Regency, South Kalimantan, Indonesia","{'location': {'lat': -2.4635426, 'lng': 115.1466537}, 'viewport': {'northeast': {'lat': -2.459566849999999, 'lng': 115.1481223798927}, 'southwest': {'lat': -2.46486785, 'lng': 115.1454227201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pilawa papuyu tuha,,ChIJecPZQME95S0Rv_ysCtBi7Qo,0.0,ChIJecPZQME95S0Rv_ysCtBi7Qo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101401151445413491169"">A Google User</a>'], 'photo_reference': 'AUGGfZntbMwgTJSZtKyzb_6fiJO51rrF6pLfVeH_r4zsQS0dbvehFPB2M9x115yAMWwb4G9vQnDisjAyVN7KSiFOi_bN5r-dQbisN-Fx-yirpS-fY3NDtv0swIEdWzyrTd8i65JiREokgq4U-zYsyDw-wNWyBhWrAzpt4xSESaQRvYEnUCvu', 'width': 1152}]",,,https://www.google.com/maps/place/?q=place_id:ChIJecPZQME95S0Rv_ysCtBi7Qo
OPERATIONAL,"H8R7+8RG, Banjang, North Hulu Sungai Regency, South Kalimantan 71661, Indonesia","{'location': {'lat': -2.408915, 'lng': 115.314542}, 'viewport': {'northeast': {'lat': -2.407534520107278, 'lng': 115.3159006298928}, 'southwest': {'lat': -2.410234179892722, 'lng': 115.3132009701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Talipuk,,ChIJ9X8TagBH5S0Rqv-NETKNosM,4.0,ChIJ9X8TagBH5S0Rqv-NETKNosM,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111465047983746321006"">syarifudin saja</a>'], 'photo_reference': 'AUGGfZmbRfjLALGfnQcyUCD_9AXv1ZUmR36_9ESvm02mb8_1umWC7z2ASq_RUJiQefJoc4v6ye7LNUKVTByEIvBABRO7drkGTcfM5J347P4Jn-BRNZ1RX_Mund25bg9T92cQSq7FyD24vmzyrwAysjqDzViDBXsCzRj-mAYbTJf1xb5crCmE', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9X8TagBH5S0Rqv-NETKNosM
OPERATIONAL,"M859+C7Q, Jl. Amuntai - Kelua, Tayur, Kec. Amuntai Utara, Kabupaten Hulu Sungai Utara, Kalimantan Selatan 71554, Indonesia","{'location': {'lat': -2.3414208, 'lng': 115.3182273}, 'viewport': {'northeast': {'lat': -2.340062120107277, 'lng': 115.3196073798927}, 'southwest': {'lat': -2.342761779892722, 'lng': 115.3169077201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Tiga Perbatasan,,ChIJGfeAiRBJ5S0R6diEx6MExGM,0.0,ChIJGfeAiRBJ5S0R6diEx6MExGM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJGfeAiRBJ5S0R6diEx6MExGM
