business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,photos,permanently_closed,plus_code,url
OPERATIONAL,"33MM+JGV, Bangkurung, Banggai Laut, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.9158777, 'lng': 123.0837916}, 'viewport': {'northeast': {'lat': -1.914489670107278, 'lng': 123.0850959298927}, 'southwest': {'lat': -1.917189329892722, 'lng': 123.0823962701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tempat sandar,ChIJXYIyVQBZgy0Refxo-75r43o,0,ChIJXYIyVQBZgy0Refxo-75r43o,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJXYIyVQBZgy0Refxo-75r43o
OPERATIONAL,"63QW+Q8J, Unnamed Road, Dungkean, Bangkurung Barat, Sasabobok, Bangkurung, Kab. Banggai Laut, Sulawesi Tengah 94892, Indonesia","{'location': {'lat': -1.7605361, 'lng': 123.095779}, 'viewport': {'northeast': {'lat': -1.75833255, 'lng': 123.0967090298927}, 'southwest': {'lat': -1.76714675, 'lng': 123.0940093701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BONE TASAKON,ChIJabrSBORhgy0Rc7OKu2eNX3A,0,ChIJabrSBORhgy0Rc7OKu2eNX3A,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101477639008722396245"">A Google User</a>'], 'photo_reference': 'AUGGfZne79kLeJNlucARQE5NxnXgN8r1EU7u74inJg0h_1VNaLnWTCQY34MOaoaM4azAdqnF-BFC8U5ppauBmCxgJpMKpOCEBYbBgTgHH_ai6eeMye_2Cm8kgqGXVMZXA4ZCjroX4kKftwXIkMUmvGvaXdogT8pc9VLH3uOTGRwlAOyGD2Bf', 'width': 720}]",,,https://www.google.com/maps/place/?q=place_id:ChIJabrSBORhgy0Rc7OKu2eNX3A
OPERATIONAL,"43X5+GQ, Tabulang, Bangkurung, Banggai Islands Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.8502815, 'lng': 123.0601104}, 'viewport': {'northeast': {'lat': -1.849095270107278, 'lng': 123.0619674798927}, 'southwest': {'lat': -1.851794929892723, 'lng': 123.0592678201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Desa Mbeleang,ChIJYcfTLIShhC0RdYG217pm2KY,5,ChIJYcfTLIShhC0RdYG217pm2KY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJYcfTLIShhC0RdYG217pm2KY
OPERATIONAL,"63QW+MF, Sasabobok, Bangkurung, Banggai Islands Regency, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.7607777, 'lng': 123.0962196}, 'viewport': {'northeast': {'lat': -1.7586412, 'lng': 123.0971774798927}, 'southwest': {'lat': -1.7671872, 'lng': 123.0944778201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Dungkean,ChIJrXtF9Qthgy0R5NTKZwTmspA,5,ChIJrXtF9Qthgy0R5NTKZwTmspA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103852832020875687152"">A Google User</a>'], 'photo_reference': 'AUGGfZkxZZEEp4sdy7uamZU0WKhfgDwObm7KIdQ3uRU4lUx-7y_Tr1LRitiOjopOrvtdeAIZFwwJCKMTK5sBDX7YCDJpH93Q30vpxwOvAI-vVe2pl5SqJu3X9cCMDYYkB8GNR2RvA3wnobR8C_GJ-Wq-6VWAk7EUYTGDp-Yp84O-QsQe4mRj', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrXtF9Qthgy0R5NTKZwTmspA
OPERATIONAL,"4368+MXJ, Lalong, Bangkurung, Banggai Islands Regency, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.8882807, 'lng': 123.0673891}, 'viewport': {'northeast': {'lat': -1.886930870107278, 'lng': 123.0687389298927}, 'southwest': {'lat': -1.889630529892723, 'lng': 123.0660392701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teluk Indah Desa Lalong,ChIJzexS47KnhC0ROwvwX3E8S2Q,4,ChIJzexS47KnhC0ROwvwX3E8S2Q,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103373420061924305677"">A Google User</a>'], 'photo_reference': 'AUGGfZkaUXRbH7vE5IsibTIb9T0y5MWpmWJv4qvZROw5mDJ2jJJgqcFk8TnKM60PiGfAK7onUC1GOSUJJ6739aTejHN-7WGieu6dVJOj1XN9PvK2dtSrRe8A4UadqlI69yfuoH9QHNysiw5zJePF27MtugVEKkVuKvJhRZOh87BjCdMkfqP0', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJzexS47KnhC0ROwvwX3E8S2Q
CLOSED_TEMPORARILY,"4369+JGX, Kalupapi, Bangkurung, Banggai Laut, Central Sulawesi, Indonesia","{'location': {'lat': -1.8883878, 'lng': 123.0688517}, 'viewport': {'northeast': {'lat': -1.887037970107278, 'lng': 123.0702015298927}, 'southwest': {'lat': -1.889737629892722, 'lng': 123.0675018701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa Lalong,ChIJJfgXz7enhC0RTA-FWVqdmQ8,0,ChIJJfgXz7enhC0RTA-FWVqdmQ8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJJfgXz7enhC0RTA-FWVqdmQ8
CLOSED_TEMPORARILY,"53C5+7GQ, Tabulang, Bangkurung, Banggai Islands Regency, Central Sulawesi, Indonesia","{'location': {'lat': -1.8292853, 'lng': 123.0588571}, 'viewport': {'northeast': {'lat': -1.827935470107278, 'lng': 123.0602069298927}, 'southwest': {'lat': -1.830635129892723, 'lng': 123.0575072701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Malal,ChIJ5_6SwrmhhC0RUdYt30qPI5k,0,ChIJ5_6SwrmhhC0RUdYt30qPI5k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ5_6SwrmhhC0RUdYt30qPI5k
CLOSED_TEMPORARILY,"63PW+2XR, Tanjung Dungkean, Sasabobok, Bangkurung, Banggai Laut, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.7648762, 'lng': 123.0973797}, 'viewport': {'northeast': {'lat': -1.763987470107278, 'lng': 123.0982468798928}, 'southwest': {'lat': -1.766687129892722, 'lng': 123.0955472201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Dara dungkean,ChIJHYZadMFhgy0RloV4W7OraNQ,5,ChIJHYZadMFhgy0RloV4W7OraNQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111231613521242854683"">faiz zin</a>'], 'photo_reference': 'AUGGfZnTZU7qHy3G78sIi9IPNqyHrkIknxOLcdfzxhIWB-NHq31t8h4Qnp0kxE74Py-wdI5mMOBcDB8k7i4z45HFb0jocYwCuBaU4-96-_NXD880vposKFQBbf13PrZ39p_tZ28y-K2ANXFFaF1Rk3zpJkn7Z3F2jyzpdKRv9lssLf3Amu4T', 'width': 4000}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJHYZadMFhgy0RloV4W7OraNQ
CLOSED_TEMPORARILY,"Kanari, Bangkurung, Banggai Laut, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.9082604, 'lng': 123.0141721}, 'viewport': {'northeast': {'lat': -1.906910570107277, 'lng': 123.0155219298927}, 'southwest': {'lat': -1.909610229892722, 'lng': 123.0128222701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Home Hadam,ChIJJx6fcYWnhC0RKGL7ubZZah0,0,ChIJJx6fcYWnhC0RKGL7ubZZah0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,"{'compound_code': '32R7+MM Kanari, Banggai Laut, Central Sulawesi, Indonesia', 'global_code': '6QC532R7+MM'}",https://www.google.com/maps/place/?q=place_id:ChIJJx6fcYWnhC0RKGL7ubZZah0
CLOSED_TEMPORARILY,"64G3+CMX, Unnamed Road, Sasabobok, Bangkurung, Banggai Laut, Central Sulawesi 94892, Indonesia","{'location': {'lat': -1.7738915, 'lng': 123.1042193}, 'viewport': {'northeast': {'lat': -1.773161920107278, 'lng': 123.10515525}, 'southwest': {'lat': -1.775861579892722, 'lng': 123.10141145}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"wisata dungkean, kuala dungkean",ChIJR7Ga_zhhgy0RgHdM0wBuwIM,5,ChIJR7Ga_zhhgy0RgHdM0wBuwIM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111231613521242854683"">faiz zin</a>'], 'photo_reference': 'AUGGfZkmKwTNAnm3faygVR94LM6Kf0OWFW7mLcQNqHTcaMQfq5Hkcqy6Dc6WmwHCh6OaoIiQeTcu8XOOUgrcOmU8LyYOsklX4GhlYVNSelrjLlbxR5A3MyUahrxXIDA47WyapsSP976yI4aIjTgxW7tKWXkjGfYFGdVlhnkXqji23NvFs00V', 'width': 4000}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJR7Ga_zhhgy0RgHdM0wBuwIM
