business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,url
OPERATIONAL,"Jalan Kg Tringgus Bong, 94000 Bau, Sarawak, Malaysia","{'location': {'lat': 1.2621394, 'lng': 110.092651}, 'viewport': {'northeast': {'lat': 1.263459929892722, 'lng': 110.0939896298927}, 'southwest': {'lat': 1.260760270107278, 'lng': 110.0912899701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Rekreasi Tagang Tringgus Bong,ChIJyd1Q3wVl-zERPVSEHZngR2I,"{'compound_code': '736V+V3 Bau, Sarawak, Malaysia', 'global_code': '6PHG736V+V3'}",0.0,ChIJyd1Q3wVl-zERPVSEHZngR2I,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJyd1Q3wVl-zERPVSEHZngR2I
OPERATIONAL,"5HG2+RJ7, Danti, Sanggau Ledo, Bengkayang Regency, West Kalimantan 79284, Indonesia","{'location': {'lat': 1.1770479, 'lng': 109.5515555}, 'viewport': {'northeast': {'lat': 1.178371779892722, 'lng': 109.5529039298927}, 'southwest': {'lat': 1.175672120107278, 'lng': 109.5502042701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,riam menajur,ChIJJUqhJCSr5DERvDcRy-UE0SE,,5.0,ChIJJUqhJCSr5DERvDcRy-UE0SE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJJUqhJCSr5DERvDcRy-UE0SE
OPERATIONAL,"Lembang, Sanggau Ledo, Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 1.1068156, 'lng': 109.683789}, 'viewport': {'northeast': {'lat': 1.108142229892722, 'lng': 109.6851725798927}, 'southwest': {'lat': 1.105442570107278, 'lng': 109.6824729201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantan Dul Mukid,ChIJYW3SRJ6p_DERx2Ts6DoM1d8,"{'compound_code': '4M4M+PG Lembang, Bengkayang Regency, West Kalimantan, Indonesia', 'global_code': '6PHF4M4M+PG'}",0.0,ChIJYW3SRJ6p_DERx2Ts6DoM1d8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJYW3SRJ6p_DERx2Ts6DoM1d8
OPERATIONAL,"5R3G+295, Bengkawan, Seluas, Bengkayang Regency, West Kalimantan 79285, Indonesia","{'location': {'lat': 1.152505, 'lng': 109.8259744}, 'viewport': {'northeast': {'lat': 1.154091279892722, 'lng': 109.82670655}, 'southwest': {'lat': 1.151391620107278, 'lng': 109.82377795}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RIAM IRANG,ChIJKx_QWwBZ-zER61W1k0G0jKw,,0.0,ChIJKx_QWwBZ-zER61W1k0G0jKw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJKx_QWwBZ-zER61W1k0G0jKw
OPERATIONAL,"2Q38+RJ2, dusun laek, Bengkilu, Kec. Suti Semarang, Kabupaten Bengkayang, Kalimantan Barat 79251, Indonesia","{'location': {'lat': 1.0045206, 'lng': 109.7665259}, 'viewport': {'northeast': {'lat': 1.005870429892722, 'lng': 109.7678757298927}, 'southwest': {'lat': 1.003170770107278, 'lng': 109.7651760701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Maratok,ChIJg---PGKl_DER2h6PgXCxflU,,5.0,ChIJg---PGKl_DER2h6PgXCxflU,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': False},"[{'height': 2894, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102412636184933862288"">Aditiya Eko prabowo</a>'], 'photo_reference': 'AUGGfZlpGzXFhUhb1x5CsaYPfAZr0KiDwKRjKqsXPjama-NSksefqZb8o6IDs3T0kDivVEl2sCJEe42SecvJkbv95JzvBcAFyRqqNiJ7wR3MMKVi4ZON1ZMVlr9iZvwR6Ahp6YXx5-qxyDRAGUEspe72dUpPX5-RpjOfqbzxiCcVYNPvcp0X', 'width': 4348}]",https://www.google.com/maps/place/?q=place_id:ChIJg---PGKl_DER2h6PgXCxflU
OPERATIONAL,"4GG3+2W8, Mensade, Subah, Sambas Regency, West Kalimantan 79417, Indonesia","{'location': {'lat': 1.1250309, 'lng': 109.5048392}, 'viewport': {'northeast': {'lat': 1.126435929892722, 'lng': 109.5058204798927}, 'southwest': {'lat': 1.123736270107278, 'lng': 109.5031208201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saleo pak Aang,ChIJZUCIBQBV4zERkaAugZcHZjM,,0.0,ChIJZUCIBQBV4zERkaAugZcHZjM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJZUCIBQBV4zERkaAugZcHZjM
OPERATIONAL,"4PCW+VHJ, Jl. Riam Merasap, Pisak, Kec. Seluas, Kabupaten Bengkayang, Kalimantan Barat, Indonesia","{'location': {'lat': 1.1222034, 'lng': 109.7463926}, 'viewport': {'northeast': {'lat': 1.123543329892722, 'lng': 109.7477284298927}, 'southwest': {'lat': 1.120843670107278, 'lng': 109.7450287701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Riam Pangar,ChIJAb5IaUyp_DERxOSSRFGZxrg,,5.0,ChIJAb5IaUyp_DERxOSSRFGZxrg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108481398140496048151"">Deri Frata</a>'], 'photo_reference': 'AUGGfZkHIXhL7fQrN60JQzvNX_CsCsf0sVscgKmUhXaWdgoTYaA2iV-N68zdRMLvatOmzs5SiNfYsyAwvQchX5zocpFkALIVUHRIeGuZKpGLF3JaZkE8SxfpmcmoUKzanwpyeKhWxF8hVXwIaN2ETkW0PWMOZjrO3joh17Ul4U6oein_Px_q', 'width': 3024}]",https://www.google.com/maps/place/?q=place_id:ChIJAb5IaUyp_DERxOSSRFGZxrg
OPERATIONAL,"5Q3V+55F, Jl. Melayang, Bengkawan, Kec. Seluas, Kabupaten Bengkayang, Kalimantan Barat 79285, Indonesia","{'location': {'lat': 1.1529438, 'lng': 109.7929212}, 'viewport': {'northeast': {'lat': 1.153978479892722, 'lng': 109.7941390298927}, 'southwest': {'lat': 1.151278820107278, 'lng': 109.7914393701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KEBUN TENGKAWANG DAN KAYU BELIAN,ChIJd3Df9zdZ-zERrF0WfmBPPqE,,4.0,ChIJd3Df9zdZ-zERrF0WfmBPPqE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 405, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116842895731697889064"">Kas Seluas</a>'], 'photo_reference': 'AUGGfZn2wL4eXz2XsNMeKThxCgG0ZBkrhjrUeF02brhTiOLViOgcZjHWGPpq4bx4zB3qX1gr9RIRhIA5XnuiC7mOnFuRzkzw8dudM2LEMGX4BYfmoqCW79jbxulm8EzmLIFzfT_D55ZHjDCpwExBRyduZwr77fGCAN9CGaK78QYC3jZTXlUP', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJd3Df9zdZ-zERrF0WfmBPPqE
OPERATIONAL,"Jalan Kg Tringgus Bong, 94000 Bau, Sarawak, Malaysia","{'location': {'lat': 1.2618789, 'lng': 110.1026456}, 'viewport': {'northeast': {'lat': 1.263228729892722, 'lng': 110.1039954298927}, 'southwest': {'lat': 1.260529070107278, 'lng': 110.1012957701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Batang Waterfall, Tringgus",ChIJGbZxy35l-zERck96tDE7-3s,"{'compound_code': '7463+Q3 Bau, Sarawak, Malaysia', 'global_code': '6PHG7463+Q3'}",4.7,ChIJGbZxy35l-zERck96tDE7-3s,"['tourist_attraction', 'point_of_interest', 'establishment']",3,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105049467341432181381"">Abang Fadli</a>'], 'photo_reference': 'AUGGfZlc7-DNlhIcOdzGFT3BaV0iqJATap5TIsXZpMybJNTMdUJg2Vy80ESPn04oAEGhZ5N8Q0OGdq8vLU-xbjVHzq_M5K7gnNFoayGfAV7V3Q_4SphwT3x0wIaecPhAGZCd_jy_9iv_JzSVz6RfXPgB2DPi1bJKmY6YEO6Qjsarjld3JGHN', 'width': 3456}]",https://www.google.com/maps/place/?q=place_id:ChIJGbZxy35l-zERck96tDE7-3s
OPERATIONAL,"VFJP+856, Sebalo, Bengkayang, Bengkayang Regency, West Kalimantan 79211, Indonesia","{'location': {'lat': 0.8807955, 'lng': 109.4854061}, 'viewport': {'northeast': {'lat': 0.8821453298927222, 'lng': 109.4867559298927}, 'southwest': {'lat': 0.8794456701072777, 'lng': 109.4840562701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembawang Rangkang,ChIJa6SmT61L4zER96cAmEgXB6o,,5.0,ChIJa6SmT61L4zER96cAmEgXB6o,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113895202951996940742"">A Google User</a>'], 'photo_reference': 'AUGGfZmthmFUsZBZaHXPQoRBQSNUNiC6DtRasBRfXm-kQ8XmEdm32CDBh8my-XSMoVtIO3n21enT6_GdMG7CuEGHMZrxZeGL1QU_EtT45KZ7VRBoi2ni_7VxzH_dHerz5BFsIgZ8Ivw8eDI7F46Jz7x7hbdBuuKy0bXAjavCqyasGrgAoZXn', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJa6SmT61L4zER96cAmEgXB6o
