formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Lumar, Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.9354467, 'lng': 109.4706831}, 'viewport': {'northeast': {'lat': 1.0525721, 'lng': 109.554283}, 'southwest': {'lat': 0.8858891, 'lng': 109.3075829}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lumar,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104059397694515591920"">Ananda Berak</a>'], 'photo_reference': 'AUGGfZkRdqMju7nAPv7XuxxRkpU28GgA7a0YBTLgasxCGunQqXJL1NR5-VD1m2y-7buXBVAgciRhvc44haFFqxBYngzkdLRCTnWW8mkr_8qPfpT-xKbjZ4lA-lhS3cIUfU8WkEhSkQD6WlFDh58b85M8Lhpjqo7H7RXFTbnHNZ0zpb3Yk40k', 'width': 1080}]",ChIJUbYyMlJO4zERFY7vD2PH5lw,ChIJUbYyMlJO4zERFY7vD2PH5lw,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJUbYyMlJO4zERFY7vD2PH5lw
"WFQ9+H2G, Tiga Berkat, Lumar, Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 0.9389293000000001, 'lng': 109.4675696}, 'viewport': {'northeast': {'lat': 0.9403459298927223, 'lng': 109.4689657298927}, 'southwest': {'lat': 0.937646270107278, 'lng': 109.4662660701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ramin adat Banua Lumar,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106612184442664287239"">A Google User</a>'], 'photo_reference': 'AUGGfZlzaCteVgeHjRzZGmUCzLaxwaJgDRyrN3kxpsRFIKDXGEa1w9XJvA8sSATlIuSMGLFppNpttHsrFvsfPcFoxUnlUA0XyNzPelMBUIanvLcr5FTvRR4aOML7nXV4hOdX7uou0is21DSPJqgq4REmewqOlTWJE79a0G68aUA663IBH4rx', 'width': 1280}]",ChIJBVHqEVxP4zERv62W-9VXphU,ChIJBVHqEVxP4zERv62W-9VXphU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBVHqEVxP4zERv62W-9VXphU
"Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 1.06911, 'lng': 109.6639309}, 'viewport': {'northeast': {'lat': 1.540031, 'lng': 110.137863}, 'southwest': {'lat': 0.5277888000000001, 'lng': 108.836144}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bengkayang Regency,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116842895731697889064"">Kas Seluas</a>'], 'photo_reference': 'AUGGfZn0FZ5u9zo-2uGPnLcgBcXQJs-5BS7XIeiHmcXX_N7TE7xupl5zFRtDJplM8-6SUmfNiJPPst5YoOBAy-miMcMtJTOxqIalHODwF8QvjZY3uECpQoWXXglxCscQjvSbXRr8K4QZ20IG5rvlWffSXnj_YdC6cCqDdH-egJrxF3ISCHMe', 'width': 720}]",ChIJIZVLRlhQ4zEReUobSaDzX-c,ChIJIZVLRlhQ4zEReUobSaDzX-c,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIZVLRlhQ4zEReUobSaDzX-c
"WC8R+Q8P, Tiga Berkat, Lumar, Bengkayang Regency, West Kalimantan 79283, Indonesia","{'location': {'lat': 0.9169618, 'lng': 109.4408229}, 'viewport': {'northeast': {'lat': 0.9181596798927224, 'lng': 109.4423231298927}, 'southwest': {'lat': 0.9154600201072781, 'lng': 109.4396234701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Air Wisata Madi,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106001065549510173899"">djoni tansuri</a>'], 'photo_reference': 'AUGGfZlK-8-PL17yTt4eNc7_fX_SAlDCYxDfDQMTQ6n3j_KcG9dmSBwUBhGSdP0DwjJA76lA8Bsv10DVMcZQzavEpNeH3SmZcjkP6e8f7g8qAUCw-3RO2_UA00y4bUGbjEGLrBhuxVW44Ppeb-1g-Xrdq2J1M-gjzwd5JMbPSKs97_ZZhpif', 'width': 4608}]",ChIJU2jQfzpJ4zERIkcBP29WO9s,ChIJU2jQfzpJ4zERIkcBP29WO9s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,125.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJU2jQfzpJ4zERIkcBP29WO9s
"2G7G+CCG, Lamolda, Lumar, Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 1.0135598, 'lng': 109.5260746}, 'viewport': {'northeast': {'lat': 1.014909629892722, 'lng': 109.5274244298927}, 'southwest': {'lat': 1.012209970107278, 'lng': 109.5247247701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,GUNUNG SIANG,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103287143107064436023"">Jovy Gallego</a>'], 'photo_reference': 'AUGGfZkpVrZqxxvFiDQcld98bwhZtVsTwBOo9_bjAjT-RJU4N_glTSPQXGfVvRPf9MN7zDdzxvMiOHw_b_VCkJ1eRG3BBeMqjRrJ81OVclQ7QG8BoEBrNJMaYRAih3uXQlheHPZ8NZ_1FWUqZWgPnN6OPOT0kEU8NPpSElCic9U8qaPBFvi_', 'width': 3024}]",ChIJIWdkhFVT4zERAT_0u5Dk08s,ChIJIWdkhFVT4zERAT_0u5Dk08s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJIWdkhFVT4zERAT_0u5Dk08s
"2G6J+G7, Lamolda, Lumar, Bengkayang Regency, West Kalimantan, Indonesia","{'location': {'lat': 1.011281, 'lng': 109.530687}, 'viewport': {'northeast': {'lat': 1.012630829892722, 'lng': 109.5320368298927}, 'southwest': {'lat': 1.009931170107278, 'lng': 109.5293371701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK GUNUNG SIANG,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116289774820671233560"">A Google User</a>'], 'photo_reference': 'AUGGfZlFB_uy1AdgzXBah_4YMHdcLDRNnRhpyoTaTN-lD6egpFYp40X4dJbG-poBgnNlX4A3Ah1OKG7I9qGWpmRuX70jPybVLpSJOlsW3WxDkuQmhTTmM7GwPk_H7V1PYYAnnsLS-4VbQvdrEjrRktVNVzWcFaKjS1KVV-_ClMOI3aOQJ7w', 'width': 1920}]",ChIJsWqIBrlT4zER_YUApw0XFUI,ChIJsWqIBrlT4zER_YUApw0XFUI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJsWqIBrlT4zER_YUApw0XFUI
"VC2R+RXJ, Cipta Karya, Sungai Betung, Bengkayang Regency, West Kalimantan 79211, Indonesia","{'location': {'lat': 0.8520833, 'lng': 109.4423753}, 'viewport': {'northeast': {'lat': 0.8531963499999999, 'lng': 109.4435551298927}, 'southwest': {'lat': 0.8487441499999999, 'lng': 109.4408554701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA AIR TERJUN RIAM BUDI,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115290173080249266499"">115290173080249266499</a>'], 'photo_reference': 'AUGGfZneYKRnc0GKAT63F4bgD7GEWT03ajwJtr7TQrmrheK-RW0359VyWCdvptzRiqUdW-uFlmbFnRkk67bD1A1k4KzTKM2O6F565T77rZ87DxefYucQQFiUuQRUUZWyWWFBQrgwdmrnJZ5_-TgGO7pYcEWlV6sbZEub2NSGD3ujCYJgxCZa', 'width': 8000}]",ChIJ_____9M34zER8-zj_46va_8,ChIJ_____9M34zER8-zj_46va_8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,50.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ_____9M34zER8-zj_46va_8
"WCF8+3QJ, Tiga Berkat, Lumar, Bengkayang Regency, West Kalimantan 79283, Indonesia","{'location': {'lat': 0.9227185000000001, 'lng': 109.4168758}, 'viewport': {'northeast': {'lat': 0.9240683298927223, 'lng': 109.4182256298927}, 'southwest': {'lat': 0.921368670107278, 'lng': 109.4155259701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Batu Timah,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115067934529766348281"">Yang Yaoxian</a>'], 'photo_reference': 'AUGGfZkVtp6mdabyck-3eu3zWpHvFRMs3oVB9p8epCjl3Nb2bzVJA6HCeOQ8bw2d-hCrIBVJY_rDqM8Qk2DHrd75a4MYZuMAv6xlXUCA8xm3nF3WvHc5DNC6CmG0lhdnuMwBkaogfRlRpIaMLRXMbfkF2c3WMGN6wjYCNSWxEfNjM6HkNXmE', 'width': 4032}]",ChIJlY40gUZJ4zERN_0fsUClQO0,ChIJlY40gUZJ4zERN_0fsUClQO0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,14.0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJlY40gUZJ4zERN_0fsUClQO0
"VFVR+QFP, Sebalo, Bengkayang, Bengkayang Regency, West Kalimantan 79211, Indonesia","{'location': {'lat': 0.8944561999999999, 'lng': 109.4912183}, 'viewport': {'northeast': {'lat': 0.8960765298927221, 'lng': 109.4925565798927}, 'southwest': {'lat': 0.8933768701072777, 'lng': 109.4898569201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Teletubbies, Desa Magmagan Karya",,ChIJZchJcexL4zERHs_lsVsYfec,ChIJZchJcexL4zERHs_lsVsYfec,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZchJcexL4zERHs_lsVsYfec
"VFJP+856, Sebalo, Bengkayang, Bengkayang Regency, West Kalimantan 79211, Indonesia","{'location': {'lat': 0.8807955, 'lng': 109.4854061}, 'viewport': {'northeast': {'lat': 0.8821453298927222, 'lng': 109.4867559298927}, 'southwest': {'lat': 0.8794456701072777, 'lng': 109.4840562701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tembawang Rangkang,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113895202951996940742"">A Google User</a>'], 'photo_reference': 'AUGGfZnQSDtj3HhmFXipvsx4NqblSjNDqMaNR4hKDQ9llh0oF4guteUvc21dCIwtr0I751YLdvqdiiqBI5ukSq0PckBrpfX7BWW3VxZv_2mTdlc2-KsCKjSgrzaprQSUJCqJCpTdDKXnF4MneUpmrYHbGSozDddHynQrslKVt4VTy9C99-C0', 'width': 1080}]",ChIJa6SmT61L4zER96cAmEgXB6o,ChIJa6SmT61L4zER96cAmEgXB6o,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJa6SmT61L4zER96cAmEgXB6o
