business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,types,user_ratings_total,plus_code,price_level,permanently_closed,url
OPERATIONAL,"PRWQ+G9H, Jl. Ahmad Yani, Gn. Kawi, Kec. Balikpapan Tengah, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2536933, 'lng': 116.838498}, 'viewport': {'northeast': {'lat': -1.252397670107278, 'lng': 116.8397385298927}, 'southwest': {'lat': -1.255097329892722, 'lng': 116.8370388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Tugu Adipura Kota Balikpapan,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105351220100382896289"">A Google User</a>'], 'photo_reference': 'AUGGfZkBH0zW2cDdFJKaxzdLbG3JwgTBx0uQ9184ZH818HFs_5J32h8-okzqR4DY6Su8a_eIBBz15r_WzqTHbNLnN4JT9NWkAIYKYObE1EyQtpALtnLUCMf5r5h57uBPT65ITnPWr2cYcUjcjR8EgTW32aw7sALLaC3HsL0HHnxkhLwsI9R5', 'width': 3120}]",ChIJmR0IqQBH8S0RqIqznlpuyX4,4.4,ChIJmR0IqQBH8S0RqIqznlpuyX4,"['tourist_attraction', 'point_of_interest', 'establishment']",530,,,,https://www.google.com/maps/place/?q=place_id:ChIJmR0IqQBH8S0RqIqznlpuyX4
OPERATIONAL,"Jl. Jenderal Sudirman No.1, RT.11, Klandasan Ulu, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2798078, 'lng': 116.8219289}, 'viewport': {'northeast': {'lat': -1.278107470107278, 'lng': 116.8230812798927}, 'southwest': {'lat': -1.280807129892722, 'lng': 116.8203816201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monpera Beach,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115703253383997475996"">Putra ade barker Putra ade barker</a>'], 'photo_reference': 'AUGGfZmHdqD_tILkoVwqLh0mQefU3N38uHBenL1m6AVqhI0dmNlg0uNqUpEuGKkQuvTCVecjA48xDCxeKmTBmhf-em6a6xFdUz9iRJIoTj-ObNfCTxLEtd6_SLzH7QX7_pfP4Xm6rjnI3XUwDEKhEsNUBn9FcgiUw6H-oC7W1a5uRmebz5sF', 'width': 3264}]",ChIJYfeLjjdH8S0RycDoF4wFERY,4.3,ChIJYfeLjjdH8S0RycDoF4wFERY,"['tourist_attraction', 'point_of_interest', 'establishment']",1636,"{'compound_code': 'PRCC+3Q Klandasan Ulu, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRCC+3Q'}",,,https://www.google.com/maps/place/?q=place_id:ChIJYfeLjjdH8S0RycDoF4wFERY
OPERATIONAL,"Jl. Jenderal Sudirman No.86, RT.11/RW.Dokmm.................................amai, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2769071, 'lng': 116.8339167}, 'viewport': {'northeast': {'lat': -1.275646470107278, 'lng': 116.8352678298927}, 'southwest': {'lat': -1.278346129892722, 'lng': 116.8325681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Bekapai,{'open_now': True},"[{'height': 476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108578406433503888574"">A Google User</a>'], 'photo_reference': 'AUGGfZlvJep1ifldvt2dWS01LJVZ8nlyHJyBI49zkleABgk8pvJVNiGhA7g4lr-whM_msDLmTLopT7cJ2ztlVuudoiTDJLocgzsp-wcSmzM-Au6zbmrcjvpl6NyJ_MFPIR6PcR_I64SMoDKgOjk_Xa2mHL3dbjqVOq4CvMWNJ1NdToC_hwiD', 'width': 644}]",ChIJtXkKZ91G8S0Rr3yYWByDSUU,4.3,ChIJtXkKZ91G8S0Rr3yYWByDSUU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",7853,"{'compound_code': 'PRFM+6H Damai, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPRFM+6H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJtXkKZ91G8S0Rr3yYWByDSUU
OPERATIONAL,"Gang Arema No.2, Damai, Balikpapan Kota, Balikpapan City, East Kalimantan 76114, Indonesia","{'location': {'lat': -1.2707378, 'lng': 116.8588545}, 'viewport': {'northeast': {'lat': -1.269405670107278, 'lng': 116.8601934298927}, 'southwest': {'lat': -1.272105329892722, 'lng': 116.8574937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muara arema,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102089729349069654680"">Dinda Faridha</a>'], 'photo_reference': 'AUGGfZkY0pkoRPgtD95JH8aWoWjByetaYNAjof3M6qxPARIynM5q1U8M_wk8ZlnjLwA-iykyApFGfwFsD1DOUOCtd50PbD51XhowRxH_L_lr9gSqtz69VnimAYNt2BgiNWKtm7jigXfwjJDwh_jlXHIUMkg70tdWV1NZUGWoLFQqOJRVxROM', 'width': 2268}]",ChIJ4fEOnU5H8S0RipkP7dN3dtI,3.7,ChIJ4fEOnU5H8S0RipkP7dN3dtI,"['tourist_attraction', 'point_of_interest', 'establishment']",9,"{'compound_code': 'PVH5+PG Damai, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPVH5+PG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ4fEOnU5H8S0RipkP7dN3dtI
OPERATIONAL,"PRC6+F2P, Jl. Pelabuhan Semayang, Prapatan, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76111, Indonesia","{'location': {'lat': -1.2787925, 'lng': 116.8100665}, 'viewport': {'northeast': {'lat': -1.277414770107278, 'lng': 116.8114675298927}, 'southwest': {'lat': -1.280114429892722, 'lng': 116.8087678701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Melawai Beach,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112940813886167406804"">Ardi Indhana</a>'], 'photo_reference': 'AUGGfZmnE2PRmwg-bAlIqxT5SG71d7bC75L5mCQp5MFuy87nZ-CIo-bQ1FLuI-qPYLmRrAiOPRXl-Qkh6vwHSqfFfwZ3HOjzmO5CByqQU0zy9R4qKKahtzWK9MIKhobRUQyldgzFH23fPVs7iCie4_jrnhh3LLRYelOzM3pLO1o8ztCZ8zCe', 'width': 4160}]",ChIJXdsEUltH8S0RsxA5ED7wib0,4.4,ChIJXdsEUltH8S0RsxA5ED7wib0,"['tourist_attraction', 'point_of_interest', 'establishment']",12681,,,,https://www.google.com/maps/place/?q=place_id:ChIJXdsEUltH8S0RsxA5ED7wib0
OPERATIONAL,"PR95+XJ2, Jl. Jenderal Sudirman, Tlk, Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2801249, 'lng': 116.809014}, 'viewport': {'northeast': {'lat': -1.278373620107278, 'lng': 116.81122485}, 'southwest': {'lat': -1.281073279892722, 'lng': 116.80827705}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Bawui Malawai,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109701648954703068847"">A Google User</a>'], 'photo_reference': 'AUGGfZm-YhaBTh4FXQ-P7Nxao-tswtVyI9bWajKbh6KQFqUMq4GSleQ9rOsuwbZI4P19K3LzgCkvxg1WcV10OwkwkjmQryXWFvwhCo9YpR8-LePhoOJ5LWl6TUkkzZCN2Uo1bCTVYbA3JGmpMHfsVIikq9sCdNk4iJIisD7njg5MGxa7pMAd', 'width': 3000}]",ChIJt6fLKK1H8S0R9CSVZRZfVWg,4.2,ChIJt6fLKK1H8S0R9CSVZRZfVWg,"['tourist_attraction', 'point_of_interest', 'establishment']",18,,,,https://www.google.com/maps/place/?q=place_id:ChIJt6fLKK1H8S0R9CSVZRZfVWg
OPERATIONAL,"PRFW+7F4, Klandasan Ilir, Balikpapan Selatan, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2771155, 'lng': 116.8462484}, 'viewport': {'northeast': {'lat': -1.275746020107278, 'lng': 116.8475896298927}, 'southwest': {'lat': -1.278445679892722, 'lng': 116.8448899701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto Perahu Pinisi,,"[{'height': 1604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117590841788087850753"">A Google User</a>'], 'photo_reference': 'AUGGfZm6gqSPBI4etMmQy7jiJuP-lt4buT94jcoH_eN75J5TDLIzXyH4eqCo-0YsH3WrlJl0PcFwHrEZbojEh3FVQUn75yxoqKryszClk8F3Uo2S7XCq49xhIqnMCpH8MoBmnIm3nfh2uoLahrN19fJYngkJMx8agbcU1FzekBYnYYXcAczi', 'width': 1080}]",ChIJVZWF_zJH8S0RXQVc02WYAYQ,5.0,ChIJVZWF_zJH8S0RXQVc02WYAYQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJVZWF_zJH8S0RXQVc02WYAYQ
OPERATIONAL,"PR98+X6X, Prapatan, Balikpapan Kota, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2800043, 'lng': 116.8156129}, 'viewport': {'northeast': {'lat': -1.278694820107278, 'lng': 116.8169883298927}, 'southwest': {'lat': -1.281394479892722, 'lng': 116.8142886701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Australia,{'open_now': True},"[{'height': 4134, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117557414923920008272"">Barracuda x</a>'], 'photo_reference': 'AUGGfZlma34kVJFEFaKiMkjP9p_nIc1rcanpODDEVsgJqHO4iVRpacLNLo2V-7nkbOha-Q8hdglVdHf9djmd6f9bZDKfW0sikaJgix11nMLPJ27OCuuPjnE3yj7I68Mz0oszOcwo-VVF8dgDKz0ysipb6G3DpqSItI4qqnk4t6g_YAhNkM20', 'width': 2759}]",ChIJu-KQo0hH8S0RNBqk_L-7eQc,4.3,ChIJu-KQo0hH8S0RNBqk_L-7eQc,"['tourist_attraction', 'point_of_interest', 'establishment']",88,,,,https://www.google.com/maps/place/?q=place_id:ChIJu-KQo0hH8S0RNBqk_L-7eQc
OPERATIONAL,"Jl. Jenderal Sudirman No.73, Damai, Kec. Balikpapan Kota, Kota Balikpapan, Kalimantan Timur 76114, Indonesia","{'location': {'lat': -1.2751859, 'lng': 116.8527381}, 'viewport': {'northeast': {'lat': -1.273489620107278, 'lng': 116.8535595298927}, 'southwest': {'lat': -1.276189279892722, 'lng': 116.8508598701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai jalan panjang belakang hotel Le Grandeur,{'open_now': True},"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100389736430105273787"">A Google User</a>'], 'photo_reference': 'AUGGfZlN9I_a037oBG6aDM6HDHUNaSYmw7UBaWcowUYSCWvoMzbGupE70yDmLFMNjuurA4gpMzU-LW0wTiGTa2GKs4zUJn38oa-7poHlZUxuRoN9h3KWNF6_003VHiVZDB89Yx2lBE5MjD3LRDRUQMhmJMhmvkDU9-SddztyBxc5tS4R1v8d', 'width': 9000}]",ChIJdR4fxExH8S0R7PZVfGIYcs8,4.4,ChIJdR4fxExH8S0R7PZVfGIYcs8,"['tourist_attraction', 'point_of_interest', 'establishment']",95,"{'compound_code': 'PVF3+W3 Damai, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRPVF3+W3'}",,,https://www.google.com/maps/place/?q=place_id:ChIJdR4fxExH8S0R7PZVfGIYcs8
OPERATIONAL,"PVXC+28P, Gn. Samarinda, Balikpapan Selatan, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.2524218, 'lng': 116.8708172}, 'viewport': {'northeast': {'lat': -1.251084520107278, 'lng': 116.8721567298927}, 'southwest': {'lat': -1.253784179892722, 'lng': 116.8694570701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balikpapan,,,ChIJ6S6WOwBH8S0Rx3e3YdZBtng,0.0,ChIJ6S6WOwBH8S0Rx3e3YdZBtng,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6S6WOwBH8S0Rx3e3YdZBtng
