formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Sawah Lunto, Talawi Hilir, Talawi, Sawahlunto, West Sumatra, Indonesia","{'location': {'lat': -0.5966387, 'lng': 100.7360203}, 'viewport': {'northeast': {'lat': -0.5794022, 'lng': 100.7467029}, 'southwest': {'lat': -0.6077945, 'lng': 100.7275554}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Lunto,"[{'height': 867, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117585798854402597720"">hanafi ingah</a>'], 'photo_reference': 'AUGGfZlM57YkF82qy8eGOs4wim6yE1echJOBpJsyNJlrvEUFMehG9YK-J722oLHddHBwXibS_iibicS6-qEcsuEW7nNW9-wzCe0YdJcCH-f3IrmcQ7NFm5msY3rmisOZMcnBwlf42hsqe2rPlZVyWjEEHEFEF6J5fxtxYnbY-d3lsRlOCPYf', 'width': 720}]",ChIJO6L4gxQvKy4RkWrazXQbEJk,ChIJO6L4gxQvKy4RkWrazXQbEJk,"['locality', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJO6L4gxQvKy4RkWrazXQbEJk
"Talawi, Sawahlunto, West Sumatra, Indonesia","{'location': {'lat': -0.6150584, 'lng': 100.7610255}, 'viewport': {'northeast': {'lat': -0.549428, 'lng': 100.814361}, 'southwest': {'lat': -0.668369, 'lng': 100.6970411}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Talawi,"[{'height': 867, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117585798854402597720"">hanafi ingah</a>'], 'photo_reference': 'AUGGfZnPVNJMHash1hs1cUQK9MZDxcT9EI139uvS5WTYCHdsdhHgg3Xxonu5BX9i0GjsSS8AtZ9-0cJSv24h9vVmlUv38FmnJhVZ4euZjIbe5QS9YM3jQQ42cZUmfeh18MXfEG8mwsHL89H0tV8rNBALEcnpgcEsBJ1V5Qkb62bpnd_8D-Yj', 'width': 720}]",ChIJYQE6RTUoKy4R8iQaersFJ4s,ChIJYQE6RTUoKy4R8iQaersFJ4s,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYQE6RTUoKy4R8iQaersFJ4s
"Silungkang, Sawahlunto, West Sumatra, Indonesia","{'location': {'lat': -0.7075804, 'lng': 100.7962182}, 'viewport': {'northeast': {'lat': -0.693543, 'lng': 100.8225769}, 'southwest': {'lat': -0.7735139999999999, 'lng': 100.746639}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Silungkang,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116671745668541806335"">Fandi Saputra</a>'], 'photo_reference': 'AUGGfZneXIDg47QDh5KhiZjEPuZlLZFjKfoZMAuJS1lBljZM4Qoh1CmxYqQDDwZN27TnxIp5wDxXGiV5dGW63hH8c32WJzzG4upUxC8OI7H7HEZYPFMXGVj-PlxJGqutLVWFT7w3UGYDlU4YysZaeSkkgL3nFNr0CIlzEQL--97LNY2gwZk', 'width': 480}]",ChIJ9ZdxSOQvKy4RFhhN1c6B19I,ChIJ9ZdxSOQvKy4RFhhN1c6B19I,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9ZdxSOQvKy4RFhhN1c6B19I
"1 Chome-1-2 Oshiage, Sumida City, Tokyo 131-0045, Japan","{'location': {'lat': 35.7100627, 'lng': 139.8107004}, 'viewport': {'northeast': {'lat': 35.71162127989272, 'lng': 139.81570675}, 'southwest': {'lat': 35.70892162010728, 'lng': 139.80606815}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tokyo Skytree,"[{'height': 16320, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110758773056907372323"">Scott Serres</a>'], 'photo_reference': 'AUGGfZlawX36P1j_Plc_UNLK1yEXeBwu8xwRn2-LcL5pTHTlvvpzH2LPLKbCZ3S3AEtMa3f9123j6ZXKN3U6-jMPnW1-e8QyaSptIPq56_TT1vpMzXpxc7g5nWpI_iobfbm9qN5nhqdiw-6dWak_mrPyNvCkcFwVvr5_P6W2y0-VLTJB0s7f', 'width': 12240}]",ChIJ35ov0dCOGGARKvdDH7NPHX0,ChIJ35ov0dCOGGARKvdDH7NPHX0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'PR66+27 Sumida City, Tokyo, Japan', 'global_code': '8Q7XPR66+27'}",4.4,87647.0,,https://www.google.com/maps/place/?q=place_id:ChIJ35ov0dCOGGARKvdDH7NPHX0
"1 Chome-3-28 Shirakawa, Koto City, Tokyo 135-0021, Japan","{'location': {'lat': 35.6811859, 'lng': 139.8005921}, 'viewport': {'northeast': {'lat': 35.68235152989272, 'lng': 139.8020401798927}, 'southwest': {'lat': 35.67965187010728, 'lng': 139.7993405201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Fukagawa Edo Museum,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100038686568382945285"">水口知彦</a>'], 'photo_reference': 'AUGGfZnlA0znPfIVWdDFteI2695KQAMouKdJHU72sFsDy03rSvLOA-BgxMATi3XhYQXXix4nTOXATJQXQDUAzW2D4d7pSrvT618iH8MgRS02-sw4dimsBFtS6ykuQ5YyNgu4CD_hHPRHJ9HwjDLpBn3iJiMXt754nHlMZb1rYLlMN7E5ak9S', 'width': 4032}]",ChIJ05k3KRaJGGARSFT1UW8wxkw,ChIJ05k3KRaJGGARSFT1UW8wxkw,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'MRJ2+F6 Koto City, Tokyo, Japan', 'global_code': '8Q7XMRJ2+F6'}",4.3,2462.0,,https://www.google.com/maps/place/?q=place_id:ChIJ05k3KRaJGGARSFT1UW8wxkw
"Sijantang Koto, Talawi, Sawahlunto, West Sumatra, Indonesia","{'location': {'lat': -0.6165185, 'lng': 100.7464275}, 'viewport': {'northeast': {'lat': -0.602779, 'lng': 100.765489}, 'southwest': {'lat': -0.6328261, 'lng': 100.7393561}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sijantang Koto,,ChIJccGBjLIpKy4Rs3FvBIjHYBQ,ChIJccGBjLIpKy4Rs3FvBIjHYBQ,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJccGBjLIpKy4Rs3FvBIjHYBQ
"2 Chome-3-1 Asakusa, Taito City, Tokyo 111-0032, Japan","{'location': {'lat': 35.7147651, 'lng': 139.7966553}, 'viewport': {'northeast': {'lat': 35.71796395, 'lng': 139.7989034}, 'southwest': {'lat': 35.70851815000001, 'lng': 139.793949}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sensō-ji,"[{'height': 6336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104234940698931303596"">A Google User</a>'], 'photo_reference': 'AUGGfZnDaP10OrmbZLnToq0DfSXUGpQFYE4fTeFHH9dp2JKys-ofEqYdIS_e4w6w3sUcsCtECj_t-tHyvsIZ60FFaypaBLVInjrr0ftKh_GXY0lZcYYFlyw68sUfatH-iri7HEl5y5Pa-XtGfsDp8_ufdkIEE5-k2yRKQzsNLWXv5tFmj1Ga', 'width': 9504}]",ChIJ8T1GpMGOGGARDYGSgpooDWw,ChIJ8T1GpMGOGGARDYGSgpooDWw,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'PQ7W+WM Taito City, Tokyo, Japan', 'global_code': '8Q7XPQ7W+WM'}",4.5,74012.0,,https://www.google.com/maps/place/?q=place_id:ChIJ8T1GpMGOGGARDYGSgpooDWw
"9R3W+MGH, Jl. Koto Panjang, Limo Koto, Kec. Koto VII, Kabupaten Sijunjung, Sumatera Barat 27449, Indonesia","{'location': {'lat': -0.6458237, 'lng': 100.8463443}, 'viewport': {'northeast': {'lat': -0.6443601701072779, 'lng': 100.8480024298927}, 'southwest': {'lat': -0.6470598298927223, 'lng': 100.8453027701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RAI Camp Area,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102869636666118791267"">hasnul murad</a>'], 'photo_reference': 'AUGGfZnO9zZrRJTLu8yjKuYlikmT1AMxt7SHsVRBPv05c2Qwj8CCpfi-f4Y6aVgM4YppYoUsLt2QFQnPzMIqybagIMoaYm_utJXS-_FiAeCLLFOC5SIkpetmDtGsBlazhF_0kWFuiH6MNPmlg218mCl_EVF2cPsdGFp59fkVoO6SzE_Hj3vk', 'width': 4000}]",ChIJQ_T1rx0nKy4RVoe_Kkf5YiM,ChIJQ_T1rx0nKy4RVoe_Kkf5YiM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.9,14.0,,https://www.google.com/maps/place/?q=place_id:ChIJQ_T1rx0nKy4RVoe_Kkf5YiM
"4 Chome-6-1 Hirano, Koto City, Tokyo 135-0023, Japan","{'location': {'lat': 35.67677400000001, 'lng': 139.8076561}, 'viewport': {'northeast': {'lat': 35.68344595000001, 'lng': 139.81311885}, 'southwest': {'lat': 35.66724414999999, 'lng': 139.80405065}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kiba Park,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104174851933582464404"">山本康博</a>'], 'photo_reference': 'AUGGfZlUv2gWglerepjdIxbu3Nt4lEh0tDBTkbGLhGPmRyGHlCcHsIYfAK6cV_L-Lz3v674NiLdGIoomcDFvWN1BbIo8jqfS8d0D01C52XS7Ug5cw3t0BOAkUrgSt23H9i88gM89xOvAKaSBt0H4rjiVcvSAAukhXm1_IT0aU5gBPvtPmQ2T', 'width': 6944}]",ChIJddt-chuJGGARDHrwEnQv27I,ChIJddt-chuJGGARDHrwEnQv27I,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'MRG5+P3 Koto City, Tokyo, Japan', 'global_code': '8Q7XMRG5+P3'}",4.1,4365.0,,https://www.google.com/maps/place/?q=place_id:ChIJddt-chuJGGARDHrwEnQv27I
"1 Chome-20-3 Tomioka, Koto City, Tokyo 135-0047, Japan","{'location': {'lat': 35.6717809, 'lng': 139.799519}, 'viewport': {'northeast': {'lat': 35.67303515, 'lng': 139.8008806798927}, 'southwest': {'lat': 35.66984975, 'lng': 139.7981810201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tomioka Hachiman Shrine,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100790217696198477285"">A Google User</a>'], 'photo_reference': 'AUGGfZlZapSZMNrTdUS0DNuk5LhCV2JqiiDVbqfxcuUuUchZgKufhpl023fPVZibdcF_dXoWSfWoGZgJEkLPuiYVba46sJIb17wW4B0l04RfCgakcWWMD0a9azldjzttUoF1jsmC-eXzdcbVRze9ejmUaPjeEdiYVscN-xujiPVONRBqEnk', 'width': 3024}]",ChIJK11I4BGJGGAR5mZswigcu58,ChIJK11I4BGJGGAR5mZswigcu58,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'MQCX+PR Koto City, Tokyo, Japan', 'global_code': '8Q7XMQCX+PR'}",4.0,5048.0,,https://www.google.com/maps/place/?q=place_id:ChIJK11I4BGJGGAR5mZswigcu58
