formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Mapat Tunggul, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.6664682, 'lng': 100.2185122}, 'viewport': {'northeast': {'lat': 0.8055300999999999, 'lng': 100.2427011}, 'southwest': {'lat': 0.5272589999999999, 'lng': 100.053487}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mapat Tunggul,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110375258436530072040"">A Google User</a>'], 'photo_reference': 'AUGGfZmnqPei5Wu44cLJ_RgD0rAjDGGc-_bedXRAp0BfDvj6y73OyljjrILoqjcwUax4ArmpHKvWPNqFoj19U_Nnl75aMb3SRSsT826Yz4cslfI1_9Ruo14Isglu61F9mLXHA1l5lqc0zsCrBOVAqYKZgZrRkAYWbxV4oLPk2soq4K5XpwfG', 'width': 1952}]",ChIJA4t9rAocKzARq-zyc9zjTro,ChIJA4t9rAocKzARq-zyc9zjTro,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJA4t9rAocKzARq-zyc9zjTro
"H568+8GG, Marapan, Lubuak Gadang, Kec. Mapat Tunggul, Kabupaten Pasaman, Sumatera Barat 26353, Indonesia","{'location': {'lat': 0.5608151, 'lng': 100.1663373}, 'viewport': {'northeast': {'lat': 0.5621649298927223, 'lng': 100.1676871298927}, 'southwest': {'lat': 0.5594652701072778, 'lng': 100.1649874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Terbelah,,ChIJZw3wFcTjKjARhWxAwCdhxvg,ChIJZw3wFcTjKjARhWxAwCdhxvg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJZw3wFcTjKjARhWxAwCdhxvg
"F5VV+F76, Silayang, Mapat Tunggul Selatan, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.4936518, 'lng': 100.1931396}, 'viewport': {'northeast': {'lat': 0.4947109798927222, 'lng': 100.1946095}, 'southwest': {'lat': 0.4920113201072777, 'lng': 100.1887299}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Guo busuak,,ChIJo1qGIT_nKjARccuf3WjzU94,ChIJo1qGIT_nKjARccuf3WjzU94,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJo1qGIT_nKjARccuf3WjzU94
"Mapat Tunggul Selatan, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.4824373999999999, 'lng': 100.1972877}, 'viewport': {'northeast': {'lat': 0.5532751, 'lng': 100.351491}, 'southwest': {'lat': 0.08510799999999999, 'lng': 100.095991}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mapat Tunggul Selatan,"[{'height': 3048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105957311016660772898"">A Google User</a>'], 'photo_reference': 'AUGGfZnKSIyJRIv04_sDDNQ3jSOm00fe1vsTHeygHpnXfB0A9C9vBr07ad2bOSUMxY02_kIh3o3635eTetgNOD5UVWU38OhFhvCK-8G_zuLqs4UxD9d5xwSf-ThqIumVRHCSZ5S-g8-BTCmOH1klSoaz2T8gFh3Lqy3YIt5dqWmIUrRM7nIH', 'width': 4064}]",ChIJh3cKteXqKjARG6JZelu8Cmc,ChIJh3cKteXqKjARG6JZelu8Cmc,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh3cKteXqKjARG6JZelu8Cmc
"Q57H+QC, Muara Tais, Mapat Tunggul, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.7643793999999999, 'lng': 100.1786168}, 'viewport': {'northeast': {'lat': 0.7657292298927221, 'lng': 100.1799666298927}, 'southwest': {'lat': 0.7630295701072776, 'lng': 100.1772669701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tripoin Sumut-Sumbar-Riau,,ChIJBY50wDUXKzAR2huczo44vC4,ChIJBY50wDUXKzAR2huczo44vC4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJBY50wDUXKzAR2huczo44vC4
"H495+6P2, Lubuak Layang, Rao Selatan, Pasaman Regency, West Sumatra 26353, Indonesia","{'location': {'lat': 0.5680090999999999, 'lng': 100.1092652}, 'viewport': {'northeast': {'lat': 0.5693589298927221, 'lng': 100.1106150298927}, 'southwest': {'lat': 0.5666592701072776, 'lng': 100.1079153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Teletubies,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105515275725319082319"">debby Kustanto</a>'], 'photo_reference': 'AUGGfZmnGF3PUPuDP3o74YGt2GwR477uPkyhRqMlexMHcXVPokn4smLFsunRyJWgMia-HpXJdow07-Vet4uIc_BytYiNuu4H4iQOTFILdvceGbAi91N2dDMz0koFApXVNTVvH2qov7cZUEOh7rAVPVQufYt4nX2jUnWTPQ0uwqBh9PaeqHHO', 'width': 4160}]",ChIJwWHZsO7iKjAReoMi_IflxWk,ChIJwWHZsO7iKjAReoMi_IflxWk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,18.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJwWHZsO7iKjAReoMi_IflxWk
"koto panjang, Lansek Kadok, Rao Sel., Kabupaten Pasaman, Sumatera Barat 26353, Indonesia","{'location': {'lat': 0.5355321, 'lng': 100.0917397}, 'viewport': {'northeast': {'lat': 0.5368813298927223, 'lng': 100.0930867298927}, 'southwest': {'lat': 0.5341816701072778, 'lng': 100.0903870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Puncak Koto Panjang,"[{'height': 2128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101076076640345920845"">A Google User</a>'], 'photo_reference': 'AUGGfZkv9MfhkfxnKXGCGv72rpQlzy8ZIQGQDNIzYH3zoXyBc1nvr2ia5jkChh-pv0bjr-MiwFQfdKDNa4_Ohf8lZzElw3s0px5N8iWhHM_oRDU5yRA186izso4JE1RTNgzRnn7hZGwQrNKg-8zDLrfeyney6O9ZEAJEoVjeKpZVOjyoDZbJ', 'width': 4608}]",ChIJfdM4mPvjKjARjLr6D1b9YhU,ChIJfdM4mPvjKjARjLr6D1b9YhU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.9,18.0,{'open_now': True},"{'compound_code': 'G3PR+6M Lansek Kadok, Pasaman Regency, West Sumatra, Indonesia', 'global_code': '6PG2G3PR+6M'}",,https://www.google.com/maps/place/?q=place_id:ChIJfdM4mPvjKjARjLr6D1b9YhU
"Lubuak Layang, Rao Selatan, Pasaman Regency, West Sumatra 26353, Indonesia","{'location': {'lat': 0.5737711, 'lng': 100.1006981}, 'viewport': {'northeast': {'lat': 0.5751939298927222, 'lng': 100.1020117298927}, 'southwest': {'lat': 0.5724942701072777, 'lng': 100.0993120701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Ganting,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113912550539037294777"">Kevin Bramantia</a>'], 'photo_reference': 'AUGGfZmaB40BvqYa9wP3FEQ5qIvuDF02jdQO0wo61lC-7oCNYPs5HFPKk8pj1041WyqxzdbAyBiTmYZ9EEkFRf6dUqnForP_knLO3wlHMbs1Ancx3vmUrsn9Aw2Ir9FHxVWEUfVxI2upKfkVzkuJmFdl4nnILnANFP8NgpIXWWPdMEFPcyoY', 'width': 3264}]",ChIJLQpxDWQdKzARazZ0aoLnJsY,ChIJLQpxDWQdKzARazZ0aoLnJsY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,8.0,{'open_now': True},"{'compound_code': 'H4F2+G7 Lubuak Layang, Pasaman Regency, West Sumatra, Indonesia', 'global_code': '6PG2H4F2+G7'}",,https://www.google.com/maps/place/?q=place_id:ChIJLQpxDWQdKzARazZ0aoLnJsY
"G35H+FXX, Lansek Kadok, Rao Selatan, Pasaman Regency, West Sumatra 26353, Indonesia","{'location': {'lat': 0.5087343, 'lng': 100.0799835}, 'viewport': {'northeast': {'lat': 0.5100572798927222, 'lng': 100.0808246298927}, 'southwest': {'lat': 0.5073576201072777, 'lng': 100.0781249701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,palm fruit set,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103253351722173431994"">anra</a>'], 'photo_reference': 'AUGGfZl1DCmqsXEDXbAWCX_3dKWdDw2mBNV5GIsRo5h_gNQtPK29I1xAetSOIGiEeFEC31N-3cendNQIvYI8B7JABfL42nva0mCP7KEXt6cYjw9hBf_v7pLLza-nFzebsWVOjI4AYKrQ5vuTGQLqDl7HezhES36AfD4VFONsQn3W5zE6g4N_', 'width': 4000}]",ChIJg5teSgD7KjAR1Z7eeP7e7Fc,ChIJg5teSgD7KjAR1Z7eeP7e7Fc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJg5teSgD7KjAR1Z7eeP7e7Fc
"G25H+6XF, Lansek Kadok, Rao Selatan, Pasaman Regency, West Sumatra 26353, Indonesia","{'location': {'lat': 0.5080674, 'lng': 100.0299298}, 'viewport': {'northeast': {'lat': 0.5094172298927222, 'lng': 100.0312796298927}, 'southwest': {'lat': 0.5067175701072777, 'lng': 100.0285799701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun pepaya Mahcfudz family,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111528613107316708347"">A Google User</a>'], 'photo_reference': 'AUGGfZlJb-XgYgjwwc8JsRyRj3ThK38dl9VaM5MpxNf3skaTUyqDZLCipkjHRAHWNsA1X6w-BHk3h9z_DPoEJqv7DWuLWMWyH12YMOmz0LTeNywspsjHchyNOPV2iacsko-OSCYSBZu1OiTCYDppuTuHIpfkTkStGBtXWYTDsq6orG80cU5Z', 'width': 2448}]",ChIJveKqXGr7KjAR4X8GDYnqDPY,ChIJveKqXGr7KjAR4X8GDYnqDPY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJveKqXGr7KjAR4X8GDYnqDPY
