business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"923M+WH, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3547839, 'lng': 100.0338871}, 'viewport': {'northeast': {'lat': 0.3561748798927222, 'lng': 100.0352315298927}, 'southwest': {'lat': 0.3534752201072777, 'lng': 100.0325318701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Rimbo panti,ChIJV4uWUADzKjARJlb1QOPEYlQ,0.0,ChIJV4uWUADzKjARJlb1QOPEYlQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJV4uWUADzKjARJlb1QOPEYlQ
OPERATIONAL,"928J+55X, Panti, Pasaman Regency, West Sumatra 26352, Indonesia","{'location': {'lat': 0.3654897, 'lng': 100.0304921}, 'viewport': {'northeast': {'lat': 0.3668395298927223, 'lng': 100.0318419298927}, 'southwest': {'lat': 0.3641398701072778, 'lng': 100.0291422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Batu Hampar Rimbo Panti,ChIJ2ZtoVdDzKjARMHxnozmWbuQ,4.5,ChIJ2ZtoVdDzKjARMHxnozmWbuQ,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111752603476738644878"">A Google User</a>'], 'photo_reference': 'AUGGfZkkAjYU8dHEpwi0zT1fAx6L6AAeWgiLFS0P_ZqAquAnbb7yzt2uuBpckGPalSVD8i8PiFsMZntlXdj-YnzNvtGz6FtNBHmZ59gP3oor2_BD7n7Na7fM5-toYjm2QGmPjWJFTJs-9k4rnRul0iaR76P6yTdnA1L83QNhBgVD34O_LOJO', 'width': 6000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ2ZtoVdDzKjARMHxnozmWbuQ
OPERATIONAL,"83W8+CGQ, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3460873, 'lng': 100.066364}, 'viewport': {'northeast': {'lat': 0.3479676798927221, 'lng': 100.06963595}, 'southwest': {'lat': 0.3452680201072777, 'lng': 100.06527335}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tcagar Alam Rimbo Panti,ChIJx955h2vzKjARyu1vl2UQyeg,0.0,ChIJx955h2vzKjARyu1vl2UQyeg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJx955h2vzKjARyu1vl2UQyeg
CLOSED_TEMPORARILY,"G2QV+FV, Taruang Taruang, Rao, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.5386822, 'lng': 100.0447195}, 'viewport': {'northeast': {'lat': 0.5400320298927221, 'lng': 100.0460693298927}, 'southwest': {'lat': 0.5373323701072777, 'lng': 100.0433696701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung bendung panti rao,ChIJG5u1WNz9KjARq7CAAImaWyE,0.0,ChIJG5u1WNz9KjARq7CAAImaWyE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJG5u1WNz9KjARq7CAAImaWyE
OPERATIONAL,"74C6+QH2, Sundata, Lubuk Sikaping, Pasaman Regency, West Sumatra 26352, Indonesia","{'location': {'lat': 0.2718988, 'lng': 100.1113783}, 'viewport': {'northeast': {'lat': 0.2733001298927221, 'lng': 100.1126194298927}, 'southwest': {'lat': 0.2706004701072777, 'lng': 100.1099197701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bendungan Panti Rao,ChIJddeKbACTKjARhu0NluGVDBU,0.0,ChIJddeKbACTKjARhu0NluGVDBU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJddeKbACTKjARhu0NluGVDBU
OPERATIONAL,"83W9+HJ5, Panti, Pasaman, Pasaman Regency, West Sumatra 26352, Indonesia","{'location': {'lat': 0.346386, 'lng': 100.0691156}, 'viewport': {'northeast': {'lat': 0.3477007798927222, 'lng': 100.0703984798927}, 'southwest': {'lat': 0.3450011201072778, 'lng': 100.0676988201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Objek Wisata Taman Suaka Alam Rimbo Panti,ChIJ44Y--m3yKjARRy_Nxo2e0fc,4.1,ChIJ44Y--m3yKjARRy_Nxo2e0fc,"['tourist_attraction', 'point_of_interest', 'establishment']",203,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116148889942780197966"">A Google User</a>'], 'photo_reference': 'AUGGfZlGgj4dKdkCQu-5rQcqD_KjkXJYQsaKwYd2rICX-_OXWpwEym8Bl9apnaqR8zJM5dYQcgIIY3TWntod2TkCpPQoPBHkbzcby4NhPoz8rtowO8afxF2SokCC5MebWGcnEjXxKNVha5sL7M3WcgO1Y8iIwARUqA6FymepnjJuuRsKxPAs', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ44Y--m3yKjARRy_Nxo2e0fc
OPERATIONAL,"74WF+C4X, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.2961119, 'lng': 100.1228483}, 'viewport': {'northeast': {'lat': 0.2991082999999999, 'lng': 100.1237408}, 'southwest': {'lat': 0.2951131000000001, 'lng': 100.1201708}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batang Simpang,ChIJXwlTgVztKjARzyGb80i0HzE,0.0,ChIJXwlTgVztKjARzyGb80i0HzE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJXwlTgVztKjARzyGb80i0HzE
CLOSED_TEMPORARILY,"836H+XJ, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.3124875, 'lng': 100.0791112}, 'viewport': {'northeast': {'lat': 0.3138336798927222, 'lng': 100.0804603298927}, 'southwest': {'lat': 0.3111340201072778, 'lng': 100.0777606701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Foto View Bukit Barisan,ChIJW2osMzzzKjARUO3eNB9lvNA,0.0,ChIJW2osMzzzKjARUO3eNB9lvNA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJW2osMzzzKjARUO3eNB9lvNA
OPERATIONAL,"925G+P3, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.359259, 'lng': 100.025172}, 'viewport': {'northeast': {'lat': 0.3606088298927222, 'lng': 100.0265218298927}, 'southwest': {'lat': 0.3579091701072777, 'lng': 100.0238221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kobun kopi,ChIJh4UPKwDzKjARkGxjPMHCbm4,0.0,ChIJh4UPKwDzKjARkGxjPMHCbm4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJh4UPKwDzKjARkGxjPMHCbm4
OPERATIONAL,"74X9+V3R, Panti, Pasaman Regency, West Sumatra, Indonesia","{'location': {'lat': 0.2997398, 'lng': 100.1176253}, 'viewport': {'northeast': {'lat': 0.3012576798927223, 'lng': 100.1189914298927}, 'southwest': {'lat': 0.2985580201072778, 'lng': 100.1162917701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Sawah,ChIJXQ9oJADtKjARtZ8sJL4fSXc,0.0,ChIJXQ9oJADtKjARtZ8sJL4fSXc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJXQ9oJADtKjARtZ8sJL4fSXc
