formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.239825, 'lng': 104.0072348}, 'viewport': {'northeast': {'lat': -3.003073, 'lng': 104.2484029}, 'southwest': {'lat': -3.413731, 'lng': 103.606949}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penukal Abab Lematang Ilir Regency,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107336275406629286525"">A Google User</a>'], 'photo_reference': 'AUGGfZnJIVM7NBSCPkiPVRtxzj4YUgRz1A5VYVqBKpYHAfo0KpbawMFqShNwJMyDHV7fokKkym61oEZPE1DqOVyAVAkjYISKMrcPmqr2rTIH2M5W79wKvxJSTIWJ9BJ_ZvFJMlAK_LoQIMXNOYfAmmMCK-Kif-LQb4zeq06VrMtFOdrH_Cbo', 'width': 2448}]",ChIJaawC6WRCOi4R5rEpJHUpEpM,ChIJaawC6WRCOi4R5rEpJHUpEpM,"['administrative_area_level_2', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaawC6WRCOi4R5rEpJHUpEpM
"Jl. Perintis Kemerdekaan No.1, Air Itam, Kec. Penukal, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31315, Indonesia","{'location': {'lat': -3.1117989, 'lng': 104.0715344}, 'viewport': {'northeast': {'lat': -3.110462120107278, 'lng': 104.0729108298927}, 'southwest': {'lat': -3.113161779892722, 'lng': 104.0702111701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Satya family karaoke,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102730555634090865715"">Wawan Jz</a>'], 'photo_reference': 'AUGGfZk0lAmmCYaBg4Yck1lHiuBmWQHoAM7wvxozZzv1C7z4BVi5OKSUkvjn7oPnTF78wTWbwNSV-FGWEBe-1zxQnrRQ3ekCj2mbfktw1kNLhHqgO4TYI2Lr4KguwhW-pVigQHzXCzZLF3Dh65bxEyg72tvugC_fEkmeoZFHZRtPh6yQE7_u', 'width': 4160}]",ChIJEQaBbiVbOi4RZc5w27zg7sM,ChIJEQaBbiVbOi4RZc5w27zg7sM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'V3QC+7J Air Itam, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P86V3QC+7J'}",5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJEQaBbiVbOi4RZc5w27zg7sM
"North Penukal, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.1104648, 'lng': 103.9476646}, 'viewport': {'northeast': {'lat': -3.003073, 'lng': 104.0988431}, 'southwest': {'lat': -3.207704, 'lng': 103.8267471}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,North Penukal,"[{'height': 1970, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106959007564472148881"">A Google User</a>'], 'photo_reference': 'AUGGfZlIEk9fFEv89dVoPgVNhI5_wGYXuj4VBsylX5W7m_Dhl9L2t4511PzBgUbscLbZG_q5IiTAiNo_nf0U2QGD8TXZF3pIXkMXPJge05MBV4jWlCQGl9QE6RSbrSz2rRo28VbjlXbxIcP482QqVqBnNa073zif3Gl9-w_fj8P2ihLFLDEA', 'width': 4160}]",ChIJ8Tf47kpcOi4R1C1OXRrtmP4,ChIJ8Tf47kpcOi4R1C1OXRrtmP4,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8Tf47kpcOi4R1C1OXRrtmP4
"Komplek, Handayani Mulya, Kec. Talang Ubi, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31212, Indonesia","{'location': {'lat': -3.2939744, 'lng': 103.8499594}, 'viewport': {'northeast': {'lat': -3.292618270107277, 'lng': 103.8513518798927}, 'southwest': {'lat': -3.295317929892722, 'lng': 103.8486522201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Renang Pak Ngaliman Handayani Mulya,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109984101756797684180"">A Google User</a>'], 'photo_reference': 'AUGGfZmkzqclmVW6494k_GzHAw4eu7_7i78eUgVfuP2VrONgs0hsw8lUPGYcQXAnh4pHT-iTZTCv0M0YHDENt21u3FeIzhHZpeYkMbKBMIRfb1CnBSiJb9dgQaK7SFaAdWVva8Z4FiMKqT9vbKVkAUNVyQf1c3IRzKipbLMDQydeamZPX7s2', 'width': 4000}]",ChIJ2V3pnrtrOi4RNF1jVDm3v3c,ChIJ2V3pnrtrOi4RNF1jVDm3v3c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'PR4X+CX Handayani Mulya, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P85PR4X+CX'}",4.8,20.0,,https://www.google.com/maps/place/?q=place_id:ChIJ2V3pnrtrOi4RNF1jVDm3v3c
"jalan salawati No.419, pendopo, Kec. Talang Ubi, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 31211, Indonesia","{'location': {'lat': -3.2630624, 'lng': 103.8225389}, 'viewport': {'northeast': {'lat': -3.261672920107277, 'lng': 103.8239746798927}, 'southwest': {'lat': -3.264372579892722, 'lng': 103.8212750201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,pali,"[{'height': 2280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100975767702169666176"">100975767702169666176</a>'], 'photo_reference': 'AUGGfZmg1U0ze1F0NgHv4KYnyMUl8TtXRU4EiJttZDK_GB4ctWcd0rNzPYR3ygb6gESKQmd-AFhLdGRxLwvSRbsOFZ5Wvou3T6B51MLZpMc2SoD8mudTJ2vEYHpeTcyJTop8BtluemxJwKtf1umTV0dPxFm79AdMtXJPvTmoqngPfW4SnDzv', 'width': 1080}]",ChIJFf0xlgJrOi4RvcqvSPVm6MA,ChIJFf0xlgJrOi4RvcqvSPVm6MA,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'PRPF+Q2 North Talang Ubi, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P85PRPF+Q2'}",4.5,31.0,,https://www.google.com/maps/place/?q=place_id:ChIJFf0xlgJrOi4RvcqvSPVm6MA
"PR4W+GMC, Jl. Merdeka, Talang Ubi Sel., Timur, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","{'location': {'lat': -3.2936923, 'lng': 103.8466559}, 'viewport': {'northeast': {'lat': -3.292396770107278, 'lng': 103.8479718298927}, 'southwest': {'lat': -3.295096429892722, 'lng': 103.8452721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat Kabupaten Penukal Abab Lematang Ilir,,ChIJDV7kbwBrOi4RquWmwvKPsQs,ChIJDV7kbwBrOi4RquWmwvKPsQs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJDV7kbwBrOi4RquWmwvKPsQs
"VRWM+4QP, Jl. Lintas Sekayu, Kota Baru, Kec. Penukal Utara, Kab. Penukal Abab Lematang Ilir, Sumatera Selatan 30711, Indonesia","{'location': {'lat': -3.1046637, 'lng': 103.8344609}, 'viewport': {'northeast': {'lat': -3.103309320107278, 'lng': 103.8357793298927}, 'southwest': {'lat': -3.106008979892723, 'lng': 103.8330796701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batas Kabupaten Musi Banyuasin - Penukal Abab Lematang Ilir,,ChIJqxC5RABnOi4RychLk5-HtyM,ChIJqxC5RABnOi4RychLk5-HtyM,"['point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJqxC5RABnOi4RychLk5-HtyM
"Air Itam, Penukal, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.151119, 'lng': 104.0652887}, 'viewport': {'northeast': {'lat': -3.085187, 'lng': 104.0900621}, 'southwest': {'lat': -3.177956, 'lng': 104.018919}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Itam,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112689603920038817045"">Fir Wendi</a>'], 'photo_reference': 'AUGGfZkCrgDTmNMUDgbzXwZ4-xTjUd1M3mLyJVPZwkvknxxpGmMjJOarngHXpcJpr-wUCXdIHDoMDvwxhMXLnn1VaO9iqemFR4Mgo7ceXmeNog8FJwv_J6Di_srIQ3c7R9j2NG4Bfv9VpDxSkiOPCG3MISE37SwShXZOOcuMCleAo_56hRIh', 'width': 4000}]",ChIJMQyYTf1aOi4RYxj65LGH4UU,ChIJMQyYTf1aOi4RYxj65LGH4UU,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJMQyYTf1aOi4RYxj65LGH4UU
"East Mangkunegara, Penukal, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia","{'location': {'lat': -3.1638518, 'lng': 104.0250208}, 'viewport': {'northeast': {'lat': -3.162311120107277, 'lng': 104.0262309798927}, 'southwest': {'lat': -3.165010779892722, 'lng': 104.0235313201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,sumur dan pemandian warga,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107752807590179793783"">A Google User</a>'], 'photo_reference': 'AUGGfZk7_40uSdjuh4IH2ZuHNl3w2u8-h7zlM3MOF8ZIXd9kmuBbn_gtUt3qJ88Uy9cGm5BHohdLjaCmhhr8aPXhJIYqcmTYbf3fZUnByNnX4rFwRkmHJ_TWtKmfyrILvCsDFSWr5e5K92G7aBdHWDoivRY1yOeBsr193bej8YkYxpJDGz0v', 'width': 1080}]",ChIJoZ2wAgBFOi4Rx6rWeM1AIkY,ChIJoZ2wAgBFOi4Rx6rWeM1AIkY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': 'R2PG+F2 East Mangkunegara, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P86R2PG+F2'}",0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJoZ2wAgBFOi4Rx6rWeM1AIkY
"Bumiayu, Tanah Abang, Penukal Abab Lematang Ilir Regency, South Sumatra 31314, Indonesia","{'location': {'lat': -3.348375, 'lng': 104.089186}, 'viewport': {'northeast': {'lat': -3.347051020107277, 'lng': 104.0906292298927}, 'southwest': {'lat': -3.349750679892722, 'lng': 104.0879295701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Wisata Candi Bumi Ayu,"[{'height': 3240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100624361369990682226"">I Gede Arysandy Putra</a>'], 'photo_reference': 'AUGGfZlfJ5g1sByPOZVA2U6Gwkc50bqxranHgswX2By5w-pJnkW6U-d4v71HiJOisUxEadtq0-wTR_ElR8LK90zCqYQ9R4JOq4mbpcQ3CxZ8G57ae7STxEwGisvGX7X2h_9lpYOnUxTtFE5siw10wWMQLFdWMDdvBMmPOSAHuyyVuUvPqx-o', 'width': 5760}]",ChIJh6333T45Oi4Rf_Fc-SaCbWo,ChIJh6333T45Oi4Rf_Fc-SaCbWo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'M32Q+JM Bumiayu, Penukal Abab Lematang Ilir Regency, South Sumatra, Indonesia', 'global_code': '6P86M32Q+JM'}",4.3,4.0,,https://www.google.com/maps/place/?q=place_id:ChIJh6333T45Oi4Rf_Fc-SaCbWo
