formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"Teluk Mesjid, Pulaulaut Timur, Kotabaru Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.3545599, 'lng': 116.2245553}, 'viewport': {'northeast': {'lat': -3.3160929, 'lng': 116.258309}, 'southwest': {'lat': -3.387538, 'lng': 116.204021}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teluk Mesjid,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106096806025009945644"">RESTU SUPRIYATIN</a>'], 'photo_reference': 'AUGGfZkeM4BvZ8Y58gr5GVjXY0pk0vLtz69MMlef2rRiONuxJGfZUv_eK4gyxSNjmSXWpzM4bKe14ALeMwJ_wQMawsUkApCq6IpbmMMCBPn-nL26PkZtP-Pbb1rDDONLh_S50G9otN-7YJz_ysPTg7vXPZ4qXE3R_vBYWg3yIObY5OpMnKLC', 'width': 3264}]",ChIJtwAD0lct7y0RuA2B1cbOwfE,ChIJtwAD0lct7y0RuA2B1cbOwfE,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJtwAD0lct7y0RuA2B1cbOwfE
"Pulau Laut Utara, Kotabaru Regency, South Kalimantan 72111, Indonesia","{'location': {'lat': -3.2367538, 'lng': 116.2267171}, 'viewport': {'northeast': {'lat': -3.235080720107277, 'lng': 116.2287169298928}, 'southwest': {'lat': -3.237780379892722, 'lng': 116.2260172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Siring Laut Park,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109055847605375260430"">A Google User</a>'], 'photo_reference': 'AUGGfZkAkYNWYlXwNQJhRX511Kfcuo4Tat86Nt6bl64o8jHjDp5vldpXirZUCTR2YWFaAIOGQDUGy1zvJ3uyCWIH6-_paMTcxrC1B23MNVmIDENly2YLElPL6wx0JplO-Wo0MsaA0HKOdw7XRAKjK3jPpa7W21gSKgz8eUK3Dfg__7wtRsaL', 'width': 4608}]",ChIJwc1j0yAw7y0RTJkMDg9eo10,ChIJwc1j0yAw7y0RTJkMDg9eo10,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'Q67G+7M Kotabaru Tengah, Kotabaru Regency, South Kalimantan, Indonesia', 'global_code': '6P8RQ67G+7M'}",4.4,6911.0,,https://www.google.com/maps/place/?q=place_id:ChIJwc1j0yAw7y0RTJkMDg9eo10
"Gedambaan, Pulau Laut Utara, Kotabaru Regency, South Kalimantan 72114, Indonesia","{'location': {'lat': -3.2934168, 'lng': 116.2662593}, 'viewport': {'northeast': {'lat': -3.292076570107278, 'lng': 116.2674932798927}, 'southwest': {'lat': -3.294776229892723, 'lng': 116.2647936201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sarang Tiung KAB. KOTABARU,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117712515130910226303"">tama uri prabowo</a>'], 'photo_reference': 'AUGGfZnu4wUyNwXlCUFRtZHdqHr9vuXTWTGm73RgD9ffeZxSpVhsZ4cpngGF88zkl7lnBqnU6rDnrwUfxbRWwqnP6TJXNkNwOFrkmm7qHDjbEwGNLmUY-W65f49hmT1q5SaFqGy1_ogAbRkcTNzz31iy8IBgsHCBSi9G2O2RQWwGXYdOMXrX', 'width': 8000}]",ChIJ1x4tCdAt7y0RocfPF5U6PxA,ChIJ1x4tCdAt7y0RocfPF5U6PxA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'P748+JG Gedambaan, Kotabaru Regency, South Kalimantan, Indonesia', 'global_code': '6P8RP748+JG'}",4.5,800.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1x4tCdAt7y0RocfPF5U6PxA
"M7H7+49, Teluk Gosong, Pulaulaut Timur, Kotabaru Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.3214472, 'lng': 116.2633028}, 'viewport': {'northeast': {'lat': -3.320097920107278, 'lng': 116.2646764798928}, 'southwest': {'lat': -3.322797579892722, 'lng': 116.2619768201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kupu-Kupu Sungai Baru,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109593870190511971856"">Liya Amabille</a>'], 'photo_reference': 'AUGGfZmywZo1hylt2CXLSMszZTmXNw7JyO6aPsD6zAaRxUfo1H9T59gy4M_4JOwhAp_Q2iGAD-iL1EjC6b2WtMCWG6Td50S5f8ElrLUbtbY19K9g3bzMIriPeBjOAep7TwZov4i52dNEzbOccDmckrPzC30bemegVFRkW2dwBuXdIHknsqLV', 'width': 4000}]",ChIJu2G9ziEt7y0RlrYCo1DSwDI,ChIJu2G9ziEt7y0RlrYCo1DSwDI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.6,42.0,,https://www.google.com/maps/place/?q=place_id:ChIJu2G9ziEt7y0RlrYCo1DSwDI
"M7F7+588, Unnamed Road, Tlk. Gosong, Kec. Pulau Laut Tim., Kab. Kotabaru, Kalimantan Selatan 72152, Indonesia","{'location': {'lat': -3.3270819, 'lng': 116.2633324}, 'viewport': {'northeast': {'lat': -3.325694570107277, 'lng': 116.2645964298927}, 'southwest': {'lat': -3.328394229892722, 'lng': 116.2618967701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Teluk Gosong,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103663921625703631966"">A Google User</a>'], 'photo_reference': 'AUGGfZnU4p5DYYptJUQzrDFxKO7v48nmmc6KOYUnBqPEOUL4PTvrwke9nUM-6THRiIWDqMs_TgZut777VQU3o0H5AQ5YZR2vp4VxHJqYPBhKnupRVSclmTj5G3qyaKwnjQsyLHVx1cEPxP8yqMXcbnCGXoXbo2tFlSp1DizKuxqIcJvhx2fz', 'width': 3229}]",ChIJmzHWmmot7y0RwUf_y2btKzY,ChIJmzHWmmot7y0RwUf_y2btKzY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,37.0,,https://www.google.com/maps/place/?q=place_id:ChIJmzHWmmot7y0RwUf_y2btKzY
"M7G7+7F4, Unnamed Road, Tlk. Gosong, Kec. Pulau Laut Tim., Kab. Kotabaru, Kalimantan Selatan 72152, Indonesia","{'location': {'lat': -3.3243654, 'lng': 116.2636975}, 'viewport': {'northeast': {'lat': -3.323024770107278, 'lng': 116.2649981298927}, 'southwest': {'lat': -3.325724429892722, 'lng': 116.2622984701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Karindangan Tanjung mirih,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111283327644146851090"">A Google User</a>'], 'photo_reference': 'AUGGfZkWJNNy_SwA5gFRFcHOjbCMEIHgOeBxlYq9TzRxcAuqscunEhkvjv_aU-rA3eaq6JI252skeSEP9I6IHZqlmyU9RbBsrSvMNnTdkIe3_zfrgwug_SjOfxyMyin4s3L_QWd17gXG9kQK_95LQyPX5RCcmdRcXscIbdEMbH1UZAfxcI6j', 'width': 4032}]",ChIJURgPFd8t7y0RDoLrnI-iIuM,ChIJURgPFd8t7y0RDoLrnI-iIuM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.3,21.0,,https://www.google.com/maps/place/?q=place_id:ChIJURgPFd8t7y0RDoLrnI-iIuM
"Jln Berangas KM 16 Tlk.Gusung Kotabaru P.Laut, Tlk. Gosong, Kec. Pulau Laut Tim., Kab. Kotabaru, Kalimantan Selatan 72152, Indonesia","{'location': {'lat': -3.3067186, 'lng': 116.265171}, 'viewport': {'northeast': {'lat': -3.305357820107278, 'lng': 116.2664841298927}, 'southwest': {'lat': -3.308057479892722, 'lng': 116.2637844701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Teluk Bakau,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107348990313270020707"">Ria Aldi</a>'], 'photo_reference': 'AUGGfZk1yGvqjh9g5lmnYcuIDM9JjbPl8u7spDtayJsRwM5Z-lvkbUj3KTkiW0DHfLJE-poxrJncdGarBoTlVOWi6oTOv-bDept2ESvFLlmj4JpAgc_Gu2dg67x12QXvWncGY_jA9Ev4ZN8A8MEuKl7hJ44FDb9FSIcjhod9rZA1SBKxITF0', 'width': 4000}]",ChIJCfRCezYt7y0R4yjDpEgEr80,ChIJCfRCezYt7y0R4yjDpEgEr80,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'M7V8+83 Teluk Gosong, Kotabaru Regency, South Kalimantan, Indonesia', 'global_code': '6P8RM7V8+83'}",4.5,28.0,,https://www.google.com/maps/place/?q=place_id:ChIJCfRCezYt7y0R4yjDpEgEr80
"Pantai, Gedambaan, Pulau Laut Utara, Kotabaru Regency, South Kalimantan 72114, Indonesia","{'location': {'lat': -3.2933966, 'lng': 116.2671616}, 'viewport': {'northeast': {'lat': -3.292093570107277, 'lng': 116.2679466798928}, 'southwest': {'lat': -3.294793229892722, 'lng': 116.2652470201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Saijaan Jalur ATV,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105778421392192990055"">A Google User</a>'], 'photo_reference': 'AUGGfZnwA1zCRX2lOgkZadr5U67sErbSul6mhw2mnicMjAuQbweO6A-vebU1EzaNchn7l-yG1FdWJnD1jZgpbYTZCP2ujNIXOtozXd47LY-DMY0iiTgB_amYB5R8wiMn2FtER8jXLVkG3Sqwn4CHjoU_PU5BOJNdRXabCaPYTas6jXz5v5YY', 'width': 3000}]",ChIJJeC59_0t7y0R4v42n_yHpkA,ChIJJeC59_0t7y0R4v42n_yHpkA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'P748+JV Gedambaan, Kotabaru Regency, South Kalimantan, Indonesia', 'global_code': '6P8RP748+JV'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJJeC59_0t7y0R4v42n_yHpkA
"P758+2F, Gedambaan, Pulau Laut Utara, Kotabaru Regency, South Kalimantan 72114, Indonesia","{'location': {'lat': -3.2927115, 'lng': 116.266893}, 'viewport': {'northeast': {'lat': -3.291411370107277, 'lng': 116.2677816798927}, 'southwest': {'lat': -3.294111029892722, 'lng': 116.2650820201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gedambaan Beach Kotabaru,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115727644508889448401"">Agus Priono</a>'], 'photo_reference': 'AUGGfZkj4_C5HMhKZTeOQWxPmquEyb6e_dsKol1AWwF4TuJGuhU04iHbL4DeyEOiqzj_JH_s9TF1pCFQS9tCKulJXdSnd8S-DoxpHTfTOo-ogvyrNKr5UsaxbqVon6Dz1EW6cFmIuDDEp1qVGbxOgQp6-tJ0g6ewx80cYVWPEIiUMVIEhpjj', 'width': 4608}]",ChIJqUDeSc4t7y0RS2rtHukUtu8,ChIJqUDeSc4t7y0RS2rtHukUtu8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,12.0,,https://www.google.com/maps/place/?q=place_id:ChIJqUDeSc4t7y0RS2rtHukUtu8
"M755+JGF, Teluk Gosong, Pulau Laut Utara, Kotabaru Regency, South Kalimantan 72113, Indonesia","{'location': {'lat': -3.3409298, 'lng': 116.2587917}, 'viewport': {'northeast': {'lat': -3.339457670107278, 'lng': 116.2598518298927}, 'southwest': {'lat': -3.342157329892722, 'lng': 116.2571521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai iBOTA,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115617562546565751089"">A Google User</a>'], 'photo_reference': 'AUGGfZnSdOP5wVEv1hhKx-U3aDxo9IA5spnfEwoggvUvSzs1xSf2sfFRyJpXm0i6ntuuV67ZxmmstJxYlhP2dBMOuHfw7w-VdIk-hxl-2MF766cL7dwnf9Xw6bPX0W-Rz6LsUkxBrEW-rk2jzvaN-UIcOlwTWRwXZC4Fh-yXZ247pqXWl9zK', 'width': 3648}]",ChIJt8uJ2Fct7y0RwMAVSWmrB0s,ChIJt8uJ2Fct7y0RwMAVSWmrB0s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.5,4.0,,https://www.google.com/maps/place/?q=place_id:ChIJt8uJ2Fct7y0RwMAVSWmrB0s
