business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"QXGF+29, Sahapi, Simpang Empat, Kotabaru Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.224878, 'lng': 115.973399}, 'viewport': {'northeast': {'lat': -3.223212920107278, 'lng': 115.9747694798927}, 'southwest': {'lat': -3.225912579892722, 'lng': 115.9720698201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun sahapi 3,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112497171112882848178"">Sugy Yanto</a>'], 'photo_reference': 'AUGGfZmvuuOP3hH6LsTC_IX21_y1KbdM1hiwOGIWjRBHxzOwAppK1VlPgF44yXGBvyj9OcpIGd4m_sLwi8HCxwmr0OxE1ayKiUQNzwD8EPig6pBi8IUVl9GN6QgY2yZ28KHnHvWiu6du6qSMOaaUqr7iYbdj6mxXGaBzaX92kAS34AD3uz7v', 'width': 2296}]",ChIJS8zcVoJJ7y0RnJWLojktH88,1.0,ChIJS8zcVoJJ7y0RnJWLojktH88,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJS8zcVoJJ7y0RnJWLojktH88
OPERATIONAL,"M2XH+MR8, Sungai Dua, Simpang Empat, Tanah Bumbu Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.3008284, 'lng': 116.0295671}, 'viewport': {'northeast': {'lat': -3.299478570107278, 'lng': 116.0309169298927}, 'southwest': {'lat': -3.302178229892723, 'lng': 116.0282172701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu bara kuda,,ChIJqZvNfwBL7y0ReRdfIt5qaSA,0.0,ChIJqZvNfwBL7y0ReRdfIt5qaSA,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqZvNfwBL7y0ReRdfIt5qaSA
CLOSED_TEMPORARILY,"PX2W+2H8, Sungai Dua, Simpang Empat, Tanah Bumbu Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.2999656, 'lng': 115.9964626}, 'viewport': {'northeast': {'lat': -3.298534520107277, 'lng': 115.9979951798927}, 'southwest': {'lat': -3.301234179892722, 'lng': 115.9952955201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Ikan Air Tawar Lismaya julianti,,ChIJO4quQdJL7y0RTCOpyMaxJmY,0.0,ChIJO4quQdJL7y0RTCOpyMaxJmY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,https://www.google.com/maps/place/?q=place_id:ChIJO4quQdJL7y0RTCOpyMaxJmY
OPERATIONAL,"H2VH+X7W, Pulau Panjang, Simpang Empat, Tanah Bumbu Regency, South Kalimantan 72271, Indonesia","{'location': {'lat': -3.4050059, 'lng': 116.0281905}, 'viewport': {'northeast': {'lat': -3.403085870107278, 'lng': 116.0299454798927}, 'southwest': {'lat': -3.405785529892722, 'lng': 116.0272458201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA MANGROVE PULAU BURUNG,"[{'height': 1872, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111678009393285263598"">zainal stimik</a>'], 'photo_reference': 'AUGGfZmTGQyEQMoJcHuLCq1Tdvna_T_phvWR0BpmDYqfgmLdYPFPRCqi0vrnjzd_FIB0CFuOSwklUxzR4RXq4CZr5FHKZbe5fmEKSBAk8elZe3TPGJeove-k7Cs3_5SjFm9XY7Jtfc07c0STfgLziUjLXT6WI8GKaO3FLRq-QewP_m3xYIWW', 'width': 4160}]",ChIJ74Nik8y16C0RBBKszyXUFqM,4.6,ChIJ74Nik8y16C0RBBKszyXUFqM,"['tourist_attraction', 'point_of_interest', 'establishment']",36.0,,{'open_now': False},,https://www.google.com/maps/place/?q=place_id:ChIJ74Nik8y16C0RBBKszyXUFqM
OPERATIONAL,"J2C3+4V, Gunung Besar, Simpang Empat, Tanah Bumbu Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.3796875, 'lng': 116.0046875}, 'viewport': {'northeast': {'lat': -3.378111470107278, 'lng': 116.0056001798927}, 'southwest': {'lat': -3.380811129892722, 'lng': 116.0029005201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panorama Gunung besar,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105438341638100273009"">indramaulana218@gmail.com</a>'], 'photo_reference': 'AUGGfZl-ig5ltXEihhMH4U6BzyXpfk-sEQGutzh-llBRIerj9EudYM72fblUJIHOddqzWdw32zXZntIE73u0Oqfe-qHcw28Yey29e0t-KCUCkRlnRQeIiVplluTKct4bvjnyB-sQRL1qPYkamNpTRNSO6dEos24nPEtNHXaStPf6zovwNJyr', 'width': 1920}]",ChIJhSClHwy16C0RP2A-sCttYeY,5.0,ChIJhSClHwy16C0RP2A-sCttYeY,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJhSClHwy16C0RP2A-sCttYeY
OPERATIONAL,"H293+F3W, Sejahtera, Simpang Empat, Tanah Bumbu Regency, South Kalimantan 72273, Indonesia","{'location': {'lat': -3.43113, 'lng': 116.0025398}, 'viewport': {'northeast': {'lat': -3.429937720107278, 'lng': 116.0038910298928}, 'southwest': {'lat': -3.432637379892722, 'lng': 116.0011913701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Wisata Tanah Bumbu, Simpang, Batu Licin",,ChIJNygwoii16C0RX9ksudwyI8Y,0.0,ChIJNygwoii16C0RX9ksudwyI8Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJNygwoii16C0RX9ksudwyI8Y
OPERATIONAL,"JX9J+VQJ, Jl. Lkr., Sari Gadung, Kec. Simpang Empat, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211, Indonesia","{'location': {'lat': -3.3805391, 'lng': 115.9811162}, 'viewport': {'northeast': {'lat': -3.379055720107278, 'lng': 115.9824016298927}, 'southwest': {'lat': -3.381755379892722, 'lng': 115.9797019701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Wahyu,,ChIJUxUaHAC16C0R7_Ohg3j2I1g,0.0,ChIJUxUaHAC16C0R7_Ohg3j2I1g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUxUaHAC16C0R7_Ohg3j2I1g
OPERATIONAL,"HXMJ+7MW, Jl. Padat Karya, Baroqah, Kec. Simpang Empat, Kabupaten Tanah Bumbu, Kalimantan Selatan 72273, Indonesia","{'location': {'lat': -3.4167506, 'lng': 115.9816944}, 'viewport': {'northeast': {'lat': -3.415388570107278, 'lng': 115.9830819798927}, 'southwest': {'lat': -3.418088229892723, 'lng': 115.9803823201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wisata,,ChIJx9LnfwC16C0RLg0unaDXTlg,0.0,ChIJx9LnfwC16C0RLg0unaDXTlg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJx9LnfwC16C0RLg0unaDXTlg
OPERATIONAL,"Jl. Borneo No.315, Tungkaran Pangeran, Kec. Simpang Empat, Kabupaten Tanah Bumbu, Kalimantan Selatan 72211, Indonesia","{'location': {'lat': -3.4208976, 'lng': 116.011885}, 'viewport': {'northeast': {'lat': -3.419785420107277, 'lng': 116.0131453298927}, 'southwest': {'lat': -3.422485079892722, 'lng': 116.0104456701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan penyeberangan wisata pulau burung,,ChIJswwMAJ216C0RmvYW_yn5zXI,4.0,ChIJswwMAJ216C0RmvYW_yn5zXI,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,"{'compound_code': 'H2H6+JQ Tungkaran Pangeran, Tanah Bumbu Regency, South Kalimantan, Indonesia', 'global_code': '6P8RH2H6+JQ'}",https://www.google.com/maps/place/?q=place_id:ChIJswwMAJ216C0RmvYW_yn5zXI
OPERATIONAL,"VH6R+6P, Emil Baru, Mantewe, Tanah Bumbu Regency, South Kalimantan, Indonesia","{'location': {'lat': -3.1394342, 'lng': 115.5917918}, 'viewport': {'northeast': {'lat': -3.138084370107278, 'lng': 115.5931416298927}, 'southwest': {'lat': -3.140784029892722, 'lng': 115.5904419701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Simpang empat,,ChIJH8r3Fbf15S0RQEiNEGGvJVA,0.0,ChIJH8r3Fbf15S0RQEiNEGGvJVA,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH8r3Fbf15S0RQEiNEGGvJVA
